Gene = TRH
Position 158: 2.7845199785246922e-08
Position 166: 2.196095486481415e-08
Position 499: 1.7056326679836732e-08
Position 2561: 6.164506722184314e-09
Position 1237: 5.494147352936059e-09
Position 45: 8.111723234958008e-10
Position 651: 8.933709405940434e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1503: 0.8982209917452874
Position 2393: 0.8659606270159053
Position 3086: 0.23471379974520215
Position 3349: 0.1329244815790809
Position 1194: 0.12669319148150698
Position 3378: 0.11905068240403387
Position 3190: 0.07819257163307443
Position 2782: 0.053096523519412075
Position 1997: 0.03943031787370234
Position 1267: 0.03872751544197427
Position 1655: 0.030539679618719635
Position 2401: 0.025931468865853374
Position 3137: 0.02385406708232787
Position 1480: 0.022349231342419448
Position 1586: 0.019402609940348887
Position 2094: 0.015485945656506852
Position 2998: 0.014739369455153325
Position 2017: 0.014266885809819876
Position 3595: 0.011369930031452428
Position 2434: 0.01106249195120918
Position 683: 0.00942630594356154
Position 1212: 0.00927451246933917
Position 2632: 0.009098009953897689
Position 3323: 0.007950187295396842
Position 2123: 0.006883336124662908
Position 3207: 0.006830582829830631
Position 2126: 0.004463128586508534
Position 1604: 0.0034662240628218037
Position 1835: 0.0030318465950274175
Position 3037: 0.002760806346626688
Position 3424: 0.002654813061447047
Position 3242: 0.0026400234439021503
Position 1007: 0.0026124510123188656
Position 1590: 0.0026033977411652875
Position 2882: 0.002409999367943949
Position 2524: 0.0023802252266209014
Position 173: 0.0023236754495458297
Position 1264: 0.00226008811624705
Position 2441: 0.002245095523278749
Position 3543: 0.0018316942622307595
Position 2835: 0.00181986922410994
Position 384: 0.0017640466997018464
Position 2638: 0.0016163782241830186
Position 1863: 0.0014636246061435162
Position 628: 0.0014346139251918447
Position 271: 0.001003235145179486
Position 979: 0.0010029595096589746
Position 641: 0.000819954613436241
Position 1897: 0.0008191201746074218
Position 437: 0.0007927582815861832
Position 1173: 0.0007688245076671194
Position 3002: 0.0007530169125466923
Position 3626: 0.0007508037501706792
Position 993: 0.0007149996088837035
Position 2032: 0.0006950329673605972
Position 1971: 0.000673831056091192
Position 3572: 0.0006636685426997605
Position 1934: 0.0006374813168497253
Position 611: 0.000593036588937985
Position 2645: 0.0005669023934674156
Position 678: 0.0005658851466099527
Position 1169: 0.0005007717800320434
Position 1288: 0.00048641469833410046
Position 3439: 0.00048497902680356487
Position 1013: 0.0004346874518077568
Position 2543: 0.0004263576856922418
Position 1793: 0.0004152924418820803
Position 1840: 0.00040855161987455414
Position 3145: 0.0003955392152937233
Position 3460: 0.00038830257190262886
Position 746: 0.0003810397812129093
Position 3385: 0.0003744143531527967
Position 3060: 0.00034446845739777174
Position 2740: 0.0002374586114133576
Position 1314: 0.0002364456692731798
Position 1118: 0.000232418931279785
Position 1179: 0.00022077632600285175
Position 2786: 0.00019485172848900695
Position 368: 0.00016355159138197305
Position 2098: 0.0001415553959641774
Position 445: 0.0001371653736807979
Position 1607: 0.0001271798869004975
Position 420: 0.00011487275000757108
Position 2929: 0.00011278322840851536
Position 1279: 0.00011037047688260188
Position 548: 0.00010635073600496621
Position 613: 9.624706431245886e-05
Position 2169: 9.290178965666244e-05
Position 2652: 9.139005249900122e-05
Position 2649: 8.657245767984728e-05
Position 1375: 8.63853395858503e-05
Position 1592: 8.13333064961429e-05
Position 2143: 7.765566502834057e-05
Position 2798: 7.322406290230344e-05
Position 2295: 6.20630782022918e-05
Position 1601: 5.993277982395761e-05
Position 2362: 5.6713429094705775e-05
Position 2561: 5.371943951000728e-05
Position 1335: 5.000856649889251e-05
Position 321: 4.7390745803415436e-05
Position 1977: 4.243314295104896e-05
Position 1625: 3.930247580221656e-05
Position 2668: 3.657582535758812e-05
Position 3279: 3.3458997143132106e-05
Position 408: 3.2379396191691646e-05
Position 3457: 2.894528629218992e-05
Position 1661: 2.7946273111896617e-05
Position 2448: 2.6296890662143776e-05
Position 2177: 2.498286636647812e-05
Position 2262: 2.2886809447903352e-05
Position 1611: 2.2632952659525986e-05
Position 2045: 2.2159050574899394e-05
Position 1323: 2.1861860883493828e-05
Position 1381: 2.1503321288330244e-05
Position 85: 2.125302657081571e-05
Position 228: 2.0968527799801026e-05
Position 1399: 2.093129697258177e-05
Position 2842: 2.0040056819377482e-05
Position 2461: 2.0026965210423744e-05
Position 967: 1.9975057050938244e-05
Position 1979: 1.874942664153126e-05
Position 2575: 1.832525650337175e-05
Position 2321: 1.803237131538297e-05
Position 2679: 1.7870003397029237e-05
Position 1039: 1.7416748040125757e-05
Position 2465: 1.705402758497869e-05
Position 2857: 1.6837794506789255e-05
Position 1305: 1.6664445878928995e-05
Position 3305: 1.5672391604948503e-05
Position 2249: 1.4107155694828926e-05
Position 2676: 1.3963324151780882e-05
Position 2690: 1.3497434092675e-05
Position 3017: 1.3228439439351657e-05
Position 2324: 1.3141179759522189e-05
Position 2947: 1.31222633385314e-05
Position 1066: 1.2096849749184262e-05
Position 1337: 1.1816197599387213e-05
Position 2581: 1.105214922971754e-05
Position 1813: 1.046427777171966e-05
Position 2660: 1.0034277314386213e-05
Position 181: 9.587300158700505e-06
Position 1451: 9.502994984481455e-06
Position 410: 7.496581317478651e-06
Position 1817: 6.906077197878734e-06
Position 1941: 6.881244930998218e-06
Position 1445: 6.810911563024919e-06
Position 812: 6.49850271533386e-06
Position 2467: 6.121412860950684e-06
Position 287: 4.789114655599555e-06
Position 1691: 4.363464265340955e-06
Position 1957: 4.190883988686814e-06
Position 724: 4.00499057356218e-06
Position 702: 3.4966204454333887e-06
Position 1975: 3.436511454906134e-06
Position 475: 3.380653859058622e-06
Position 391: 3.2926590205654833e-06
Position 2206: 2.5869020981730297e-06
Position 874: 2.4761082061108476e-06
Position 1709: 2.439419464459534e-06
Position 1055: 2.3586009709511656e-06
Position 2482: 2.2870700631857755e-06
Position 987: 1.9865387763681074e-06
Position 2458: 1.9304798285309796e-06
Position 623: 1.7199549161308126e-06
Position 1758: 1.334349561276756e-06
Position 284: 1.3050495252379495e-06
Position 826: 1.139741547424881e-06
Position 2316: 8.570751925990282e-07
Position 192: 7.396708044482258e-07
Position 1094: 6.637585469552085e-07
Position 281: 6.006624769559523e-07
Position 1062: 3.892258990998777e-07
Position 504: 3.2963669976807356e-07
Position 518: 2.5182287665081394e-07
Position 763: 2.427671850595408e-07
Position 2495: 1.548717783122537e-07
Position 2256: 1.5040216651433994e-07
Position 2477: 1.1475221270216724e-07
Position 2338: 1.0873975499417367e-07
Position 2455: 1.0524188581224221e-07
Position 1798: 8.485530503311761e-08
Position 2480: 7.923527362755397e-08
Position 1803: 7.824921474653192e-08
Position 814: 4.4797636633613644e-08
Position 183: 2.0910990419848392e-08
Position 754: 1.3438470238281666e-08
Position 2492: 1.1004631382815988e-08
Position 2488: 9.064255386424255e-09
Position 953: 7.424094667595014e-09
Position 880: 2.450313146939984e-10
Position 840: 1.28825729240295e-10
Position 888: 1.7482692020073748e-11
Position 959: 1.5445103054861322e-11
Position 756: 1.392139461431454e-11
Position 933: 1.3232939195496353e-11
Position 908: 6.0332528353991365e-12
Position 572: 9.887306719325999e-14
Position 776: 2.0101644626471986e-15
