Gene = ALG3
Position 1585: 1.0052079772243684e-05
Position 1991: 9.884854523839381e-06
Position 5695: 9.835730254465206e-06
Position 2647: 9.40553583608871e-06
Position 473: 9.282700051425075e-06
Position 789: 8.029241374842372e-06
Position 3012: 7.924598682920142e-06
Position 648: 7.796286193596485e-06
Position 1305: 7.509800043068086e-06
Position 2744: 7.427467014122645e-06
Position 4596: 6.578338806764511e-06
Position 368: 5.630032276373742e-06
Position 3494: 5.589454350673078e-06
Position 640: 5.253330055390424e-06
Position 2795: 5.203893520944894e-06
Position 1727: 4.899341138519974e-06
Position 433: 4.682978272350879e-06
Position 898: 4.101456524348052e-06
Position 862: 3.960908526561712e-06
Position 884: 3.802247619066294e-06
Position 1319: 3.5612036434509308e-06
Position 955: 3.557505910071339e-06
Position 889: 3.531676248197023e-06
Position 1018: 3.492259722106093e-06
Position 1256: 3.181804250952741e-06
Position 1121: 2.8711649914406696e-06
Position 1252: 2.8118402874493053e-06
Position 1097: 2.785387497162478e-06
Position 4405: 2.7502838162153936e-06
Position 5517: 2.7429996138555833e-06
Position 3071: 2.073802226773983e-06
Position 2212: 1.672486145670568e-06
Position 3197: 1.4392837193961724e-06
Position 2248: 1.41046383481902e-06
Position 3900: 1.4057727124031198e-06
Position 3411: 1.3847356603057323e-06
Position 1510: 1.2167897919948566e-06
Position 4370: 1.1129037982883986e-06
Position 1903: 1.1091777716740176e-06
Position 2260: 9.84814215558498e-07
Position 787: 9.117264992984159e-07
Position 1333: 9.064357772581284e-07
Position 2340: 8.752364691288791e-07
Position 1759: 8.310426610067548e-07
Position 2313: 7.36378520835273e-07
Position 1310: 7.304436097506574e-07
Position 3744: 6.223312314742915e-07
Position 1952: 6.043876975699916e-07
Position 1559: 5.853336272221366e-07
Position 1249: 5.770400531742736e-07
Position 3914: 5.059665814973553e-07
Position 1818: 5.050922106206443e-07
Position 785: 5.010607885351545e-07
Position 1673: 4.4198325741095254e-07
Position 1826: 4.104702663152632e-07
Position 420: 4.01688102448524e-07
Position 260: 3.847613720999898e-07
Position 264: 3.689057371382193e-07
Position 3569: 3.3065189806082455e-07
Position 1127: 3.0868192414529116e-07
Position 3304: 2.426532056745948e-07
Position 2565: 1.9207143487082502e-08
Position 3905: 1.272000919297027e-08
Position 478: 1.1362059829725361e-08
Position 3272: 9.704179127456561e-09
Position 218: 7.63299422937554e-09
Position 697: 6.129220481874814e-09
Position 481: 5.769857835622786e-09
Position 1424: 4.156837491040551e-09
Position 2717: 4.151271793613002e-09
Position 2613: 3.998433696367846e-09
Position 108: 3.1115701189941343e-09
Position 435: 2.4660509071124087e-09
Position 795: 2.29312615493052e-09
Position 256: 2.2781915537104353e-09
Position 1093: 2.269592378223982e-09
Position 1347: 2.2449779852164317e-09
Position 1639: 2.166046297362948e-09
Position 1296: 1.7485778423627273e-09
Position 808: 1.6700228953917498e-09
Position 485: 1.6600720242875875e-09
Position 1345: 1.491221435647129e-09
Position 1447: 1.4745866571606326e-09
Position 1159: 1.4184954366204e-09
Position 1166: 1.320186401817896e-09
Position 1054: 1.1721330772937227e-09
Position 806: 7.718905537837217e-10
Position 144: 2.7643570418425865e-10
Position 3579: 2.1311471663745786e-10
Position 1229: 1.8400536252062744e-10
Position 892: 1.0879871784664155e-10
Position 189: 5.208168497767151e-11
Position 96: 5.165837471258793e-11
Position 123: 4.403707869961354e-11
Position 492: 2.446155587149035e-11
Position 121: 2.4264270572306832e-11
Position 251: 3.099243565684107e-12
Position 240: 2.6664799032156243e-12
Position 246: 1.1729387837341195e-12
Position 231: 1.4745901951611117e-13
