Gene = HSPB7
Position 1567: 0.3336554895708106
Position 3971: 0.2014983911811961
Position 1600: 0.1477661283894368
Position 2859: 0.143190116511499
Position 1570: 0.13596504048518762
Position 1509: 0.11121523421172778
Position 1582: 0.1001408240099128
Position 4307: 0.08638221890988812
Position 1084: 0.07078745057913532
Position 2179: 0.06603644588950519
Position 1844: 0.060067187368270075
Position 4001: 0.028688002588589622
Position 1936: 0.02788350225363873
Position 1127: 0.026868944970551634
Position 1421: 0.022110642677767283
Position 1278: 0.020679568486108885
Position 1543: 0.016739872552179645
Position 1025: 0.01622474676480359
Position 4425: 0.014874003589943669
Position 1914: 0.013561900130989214
Position 2731: 0.012500542847286812
Position 2491: 0.011466042543678787
Position 1514: 0.011102296310392905
Position 2985: 0.010792699001032777
Position 987: 0.008291062492413777
Position 251: 0.007477797142462955
Position 2517: 0.007215772131179947
Position 3863: 0.007120903846877083
Position 788: 0.006595491264071189
Position 1097: 0.006486947601757721
Position 1511: 0.0056575000892356364
Position 1618: 0.005501074659997071
Position 2290: 0.00533755986201004
Position 3377: 0.005243883428937572
Position 3798: 0.005212118529572071
Position 2583: 0.005114277998091945
Position 465: 0.005052240071746535
Position 3843: 0.0049692765004751656
Position 1922: 0.004891465558353111
Position 3746: 0.0040484158364980415
Position 337: 0.0037959375319429754
Position 1366: 0.0036069157964776517
Position 1666: 0.003464629531510567
Position 1805: 0.003387132515443971
Position 2779: 0.003089608617901313
Position 2692: 0.002281038935302722
Position 477: 0.002248397166702248
Position 2551: 0.0021896581632596364
Position 4005: 0.0020965155801502522
Position 3072: 0.0018945176512622233
Position 2667: 0.0018601951043602251
Position 3257: 0.0017959580857723793
Position 4478: 0.0016646916837656936
Position 3358: 0.0015497415435245733
Position 4236: 0.001547969791894301
Position 304: 0.0014395328754487756
Position 2982: 0.0013171855558873659
Position 286: 0.0012150068941909613
Position 1203: 0.001187330985060224
Position 2217: 0.0010561468986563464
Position 4397: 0.0010099346057606186
Position 4649: 0.0008830429494604659
Position 1621: 0.0007453782989700621
Position 281: 0.000712729339751729
Position 3329: 0.0006440197076159553
Position 4141: 0.0005970042943752281
Position 1064: 0.000579415010192812
Position 807: 0.0005544225822436693
Position 3285: 0.0005495505166624534
Position 4639: 0.0005213522262547521
Position 1179: 0.0005111483924979131
Position 955: 0.0005111113841763394
Position 3449: 0.0004758665980508818
Position 1138: 0.0003987448330122518
Position 2399: 0.00032906371501521445
Position 4098: 0.0003287305842939056
Position 3078: 0.00032052169523812227
Position 1167: 0.0003151254719653465
Position 253: 0.0003062638651564452
Position 4192: 0.0003001123598855947
Position 4553: 0.0002849169385946892
Position 1426: 0.00028235441417664157
Position 1611: 0.0002774354914287385
Position 1701: 0.00026765953248163426
Position 3692: 0.000267422358064551
Position 233: 0.0002489810869486574
Position 2277: 0.00023545062479012004
Position 1651: 0.00023205388774357025
Position 4747: 0.00021677527726970063
Position 1517: 0.0001991079049628684
Position 1145: 0.000182175369300787
Position 2818: 0.00016047317619437783
Position 2337: 0.0001559702896176211
Position 3382: 0.00014063260804584844
Position 2037: 0.00013814141119711888
Position 2734: 0.00013310917800995797
Position 3542: 0.00012791277989905445
Position 1030: 0.00012317642638942958
Position 1046: 0.0001168355036450734
Position 2555: 0.00011643286081698109
Position 1222: 0.00010757285453981637
Position 3169: 9.22691136637725e-05
Position 1163: 8.877144254805965e-05
Position 1056: 8.567718706747406e-05
Position 1288: 7.938131902180049e-05
Position 952: 7.759838750802611e-05
Position 1437: 7.322076920744666e-05
Position 1216: 7.157902776478949e-05
Position 837: 6.626385429604837e-05
Position 1185: 6.27856925610783e-05
Position 857: 5.9196816535551434e-05
Position 2086: 4.607498848733695e-05
Position 725: 4.584790172482814e-05
Position 734: 3.970199979738543e-05
Position 2740: 3.8260335441966314e-05
Position 340: 3.6195629346809084e-05
Position 2455: 3.090516497688256e-05
Position 1947: 3.0515770960066897e-05
Position 485: 2.8683001238110356e-05
Position 289: 2.7844366867437887e-05
Position 1337: 2.333137318502541e-05
Position 705: 2.2777842198418615e-05
Position 1009: 1.6264169512390343e-05
Position 758: 1.4562607520403617e-05
Position 1816: 1.4241588764666677e-05
Position 1465: 1.2032596340182641e-05
Position 1856: 1.0829113230976445e-05
Position 700: 1.0026489155294568e-05
Position 499: 9.74889097588027e-06
Position 1051: 9.485891326924635e-06
Position 711: 9.189265847910544e-06
Position 523: 8.898998933909617e-06
Position 1480: 7.2943284187295666e-06
Position 506: 7.248994787871357e-06
Position 266: 6.9019455253966755e-06
Position 614: 6.7034600195852525e-06
Position 420: 6.346685551612653e-06
Position 760: 5.907471775006447e-06
Position 2080: 5.560085084775468e-06
Position 611: 5.008017429322595e-06
Position 1294: 4.704993722774066e-06
Position 674: 4.56170553219255e-06
Position 867: 4.1776923551784116e-06
Position 2022: 3.0560498324468027e-06
Position 569: 2.034412341869635e-06
Position 1330: 1.9723005823298265e-06
Position 556: 1.2220160983650927e-06
Position 357: 1.1494962667768594e-06
Position 502: 6.767532491865536e-07
Position 360: 4.896766218714646e-07
Position 2057: 4.431862938758441e-07
Position 582: 3.928190851838857e-07
Position 306: 3.629088253387971e-07
Position 862: 3.132313157205752e-07
Position 662: 2.8899534156939005e-07
Position 366: 2.8818078462785784e-07
Position 831: 2.367771492123992e-07
Position 492: 2.267103052194874e-07
Position 533: 1.5075989221179843e-07
Position 633: 1.3909540007833505e-07
Position 660: 8.650802457514234e-08
Position 513: 8.355355903211145e-08
Position 403: 7.935376058371642e-08
Position 383: 6.30608373398265e-08
Position 201: 5.8332942850320386e-08
Position 410: 5.336202100784646e-08
Position 530: 4.439683583527309e-08
Position 641: 4.216904222697116e-08
Position 864: 4.1782322493901245e-08
Position 681: 2.5625425277091813e-08
Position 740: 2.5272520664745316e-08
Position 678: 2.3534233242862798e-08
Position 397: 1.578664531040464e-08
Position 208: 1.4087448298902915e-08
Position 385: 9.215397096876426e-09
Position 413: 2.8435311977356628e-11
Position 157: 2.390465171063335e-11
Position 151: 8.670876283004894e-14
Position 174: 4.6556248039593086e-14
Position 181: 2.855660653058816e-14
Position 153: 2.2071598671504183e-14
Position 377: 1.3617664403151375e-14
Position 159: 1.091288717679543e-14
Position 168: 8.498032759864724e-15
Position 163: 1.9092439417379567e-15
Position 392: 1.3885162798602494e-17
Position 374: 1.1408508399355023e-17
