Gene = SEP15
Position 18025: 2.1042642674135975e-05
Position 1488: 1.9979368689437154e-05
Position 6929: 1.9639460569237865e-05
Position 16318: 1.9588938970235003e-05
Position 2306: 1.5703700620781282e-05
Position 17080: 1.5144256319365732e-05
Position 16900: 1.5018726314096229e-05
Position 799: 1.47432282538921e-05
Position 12576: 1.3188316086377856e-05
Position 12573: 1.3070276368787239e-05
Position 1682: 1.263812598788413e-05
Position 13902: 1.2272125413241673e-05
Position 1028: 1.1744784558275644e-05
Position 567: 1.1509081392838622e-05
Position 335: 1.1054445497451747e-05
Position 16203: 1.073998698813642e-05
Position 7035: 1.05127453537617e-05
Position 15896: 1.0231024372421935e-05
Position 1439: 1.0163658931646776e-05
Position 1676: 9.804566732506547e-06
Position 7060: 9.523147068301993e-06
Position 15879: 9.504461761897371e-06
Position 2686: 9.024782716629289e-06
Position 12714: 8.646495522531346e-06
Position 14790: 8.561550184023889e-06
Position 1095: 8.438221627329163e-06
Position 15453: 7.622340643066966e-06
Position 14566: 6.92095335328907e-06
Position 11308: 6.741599762020178e-06
Position 12890: 6.689265766612302e-06
Position 240: 6.6833654580602055e-06
Position 6823: 6.342699539572374e-06
Position 7759: 5.840679360017235e-06
Position 6891: 5.676738386560585e-06
Position 12761: 5.571866186244642e-06
Position 7756: 5.541647354015537e-06
Position 12479: 5.258420608115481e-06
Position 12594: 4.975284869014206e-06
Position 2430: 4.870213681854483e-06
Position 1942: 4.722444217026048e-06
Position 1906: 4.687795803890065e-06
Position 5960: 4.18245146216883e-06
Position 2125: 3.6506879931842724e-06
Position 13948: 3.640047518887381e-06
Position 3602: 3.3743733775226305e-06
Position 1157: 3.3454461719996756e-06
Position 1512: 3.087356620957176e-06
Position 2412: 2.871441879530302e-06
Position 1886: 2.8024951023781e-06
Position 12946: 2.7945686827665754e-06
Position 13335: 2.485867048275485e-06
Position 737: 2.0318174641898828e-06
Position 1552: 1.9531193623520715e-06
Position 7376: 1.617794522619646e-06
Position 12874: 1.2205576234146588e-06
Position 532: 9.757797690877596e-07
Position 3158: 9.567751610763068e-07
Position 369: 9.52647148186824e-07
Position 927: 9.204058858844645e-07
Position 1915: 9.17141447428225e-07
Position 648: 9.127089304481514e-07
Position 12511: 8.818593284743594e-07
Position 1772: 3.719545035245714e-07
Position 347: 3.593592718556491e-07
Position 11418: 2.771537619359297e-07
Position 1727: 2.7228953861877083e-07
Position 435: 2.6869237709582447e-07
Position 1770: 2.6073172520542517e-07
Position 1638: 2.604376270043296e-07
Position 6406: 2.5321354095493685e-07
Position 636: 2.1579168738204805e-07
Position 1515: 2.073376666263541e-07
Position 1356: 1.8844479385447647e-07
Position 931: 1.8474269012457707e-07
Position 360: 1.7558033533954857e-07
Position 279: 9.262934037517213e-08
Position 712: 8.211616920865085e-08
Position 399: 7.573345366665466e-08
Position 342: 5.8408693737208245e-08
Position 202: 1.5377020441562996e-08
Position 1778: 1.5245576258523856e-08
Position 1293: 1.2294210920666995e-08
Position 717: 7.074802165368474e-09
Position 891: 3.908990093769185e-09
Position 681: 3.5203029963478554e-09
Position 390: 2.839219187174455e-09
Position 852: 1.850668206135402e-09
Position 653: 1.8194388153820725e-09
Position 378: 1.7919874542715772e-09
Position 645: 4.415219614699191e-10
Position 373: 1.3623967797082475e-13
Position 375: 1.2590869261033259e-14
Position 381: 1.1292205844466424e-15
Position 395: 9.213060785151353e-16
Position 78: 3.3421317379258427e-16
Position 85: 1.624637101576164e-16
