Gene = ARHGEF35
Position 335: 8.178340535560157e-08
Position 1005: 7.249523108170679e-08
Position 1000: 6.23274117629183e-08
Position 815: 5.649174330020251e-08
Position 2031: 5.075282951169216e-08
Position 742: 4.767489399285245e-08
Position 1398: 3.2082992620946825e-08
Position 1271: 2.8133061478972148e-08
Position 323: 2.741513930272185e-08
Position 1195: 2.7151623751774778e-08
Position 337: 2.714528809766935e-08
Position 1214: 2.4320732672094055e-08
Position 521: 2.088788630234081e-08
Position 479: 1.4184515853669682e-08
Position 100: 1.0446844576793077e-08
Position 1869: 1.0339625211349196e-08
Position 871: 7.436038582383614e-09
Position 1462: 6.391345474876453e-09
Position 865: 5.755456118456838e-09
Position 476: 5.403098614164923e-09
Position 601: 5.245736773346002e-09
Position 467: 4.065622277816217e-09
Position 205: 4.0475829708425546e-09
Position 97: 3.1513954200411774e-09
Position 117: 1.8183351420044193e-09
Position 195: 1.4485106039199322e-09
Position 697: 1.4404726759835847e-09
Position 79: 1.1326168434060735e-09
Position 209: 1.015848589327362e-09
Position 201: 7.596111807187464e-10
Position 199: 4.937159326959603e-10
Position 490: 9.287044152682636e-11
Position 176: 9.281564972862841e-11
Position 779: 8.331139829254633e-11
Position 166: 3.3951188530570166e-11
Position 753: 2.63820735468487e-11
