Gene = TNFSF8
Position 1285: 1.264453458734351e-06
Position 2813: 9.831370353090715e-07
Position 13021: 9.623762451978036e-07
Position 14486: 9.52090611644007e-07
Position 288: 8.707224701371629e-07
Position 294: 8.338587482158768e-07
Position 14181: 8.230918627142842e-07
Position 395: 5.979803706891672e-07
Position 3087: 5.16369660306275e-07
Position 1160: 4.314997692483655e-07
Position 2875: 4.306886374229925e-07
Position 476: 4.250004703721238e-07
Position 3226: 3.4960177584684436e-07
Position 391: 2.5028741266892885e-07
Position 2272: 2.2072414734499365e-07
Position 1702: 2.1969623214492882e-07
Position 313: 1.1364888620570163e-07
Position 4: 5.4758749189883184e-08
Position 460: 4.6700484569077984e-08
Position 387: 4.5437342277315134e-08
Position 763: 2.4209499627538714e-08
Position 609: 2.0171534664793227e-08
Position 257: 1.3996900637871494e-08
Position 516: 5.944402617924766e-09
Position 818: 4.4983264902914025e-09
Position 824: 4.089434381258872e-09
Position 344: 3.9732814187386185e-09
Position 594: 1.0382221980498942e-09
Position 469: 7.626258764300907e-10
Position 264: 3.9173882205001484e-10
Position 192: 1.7872752525363151e-10
Position 641: 9.70382128014141e-11
Position 297: 8.781333877913727e-11
Position 347: 4.675640268493835e-11
Position 655: 3.6581109120964985e-11
Position 826: 9.726350810192158e-13
Position 489: 6.734019473010673e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 12278: 0.9179662358786851
Position 24517: 0.8545977240442517
Position 26091: 0.566304674558793
Position 18505: 0.5449879624791432
Position 25033: 0.26770575035044847
Position 26934: 0.24470576910483421
Position 21790: 0.2109858719015252
Position 27103: 0.20507189030085038
Position 10040: 0.14067724510042276
Position 10134: 0.11380624984565987
Position 7119: 0.10175621307404692
Position 9997: 0.07758098007619407
Position 12159: 0.07023972097438534
Position 9375: 0.06292770535301419
Position 9875: 0.04675347228671537
Position 26378: 0.037314403194959066
Position 24759: 0.03479271385389251
Position 18254: 0.03461384748915659
Position 5348: 0.03340841060631639
Position 9973: 0.03205616669034837
Position 10099: 0.03172913640848527
Position 14756: 0.031137452132947052
Position 18535: 0.02929918658707376
Position 24806: 0.02902270599320321
Position 9346: 0.029001485697382482
Position 24915: 0.028450054575260224
Position 26507: 0.027346597512967655
Position 7102: 0.027217854803151153
Position 10499: 0.02585068373194793
Position 16364: 0.025554725867146928
Position 10015: 0.019295181716994157
Position 21672: 0.019147407514491937
Position 19902: 0.01882811775280925
Position 25488: 0.0163680962273502
Position 6137: 0.015820306007165143
Position 8121: 0.012855391725786246
Position 2907: 0.01093298181516689
Position 18418: 0.010443828366520124
Position 12093: 0.010078137618188744
Position 21734: 0.009217596411298675
Position 10281: 0.008430664203457087
Position 1746: 0.008092084350232703
Position 6519: 0.007212266222577031
Position 8169: 0.006998828644451677
Position 13092: 0.006894964594866561
Position 11319: 0.0066901993647767236
Position 3508: 0.006563112799388955
Position 18229: 0.005336966809771135
Position 9282: 0.004908569600254163
Position 12906: 0.0043402096854878265
Position 891: 0.004333939136833607
Position 9961: 0.004313391310670343
Position 17157: 0.004237810818674827
Position 18480: 0.004203435770562524
Position 6097: 0.004197455941015238
Position 3775: 0.004131788673491454
Position 7038: 0.004084234195316757
Position 25875: 0.0040750401206204115
Position 636: 0.003846456527652454
Position 7141: 0.0037802632193714683
Position 243: 0.0035450367909674995
Position 20630: 0.0034200840337926686
Position 9247: 0.003085260881581834
Position 5262: 0.0030347156880130947
Position 6154: 0.002755565340800647
Position 11123: 0.002725772859243233
Position 11304: 0.0025641259124046124
Position 3822: 0.0022290970942876773
Position 8049: 0.0019539651341963626
Position 15833: 0.001931910708090136
Position 15686: 0.001906138783313675
Position 17141: 0.0017828820250229086
Position 1563: 0.0017348949603488602
Position 24291: 0.0017237641614442347
Position 12990: 0.0016501326006155093
Position 6058: 0.0016403413924800164
Position 19588: 0.0015013495649654862
Position 13109: 0.0014163961753632668
Position 1805: 0.0012839457651083862
Position 8028: 0.0012311409291732608
Position 1219: 0.001122619234965756
Position 7478: 0.0011063628467700246
Position 7124: 0.0010710515500502648
Position 708: 0.0010158432049325306
Position 9390: 0.0010128674057276854
Position 957: 0.0009883011206682875
Position 16858: 0.0009515391697647628
Position 1727: 0.0009441467657126232
Position 7774: 0.0009226551998197852
Position 782: 0.0008839533652106757
Position 1158: 0.000864501151555637
Position 5830: 0.0008432673144612553
Position 8345: 0.0008275686461283853
Position 4573: 0.0008129132423994592
Position 9405: 0.0008055345171749874
Position 5297: 0.0007899152758415304
Position 12878: 0.0007882425233029707
Position 5789: 0.0007535122168870656
Position 3534: 0.0007509222789255231
Position 23837: 0.0007421079997102334
Position 5596: 0.0007249742931273057
Position 17341: 0.0007235965287093318
Position 7736: 0.0007235451463857023
Position 17104: 0.0007085512991595489
Position 7453: 0.000705371129986971
Position 13039: 0.0007017465346497987
Position 10529: 0.0006494598006726944
Position 16333: 0.0006475207684889485
Position 1481: 0.0006336601852579175
Position 1256: 0.0006336190905683373
Position 18883: 0.000629259799957461
Position 5385: 0.0006049463351393249
Position 14532: 0.0005790524780391566
Position 7998: 0.0005573683127828233
Position 5246: 0.0005549298164380205
Position 7121: 0.0005284049622022833
Position 3996: 0.0005184688200726159
Position 7450: 0.0005022811955945369
Position 21314: 0.0004570236424955555
Position 2842: 0.00044201460288546173
Position 14668: 0.00043085749048886695
Position 982: 0.00042493391876796487
Position 13929: 0.0004097181842141019
Position 21093: 0.00040665330922807667
Position 19482: 0.0003994649936926558
Position 5760: 0.0003989447869529242
Position 5378: 0.0003894244921990384
Position 1426: 0.00038698797349456647
Position 4229: 0.0003850122452435512
Position 3792: 0.0003805441355906737
Position 3992: 0.0003789998093097279
Position 12961: 0.0003408211825239872
Position 5876: 0.0003282775170833871
Position 18820: 0.00032243487930491184
Position 168: 0.0003181804125595435
Position 6175: 0.00030437345528336123
Position 199: 0.00028724377047855906
Position 5249: 0.0002788736370922733
Position 22141: 0.0002754797738526599
Position 5633: 0.0002730591762424327
Position 6191: 0.00025761765323565515
Position 4504: 0.0002574509373447396
Position 4014: 0.00024654423449188665
Position 6203: 0.00023306900681769084
Position 4348: 0.00022459952443799655
Position 17431: 0.00021456324258015182
Position 1650: 0.00021440456204959463
Position 1273: 0.0001907224519119465
Position 687: 0.00018997363727371561
Position 18768: 0.00014622049862971176
Position 4275: 0.0001442238529797026
Position 3895: 0.00014399389792604645
Position 2874: 0.00014246958472860296
Position 1098: 0.0001311214374343646
Position 5687: 0.00013035797224189092
Position 15807: 0.0001271521620584707
Position 682: 0.00012596442874090457
Position 162: 0.00012412142052701782
Position 3632: 0.00012065907391639704
Position 4527: 0.00011617555755892534
Position 4401: 0.00011306834200129958
Position 4549: 0.00011294524966696292
Position 4445: 9.801541250009478e-05
Position 1177: 9.484414239429358e-05
Position 18965: 9.239543318673564e-05
Position 15348: 8.475980999636399e-05
Position 15216: 8.311698211415089e-05
Position 1347: 8.107769070163682e-05
Position 1190: 8.02604126400202e-05
Position 763: 7.942212447092613e-05
Position 1702: 7.81202411463593e-05
Position 1490: 7.532766928437317e-05
Position 1014: 6.911305090184642e-05
Position 19000: 6.289846093069583e-05
Position 15423: 6.289096054007249e-05
Position 2911: 6.09540535334301e-05
Position 12403: 5.973271356331266e-05
Position 14326: 5.644779290656824e-05
Position 14163: 5.400977558854284e-05
Position 1592: 5.293144061283523e-05
Position 986: 5.198293714606856e-05
Position 17504: 5.152332091408922e-05
Position 2144: 4.9386723556409325e-05
Position 15007: 4.392381986306543e-05
Position 17373: 4.213131987863872e-05
Position 12499: 4.187557425061753e-05
Position 5196: 4.1823411723776406e-05
Position 15426: 4.0883576673327364e-05
Position 1133: 3.99372045328863e-05
Position 13890: 3.844439479909225e-05
Position 6339: 3.786265122893145e-05
Position 1028: 3.657761541951176e-05
Position 1222: 3.3045683977247e-05
Position 1066: 3.2652652509845355e-05
Position 14402: 3.203109412441299e-05
Position 1618: 3.095708552925627e-05
Position 12842: 3.0013314940256192e-05
Position 16751: 2.966414692321984e-05
Position 722: 2.8366925625913993e-05
Position 16781: 2.808612736001475e-05
Position 959: 2.7057789608313195e-05
Position 12574: 2.5821283137464394e-05
Position 16818: 2.3457145826067106e-05
Position 12521: 2.271509012283297e-05
Position 15702: 2.2405326708358975e-05
Position 16652: 2.1606756081904817e-05
Position 12430: 2.080298097141146e-05
Position 15587: 2.0504737956088312e-05
Position 302: 2.00531895291058e-05
Position 6472: 1.9740386068308955e-05
Position 16061: 1.823288605560103e-05
Position 4905: 1.6557336514129836e-05
Position 3799: 1.609234562236377e-05
Position 15731: 1.5202463585484705e-05
Position 2495: 1.2731449193842479e-05
Position 15064: 1.0469365954504951e-05
Position 14293: 1.0016209020683493e-05
Position 4947: 9.360412032476228e-06
Position 13623: 7.341935519937496e-06
Position 13641: 6.491483959477735e-06
Position 12532: 6.322704073111925e-06
Position 13772: 6.291390093918749e-06
Position 2868: 5.2860542044016075e-06
Position 8959: 5.148567318600147e-06
Position 1969: 5.114857639593659e-06
Position 3777: 5.039365701585578e-06
Position 7429: 4.87664771549492e-06
Position 7463: 4.857584154883661e-06
Position 7357: 4.800044408118057e-06
Position 13356: 4.483673669570203e-06
Position 2526: 4.389220345166197e-06
Position 2954: 4.141628567477222e-06
Position 1031: 3.857609347768684e-06
Position 4951: 3.7728778925990016e-06
Position 726: 3.723993030911401e-06
Position 516: 3.6190245010707533e-06
Position 1531: 3.597125363882787e-06
Position 2334: 3.5736044540209774e-06
Position 1654: 3.5487630419151546e-06
Position 1573: 3.493028611249743e-06
Position 655: 3.416498986697644e-06
Position 12496: 3.2232978863176177e-06
Position 223: 3.1172064130867915e-06
Position 4760: 3.0951350348305646e-06
Position 4923: 3.0754740096580447e-06
Position 5928: 3.028208431669342e-06
Position 2193: 3.0242165374888917e-06
Position 4838: 3.022007427238197e-06
Position 10776: 2.8966257088577323e-06
Position 5476: 2.5254222046851574e-06
Position 704: 2.0998220214080064e-06
Position 2124: 2.065609268934194e-06
Position 2479: 2.0028459716597757e-06
Position 861: 1.968743127730838e-06
Position 710: 1.8649933638569205e-06
Position 1993: 1.7814268602723148e-06
Position 7659: 1.6389431613683673e-06
Position 2300: 1.4939589443843289e-06
Position 4997: 1.4479933879693568e-06
Position 2277: 1.4177401764969045e-06
Position 4153: 1.3631766660935599e-06
Position 10868: 1.357766426178576e-06
Position 2838: 1.134928204567695e-06
Position 1367: 1.119546021251838e-06
Position 9482: 1.0210772196206216e-06
Position 549: 8.851066547386031e-07
Position 2734: 8.146782725761511e-07
Position 13129: 7.935794653609574e-07
Position 3127: 7.025880931127206e-07
Position 8971: 6.608453563791442e-07
Position 894: 6.51846122056762e-07
Position 4327: 6.443188473209773e-07
Position 1299: 6.286037701450384e-07
Position 2673: 5.695062047123436e-07
Position 2411: 5.535113470363096e-07
Position 5443: 5.177849850684327e-07
Position 2251: 5.120654577917749e-07
Position 1060: 3.6206533354588306e-07
Position 12623: 3.6106941586956904e-07
Position 790: 3.4437430161605785e-07
Position 1164: 3.4125486775047155e-07
Position 12012: 3.1320351682218113e-07
Position 818: 2.9663573962629917e-07
Position 5509: 2.4118417238887027e-07
Position 2568: 2.1176550147700513e-07
Position 2472: 1.9739430532491561e-07
Position 2530: 1.9638753912038775e-07
Position 6243: 1.6745046619980152e-07
Position 1201: 1.569728300492321e-07
Position 2148: 1.5247147957692902e-07
Position 2762: 1.5156976301558232e-07
Position 4693: 1.4872729380617902e-07
Position 1842: 1.4159581880971683e-07
Position 2085: 1.3468339427916873e-07
Position 2354: 1.2658366417632006e-07
Position 1541: 1.2573598866597435e-07
Position 1845: 1.2512582624190237e-07
Position 1600: 1.2456138239264615e-07
Position 2121: 1.1548574333989533e-07
Position 1525: 1.0579762813679544e-07
Position 1506: 9.873866727948895e-08
Position 1035: 8.644175480444071e-08
Position 13144: 8.435019646942135e-08
Position 613: 8.361682462231484e-08
Position 217: 8.159799079442048e-08
Position 913: 7.61027455645922e-08
Position 730: 7.091452072605636e-08
Position 2510: 6.436156525695413e-08
Position 2047: 6.401296918688812e-08
Position 905: 4.0784255937613256e-08
Position 1079: 4.0156069651992684e-08
Position 1628: 2.4893022492138752e-08
Position 919: 2.1520034444638154e-08
Position 5213: 2.352717651212933e-10
Position 5148: 2.2619444916633555e-10
Position 3615: 5.745374594004204e-11
Position 3824: 5.598261259611425e-11
Position 1073: 4.938301646225167e-11
Position 3539: 4.909489947955912e-11
Position 834: 3.9147823794056855e-11
Position 863: 3.7969335841911074e-11
Position 899: 3.550778986466023e-11
Position 736: 3.541986885815111e-11
Position 599: 3.4200427192484815e-11
Position 922: 2.922053217078222e-11
Position 1076: 2.8745240660029056e-11
Position 1317: 1.667337648072176e-11
Position 1002: 1.5879836588878783e-11
Position 942: 1.4869605690398812e-11
Position 1275: 1.2300539451145766e-11
Position 400: 1.1744287865656626e-11
Position 843: 9.882723177343847e-12
Position 1090: 9.348623469744887e-12
Position 937: 8.565935774386345e-12
Position 460: 7.538468863632485e-12
Position 1397: 7.264777972185747e-12
Position 1311: 6.824409434869776e-12
Position 1779: 6.249168775317478e-12
Position 927: 3.7112502998562036e-12
Position 545: 3.3490570142188532e-12
Position 553: 3.2461833955711197e-12
Position 990: 2.9540772800431198e-12
Position 930: 2.086215637618532e-12
Position 304: 1.8280475077679556e-12
Position 803: 1.8091922720949096e-12
Position 1224: 1.6651983121578968e-12
Position 647: 1.1853761986185772e-12
Position 558: 3.9486393898560986e-13
Position 562: 1.7452855772153804e-13
Position 665: 1.5493685780806183e-13
Position 738: 6.73187572302963e-14
Position 564: 5.4086858104426564e-14
Position 660: 5.142146391972207e-14
Position 357: 4.047968103939818e-14
Position 402: 2.574703968537739e-14
Position 123: 2.1288624247228747e-14
Position 131: 1.3928384362056126e-14
Position 363: 6.776570908112127e-15
Position 359: 3.663281127453887e-15
Position 101: 3.591816355860658e-15
Position 70: 1.7096484649047014e-15
Position 112: 3.623572510659226e-16
Position 135: 1.3579686599947935e-16
Position 85: 4.121604189682174e-17
Position 76: 3.152240257138998e-17
Position 78: 1.0604856463886124e-17
Position 80: 7.948116763535942e-18
