Gene = COX17
Position 33: 3.689432517815324e-05
Position 2478: 2.2319628568869715e-05
Position 197: 1.7069552556025426e-05
Position 477: 1.1769160332301194e-05
Position 445: 1.123896124929162e-05
Position 2685: 1.0009902968506016e-05
Position 2422: 8.832876655848272e-06
Position 973: 7.987816583047244e-06
Position 557: 7.70310215177475e-06
Position 2715: 7.283768464954003e-06
Position 693: 5.876766686823688e-06
Position 2906: 5.790123224078391e-06
Position 591: 5.780556568073952e-06
Position 886: 5.718212281761604e-06
Position 2871: 4.226649044709517e-06
Position 3865: 4.1938784853487315e-06
Position 2409: 3.719019549825587e-06
Position 131: 3.4278083768206016e-06
Position 2917: 3.015137382223757e-06
Position 363: 2.958990149339418e-06
Position 576: 8.644165957176532e-07
Position 2418: 7.531819570308815e-07
Position 442: 1.7076234575414275e-07
Position 544: 1.278909233938907e-07
Position 771: 8.7841320294682e-08
Position 840: 7.84103063706441e-08
Position 793: 6.04675686786607e-08
Position 469: 1.659412182496356e-08
Position 456: 1.1970443640601341e-08
Position 783: 1.3715991302772444e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2169: 0.5403513107026717
Position 7737: 0.36693277765266563
Position 2614: 0.28415831318680823
Position 2144: 0.25664002519000334
Position 1008: 0.20278621059927848
Position 472: 0.19840117330009957
Position 7933: 0.19561493434799362
Position 1952: 0.11974338199655966
Position 3719: 0.10162407400894011
Position 6476: 0.08535092098949526
Position 1854: 0.052046822247315425
Position 1887: 0.048030823454067444
Position 436: 0.04759148999266431
Position 1994: 0.03589272425712276
Position 3177: 0.03267798797349077
Position 921: 0.029918254496889188
Position 5182: 0.028845149966047673
Position 5463: 0.02647030491523073
Position 783: 0.022301176421747816
Position 5704: 0.021747485256002327
Position 7284: 0.020452421476807685
Position 2610: 0.018937377391613
Position 8018: 0.016570463891631276
Position 6730: 0.014812604295038676
Position 1090: 0.011271772760318184
Position 1892: 0.01103429779825026
Position 6727: 0.010596366655183004
Position 6122: 0.008436192914661106
Position 2774: 0.008080222679542181
Position 2063: 0.0075134008156359225
Position 3138: 0.006849224114397148
Position 3816: 0.006759705954604934
Position 3098: 0.006444013000478595
Position 5515: 0.005680594225211212
Position 7685: 0.004905677664099173
Position 4825: 0.004850130573333601
Position 3493: 0.004775798373022837
Position 2296: 0.004721709934436076
Position 2634: 0.004521522357361845
Position 6159: 0.004370253313572865
Position 3456: 0.004343472833961051
Position 7112: 0.004243621289123737
Position 7137: 0.004231540179038268
Position 1781: 0.004143202150202462
Position 1146: 0.0037769118938707894
Position 6863: 0.003256075023912015
Position 751: 0.0032283061015669313
Position 4042: 0.0031954159545790057
Position 814: 0.0031524815941680073
Position 1916: 0.0030087559673411357
Position 8098: 0.0027421592357913076
Position 3733: 0.00259344060940679
Position 3592: 0.00248477639953709
Position 3416: 0.0024259503362485794
Position 3217: 0.0023967152005258206
Position 1432: 0.0023831934872068083
Position 3745: 0.0023224819057223647
Position 5073: 0.002111509626831923
Position 1872: 0.002085551205047706
Position 2331: 0.00202301981550819
Position 6093: 0.0019694350846639784
Position 3376: 0.0019558640310447023
Position 5421: 0.0017651820357334768
Position 3181: 0.0017220178486082596
Position 5945: 0.0015242936642259348
Position 6981: 0.0014840971144720492
Position 3256: 0.0012926224609453917
Position 1414: 0.001261208752072182
Position 3296: 0.0009860336078294056
Position 624: 0.0009778546830991885
Position 3497: 0.0009484272503075276
Position 2393: 0.0009056462812376693
Position 5915: 0.0008864742358899889
Position 477: 0.0008639834499348372
Position 4959: 0.0008416003605237097
Position 6679: 0.0007710531203692388
Position 569: 0.0007247804065565694
Position 3336: 0.0007170793398621208
Position 1113: 0.000583983835956343
Position 2825: 0.0005242886926448087
Position 5644: 0.0004862767847233538
Position 4882: 0.0004603652614618866
Position 2776: 0.00045898942721949983
Position 2800: 0.0004540238463754803
Position 1730: 0.00042847635795231347
Position 4316: 0.0003864535878533457
Position 1012: 0.0003829137675012618
Position 1313: 0.00031914870033079585
Position 580: 0.00030071486752591406
Position 3300: 0.0002988445388825854
Position 4568: 0.00029741808535201834
Position 4551: 0.00028271060807774607
Position 6090: 0.0002732877479430461
Position 4573: 0.00027219671844816613
Position 4206: 0.00026960313796141745
Position 3221: 0.0002648467090386814
Position 3955: 0.00021605653202166246
Position 1889: 0.0002044327385669167
Position 2853: 0.0001666651320595667
Position 3662: 0.00016602276227078823
Position 2511: 0.00013772858034164816
Position 753: 0.00013372720486856898
Position 1436: 0.00012427737267304867
Position 1621: 0.00012353138375196225
Position 961: 0.00011010583213641769
Position 2405: 0.00010105468142679178
Position 2335: 8.63365603461148e-05
Position 594: 8.62174338558537e-05
Position 588: 8.507270585593777e-05
Position 1918: 8.140319960084682e-05
Position 416: 4.1129637478996645e-05
Position 900: 3.626976913689251e-05
Position 732: 3.569029986749821e-05
Position 1155: 3.502829853727534e-05
Position 1187: 3.4002964636069317e-05
Position 2183: 3.246631454555776e-05
Position 948: 2.9951014602013387e-05
Position 1749: 1.8095870461843822e-05
Position 1523: 6.756069799318053e-06
Position 551: 4.391669118447497e-06
Position 1674: 3.5976782542968067e-06
Position 606: 3.383250624292749e-06
Position 176: 2.941899257472592e-06
Position 1300: 2.924012680628266e-06
Position 757: 2.1228343941123253e-06
Position 791: 1.9370163376854755e-06
Position 513: 1.3979626853900583e-06
Position 634: 1.279950011653006e-06
Position 627: 1.2193109736353906e-06
Position 1382: 8.162696851648493e-07
Position 137: 4.854521107025226e-07
Position 654: 3.774008833372768e-07
Position 497: 3.7596361437558465e-07
Position 131: 3.574922350420923e-07
Position 204: 2.414556181967395e-07
Position 707: 1.9833047716653217e-07
Position 760: 1.5294522537237553e-07
Position 185: 1.3670172811388678e-07
Position 504: 1.203487054212192e-07
Position 767: 1.159636078234351e-07
Position 677: 1.0844226431202288e-07
Position 825: 8.852142904689655e-08
Position 840: 7.249843420901509e-08
Position 882: 6.996447399989903e-08
Position 688: 5.816915491075168e-08
Position 501: 5.488148881726071e-08
Position 495: 4.3171571627606663e-08
Position 182: 4.117760500512594e-08
Position 769: 4.0110682058159504e-08
Position 499: 3.1685049384063196e-08
Position 1015: 2.8287770498896564e-08
Position 852: 2.812084514705072e-08
Position 950: 2.194387543859381e-08
Position 935: 2.0809659570403408e-08
Position 211: 7.824542393599166e-09
Position 92: 4.882828893130603e-09
Position 643: 2.8050932925275962e-09
Position 143: 1.9957828841716847e-09
Position 1127: 1.4913216155307295e-09
Position 1056: 1.2575780879243217e-09
Position 1063: 1.2283912221550665e-09
Position 146: 9.984848183061198e-10
Position 140: 9.66933776605673e-10
Position 698: 1.8051403289410695e-10
Position 155: 5.827467589197452e-11
Position 217: 5.431508686926738e-11
Position 712: 4.591075021339209e-11
Position 219: 1.6475672337712635e-11
Position 234: 2.713729051511032e-12
