Gene = SIMC1
Position 2059: 0.0001464923539455782
Position 982: 0.00014422368561031434
Position 2664: 0.00013454390627390652
Position 210: 0.00011546509461190501
Position 1325: 6.162798416158796e-05
Position 2315: 6.003967249277242e-05
Position 119: 5.668987232906576e-05
Position 1170: 5.40662997135052e-05
Position 1554: 5.0342872253257354e-05
Position 554: 4.1061399039333476e-05
Position 1055: 1.9644196147391966e-05
Position 598: 1.91860795151486e-05
Position 612: 1.702657574271711e-05
Position 679: 1.1069137541705542e-05
Position 92: 8.535593026818272e-06
Position 665: 8.4904511590719e-06
Position 1191: 8.250027541464291e-06
Position 1058: 5.744838795850793e-06
Position 1175: 5.004728973536915e-06
Position 792: 4.015986421473936e-06
Position 740: 3.965784190994327e-06
Position 610: 3.6343062197127853e-06
Position 268: 3.480003685769407e-06
Position 662: 3.271622753794867e-06
Position 1603: 3.1391945834514206e-06
Position 1842: 1.9976094692804383e-06
Position 289: 1.2617173799407173e-06
Position 953: 1.2604582671289821e-06
Position 1451: 1.1559133165455918e-06
Position 36: 1.0513961188816238e-06
Position 234: 1.0479121525243977e-06
Position 33: 1.011506358818937e-06
Position 1426: 7.76979373586595e-07
Position 2014: 7.411435636942447e-07
Position 789: 7.349182236003007e-07
Position 829: 5.703391280287479e-07
Position 1624: 5.351534690171544e-07
Position 1495: 2.764177403436122e-07
Position 281: 2.5851643835709486e-07
Position 24: 1.6405264733543512e-07
Position 1431: 1.078405840482754e-07
Position 2169: 1.0470928011685725e-07
Position 877: 5.647797549797872e-08
Position 903: 3.842809310958373e-08
Position 95: 2.0630749481017928e-08
Position 303: 2.201226366952158e-11
Position 18: 2.0888074209038252e-11
Position 576: 4.192919549838608e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7204: 0.3035847426346019
Position 4833: 0.2482286160836676
Position 887: 0.24711878199044862
Position 7261: 0.24154304709749377
Position 9188: 0.23185930619779424
Position 4150: 0.2230922978684565
Position 2646: 0.2130999106238419
Position 3459: 0.20909251438743062
Position 14850: 0.20124533192256247
Position 1263: 0.10315853119463511
Position 3644: 0.08052751285641714
Position 3975: 0.07578759723512507
Position 3248: 0.05454851793446486
Position 3199: 0.04706658783338823
Position 7664: 0.04493123191298162
Position 4113: 0.04175287738914699
Position 9525: 0.03730028153799566
Position 10719: 0.03656921560110757
Position 8797: 0.03267601139529046
Position 9703: 0.0315522343673075
Position 11002: 0.029589248286285882
Position 3933: 0.027107395180752475
Position 3144: 0.025213867630078175
Position 14207: 0.020393043898780876
Position 2348: 0.019589732112083025
Position 12662: 0.01916104798952245
Position 6399: 0.017435989879879328
Position 16017: 0.016315026092122518
Position 13625: 0.015195474166009963
Position 12499: 0.012401263074585172
Position 3503: 0.011891130621897854
Position 7829: 0.011172174714219609
Position 3728: 0.010340060560969649
Position 8516: 0.00930568508405023
Position 466: 0.00878743841708435
Position 545: 0.008418115368647104
Position 13070: 0.008273013341618257
Position 9999: 0.0077676501346409434
Position 8411: 0.007079567126334517
Position 632: 0.005828056529872727
Position 2565: 0.0057033798078349055
Position 3296: 0.0051281553789018185
Position 4131: 0.004743847161875691
Position 11140: 0.0046236645093746375
Position 3778: 0.00457228032975789
Position 6872: 0.0043218533608186125
Position 8103: 0.004271179181200697
Position 5789: 0.0036757270893377166
Position 1707: 0.003334068614033867
Position 3481: 0.0031609042318824884
Position 8861: 0.002998994599513926
Position 8562: 0.002840549902342229
Position 10387: 0.0025309151391588076
Position 1182: 0.002486817841370256
Position 5249: 0.00245102987435252
Position 1124: 0.002298659840834272
Position 4924: 0.0021010951199783483
Position 3431: 0.002032322148846463
Position 6761: 0.0017318322291942044
Position 9249: 0.0016476314588166493
Position 4428: 0.0015974057250279442
Position 472: 0.0015452588161105577
Position 6325: 0.001462980389921984
Position 1968: 0.0014009382928024789
Position 359: 0.0013701822280404474
Position 2259: 0.0012926347619238812
Position 8363: 0.0012871594046999456
Position 5199: 0.0012289275278584524
Position 2837: 0.0012185293878372687
Position 4302: 0.0012091147066634624
Position 3226: 0.0011618998711452266
Position 10060: 0.0009550388685918691
Position 5469: 0.0008395650182970308
Position 1033: 0.0008061364615620627
Position 1998: 0.0007940757607850837
Position 2594: 0.0007761791405989756
Position 3088: 0.0007618784785107811
Position 2196: 0.0007555509177256827
Position 818: 0.000731847544486628
Position 914: 0.0007006134753518553
Position 7466: 0.0006849292954955342
Position 7687: 0.0006319837008332964
Position 5335: 0.0005915483844818883
Position 2570: 0.0005702678272272113
Position 560: 0.0005371967109236592
Position 4367: 0.0005090196962663524
Position 2687: 0.0004888773716882198
Position 3154: 0.0004718296362937907
Position 585: 0.0003879752790484417
Position 2745: 0.0003793886743853405
Position 674: 0.0003366606308080249
Position 1890: 0.0003203494091091411
Position 4328: 0.00029843919999670665
Position 3699: 0.00023422774057454572
Position 1909: 0.00023172161128764878
Position 5953: 0.0001869606514262533
Position 2360: 0.00017267151807685857
Position 1104: 0.00013582576395644716
Position 1542: 0.00013402275414439006
Position 1225: 9.415108097529223e-05
Position 1036: 8.77087325371717e-05
Position 2209: 8.548544022465243e-05
Position 2107: 8.496147559970922e-05
Position 2705: 8.283056803421007e-05
Position 988: 8.060315827056049e-05
Position 1512: 7.534126960357724e-05
Position 2399: 7.349532360201969e-05
Position 436: 6.471037197046567e-05
Position 429: 6.438184591116579e-05
Position 1274: 6.3378068063176e-05
Position 1739: 6.253722764985559e-05
Position 4066: 5.834597092720832e-05
Position 3591: 5.138859622573902e-05
Position 1154: 4.715788183565717e-05
Position 2442: 4.666982508303094e-05
Position 2683: 4.620582506532511e-05
Position 1132: 4.6044185592868976e-05
Position 1725: 3.965030363772667e-05
Position 2848: 3.7834110960508926e-05
Position 1570: 3.658691146087441e-05
Position 1388: 3.613262289267739e-05
Position 504: 2.6856465033974465e-05
Position 1051: 2.508626999713532e-05
Position 2900: 2.3395965260278448e-05
Position 486: 2.2673694500110353e-05
Position 1716: 2.2636981692313372e-05
Position 2586: 2.0932005373344228e-05
Position 979: 1.8750210327469168e-05
Position 2536: 1.7558317227629697e-05
Position 1236: 1.685720184354728e-05
Position 1075: 1.4042091188072071e-05
Position 767: 1.2248610289120725e-05
Position 1685: 1.0991977451137569e-05
Position 411: 1.0185296906725646e-05
Position 938: 9.560764204372047e-06
Position 480: 8.555401960281299e-06
Position 850: 7.998376611951064e-06
Position 441: 7.574402114335712e-06
Position 365: 7.275407049296788e-06
Position 754: 7.122860206449854e-06
Position 844: 5.548322262500821e-06
Position 1793: 4.763218717473896e-06
Position 797: 3.069884817345766e-06
Position 836: 2.651629202223502e-06
Position 2897: 2.604584572354063e-06
Position 488: 2.508920927883361e-06
Position 684: 2.508253531621622e-06
Position 452: 1.811161152267484e-06
Position 637: 1.227110188384783e-06
Position 736: 1.0376079252931196e-06
Position 2011: 9.900700644344103e-07
Position 218: 9.210344409304627e-07
Position 2126: 7.082250218124254e-07
Position 4044: 6.94260811697264e-07
Position 800: 3.155250616399864e-07
Position 789: 2.8807332746889024e-07
Position 139: 2.869694916648643e-07
Position 1090: 2.0633060178734087e-07
Position 524: 1.9819599753886627e-07
Position 1101: 1.5841216687116242e-07
Position 1624: 1.1281977612996647e-07
Position 975: 1.0500353212346875e-07
Position 643: 6.568092979328485e-08
Position 2478: 5.844726904262861e-08
Position 173: 4.939394575495451e-08
Position 512: 3.464594738485971e-08
Position 695: 3.3988506981036414e-08
Position 855: 2.5550425787759458e-08
Position 1191: 1.5765819516044916e-08
Position 1164: 1.3544360855060686e-08
Position 1650: 9.594183732734924e-09
Position 1312: 7.508495203226616e-09
Position 1318: 6.593078012531095e-09
Position 1414: 5.964049820617032e-09
Position 773: 1.2335966512223493e-09
Position 275: 8.718016227193698e-10
Position 703: 1.3232189109144836e-10
Position 185: 6.89869874870977e-11
Position 147: 5.164691766604931e-11
Position 183: 4.031813182196159e-11
Position 769: 5.4658640406389555e-12
Position 720: 2.9343453478991637e-12
Position 715: 2.4614291232048374e-12
Position 688: 2.163210032134536e-12
Position 279: 3.6519484964149424e-14
Position 92: 4.537099257128123e-16
Position 80: 2.899622941587666e-16
Position 83: 8.808692879465367e-17
