Gene = EXD3
Position 53865: 0.1263486115248697
Position 50764: 0.12423216152390464
Position 52430: 0.12375246178047214
Position 71197: 0.11716033167556741
Position 15834: 0.10972856014774672
Position 19620: 0.10765178284957413
Position 14404: 0.10622153411000605
Position 177: 0.10398054878907648
Position 64936: 0.10328023720325309
Position 71316: 0.08745800953209035
Position 6531: 0.08519514207499805
Position 66978: 0.08169953485540986
Position 78314: 0.07772638226505875
Position 68047: 0.07673401984994616
Position 15605: 0.07601012547950833
Position 2880: 0.07314537909446853
Position 17780: 0.07091023677000753
Position 61440: 0.07012881271795009
Position 78121: 0.0696009606585565
Position 53271: 0.06663923685691876
Position 13975: 0.06612758020626408
Position 30658: 0.06375169896522594
Position 6025: 0.06338079737587474
Position 57753: 0.06293195025485145
Position 57474: 0.062127790101574515
Position 57529: 0.057214641213366765
Position 52778: 0.055677275486475164
Position 57525: 0.05439009936316269
Position 29720: 0.05299571509417525
Position 68553: 0.0513412931787072
Position 9017: 0.047304727869782
Position 68696: 0.04560295349577459
Position 7151: 0.044380724947777714
Position 57709: 0.044347647579631354
Position 23151: 0.04433906183147841
Position 51012: 0.04127713515287739
Position 44723: 0.038603483609897835
Position 58136: 0.03756153492702023
Position 2034: 0.03726817328929158
Position 40840: 0.036719860006129375
Position 28121: 0.03658501046635514
Position 68567: 0.0342970563561985
Position 650: 0.03413969896560767
Position 14310: 0.03334288458396933
Position 71419: 0.03233112882083467
Position 52918: 0.03160122679930568
Position 36776: 0.02961613316489117
Position 11166: 0.028920041348167454
Position 57733: 0.028837696535876842
Position 219: 0.028186841366072718
Position 68766: 0.02775266887948375
Position 33686: 0.027639244848941535
Position 57497: 0.027249715192003966
Position 57374: 0.027219467825899225
Position 55181: 0.026001542024364353
Position 69215: 0.02595049967366759
Position 33836: 0.0246703113345853
Position 34226: 0.024194556615151085
Position 79139: 0.022926320092092414
Position 82451: 0.02284840871139817
Position 50348: 0.022217744324921074
Position 26750: 0.02194357025374106
Position 34219: 0.021780794079013097
Position 25810: 0.02161564380690625
Position 40314: 0.021159462518435007
Position 74973: 0.021090605103869984
Position 57425: 0.019984048761868888
Position 71815: 0.019830594777172732
Position 70390: 0.01952903496664859
Position 74172: 0.01869322722069038
Position 71004: 0.018479217805934617
Position 57235: 0.018227756463125532
Position 82207: 0.01799288338525198
Position 57644: 0.017738063434746303
Position 5537: 0.01766989767696685
Position 5763: 0.017596278296208114
Position 59098: 0.017339963787464528
Position 1807: 0.01719553714573529
Position 56480: 0.01716701472683568
Position 5509: 0.017098625764916078
Position 71183: 0.01647239438723754
Position 54484: 0.016432066905017785
Position 73881: 0.016203633243545956
Position 2117: 0.015949915107570163
Position 53757: 0.01589912440450012
Position 68944: 0.01581804739243437
Position 30887: 0.015469269149520555
Position 54020: 0.01518553044134975
Position 35609: 0.015123144690137813
Position 67165: 0.015068077878206281
Position 33736: 0.013768355176053957
Position 53387: 0.013019371054569018
Position 56335: 0.012983679415300679
Position 72259: 0.012330164543888729
Position 82029: 0.012019501839033764
Position 70038: 0.011632741175870159
Position 57561: 0.01098343057938953
Position 5176: 0.010978863526054579
Position 70625: 0.010859710730549442
Position 13404: 0.01084439974257262
Position 73910: 0.010670309923874787
Position 69686: 0.010609051551078578
Position 53870: 0.010217338330485418
Position 12495: 0.010139524065816558
Position 55344: 0.009763599446023941
Position 68071: 0.0095345267103268
Position 67919: 0.009362408064565033
Position 71089: 0.009306118900109517
Position 34817: 0.009133769993914418
Position 5041: 0.008782879768922985
Position 78182: 0.00869188129472286
Position 6571: 0.008562756667031641
Position 79212: 0.008472131953926019
Position 41670: 0.008397456608613975
Position 67385: 0.008384178456041363
Position 28009: 0.008353813571339935
Position 51297: 0.008151090858559818
Position 13806: 0.007929352167714928
Position 14469: 0.007850299249134236
Position 57215: 0.007151199464475523
Position 68667: 0.007036731459101773
Position 124: 0.006486193412893247
Position 77456: 0.0063603624051262785
Position 7156: 0.006290398570192566
Position 103: 0.005738396053073784
Position 69240: 0.005735024420439724
Position 12887: 0.005726801406634904
Position 11447: 0.005696702865130899
Position 28275: 0.005525866578676335
Position 57539: 0.005092829169952342
Position 9012: 0.004859188880118395
Position 53112: 0.00479992256981168
Position 76852: 0.004757513145619137
Position 7690: 0.004509479373221052
Position 67468: 0.004388669269457339
Position 55380: 0.004214216626644214
Position 5283: 0.0040933942245842455
Position 69984: 0.004060995632034694
Position 7838: 0.004036231443110179
Position 71746: 0.004023124429338715
Position 56054: 0.003911021676962414
Position 57269: 0.0038034437479627413
Position 12585: 0.0037681478963176277
Position 55879: 0.0036955378886216004
Position 57334: 0.003683198902883727
Position 6756: 0.003638382435744396
Position 40155: 0.00346515078044153
Position 56: 0.003347493773684285
Position 68163: 0.0033240398599484883
Position 5533: 0.0031610513257671904
Position 78871: 0.003069588794038159
Position 75422: 0.0029563832318264664
Position 5865: 0.0028768594936966203
Position 57831: 0.0028704130598884822
Position 319: 0.0028409958971763027
Position 57557: 0.002834779220490752
Position 70674: 0.0028250978402134617
Position 57188: 0.0027697651195385856
Position 57225: 0.0027435214974241636
Position 11009: 0.002667430643292987
Position 1876: 0.002650268413501931
Position 7747: 0.002627573424810773
Position 7104: 0.002625202059942288
Position 79171: 0.00251203755847045
Position 57761: 0.0024513871375286896
Position 7653: 0.002420405187301004
Position 2198: 0.002365320495490646
Position 71231: 0.0021361151588949294
Position 57356: 0.0021299259595840263
Position 32167: 0.0019052272333666858
Position 40039: 0.0018964238862252977
Position 6547: 0.0018731597780685728
Position 57727: 0.001841501698864429
Position 40509: 0.0018100286652079686
Position 17172: 0.0017144940640522277
Position 6806: 0.0016952314288067043
Position 57614: 0.0016475249647938462
Position 7734: 0.0016191801538436913
Position 34230: 0.0015932104493657717
Position 57182: 0.0015883461865846746
Position 71332: 0.001503498717952082
Position 75570: 0.001486121809751452
Position 55830: 0.001475831386398386
Position 6735: 0.0014601335962810306
Position 51032: 0.001347697743161916
Position 2750: 0.0013442811599967345
Position 68124: 0.0013038091879735644
Position 57478: 0.0012999494099838848
Position 5528: 0.0012783856607817632
Position 69370: 0.001277538260512022
Position 57338: 0.0011581816118559072
Position 71228: 0.00109178678371862
Position 57666: 0.001042740919892373
Position 40831: 0.0009943270851438637
Position 632: 0.0009769630700929635
Position 5664: 0.0009741109263830035
Position 76840: 0.000943976922534299
Position 71010: 0.000932948599571218
Position 40838: 0.0009319505030854436
Position 57472: 0.0009215551486842112
Position 7164: 0.0008682130347768395
Position 6855: 0.0008008521478431805
Position 53352: 0.0007948859911431694
Position 68344: 0.000791698945100612
Position 5134: 0.000790768991804618
Position 9529: 0.0007832238197713112
Position 252: 0.000753363001184471
Position 57515: 0.0007305719322342642
Position 57122: 0.0006900922454434992
Position 70932: 0.0006772961541802603
Position 56991: 0.0006740058879035303
Position 69356: 0.0006364306966679497
Position 70092: 0.0006293389727894043
Position 71157: 0.0005832453529048343
Position 73661: 0.000577807724303087
Position 40854: 0.0005085077747439905
Position 6250: 0.0005018783026164617
Position 759: 0.0004829148759348367
Position 57306: 0.00047287783641365597
Position 76099: 0.0004604336262624234
Position 70343: 0.00043698127803057005
Position 6560: 0.0004337309113316111
Position 69489: 0.0004332216792810144
Position 51066: 0.00037275843861151077
Position 70658: 0.0003660935294179591
Position 184: 0.0003338538751275927
Position 28235: 0.0003295915877432927
Position 57501: 0.0003282646764942806
Position 40344: 0.00032607759640722783
Position 71140: 0.0003214889194320059
Position 28162: 0.0003171480529006756
Position 40584: 0.00030831063616993347
Position 725: 0.0002831164522496799
Position 28672: 0.0002728204951056872
Position 696: 0.0002707030379875942
Position 41042: 0.0002532454070816048
Position 4702: 0.00024548855590565135
Position 76790: 0.00023242670470922485
Position 92: 0.0002270349978617195
Position 57346: 0.0002227561832197398
Position 30532: 0.0002181541824217586
Position 28730: 0.00021087881206082544
Position 28193: 0.0002024631151902597
Position 4773: 0.00019733427931792935
Position 57209: 0.00018113983750549408
Position 73896: 0.00017535903480136195
Position 57543: 0.00017262913360419484
Position 30362: 0.00016654567346398506
Position 14204: 0.0001616673284617702
Position 4232: 0.0001538302988458808
Position 71014: 0.0001466291537776718
Position 2630: 0.0001454202915079521
Position 134: 0.00013764294095977564
Position 30512: 0.00012489020888818003
Position 5567: 0.00012042501596816718
Position 5940: 0.00011905274257395838
Position 5178: 0.00011726940636767453
Position 69008: 8.222182020437847e-05
Position 28759: 7.924989847604576e-05
Position 30277: 7.82990893952944e-05
Position 57429: 7.536115224479266e-05
Position 67160: 5.5885066370923613e-05
Position 66958: 5.5133599259744063e-05
Position 809: 3.6165161092669576e-05
Position 57458: 3.1611702700727934e-05
Position 1550: 3.128961447142816e-05
Position 595: 3.12720951819838e-05
Position 29991: 2.942332806866008e-05
Position 285: 2.581279071501735e-05
Position 30491: 2.4748208862431183e-05
Position 57239: 2.442614569865359e-05
Position 28609: 2.430473235430276e-05
Position 67091: 2.2318348659041825e-05
Position 27978: 2.2043482310004522e-05
Position 2489: 1.651088311633848e-05
Position 1041: 1.604467823846033e-05
Position 864: 1.603823473146817e-05
Position 5593: 1.5991466955470635e-05
Position 1708: 1.588595314877903e-05
Position 56982: 1.5207516141794147e-05
Position 1201: 1.4093763114066535e-05
Position 4449: 1.3949234314385418e-05
Position 126: 1.238460637539541e-05
Position 56824: 1.1990553395691307e-05
Position 4992: 8.866785438723844e-06
Position 1686: 7.4560715024025065e-06
Position 600: 7.302438603171305e-06
Position 68928: 7.157753203820547e-06
Position 18: 5.568358029854531e-06
Position 3488: 3.970094783185424e-06
Position 867: 3.7647005940346207e-06
Position 2253: 3.236209884169113e-06
Position 4222: 3.2035553612927184e-06
Position 57277: 2.3717505693733324e-06
Position 2372: 2.361415931196099e-06
Position 3011: 1.9054895780286127e-06
Position 1589: 1.801461808706651e-06
Position 75166: 1.4384308052365328e-06
Position 66897: 1.3330730471440938e-06
Position 1950: 8.335860344637416e-07
Position 1293: 5.708641095549742e-07
Position 1760: 4.937996614414557e-07
Position 56734: 3.8065729165903456e-07
Position 57499: 3.203642240680025e-07
Position 242: 2.983385704088416e-07
Position 672: 2.3359453775926536e-07
Position 117: 1.7853099808509218e-07
Position 57029: 1.61815732690858e-07
Position 1319: 1.1387628272372661e-07
Position 29370: 6.078490791666265e-09
Position 606: 3.0427746110222677e-09
Position 640: 1.1474743999397562e-09
Position 643: 7.38888962188952e-10
Position 609: 3.301054642927767e-10
Position 654: 2.083640451919123e-10
Position 831: 1.6432786141198135e-10
Position 409: 1.480572955494669e-10
Position 225: 1.4736522547890886e-10
Position 762: 8.086083887011462e-11
Position 880: 7.256661113684306e-11
Position 580: 1.9609448229378423e-11
Position 323: 9.14765447089865e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 66893: 0.9999997845375197
Position 27857: 0.9953065270447925
Position 49662: 0.9902294845904237
Position 11597: 0.9778733007874008
Position 39884: 0.9629359262276264
Position 72114: 0.8573815073841913
Position 25745: 0.8531628593740905
Position 51666: 0.7939512812288804
Position 75065: 0.7830148226390122
Position 56629: 0.7359140140869828
Position 71733: 0.7346048661459994
Position 68488: 0.6594670346156049
Position 13900: 0.6567506742673552
Position 73979: 0.6273067311311247
Position 417: 0.6190051423162114
Position 68884: 0.6023395757224709
Position 73808: 0.5832816436099062
Position 70537: 0.5468643552684356
Position 70475: 0.41627876787554885
Position 49297: 0.38801191486476044
Position 6407: 0.38078103201373176
Position 17647: 0.31000738345712586
Position 40427: 0.3050191236662673
Position 19402: 0.2846755629452276
Position 50016: 0.2726894947009571
Position 88192: 0.26861511798559917
Position 334: 0.2659333308942569
Position 56653: 0.2628081572320262
Position 67142: 0.24819333775027655
Position 50189: 0.24730933659062404
Position 37762: 0.2395016198916579
Position 82353: 0.23642414136938533
Position 71060: 0.23617243862976753
Position 56404: 0.20307947051462624
Position 68419: 0.19384016647285646
Position 52668: 0.1839374923272913
Position 71814: 0.18379005130381193
Position 57424: 0.18061915111606375
Position 57373: 0.17403149139474253
Position 57643: 0.17387618409753278
Position 53710: 0.16765060470120502
Position 78913: 0.157189242902186
Position 43005: 0.15431593554998382
Position 51385: 0.14291127954550428
Position 81956: 0.13702832205819437
Position 52720: 0.13576534850577326
Position 72083: 0.1347197317467541
Position 55272: 0.13147390995451835
Position 75023: 0.12819007259296533
Position 68803: 0.12756063725402747
Position 14296: 0.11380405140744235
Position 73714: 0.11321186492560187
Position 57752: 0.10876499499964053
Position 42444: 0.1072769485639721
Position 10980: 0.10638985628321997
Position 64655: 0.10328023720325306
Position 52180: 0.10070610355849141
Position 50651: 0.09470010300560781
Position 15663: 0.09321571286818209
Position 37778: 0.09140032056670858
Position 67856: 0.09101932585154886
Position 52665: 0.08437478008761093
Position 51682: 0.07922956390381822
Position 73805: 0.07822482461529941
Position 67090: 0.07701758368406107
Position 68760: 0.07424836798160703
Position 78026: 0.07008683388884068
Position 61261: 0.06035094522255162
Position 68826: 0.05881988829787231
Position 30459: 0.05806322196359378
Position 5435: 0.057919206818869244
Position 50194: 0.05736014648687392
Position 5821: 0.04993488044883398
Position 68838: 0.04935341444568922
Position 75110: 0.04874426070823104
Position 33471: 0.0485594187068275
Position 42425: 0.04848025270524226
Position 50055: 0.047015487158779505
Position 15399: 0.04698993097737983
Position 7064: 0.04658745833535626
Position 77988: 0.04611234352170997
Position 11104: 0.045022599914271016
Position 57268: 0.04475014385262786
Position 22854: 0.04433906183147843
Position 74891: 0.041952478263213196
Position 15454: 0.04081158549212441
Position 86571: 0.040290038926023425
Position 8934: 0.039582049003175114
Position 53158: 0.03870496706825209
Position 78766: 0.03862408348307744
Position 50897: 0.0385373053879665
Position 43008: 0.036453426388596
Position 39910: 0.0354690723250085
Position 74005: 0.0346216343421019
Position 73692: 0.0345445029287368
Position 69156: 0.03318637707508713
Position 73730: 0.031947971759049655
Position 34084: 0.030968518736073803
Position 40772: 0.030490260996098095
Position 36683: 0.02961613316489117
Position 2542: 0.028986100723114226
Position 54890: 0.028796132131356917
Position 68788: 0.028536719184198558
Position 50625: 0.0281852244553671
Position 28054: 0.028132870924313783
Position 53196: 0.02635116596431691
Position 17590: 0.026250607302358904
Position 6688: 0.025209250883535227
Position 29661: 0.024659600069922127
Position 44639: 0.02430283801725378
Position 1908: 0.024232530498728286
Position 4918: 0.023348353819391668
Position 26628: 0.021943570253741097
Position 2029: 0.02130854322834248
Position 6594: 0.019926776333336216
Position 56260: 0.01878227680286934
Position 2788: 0.018099928740145096
Position 70829: 0.01773911340495571
Position 58952: 0.01733996378746453
Position 70286: 0.01683259842712209
Position 33975: 0.01660004240745616
Position 54356: 0.016400598883372204
Position 57337: 0.016359145718418233
Position 83530: 0.01625165136657743
Position 14141: 0.016172560937752902
Position 57708: 0.016057311253658186
Position 78120: 0.01593487753279073
Position 57105: 0.015520136880629282
Position 53237: 0.015397360870061974
Position 42407: 0.015192520443192357
Position 35328: 0.015123144690137817
Position 78219: 0.014868648753397055
Position 40227: 0.014381080290509022
Position 44541: 0.014300645592644061
Position 82788: 0.013896479359832925
Position 29597: 0.013826566243452661
Position 77026: 0.013569695160302887
Position 7642: 0.013277819809899024
Position 71132: 0.013123522737294814
Position 57471: 0.013004798820391605
Position 68689: 0.012989418725802698
Position 52087: 0.012443929217575814
Position 55238: 0.012380322687015907
Position 77379: 0.012268957768492385
Position 81952: 0.012185718988295787
Position 58008: 0.012024438236035297
Position 6730: 0.011696680050551637
Position 67229: 0.011645428017496571
Position 17538: 0.01123708392691297
Position 82332: 0.01105987204409236
Position 57046: 0.010957632544099644
Position 51096: 0.010584065863235891
Position 68648: 0.010550772845452264
Position 2704: 0.010532075189059839
Position 75284: 0.010265431319822684
Position 67269: 0.010008233858215
Position 10917: 0.00996190958907174
Position 40448: 0.009855029837923447
Position 56900: 0.009661361219462369
Position 71196: 0.009654602677559479
Position 30640: 0.009265461074086837
Position 52487: 0.009236872871443438
Position 34740: 0.009133769993914418
Position 74749: 0.009131125507885864
Position 78683: 0.00912025680629284
Position 55728: 0.009082390951982407
Position 84270: 0.009012748511743333
Position 83444: 0.008756912005577638
Position 73821: 0.008728291456413795
Position 78032: 0.00862392752120373
Position 78161: 0.008476428147357938
Position 2707: 0.00845380999081552
Position 61348: 0.008432814573954662
Position 6656: 0.008251443006095174
Position 52229: 0.008002484210797982
Position 33514: 0.0078580337997559
Position 77285: 0.007776807844332656
Position 80149: 0.007601467460618425
Position 57528: 0.007589702150327415
Position 84252: 0.007541327554689087
Position 28100: 0.007500974858483185
Position 5923: 0.007306292079495318
Position 76983: 0.007249602545358029
Position 77455: 0.007036804326266293
Position 68025: 0.006830902258241923
Position 57830: 0.006790386047543369
Position 14113: 0.00673995112137626
Position 50285: 0.006710110990900412
Position 11052: 0.0066976890331379
Position 80471: 0.006560497381094086
Position 71865: 0.006539589772137453
Position 71687: 0.006521323793449445
Position 80667: 0.00650949043184957
Position 40071: 0.006500064377717425
Position 13632: 0.0063836475835065114
Position 13163: 0.006162397893561244
Position 69952: 0.00606917478132103
Position 40746: 0.006015801453526517
Position 30760: 0.005967293486415024
Position 77325: 0.0059556744294861595
Position 40468: 0.005900421484441626
Position 12784: 0.005726801406634902
Position 1865: 0.005700263256929035
Position 11347: 0.005696702865130908
Position 69935: 0.005656700795706896
Position 68429: 0.005597058668257099
Position 42329: 0.005551232873307228
Position 41532: 0.005537588894259604
Position 50275: 0.005516601564288352
Position 8872: 0.00539387593946939
Position 69593: 0.005338621271309956
Position 12478: 0.0053172767070070355
Position 52572: 0.0052825301299849504
Position 84927: 0.005131350417714103
Position 68432: 0.0051103304644021935
Position 73698: 0.005011033621425153
Position 28082: 0.004992434867672448
Position 33769: 0.00492897555260635
Position 6691: 0.004897431830120432
Position 52992: 0.004799922569811684
Position 1592: 0.004780338746675212
Position 33766: 0.004731483300391097
Position 13089: 0.004682001849011359
Position 27871: 0.004680971231070242
Position 52688: 0.0045594983221059395
Position 50063: 0.004504867282931981
Position 50961: 0.004460285946684321
Position 70511: 0.004418284409867581
Position 1487: 0.004401651154454023
Position 73642: 0.004356222712140725
Position 69517: 0.004354141732455299
Position 77410: 0.004302242367937157
Position 5864: 0.004166681770887831
Position 57921: 0.003971414807299543
Position 14267: 0.003957157853285974
Position 68464: 0.003848272327542655
Position 83495: 0.0038333142464739628
Position 76744: 0.0038330108741777987
Position 8805: 0.003659875788234034
Position 57892: 0.0035044128479776687
Position 42493: 0.0034032999830930543
Position 73956: 0.00334243853793841
Position 7103: 0.0033279026522151567
Position 17587: 0.0033262213506395424
Position 67116: 0.003282817328909775
Position 68517: 0.003224045879553629
Position 40180: 0.0030836460613866516
Position 29626: 0.0030380778758881174
Position 80762: 0.0030371419483612456
Position 2684: 0.00301764602149349
Position 71324: 0.0029720321471855024
Position 5382: 0.002971711707690834
Position 69730: 0.0028117071305048635
Position 42326: 0.002785362613248096
Position 2604: 0.002748135528205633
Position 40694: 0.002702840368427959
Position 14250: 0.0026638629235831487
Position 12414: 0.0026215937780805177
Position 75264: 0.0026045725148056372
Position 29579: 0.0025938701159707806
Position 15810: 0.0025639362265352673
Position 7048: 0.002552873249717584
Position 75512: 0.0025426476112826945
Position 70559: 0.0025396685703060326
Position 1685: 0.0025261027226080816
Position 14177: 0.0025032096313031436
Position 68887: 0.00250181460682827
Position 71221: 0.002468837683574298
Position 70317: 0.0024639910950262716
Position 67401: 0.0024579841858006894
Position 29557: 0.0024107862347697013
Position 52772: 0.002407566991793342
Position 5985: 0.0023261522187328692
Position 1618: 0.0022907870753802427
Position 73768: 0.0022499736752104966
Position 83119: 0.0021663990711841457
Position 15533: 0.0021575200630335007
Position 6530: 0.002131089449424804
Position 67152: 0.0020516662227227553
Position 12481: 0.0020265488825301774
Position 41515: 0.002022841741305481
Position 73506: 0.001955729487185175
Position 57139: 0.001930509073598398
Position 78270: 0.0019300865924438953
Position 30737: 0.001893318609638783
Position 75891: 0.0018812866151513088
Position 78287: 0.0018187287915473744
Position 8914: 0.0017848651538850597
Position 50091: 0.0017618924923681644
Position 71913: 0.0017438025020364235
Position 8830: 0.0017432508651368654
Position 30506: 0.0017118469888068194
Position 12432: 0.0017081360929957546
Position 6839: 0.0016963043754004402
Position 52868: 0.0016860438027001246
Position 76709: 0.0016854263545416574
Position 77818: 0.001651987285943078
Position 29560: 0.0016193048209240492
Position 70714: 0.0016058553244987196
Position 13712: 0.001545704584208416
Position 30440: 0.0015441154796083899
Position 70490: 0.0015315021074133392
Position 29467: 0.0014925536225183448
Position 67861: 0.001463796647805052
Position 71248: 0.0014582888582023743
Position 49918: 0.0014480339168485715
Position 148: 0.0014331010807309785
Position 2033: 0.001425730142808532
Position 17053: 0.0013697898323722418
Position 50736: 0.0013468340629297342
Position 73534: 0.0012981749510611665
Position 75485: 0.001282607606118977
Position 28191: 0.001268334861900407
Position 6760: 0.001261943633196014
Position 73653: 0.0012589068042539622
Position 73861: 0.0012415859683803658
Position 61412: 0.001222323418327058
Position 77603: 0.0012197764985684711
Position 73727: 0.001199116708487592
Position 1728: 0.0011925380460239931
Position 349: 0.0011827188791702062
Position 70272: 0.0011587867108182985
Position 32012: 0.001146790550850911
Position 52420: 0.0011342125733687421
Position 2056: 0.0011274051768790534
Position 69781: 0.0011161618337046726
Position 1965: 0.0011091667273938994
Position 14199: 0.0010877232485880805
Position 76701: 0.001075127182834737
Position 67323: 0.001056343298973907
Position 56659: 0.0010549916648944354
Position 68514: 0.0010501113914961463
Position 75010: 0.0010407896501614022
Position 68085: 0.0010314011772076458
Position 1671: 0.0010285062727577582
Position 1425: 0.0010183314546535415
Position 56917: 0.0010172486574653286
Position 57148: 0.0010171582476703044
Position 52303: 0.0009901290614625267
Position 7550: 0.0009817569075445244
Position 30485: 0.0009783717613131297
Position 12338: 0.0009783608795433212
Position 40177: 0.0009621071827063646
Position 28166: 0.0009502465223772783
Position 70975: 0.0009139175327385784
Position 29538: 0.0009047337603795077
Position 67196: 0.0008975976428611331
Position 75302: 0.0008922082503185931
Position 29496: 0.0008858004442811037
Position 29715: 0.0008731650121724917
Position 2637: 0.0008708061136943048
Position 71875: 0.0008613036230315816
Position 70419: 0.0008575554708560199
Position 1707: 0.0008511601188287665
Position 40210: 0.0008355041357102724
Position 4914: 0.0008327291720938792
Position 9382: 0.0007832238197713112
Position 69542: 0.0007767614208795435
Position 17491: 0.0007503292884337763
Position 12319: 0.0007492881585713096
Position 70505: 0.0007474827169673203
Position 67337: 0.0007365886144060441
Position 75076: 0.0007309346002242299
Position 41584: 0.0007180628874398374
Position 72058: 0.000702829304993065
Position 70586: 0.0007016398175205434
Position 70734: 0.0006976810950386247
Position 67918: 0.0006942530518377127
Position 31989: 0.0006928399930510905
Position 29345: 0.0006786624454323509
Position 2009: 0.0006506952646142107
Position 1939: 0.0006367943450422203
Position 71315: 0.0006341748602197233
Position 76031: 0.0006177919966793487
Position 77188: 0.0005934650460202438
Position 78609: 0.0005715888610777532
Position 4939: 0.0005572843796878708
Position 73543: 0.0005459971075932715
Position 1525: 0.0005389889454635692
Position 7597: 0.0005326121836651819
Position 74915: 0.0005178797908998568
Position 12379: 0.0005064674634060671
Position 76663: 0.0004974248772819045
Position 361: 0.0004902161358861091
Position 52195: 0.00047560315877573584
Position 67102: 0.000461555359160192
Position 77627: 0.00045592580688071105
Position 71003: 0.0004496356934157883
Position 74679: 0.00044794889331507386
Position 28638: 0.0004476998297002531
Position 2561: 0.00044128695000356674
Position 2819: 0.0004353604138500626
Position 68308: 0.0004327148260425018
Position 7499: 0.0004206806811779689
Position 69614: 0.0004184514412471853
Position 76721: 0.00039485618490431686
Position 2796: 0.00039191901877955046
Position 69160: 0.00038709883020208714
Position 75552: 0.0003791706872635428
Position 74122: 0.00036345542370039486
Position 74053: 0.00034918810582169554
Position 17073: 0.0003447042316799856
Position 71399: 0.00034015950811056055
Position 70434: 0.00032122927650910015
Position 77050: 0.0003149388457463914
Position 2738: 0.0002777579566014702
Position 71443: 0.00023897083703029398
Position 68889: 0.00023657702862760262
Position 51776: 0.00022434306895492072
Position 72065: 0.00021996063044226746
Position 69300: 0.00021814500906693353
Position 14084: 0.0002162612635407121
Position 1703: 0.00021304924533300417
Position 2863: 0.00019519355338959164
Position 75695: 0.0001905952197062837
Position 2660: 0.00018165125571248923
Position 4646: 0.00018164897562063673
Position 69305: 0.00017980333120826014
Position 71118: 0.0001796600974180292
Position 318: 0.00017727137594916365
Position 71341: 0.00017605169278725675
Position 71639: 0.00017377213556108177
Position 74609: 0.00017314070565072366
Position 4618: 0.00017284197799502112
Position 30160: 0.00016935878015991693
Position 458: 0.00016824486573864726
Position 77764: 0.00016386371086761416
Position 663: 0.0001587288964655513
Position 69076: 0.0001573884862341641
Position 72182: 0.00015347106446099814
Position 1720: 0.00015190092082494514
Position 56704: 0.0001485400864503642
Position 40150: 0.0001478707700110709
Position 79114: 0.00014101010578646152
Position 30527: 0.0001352103339068959
Position 28575: 0.00012522247063916973
Position 61204: 0.00012272950311677366
Position 40718: 0.0001199054708772988
Position 41366: 0.00011896308560905013
Position 74540: 0.00011674085940406852
Position 71543: 0.00011542776727994268
Position 4121: 0.00010836452482621178
Position 5336: 9.964920275576341e-05
Position 72307: 8.550380378802755e-05
Position 70377: 7.93353546876011e-05
Position 40973: 7.908248725437742e-05
Position 30247: 7.548598269936254e-05
Position 49928: 6.929329004000035e-05
Position 5359: 6.877980144265328e-05
Position 2000: 6.805498452306383e-05
Position 52775: 6.673078238241898e-05
Position 4505: 6.605332716408735e-05
Position 31930: 6.559668946468414e-05
Position 52838: 6.510981109372614e-05
Position 76753: 6.206718267102349e-05
Position 1463: 5.68804174643231e-05
Position 74479: 5.534695389161656e-05
Position 1290: 5.403178289296596e-05
Position 4059: 4.8669329380961746e-05
Position 75328: 4.804658952316455e-05
Position 72614: 4.665659125230621e-05
