Gene = RHOBTB3
Position 33642: 0.01212413986910766
Position 61909: 0.012013746278401042
Position 1866: 0.011140258653835021
Position 37851: 0.010534778859586277
Position 59922: 0.009872114282179916
Position 5727: 0.009843865142967602
Position 37443: 0.009572815701540739
Position 5262: 0.009445388012693177
Position 63518: 0.009440649040903625
Position 35507: 0.00915250816503535
Position 19141: 0.009019318193752495
Position 8893: 0.008789595805704282
Position 58851: 0.008567593249811014
Position 53497: 0.008539479097388515
Position 37084: 0.008371620565087267
Position 58237: 0.007977243424171346
Position 46983: 0.007743937087110171
Position 39317: 0.007653865195228482
Position 55103: 0.007576615142430759
Position 59678: 0.007474479431767619
Position 5184: 0.007313092469800878
Position 53520: 0.007198345925914305
Position 61863: 0.007035215667447359
Position 38015: 0.0069368549079952225
Position 60831: 0.00688688641485968
Position 6027: 0.006613099330718389
Position 38201: 0.006503977421791059
Position 37513: 0.006275241406007193
Position 13328: 0.005833632022897865
Position 38728: 0.005806950356168875
Position 2373: 0.005500031872020596
Position 34885: 0.005310982100533712
Position 37393: 0.005291822041431246
Position 36942: 0.0050584890220822494
Position 54642: 0.00482872491748717
Position 58102: 0.004464038666580734
Position 38912: 0.004326469469458833
Position 7189: 0.004324530900188907
Position 33848: 0.004266732616579402
Position 59743: 0.004255257376153755
Position 37238: 0.00424726279426003
Position 32845: 0.004184783895841749
Position 60552: 0.004167535352495477
Position 37478: 0.004091012149001548
Position 38688: 0.004028254657405563
Position 60786: 0.004019822830963641
Position 37372: 0.00386164314174252
Position 60798: 0.0038572842699815314
Position 58069: 0.003846056037349213
Position 5448: 0.003681252787302073
Position 53568: 0.003626157755502892
Position 33540: 0.0035275976873612924
Position 33958: 0.0034319869657334326
Position 16988: 0.0034072433479202247
Position 57817: 0.0033710560636558036
Position 3343: 0.00330645501045613
Position 8935: 0.0031762712489647304
Position 38205: 0.003142659686358197
Position 6629: 0.0030914110480067527
Position 43314: 0.0030798815346661386
Position 6594: 0.0029835418094348505
Position 53253: 0.0028997851708106015
Position 53858: 0.002882379472446337
Position 2566: 0.0028378885138136342
Position 7251: 0.0027571938248119343
Position 3705: 0.0027343473943627376
Position 38336: 0.0027313437873985966
Position 1874: 0.0027189842324132543
Position 59810: 0.0026886550618031263
Position 1784: 0.002600808409174724
Position 53247: 0.0024461442517243284
Position 59641: 0.002368974166874107
Position 3246: 0.0023015913868394693
Position 32819: 0.002076263349684392
Position 5434: 0.0020316292063265284
Position 37656: 0.0020182208029943167
Position 5837: 0.0020085557471448507
Position 6701: 0.0020068701148644452
Position 2546: 0.001963608598505505
Position 3593: 0.0019416408555663252
Position 548: 0.0018372359306216394
Position 38124: 0.0017382364857465298
Position 38653: 0.0016217947863057778
Position 5305: 0.0015624636872909106
Position 55824: 0.0014980733156283261
Position 732: 0.001404474596571195
Position 824: 0.0013773488880711785
Position 6652: 0.001356164912238215
Position 55717: 0.0012360059953820271
Position 776: 0.001222650090732235
Position 2342: 0.001222176047496896
Position 3133: 0.00121306291586398
Position 308: 0.0011934314388610848
Position 55988: 0.0010985611251734442
Position 40914: 0.0010814832034993093
Position 54703: 0.0010125604007072103
Position 5985: 0.0009761411790215746
Position 1668: 0.0009582361769750643
Position 2676: 0.0009293708683406156
Position 32661: 0.0009125930836309565
Position 7168: 0.0008944249046789947
Position 37568: 0.0008930066707261304
Position 803: 0.0008884869584302223
Position 38556: 0.0008616320359728949
Position 55566: 0.0008583097820925362
Position 2607: 0.0008375311751781663
Position 1936: 0.0008335889479143907
Position 37449: 0.0007533841369967429
Position 2582: 0.0007486365782349158
Position 3658: 0.0006841223958664336
Position 1826: 0.0006666894400431749
Position 5286: 0.0006526768603753337
Position 37653: 0.0006307133840002527
Position 59772: 0.0006259748527948331
Position 59758: 0.0006155901150373576
Position 37488: 0.0006127624153345715
Position 37536: 0.0006009789621358251
Position 54532: 0.0005773343147918938
Position 54978: 0.0005163953896823208
Position 54134: 0.0004946588185924641
Position 6475: 0.0004922703094964368
Position 54905: 0.0004484882599140995
Position 2690: 0.0004112648797735133
Position 38523: 0.0004058159365880315
Position 858: 0.00037983689862098235
Position 567: 0.00037873470451200736
Position 37399: 0.0003508478282574854
Position 914: 0.0002950274614431735
Position 37969: 0.0002941642677809467
Position 2738: 0.0002808125520801965
Position 6880: 0.0002773448548898808
Position 6555: 0.0002737971071865114
Position 1949: 0.0002569469439319783
Position 37596: 0.0002495485571504284
Position 625: 0.0002489808672563126
Position 33580: 0.00024117243744781368
Position 882: 0.00023517521346807854
Position 1626: 0.00022845331937697136
Position 53790: 0.00021887964698931824
Position 52888: 0.00021209671170953316
Position 37201: 0.00020609832237185273
Position 3277: 0.00019938470002026564
Position 6721: 0.0001941111412806998
Position 38390: 0.00017912624431415543
Position 39225: 0.0001709461656691604
Position 800: 0.00017006149511090374
Position 798: 0.00016698504238377005
Position 454: 0.0001433141907417255
Position 54888: 0.0001397209652336265
Position 38411: 0.000121892503881162
Position 37105: 0.00011348251429861449
Position 39168: 0.0001063084509075836
Position 38607: 0.00010484024561534358
Position 39827: 9.662933177487741e-05
Position 479: 9.43231026785364e-05
Position 37708: 8.786525106839792e-05
Position 37802: 8.244347605950997e-05
Position 55125: 7.111465006575188e-05
Position 6425: 7.015828864648943e-05
Position 38387: 6.840196462237e-05
Position 6070: 6.594166166148142e-05
Position 54745: 6.168072135565975e-05
Position 6139: 5.833750668665604e-05
Position 38559: 4.951805174329486e-05
Position 384: 4.753658205728415e-05
Position 53999: 4.259290486578838e-05
Position 6907: 3.704309245771836e-05
Position 53765: 3.56241058159518e-05
Position 630: 3.558753650247452e-05
Position 37113: 3.281887602059796e-05
Position 165: 2.2787082888157218e-05
Position 6231: 2.243310252120389e-05
Position 6669: 2.202741334856052e-05
Position 2515: 1.5592315215203216e-05
Position 852: 1.5111148354342872e-05
Position 283: 1.4126867443672808e-05
Position 6754: 1.115397640066557e-05
Position 136: 1.104612935198575e-05
Position 1104: 1.0994354208144788e-05
Position 714: 9.088460198899879e-06
Position 504: 8.283190237611591e-06
Position 938: 8.246058712539774e-06
Position 1082: 7.765044221487852e-06
Position 1044: 7.024029074758081e-06
Position 1482: 5.320002174962698e-06
Position 6372: 5.283246947824699e-06
Position 6387: 5.09630645021405e-06
Position 42154: 4.760496851020456e-06
Position 49420: 4.6434568916939556e-06
Position 6189: 3.920580100353403e-06
Position 628: 2.8214855728226924e-06
Position 573: 2.7959863639735367e-06
Position 150: 2.38739385532171e-06
Position 1743: 1.984288868529157e-06
Position 289: 1.869646275179938e-06
Position 863: 1.8314897961386796e-06
Position 1178: 1.447393596691994e-06
Position 1313: 1.3053800122459089e-06
Position 461: 9.308214617968881e-07
Position 1579: 8.808027820347772e-07
Position 918: 8.354860275644981e-07
Position 41329: 8.070818025282375e-07
Position 7115: 7.695171602206577e-07
Position 773: 7.680705105759542e-07
Position 162: 7.452216359538498e-07
Position 1422: 7.239558631153314e-07
Position 41443: 7.124503798367424e-07
Position 1601: 5.768208399277234e-07
Position 1788: 5.664539306409568e-07
Position 42072: 4.881976194100919e-07
Position 175: 4.880372485455316e-07
Position 1495: 4.876911836711913e-07
Position 1348: 3.384756921723083e-07
Position 1091: 3.372936107688953e-07
Position 40405: 3.2154030125349466e-07
Position 923: 2.8963351729704496e-07
Position 945: 2.6793619850681483e-07
Position 147: 2.56463648819454e-07
Position 168: 2.4723332413529944e-07
Position 1108: 2.4394156893415216e-07
Position 997: 2.3969110074800624e-07
Position 1510: 2.351535966360451e-07
Position 182: 2.3157668170394575e-07
Position 414: 2.14566378927084e-07
Position 2060: 1.4218799370211488e-07
Position 37310: 1.25482657262345e-07
Position 156: 1.0941047776758661e-07
Position 138: 1.0387187432618987e-07
Position 217: 9.233570541943846e-08
Position 280: 7.631606339115435e-08
Position 1275: 7.378217922451801e-08
Position 393: 4.827145675813637e-08
Position 190: 4.496661741557972e-08
Position 141: 1.566495977916846e-08
Position 187: 1.3941371804298312e-08
Position 203: 1.2321958566971738e-08
Position 948: 8.336037795234392e-09
Position 201: 6.8984832634414295e-09
Position 920: 6.704973985165691e-09
Position 144: 4.9198482193183036e-09
Position 102: 1.8771406069089697e-12
