Gene = SWI5
Position 8363: 0.9409204817287874
Position 9792: 0.9372661430703718
Position 12505: 0.7638083701486611
Position 440: 0.670433088563508
Position 3078: 0.3174938047019444
Position 10526: 0.18333833233452912
Position 12596: 0.15916903541323021
Position 499: 0.11350757453757296
Position 9358: 0.09427729536100019
Position 11847: 0.08947716223014733
Position 1014: 0.08192554102309688
Position 2980: 0.06709760293522617
Position 5508: 0.058854709867388603
Position 691: 0.05630196178537449
Position 868: 0.04709185079204046
Position 560: 0.04686158229398119
Position 2487: 0.041370317187072195
Position 1076: 0.03662428391561752
Position 3359: 0.027967852516881372
Position 10264: 0.027938385264584902
Position 9196: 0.0255085593212451
Position 3419: 0.024887494475295955
Position 2497: 0.024683437585894766
Position 515: 0.023115441847262417
Position 10067: 0.022604495397322445
Position 826: 0.018119095446143436
Position 8429: 0.018117844074085353
Position 12019: 0.016945485060444646
Position 12485: 0.01484774180431721
Position 3680: 0.014625464822297693
Position 11732: 0.01389900198932351
Position 11052: 0.013621575691081378
Position 10306: 0.013548660310513855
Position 8915: 0.012852830604068569
Position 395: 0.012432078114519601
Position 9430: 0.01159606158718898
Position 328: 0.010473906601383415
Position 1461: 0.010403900236413808
Position 9976: 0.010236745882070577
Position 2460: 0.009843091365564305
Position 5211: 0.009369904828649219
Position 1990: 0.009140687080381764
Position 3650: 0.007863655320639517
Position 10181: 0.007379724077215268
Position 5327: 0.00691374700627041
Position 9680: 0.006150805549688693
Position 8950: 0.005279801344470823
Position 1508: 0.005084534259471716
Position 732: 0.005070753033519727
Position 9801: 0.004881640663378818
Position 10043: 0.004856684549030824
Position 10597: 0.0046837023106021
Position 9794: 0.004602237423156721
Position 2019: 0.004532619642837724
Position 9338: 0.0040967749889149925
Position 11049: 0.004047619854018434
Position 694: 0.0038496999384135776
Position 3187: 0.0036990576843161566
Position 10351: 0.00362517361599994
Position 1993: 0.0033352712960116617
Position 932: 0.0032652543510982832
Position 8857: 0.0026172850850714616
Position 10558: 0.002532679061817625
Position 8887: 0.0024947907192140514
Position 10086: 0.0024750187480279628
Position 956: 0.0022155666564881524
Position 1035: 0.002130753436120021
Position 10406: 0.0020898195909094235
Position 2073: 0.0020491196414890705
Position 10017: 0.0020452447137189324
Position 2647: 0.001960419830034048
Position 379: 0.0019441170888573188
Position 12161: 0.0019439017660002737
Position 1901: 0.0018031132984938593
Position 3124: 0.0017174947006011144
Position 10496: 0.0017051607345043719
Position 3612: 0.0016886746979552106
Position 3129: 0.0016524216839493336
Position 1337: 0.0016312168271266332
Position 12128: 0.0015781856978106328
Position 11765: 0.0015448993796391597
Position 9999: 0.0014492221755523968
Position 10751: 0.0014047811714212914
Position 10268: 0.0013443889788960588
Position 1827: 0.001266333101161561
Position 1478: 0.0012339407011669945
Position 12048: 0.001199862586856229
Position 1052: 0.0011414059449322425
Position 3699: 0.0010609993834007408
Position 11905: 0.0010089523804640813
Position 355: 0.0009533862558420061
Position 1925: 0.0008897891763848085
Position 2087: 0.0008775224055544185
Position 11380: 0.0008623612763254334
Position 3056: 0.0007040108446713793
Position 10451: 0.0006972352464781152
Position 535: 0.000695711115890857
Position 2535: 0.0006632577690087959
Position 884: 0.0006481794320521769
Position 10106: 0.0006257871423578301
Position 11185: 0.0005834171934714146
Position 10002: 0.0005479079096967059
Position 11436: 0.0005306962923393292
Position 2356: 0.0005139855137916483
Position 2307: 0.0004904013593021925
Position 12658: 0.000469133054946675
Position 2671: 0.00045212677860705666
Position 10138: 0.00043853184951407425
Position 2721: 0.0004122983669012496
Position 302: 0.0003971621135491798
Position 10210: 0.0003565969193842053
Position 793: 0.00035522599715624346
Position 12603: 0.00034848608384692133
Position 2401: 0.00034168255811029284
Position 12272: 0.0003399277728957399
Position 2901: 0.0003242631394194372
Position 2835: 0.00029142917293125135
Position 11510: 0.0002677704053631896
Position 3482: 0.00025773355354138114
Position 10545: 0.0002559143319089467
Position 2808: 0.0002396126478380606
Position 1302: 0.00023548147948699753
Position 964: 0.0001885905764402213
Position 2174: 0.00018497163319443834
Position 343: 0.00018403912569589742
Position 2432: 0.00018300880132842502
Position 10081: 0.00018064123358509462
Position 2511: 0.00014509160512402795
Position 2152: 0.00014210863458181735
Position 2347: 0.0001395975193124283
Position 10448: 0.0001271463082715299
Position 363: 0.00011334508771321418
Position 11597: 9.340257652733658e-05
Position 11679: 8.66052246777287e-05
Position 2389: 8.602822389748317e-05
Position 11460: 7.869664816878119e-05
Position 11600: 7.832927709967975e-05
Position 10162: 6.437559583171192e-05
Position 3085: 4.959218755166774e-05
Position 450: 4.7113298805557894e-05
Position 1672: 4.6769577887453574e-05
Position 889: 4.670995570441569e-05
Position 10308: 4.256087784224996e-05
Position 1600: 4.237096102075974e-05
Position 397: 4.2061970048236246e-05
Position 10027: 3.588244980839012e-05
Position 420: 3.3061175097478e-05
Position 1517: 2.793769035677982e-05
Position 1489: 2.455685084760222e-05
Position 1379: 2.3913358097636447e-05
Position 313: 2.349285533140625e-05
Position 418: 2.2160977777344982e-05
Position 9578: 2.204184716066741e-05
Position 1937: 2.106089855019956e-05
Position 1343: 1.782754549664423e-05
Position 968: 1.7036515928258782e-05
Position 1995: 1.606048715818754e-05
Position 246: 1.5960576774780663e-05
Position 1082: 1.1919706460936141e-05
Position 2941: 1.1620501852678765e-05
Position 174: 1.1478381096287625e-05
Position 750: 1.1018204697046285e-05
Position 3781: 1.0580794243138248e-05
Position 2811: 8.85546737311619e-06
Position 2860: 7.584155705778411e-06
Position 2877: 7.530525194759016e-06
Position 9599: 6.7856865661188886e-06
Position 1535: 5.3494139845072566e-06
Position 1511: 4.2095672862557426e-06
Position 172: 3.832479012376587e-06
Position 11775: 3.8080013963645484e-06
Position 1391: 3.5126037471414822e-06
Position 1642: 2.896664627634362e-06
Position 1764: 2.656649620275995e-06
Position 4153: 2.3331002725532373e-06
Position 4771: 1.8181119918286642e-06
Position 4115: 1.8173063923191115e-06
Position 1111: 1.7764097297689626e-06
Position 1280: 1.605422269994401e-06
Position 584: 1.4125949365209893e-06
Position 10538: 1.3851318559472928e-06
Position 802: 1.3454310914155951e-06
Position 1588: 1.310018580454753e-06
Position 4408: 1.2730102045056678e-06
Position 1157: 1.164189604835154e-06
Position 1719: 1.1269024530372174e-06
Position 10477: 9.638724753781348e-07
Position 1833: 9.389966998242628e-07
Position 614: 5.682436214337719e-07
Position 572: 4.71131591644553e-07
Position 1678: 2.2965530146736656e-07
Position 280: 1.9422642256885158e-07
Position 253: 1.0484469429136683e-07
Position 1115: 8.401177728290958e-08
Position 131: 6.905294951588701e-08
Position 1262: 6.07359994237044e-08
Position 895: 4.0368462673346356e-08
Position 805: 4.012081022252309e-08
Position 741: 2.2313564552370365e-08
Position 1559: 2.1379036188589243e-08
Position 116: 1.8599566235156617e-08
Position 1419: 7.676822480089754e-09
Position 3551: 6.688827386523295e-09
Position 148: 6.016661640059868e-09
Position 3423: 5.24708648216452e-09
Position 256: 6.416188758239536e-10
Position 150: 3.241156109713933e-11
Position 265: 3.4984134561456564e-13
Position 82: 2.616217566945186e-14
Position 80: 9.37883135632697e-15
