Gene = RPN1
Position 26199: 0.004626830876146225
Position 30435: 0.004221562025738067
Position 11659: 0.004210343586546216
Position 16088: 0.003823668934497759
Position 28488: 0.003636432654397202
Position 9164: 0.0034658665315178924
Position 30357: 0.0034419497797975054
Position 26841: 0.0033261317513486703
Position 3413: 0.0031738744307180018
Position 25807: 0.0029475606652855156
Position 205: 0.0029394379607877337
Position 1581: 0.002864904254239612
Position 14649: 0.002808316675632327
Position 3781: 0.0027705962615149427
Position 673: 0.002770374347480632
Position 3786: 0.0026426535059366277
Position 1874: 0.0026423499391000746
Position 1189: 0.002569705345648231
Position 774: 0.002308500433300348
Position 6303: 0.0022907257354422496
Position 11592: 0.0022694518848548535
Position 693: 0.0022533434402463273
Position 16211: 0.0020819766783917583
Position 24042: 0.00207638511681725
Position 2259: 0.001961780142877658
Position 10441: 0.0019381216281208866
Position 24395: 0.0016916864345977206
Position 24172: 0.0016437068038807554
Position 1587: 0.0015189860773242427
Position 14651: 0.0013878320521812926
Position 2716: 0.0013767735640106541
Position 5969: 0.0013291962861888412
Position 6831: 0.0013244469683121908
Position 829: 0.0012611125226579308
Position 25930: 0.001183642867679566
Position 13061: 0.0011738141273974199
Position 18927: 0.0011731339083466373
Position 901: 0.0011415829348890099
Position 2240: 0.0009066207575646496
Position 25358: 0.0008681089959258286
Position 882: 0.000827606630879554
Position 29953: 0.0008209726310792257
Position 25456: 0.0008141680328104239
Position 765: 0.0007746477056091232
Position 1824: 0.0006210488616389045
Position 29819: 0.0006070581585373561
Position 28036: 0.0005717702287215455
Position 444: 0.0005586730956820859
Position 941: 0.0004980110989101469
Position 5638: 0.0004836272807970802
Position 13342: 0.0004687831095135142
Position 3647: 0.00046567297716302165
Position 28676: 0.000435316553428309
Position 20462: 0.00037510390301937125
Position 24345: 0.0003651062304599219
Position 24922: 0.0003596624180869652
Position 1438: 0.00035810399404705335
Position 983: 0.0003360353956210108
Position 25116: 0.0003355859836074269
Position 6204: 0.000333898691652529
Position 5596: 0.00032970727597471817
Position 799: 0.0003163728978705554
Position 4126: 0.00028896618015501003
Position 4002: 0.0002765771161479407
Position 5640: 0.0002704089176890124
Position 836: 0.00025682369303368447
Position 30286: 0.00025564274574014714
Position 30504: 0.00025257103837301624
Position 30298: 0.0002499634502081775
Position 2204: 0.000249587050706275
Position 30331: 0.00024798272712217253
Position 3015: 0.0002389088181161993
Position 3820: 0.00022681224387932996
Position 4094: 0.00022056363779647824
Position 1156: 0.00021249232370971317
Position 4867: 0.00020323904043697958
Position 583: 0.00019268773637320613
Position 25021: 0.00018237132265233038
Position 30403: 0.00016977605916208607
Position 2398: 0.00016925931492585324
Position 30256: 0.00016545808531563536
Position 3954: 0.00015840330766925942
Position 3474: 0.00015210399868268403
Position 2532: 0.0001508258773644519
Position 1642: 0.0001473911381704796
Position 28294: 0.00014445178843124033
Position 27088: 0.00014254585435869815
Position 840: 0.00010942941032877989
Position 2367: 0.00010155946139397363
Position 25104: 0.00010064067702871723
Position 1918: 9.929953902936312e-05
Position 1164: 9.444187387860899e-05
Position 571: 9.197268542358186e-05
Position 3283: 8.792631131549153e-05
Position 1175: 7.543215839416666e-05
Position 545: 6.383311546948034e-05
Position 26149: 6.13117202820617e-05
Position 25675: 4.7702918400023056e-05
Position 6356: 4.121522202960362e-05
Position 30514: 4.009921266882907e-05
Position 22130: 3.1954805530881574e-05
Position 24973: 3.131577689569967e-05
Position 25393: 3.1043343571801116e-05
Position 6136: 2.630022308053758e-05
Position 5980: 2.325632508357331e-05
Position 24991: 2.0967810907881755e-05
Position 25135: 1.5074780662468378e-05
Position 25629: 1.3459771377359068e-05
Position 2219: 1.276058064895146e-05
Position 316: 1.1490571948214435e-05
Position 29249: 1.0862304637903108e-05
Position 6065: 9.017046143541797e-06
Position 25495: 8.807503923664382e-06
Position 6342: 6.237115154557787e-06
Position 723: 6.127522496723724e-06
Position 25217: 4.7069016981809176e-06
Position 9884: 3.950918628911276e-06
Position 1151: 3.6162984860160473e-06
Position 897: 3.261576702184455e-06
Position 822: 2.800427829510173e-06
Position 926: 2.751192594352615e-06
Position 25774: 2.2255189695650534e-06
Position 25289: 1.950719127749204e-06
Position 25582: 1.1974188970453372e-06
Position 25553: 1.1925561693108738e-06
Position 314: 1.122294488910271e-06
Position 208: 1.118362831018882e-06
Position 1005: 8.902666707673769e-07
Position 2039: 5.79880310131274e-07
Position 1828: 5.740827060526845e-07
Position 5906: 5.399831335687941e-07
Position 46: 4.063630553987357e-07
Position 25321: 2.127966002567788e-07
Position 25244: 1.265545609802584e-07
Position 2059: 1.2546813404606616e-07
Position 237: 1.1532262246164411e-07
Position 875: 1.1472428910188377e-07
Position 948: 6.998851924139712e-08
Position 154: 4.716285855695359e-08
Position 25537: 3.940770650873328e-08
Position 166: 3.448614461194439e-08
Position 482: 1.862851397441787e-08
Position 370: 1.6905131447458254e-08
Position 25349: 1.6462444252716735e-08
Position 72: 1.5607262012489394e-08
Position 304: 1.4609716308433902e-08
Position 448: 1.1464765352524629e-08
Position 84: 9.080706590523966e-09
Position 632: 7.3045805553644766e-09
Position 475: 6.249769467430005e-09
Position 25247: 3.2142601435709377e-09
Position 25196: 1.4599527732854456e-09
Position 25207: 6.020742535120707e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5865: 0.9922329230822157
Position 24836: 0.9914961165234365
Position 25195: 0.9817350075429436
Position 24016: 0.9622261504845341
Position 18691: 0.9501711203760854
Position 30255: 0.8381131528981716
Position 12743: 0.681918459108704
Position 28439: 0.5611472291334995
Position 12924: 0.48241661466036145
Position 5406: 0.3814481129794241
Position 20705: 0.29206297819445604
Position 6202: 0.23997690692724916
Position 24228: 0.22425095447410576
Position 28585: 0.2217906847064057
Position 30837: 0.2004797232874753
Position 20729: 0.1920169983398976
Position 24292: 0.0917571515180346
Position 6041: 0.09075116566124722
Position 26017: 0.0895085521266667
Position 26396: 0.08414428087585415
Position 20799: 0.08208757968987064
Position 3696: 0.08089718720745831
Position 5595: 0.08054925139155063
Position 6660: 0.07443032590565803
Position 16030: 0.06750309660909352
Position 398: 0.06324559630285735
Position 29362: 0.05955564014224566
Position 5381: 0.059449954534146164
Position 17276: 0.04477992216022517
Position 9714: 0.04077727170249696
Position 28549: 0.03702305477532363
Position 10680: 0.03348848836509632
Position 9629: 0.03220147920782601
Position 12852: 0.03196235036206159
Position 1493: 0.02977980881961022
Position 26372: 0.021521057936905265
Position 23782: 0.021308111299993302
Position 8698: 0.019896413345041507
Position 11399: 0.019625509040759454
Position 6398: 0.01798006391164148
Position 15773: 0.017930509010988166
Position 25757: 0.017873955411705184
Position 25162: 0.017286278750212866
Position 29731: 0.01706528512073743
Position 5570: 0.015266005241414114
Position 20646: 0.01492911685247472
Position 24383: 0.013366774521146173
Position 1032: 0.012243032172659922
Position 20232: 0.012163434561470765
Position 24440: 0.012005603537733741
Position 1761: 0.011528256597771831
Position 4629: 0.011271969877311008
Position 2291: 0.011214171610261217
Position 30102: 0.011090194812376315
Position 25868: 0.010686864102923303
Position 983: 0.009957714997719663
Position 20770: 0.009255448065030647
Position 18744: 0.00888930991243336
Position 29711: 0.008846510726006694
Position 28326: 0.008193510459482103
Position 30698: 0.007834446442567368
Position 28383: 0.007813978110376629
Position 1852: 0.00780900825128634
Position 26334: 0.00766924037777517
Position 9576: 0.007535592344932284
Position 6057: 0.007459040787314641
Position 18859: 0.007078299489888749
Position 30491: 0.006943026224917066
Position 5623: 0.006929740315319385
Position 1632: 0.006784147739980023
Position 12486: 0.006627979786738257
Position 24366: 0.006556915423864237
Position 5544: 0.0061700859261519915
Position 26756: 0.005595421526206573
Position 3640: 0.00532140500127874
Position 28329: 0.00515328946414825
Position 24242: 0.005075194220451547
Position 6634: 0.004702542128495343
Position 20129: 0.00466810503189106
Position 28749: 0.004290466979118418
Position 25535: 0.004037095212587752
Position 20662: 0.0040190002649365736
Position 25890: 0.003898632935195675
Position 14555: 0.0037252436415145117
Position 6607: 0.003695925571771436
Position 25393: 0.003507779564364759
Position 17308: 0.0035038971436339465
Position 25616: 0.003439733435663537
Position 29358: 0.00337320580437157
Position 5036: 0.0031164177881828703
Position 3708: 0.0030107703829162172
Position 2167: 0.0029823615915767557
Position 6369: 0.002961318706794399
Position 5822: 0.0028242158565207074
Position 697: 0.0028236294336891387
Position 25695: 0.0027576536711160244
Position 8972: 0.0026952786945535602
Position 5199: 0.0026647711268324215
Position 26378: 0.0025780325379112135
Position 10754: 0.002571499331755341
Position 30458: 0.0025108452895510466
Position 6372: 0.002496120723913677
Position 26922: 0.0024891726626285094
Position 25784: 0.0024672081394758417
Position 24443: 0.0023645672229801926
Position 1667: 0.0023207127070441693
Position 1740: 0.002267829665306862
Position 839: 0.0022383774631379917
Position 5871: 0.0021991905262678433
Position 4770: 0.0021623637524390005
Position 5353: 0.0020702695857816576
Position 6198: 0.0020085909403044075
Position 10304: 0.0019381216281208877
Position 25806: 0.0019171543124932228
Position 3185: 0.0018683792074850247
Position 24268: 0.0017937737730963368
Position 1496: 0.0017450552580792972
Position 6424: 0.0017293107355671525
Position 18609: 0.0017130049171084475
Position 8756: 0.0016912260833142354
Position 4773: 0.0016866873827300352
Position 30734: 0.0016611357059963905
Position 590: 0.001642002936078321
Position 1525: 0.001618124535763938
Position 26991: 0.0016154145631717051
Position 24798: 0.0014940798771668404
Position 6265: 0.0014514724795977702
Position 6442: 0.0014188060311799543
Position 5708: 0.001337194322189846
Position 27857: 0.0013237192347536986
Position 9795: 0.0012479412383995944
Position 29661: 0.0012060536370423196
Position 3332: 0.001125929700485457
Position 20628: 0.0011028917220067425
Position 1782: 0.0010828931463287398
Position 6216: 0.001070405695755139
Position 27192: 0.0010599227946481997
Position 9553: 0.0010562586576924277
Position 5332: 0.0010542018625494538
Position 8488: 0.0010537743352685438
Position 28833: 0.0010403405210049081
Position 24337: 0.0009441764295611522
Position 27955: 0.0008897436333199812
Position 27318: 0.0008565892015815845
Position 987: 0.0008360907353950163
Position 24869: 0.0007973878825662325
Position 1894: 0.0007908814326290424
Position 1953: 0.0007664986373651732
Position 940: 0.0007275312566409972
Position 6175: 0.0007265640231092679
Position 25486: 0.0007247958125744402
Position 24854: 0.0007096719346987968
Position 2531: 0.0006752201784146386
Position 28364: 0.000668907519148487
Position 1873: 0.0006205059381955648
Position 4703: 0.0006156530992478041
Position 25231: 0.000602575256041428
Position 2259: 0.0005876764202399544
Position 2115: 0.0005786989933818715
Position 3538: 0.0005234602979846564
Position 1287: 0.0004934796086821344
Position 8864: 0.00047148229649650303
Position 14415: 0.00047090508629910646
Position 13240: 0.0004687831095135142
Position 8466: 0.0004662549635098681
Position 24325: 0.00046380009917208363
Position 6639: 0.0004542688734236286
Position 822: 0.00044581669030186924
Position 6427: 0.00043864427116142065
Position 29325: 0.00040057766961521565
Position 4653: 0.00039812058325321966
Position 405: 0.00037661043046735126
Position 5109: 0.0003742485729623562
Position 2623: 0.0003500039539104437
Position 1815: 0.0003290810284447645
Position 1124: 0.000326770187251279
Position 27077: 0.00032324077163788534
Position 8719: 0.00030652358796511725
Position 25216: 0.0003065187248856245
Position 1014: 0.0003048914877001188
Position 5290: 0.0003036925832754913
Position 9109: 0.00029910554046782753
Position 26422: 0.000299068674671593
Position 6745: 0.00028168934856869567
Position 26259: 0.00027737380392964776
Position 25719: 0.00026553942712455005
Position 853: 0.000262862804603261
Position 28120: 0.0002573009400003776
Position 28754: 0.00025000013344744017
Position 3358: 0.00024837855279786803
Position 24880: 0.00023645398746587805
Position 26023: 0.0002363248048224025
Position 2901: 0.0002308019017240514
Position 729: 0.0002299864135893241
Position 26262: 0.00022851809623587754
Position 6695: 0.00022537576547049983
Position 1891: 0.0002162499198403548
Position 29095: 0.00021318417575911586
Position 3953: 0.00020876945385569858
Position 549: 0.0001975297009217845
Position 3740: 0.00018411419816289037
Position 29531: 0.00017770609361408837
Position 3161: 0.00016266059019328088
Position 6290: 0.0001592818767519544
Position 1861: 0.00015763834826462752
Position 1743: 0.00015216641905785818
Position 2219: 0.00015018426468137538
Position 270: 0.0001427547774411344
Position 24509: 0.0001317201582009089
Position 28798: 0.00012948404103531883
Position 897: 0.0001067005318272011
Position 1037: 0.00010506477522940699
Position 26883: 8.903536489210802e-05
Position 5792: 8.408574449339737e-05
Position 309: 7.603042059478323e-05
Position 27768: 7.074205566801717e-05
Position 25531: 5.5817859424966114e-05
Position 25921: 4.366920264007498e-05
Position 27020: 4.1110912313992504e-05
Position 25017: 3.845461843258514e-05
Position 24700: 3.8035039667819706e-05
Position 25593: 3.721349353696021e-05
Position 6150: 3.715439430831899e-05
Position 21944: 3.195480553088159e-05
Position 25991: 2.9217442295123562e-05
Position 27127: 2.807264483174697e-05
Position 28931: 2.730445857201851e-05
Position 25454: 2.696699646401384e-05
Position 27338: 2.6648513799272815e-05
Position 26160: 2.426214399145295e-05
Position 6302: 2.244523893234394e-05
Position 6083: 2.1530768245832603e-05
Position 6682: 2.0985970275635302e-05
Position 25424: 1.997358728431552e-05
Position 9654: 1.979667133955043e-05
Position 26052: 1.8775562880615662e-05
Position 6136: 1.5077767663632689e-05
Position 25173: 1.1976067620711167e-05
Position 24680: 1.1388699384383877e-05
Position 26135: 1.1011803698570274e-05
Position 489: 1.040383331731681e-05
Position 25491: 8.900789858651996e-06
Position 3258: 8.556689754546047e-06
Position 2978: 8.006444384018567e-06
Position 26123: 7.762692434701097e-06
Position 6007: 7.4754869271412965e-06
Position 1336: 6.513671795401329e-06
Position 440: 6.295446323343363e-06
Position 25925: 5.405761039800483e-06
Position 6586: 5.1859997103766484e-06
Position 1408: 4.132696824159987e-06
Position 5968: 3.6564233130464026e-06
Position 6064: 3.600875414705159e-06
Position 25115: 3.457114982887437e-06
Position 25144: 3.31220457588078e-06
Position 25402: 3.1080173626718104e-06
Position 475: 3.1055047743399625e-06
Position 6450: 2.9916460147883667e-06
Position 614: 2.6861478062127903e-06
Position 25407: 2.4421187433355663e-06
Position 25372: 2.005948776766144e-06
Position 6177: 1.957643088387339e-06
Position 1396: 1.8904854357017077e-06
Position 859: 1.765736301073104e-06
Position 25070: 1.503934270682069e-06
Position 948: 1.4612477266961505e-06
Position 25112: 1.456714105302929e-06
Position 26278: 1.432760563402492e-06
Position 472: 1.275827947650476e-06
Position 881: 1.2646561840498024e-06
Position 1544: 1.115312522164265e-06
Position 661: 7.807325798842343e-07
Position 676: 7.302644929277135e-07
Position 1958: 6.768294434529014e-07
Position 1316: 5.060815359111815e-07
Position 1424: 4.879992724205034e-07
Position 25553: 4.185504163062647e-07
Position 2629: 2.4244189000491726e-07
Position 2481: 2.3144598258087543e-07
Position 1580: 2.1340455544814226e-07
Position 25397: 1.779926578824773e-07
Position 1420: 1.719295646879781e-07
Position 25039: 1.4584697567576986e-07
Position 1133: 1.456006487722642e-07
Position 1515: 1.4485192678181755e-07
Position 282: 1.365707409057326e-07
Position 25378: 1.24349867589232e-07
Position 739: 1.219960676311591e-07
Position 25021: 1.2148005060635568e-07
Position 25234: 1.1058328137966773e-07
Position 1269: 1.0455204290195647e-07
Position 2945: 1.0047200812923641e-07
Position 702: 9.972875102259598e-08
Position 24629: 8.760441106744746e-08
Position 1255: 8.647718167919716e-08
Position 799: 8.442604343437511e-08
Position 1260: 7.549327092706897e-08
Position 25537: 7.47232283316973e-08
Position 764: 7.415283490119517e-08
Position 25500: 6.913967780482514e-08
Position 1541: 6.559759124493715e-08
Position 2462: 5.294770345226228e-08
Position 25646: 4.978795161136321e-08
Position 710: 4.450131146269256e-08
Position 24649: 4.168438727698947e-08
Position 276: 3.772417494936971e-08
Position 20681: 3.6715181601263846e-08
Position 2297: 3.504750901352379e-08
Position 116: 3.2044301100199186e-08
Position 1500: 1.4421660694258383e-08
Position 6059: 1.2840035770638314e-08
Position 1324: 4.193117006236574e-09
Position 25494: 3.978471563068234e-09
Position 1923: 3.895147001343552e-09
Position 777: 3.15103203286526e-09
Position 25315: 2.205028682178777e-09
Position 129: 2.1310452305822206e-09
Position 622: 1.909134923634824e-09
Position 774: 1.8131387918904996e-09
Position 150: 1.7432329850299641e-09
Position 314: 1.5213453987361628e-09
Position 416: 1.4666226649791656e-09
Position 179: 1.3592978868189508e-09
Position 166: 1.1905857193453239e-09
Position 192: 3.2366499625812886e-10
Position 159: 2.4685299897431393e-10
Position 176: 5.597597305131195e-12
Position 244: 5.2541410954087985e-12
Position 204: 9.391447285191897e-13
