Gene = GIMAP1-GIMAP5
Position 3629: 0.0005630382020708447
Position 1422: 0.000468818141427454
Position 3876: 0.0004519022954420515
Position 4266: 0.0004349990497406421
Position 2527: 0.00043363327059795415
Position 651: 0.00041464313802545854
Position 2298: 0.000302332774009375
Position 3688: 0.0002983502434069176
Position 831: 0.00024438920615067305
Position 6361: 0.00021512090595865192
Position 613: 0.0001984838579261878
Position 806: 0.0001943876959628276
Position 2598: 0.00016606400575667034
Position 3127: 0.00015581531201719893
Position 3641: 0.00013729460669689473
Position 5731: 0.0001349562796989305
Position 1824: 0.00012181829618504518
Position 1476: 0.00012145993589511486
Position 5390: 0.00011473721236666138
Position 1916: 9.084811696331898e-05
Position 2143: 8.963434100678638e-05
Position 2954: 7.888443660873299e-05
Position 6351: 7.785699955076419e-05
Position 2757: 6.808764326434816e-05
Position 4243: 6.429874519021424e-05
Position 2103: 5.398880880425314e-05
Position 1861: 4.826707590108188e-05
Position 2253: 4.348273194643415e-05
Position 13719: 3.61404207710791e-05
Position 1385: 3.415943358122377e-05
Position 1852: 2.982396971964914e-05
Position 2073: 2.9103324478145744e-05
Position 3705: 2.290660368916148e-05
Position 871: 2.2282011078577588e-05
Position 57: 1.9794658769761056e-05
Position 1328: 1.8126171606911765e-05
Position 13306: 1.7742294258929235e-05
Position 4856: 1.602322407722652e-05
Position 299: 1.5604307166734365e-05
Position 2973: 1.1109098333542685e-05
Position 3147: 9.659206421178107e-06
Position 794: 7.089025761076614e-06
Position 2735: 6.666549956406934e-06
Position 2970: 6.5594077643462984e-06
Position 1426: 6.264465253632525e-06
Position 516: 6.12618772303476e-06
Position 432: 5.906914067753357e-06
Position 1519: 5.50846277013076e-06
Position 424: 3.6483994152701427e-06
Position 1459: 3.111135530493431e-06
Position 1726: 2.5440748460427095e-06
Position 1293: 2.4304385076252976e-06
Position 332: 2.333397783655502e-06
Position 262: 2.219487257744397e-06
Position 1337: 2.1405527168878077e-06
Position 645: 2.0237935585762917e-06
Position 301: 1.9357246270394603e-06
Position 1471: 1.2416522381009717e-06
Position 627: 7.167278171138581e-07
Position 253: 6.737193899519623e-08
Position 41: 3.853846526908423e-08
Position 94: 1.3455486572941446e-08
Position 92: 7.983184676143104e-09
Position 470: 1.3546248712209087e-09
Position 10: 1.264979781042619e-09
Position 239: 1.1560039796562634e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24210: 0.9822325129565835
Position 10014: 0.9678504339289425
Position 2373: 0.8470389453218021
Position 3599: 0.7019920406612798
Position 25514: 0.49227360468659115
Position 1804: 0.28057894614408296
Position 6838: 0.25598132782914934
Position 6163: 0.22337865580712166
Position 2180: 0.22087836518673865
Position 20836: 0.21238190176643132
Position 26539: 0.17963202274375503
Position 13237: 0.1741090901262734
Position 2636: 0.15373752925066647
Position 3379: 0.15310286343627336
Position 13160: 0.15182119571401295
Position 26513: 0.125339508010536
Position 6717: 0.1080815565444061
Position 24565: 0.09832694745058107
Position 6532: 0.08957757080964995
Position 9736: 0.08807647956751928
Position 14858: 0.0802572781342849
Position 25240: 0.07808423946345
Position 8949: 0.07264951800634609
Position 6142: 0.05705192363156991
Position 3503: 0.03598593186333976
Position 1717: 0.035673925027004866
Position 3794: 0.035464242455541396
Position 26130: 0.03483929466121373
Position 26155: 0.028902831050734264
Position 13288: 0.025330746960232475
Position 1724: 0.02397457906401346
Position 13268: 0.022153678043854125
Position 8879: 0.020898028341784607
Position 2294: 0.0181512651939795
Position 6669: 0.015705770842393742
Position 3527: 0.01569132336250136
Position 6866: 0.015271525986582544
Position 2049: 0.0137989848149558
Position 24471: 0.012881495769861057
Position 3551: 0.012820712049006835
Position 13291: 0.011925706831880266
Position 8811: 0.011511361288830905
Position 6117: 0.010725570037440806
Position 10096: 0.010001719563419437
Position 26877: 0.009636476697239405
Position 24757: 0.009000358950889254
Position 3445: 0.007819725837894224
Position 570: 0.006176097783800456
Position 477: 0.005637228972126245
Position 24979: 0.005470633635593402
Position 1158: 0.005425589638313834
Position 2265: 0.005423956470726001
Position 9624: 0.005415795095074154
Position 6803: 0.0053646794617387
Position 9449: 0.0048807359888684496
Position 24723: 0.004626376382522367
Position 3717: 0.004410904831899418
Position 5833: 0.004399449688580963
Position 3640: 0.003796483894840758
Position 3545: 0.0037336705744317055
Position 124: 0.003675857062012232
Position 90: 0.0031409520121461637
Position 623: 0.0031353852223829732
Position 2200: 0.003132715475610984
Position 2873: 0.003106376227269619
Position 5851: 0.0030617288494921113
Position 6778: 0.003004655264496536
Position 585: 0.0025232596449283806
Position 5836: 0.002408798406227036
Position 1669: 0.0023480804247310734
Position 5518: 0.0022763286166284907
Position 1594: 0.002247886527925314
Position 6027: 0.0019051542634109392
Position 1237: 0.001882508177507967
Position 319: 0.0017950404111002332
Position 1774: 0.0016937324956656193
Position 13853: 0.0016111559147106154
Position 1741: 0.0014464316235024146
Position 3205: 0.0014243858128371197
Position 6285: 0.0013743871035002072
Position 693: 0.0013565954622589925
Position 6216: 0.0012764387847069947
Position 1881: 0.0011412460263860674
Position 3142: 0.0011088477995295077
Position 2551: 0.0010901573891422538
Position 3473: 0.001059929409316591
Position 1682: 0.0010268474936116802
Position 2577: 0.0009502474163851092
Position 3408: 0.0008991400379799631
Position 3696: 0.0008971731248995284
Position 21421: 0.0008805603021664816
Position 2329: 0.0008748988567061693
Position 1319: 0.0007961371427915813
Position 1251: 0.000772166684017309
Position 2461: 0.0006889836765078336
Position 15591: 0.0006321218623001204
Position 2066: 0.0006201617763965825
Position 3619: 0.0006091787882714563
Position 2675: 0.0006060145658123112
Position 135: 0.0006025494657985606
Position 2220: 0.0005959687664588906
Position 1133: 0.0005956831495563674
Position 17318: 0.0005848455500137057
Position 3226: 0.0005750816561959823
Position 16362: 0.0005698438465955958
Position 21652: 0.0005629139002382502
Position 1601: 0.0005205828413439737
Position 4217: 0.0005077293073441895
Position 5765: 0.000502773452989416
Position 2779: 0.000491648935188576
Position 2130: 0.0004890054774472683
Position 3927: 0.0004478876435305037
Position 2089: 0.00044551585869451123
Position 173: 0.0004349175723845223
Position 1178: 0.00043228191694323344
Position 359: 0.0003869705908983118
Position 3726: 0.00038613169573701954
Position 14463: 0.0003837638136053842
Position 5891: 0.00037223374907890586
Position 2378: 0.0003556330425068109
Position 2212: 0.00035416226565190373
Position 10681: 0.00035103674864266597
Position 2007: 0.0003479322263835935
Position 956: 0.00034547327511793663
Position 2127: 0.0003123597896099108
Position 1195: 0.000307184866016071
Position 21135: 0.0002975241828207893
Position 2598: 0.0002746078071398044
Position 1906: 0.0002730884594712159
Position 1175: 0.0002703401588629055
Position 5627: 0.0002691175047473702
Position 1014: 0.0002267207269669463
Position 17531: 0.00021846384481254293
Position 1189: 0.00020325061614965293
Position 2888: 0.00017745347333488178
Position 13644: 0.00016593546364117792
Position 14250: 0.00015181236114679677
Position 651: 0.00014846349564174641
Position 1664: 0.00013808408149815126
Position 2502: 0.00013428463443398997
Position 1550: 0.0001323203508810699
Position 404: 0.0001321998677732026
Position 976: 0.00012649188015676117
Position 16108: 0.0001247449126158234
Position 10716: 0.00012222950599541168
Position 1809: 0.00012213295159119856
Position 3029: 0.0001157515618674103
Position 2071: 0.00010428231125518284
Position 3798: 0.00010150338734845167
Position 223: 9.957665669408642e-05
Position 3801: 9.889843019860519e-05
Position 3230: 9.552188005508726e-05
Position 1462: 8.84231852902803e-05
Position 15560: 8.012989453725336e-05
Position 15211: 7.989580923635237e-05
Position 1201: 7.450677600899356e-05
Position 288: 7.360317145153589e-05
Position 966: 7.065361998286796e-05
Position 1256: 6.526845264725087e-05
Position 701: 6.427081270477584e-05
Position 2103: 6.292777247074789e-05
Position 3015: 6.280873038904993e-05
Position 2511: 5.929762779215476e-05
Position 671: 5.320362353011372e-05
Position 371: 5.0817426589836147e-05
Position 12667: 4.782614553620923e-05
Position 1534: 4.593237272551484e-05
Position 2136: 4.537443441132758e-05
Position 1624: 4.433533400792143e-05
Position 5287: 4.229498258450556e-05
Position 2028: 3.975607165640393e-05
Position 185: 3.897243692776099e-05
Position 1642: 3.879235889414276e-05
Position 11848: 3.554507803152646e-05
Position 1754: 3.167413568175451e-05
Position 160: 2.7836629989021327e-05
Position 480: 2.65017225762226e-05
Position 2919: 2.6227420546575443e-05
Position 731: 2.5267911374851496e-05
Position 5284: 2.368908777438237e-05
Position 4674: 2.3008390497833407e-05
Position 8208: 2.2577641858677835e-05
Position 869: 2.2445810569647406e-05
Position 1207: 2.1704726220543165e-05
Position 5252: 2.1571559583598606e-05
Position 7173: 2.0526297259260914e-05
Position 3084: 1.9561543470151353e-05
Position 376: 1.9076478903860092e-05
Position 10832: 1.7203764492113973e-05
Position 1335: 1.558399213919918e-05
Position 7023: 1.4502797156395141e-05
Position 1459: 1.4034294782156094e-05
Position 5289: 1.4007842262084288e-05
Position 5265: 1.317374016209045e-05
Position 1310: 1.2875885806510387e-05
Position 804: 1.2038659135250065e-05
Position 12848: 1.0718260078837255e-05
Position 8185: 9.493225856484098e-06
Position 11739: 8.556595231120937e-06
Position 11460: 8.113896042991458e-06
Position 292: 7.970412319337744e-06
Position 2231: 7.8689009082136e-06
Position 1633: 7.812877654225041e-06
Position 2994: 7.75968463065667e-06
Position 3385: 7.49971113666538e-06
Position 1566: 7.494701969833639e-06
Position 13679: 7.230846665094968e-06
Position 420: 6.134825426492523e-06
Position 2615: 5.965986971873715e-06
Position 10753: 5.086858433815363e-06
Position 2678: 4.7519007238695475e-06
Position 3411: 4.358615679617703e-06
Position 10993: 4.299128718396606e-06
Position 1219: 3.1831968188593695e-06
Position 2783: 3.104056406412503e-06
Position 1268: 2.059344724480601e-06
Position 6516: 1.6743770340473868e-06
Position 4822: 1.6465992492891745e-06
Position 1169: 1.5278877951304845e-06
Position 851: 1.52295687714152e-06
Position 988: 1.4903916851654941e-06
Position 658: 1.3903043337393687e-06
Position 1180: 1.3651234040258305e-06
Position 1493: 1.353536719953825e-06
Position 92: 1.16420236476337e-06
Position 1575: 1.1282887228428628e-06
Position 332: 9.712363696169447e-07
Position 1377: 7.83122577086034e-07
Position 4510: 7.062644772988118e-07
Position 208: 6.939307660443877e-07
Position 1264: 6.592400356312088e-07
Position 6943: 6.375690502230122e-07
Position 8074: 6.337834507749009e-07
Position 7866: 6.025597201561906e-07
Position 253: 5.988380771592786e-07
Position 7644: 4.6153401868307733e-07
Position 340: 4.58532473793511e-07
Position 7532: 4.527680289034378e-07
Position 7555: 4.4145455624006564e-07
Position 7372: 3.668272548113718e-07
Position 182: 3.3921585908441467e-07
Position 1328: 3.333057422428625e-07
Position 757: 3.1749736670840553e-07
Position 1312: 3.1478630220726246e-07
Position 4632: 2.8568700316060416e-07
Position 144: 2.386601500854768e-07
Position 424: 2.3408961323243688e-07
Position 1859: 1.3242736819803658e-07
Position 2473: 7.960116855757966e-08
Position 2921: 6.573840330674763e-08
Position 1143: 5.8353651193995664e-08
Position 2603: 5.072698245095826e-08
Position 2647: 4.4851149744271486e-08
Position 3844: 1.5323079198263407e-08
Position 231: 1.2162525698848866e-08
Position 297: 9.635744710579654e-09
Position 3924: 6.032838379359162e-09
Position 299: 5.034789289898714e-09
Position 754: 3.893891082352689e-09
Position 713: 3.5694961980121747e-09
Position 383: 2.845425455542747e-09
Position 741: 2.311390737733904e-09
Position 1506: 1.1907173455187236e-09
Position 140: 9.76208968077536e-10
Position 191: 8.062970277273798e-10
Position 494: 6.945770739046841e-10
Position 751: 4.658684888697046e-10
Position 439: 4.208421718418279e-10
Position 196: 5.927392642115991e-11
Position 198: 5.397989748080013e-11
Position 503: 3.9445228128985157e-11
Position 491: 2.4836252554359537e-11
Position 715: 1.0011047201639751e-13
Position 72: 7.29208231022308e-14
Position 76: 1.250595545976168e-15
