Gene = MUC20
Position 3236: 0.0005382243842055513
Position 11688: 0.0005349656943617318
Position 1229: 0.0005281931995697931
Position 7949: 0.00047481334410102245
Position 6835: 0.0004656402865954128
Position 8456: 0.0004638764530482129
Position 772: 0.0004401609357807605
Position 7711: 0.0004353634055650452
Position 265: 0.00040044869303177435
Position 6935: 0.0003971874906520389
Position 10817: 0.0003803931837327542
Position 10142: 0.0003793217813285691
Position 10938: 0.0003623878440259003
Position 6816: 0.00035276417799743416
Position 1974: 0.0003526908869644937
Position 6055: 0.00035248325772933885
Position 1754: 0.0003228777135025889
Position 10582: 0.0003201863592430901
Position 2287: 0.00029531766487568
Position 9654: 0.00028463677033340693
Position 6895: 0.0002770493010646553
Position 10737: 0.00025035170987286844
Position 7842: 0.00023699130214631546
Position 201: 0.00023535029718594854
Position 1917: 0.00023102894686590815
Position 5833: 0.00022831834681730266
Position 8881: 0.00022580493873814868
Position 2362: 0.0002093755436700447
Position 1364: 0.0001950683823810596
Position 666: 0.0001934833490705926
Position 897: 0.00017680215894734969
Position 8175: 0.00017215756725284486
Position 6859: 0.00015900538485187548
Position 6070: 0.0001565230632127773
Position 8216: 0.00015311907946573568
Position 1697: 0.00014402629434518628
Position 387: 0.00014321654884567818
Position 6565: 0.0001254706221994745
Position 7183: 0.00010403560408315248
Position 7585: 8.49785189688233e-05
Position 7704: 7.393975931938365e-05
Position 8942: 5.344192987250726e-05
Position 10296: 5.150520599036318e-05
Position 2242: 4.275765802879021e-05
Position 1585: 4.099092774065479e-05
Position 809: 3.974496306063671e-05
Position 7717: 3.668691545391535e-05
Position 1716: 3.546937281661112e-05
Position 7582: 3.533161576041214e-05
Position 631: 3.0591388796042194e-05
Position 7019: 2.9399668542754997e-05
Position 643: 2.678356851511596e-05
Position 437: 2.0823290060039424e-05
Position 176: 2.035634804173349e-05
Position 1404: 2.0251605767578754e-05
Position 1626: 1.6824956464165495e-05
Position 588: 1.1464823113161017e-05
Position 3243: 1.1144727266273076e-05
Position 1913: 1.0796060578270285e-05
Position 8529: 1.04900185768589e-05
Position 914: 7.800693330457106e-06
Position 1859: 7.640934430879768e-06
Position 1782: 7.476325874187294e-06
Position 3026: 5.660648216113058e-06
Position 1158: 4.8768120248707635e-06
Position 8919: 4.62445520309901e-06
Position 8111: 4.330992524847688e-06
Position 381: 4.101138701062682e-06
Position 7784: 3.757226785827162e-06
Position 741: 3.079567235029429e-06
Position 1231: 1.7379240667806368e-06
Position 723: 1.56203000530144e-06
Position 908: 1.3739455960963251e-06
Position 1253: 1.1947046328626084e-06
Position 681: 1.0063057311031647e-06
Position 857: 8.480698761511486e-07
Position 1751: 7.439811446190945e-07
Position 614: 6.423774334830923e-07
Position 864: 5.676939912699532e-07
Position 814: 5.117790584263717e-07
Position 708: 4.124714121575849e-07
Position 1512: 3.0488931197972755e-07
Position 937: 2.54566681712431e-07
Position 532: 1.8422823257900363e-07
Position 1080: 1.316344408743336e-07
Position 727: 1.0238755383105418e-07
Position 932: 4.01221853175021e-09
Position 999: 3.9208291522657405e-09
Position 775: 3.887962538518611e-09
Position 2665: 1.1366153567576548e-09
Position 215: 5.5429630417983174e-11
Position 206: 5.2398871893534976e-11
Position 193: 2.6263211359795317e-11
Position 559: 1.9999977146186055e-11
Position 209: 9.785067802164672e-12
Position 506: 8.604718454829487e-12
Position 508: 7.147719005479184e-12
Position 536: 3.1514569578759003e-12
Position 255: 3.09942574067443e-12
Position 124: 2.5938201813459952e-12
Position 110: 1.3923268635006098e-12
Position 218: 1.2745219334754194e-12
Position 90: 7.264912535864625e-13
Position 271: 5.710411902122489e-13
Position 73: 1.8328117111355455e-14
Position 97: 1.0644601933310063e-14
Position 94: 9.219877982726509e-15
Position 86: 5.304125692100564e-15
Position 84: 4.1026451847902346e-15
Position 107: 3.0572386622713568e-15
