Gene = HEMGN
Position 1922: 7.863376010977025e-07
Position 743: 6.956129122049049e-07
Position 684: 6.674558266734154e-07
Position 566: 6.634001257409503e-07
Position 1023: 4.923974109984945e-07
Position 1029: 4.371744304073717e-07
Position 178: 4.10704256399066e-07
Position 2536: 3.69177425872366e-07
Position 2040: 3.577361466832859e-07
Position 322: 2.8381677924523015e-07
Position 2441: 2.575182524020609e-07
Position 355: 2.53149730967847e-07
Position 3098: 2.483652574747847e-07
Position 256: 2.418714552910276e-07
Position 2153: 1.8719979499216683e-07
Position 2045: 1.8049696467375646e-07
Position 2606: 1.571908656520885e-07
Position 2030: 1.3760016003284348e-07
Position 2571: 1.2746780298751456e-07
Position 1778: 1.1274004790804236e-07
Position 2514: 9.487985912811662e-08
Position 2897: 8.364276463152292e-08
Position 2370: 7.271843841274465e-08
Position 1405: 3.0278004582696804e-08
Position 1314: 2.6015290510641728e-08
Position 797: 2.234457085044889e-08
Position 1044: 2.0939736564091692e-08
Position 674: 4.567065371323617e-09
Position 2199: 3.728760174376271e-09
Position 553: 2.961102747968758e-09
Position 912: 2.811657481947174e-09
Position 927: 2.2972333476987188e-09
Position 1051: 1.8802293467324857e-09
Position 1027: 1.7201959671660258e-09
Position 1035: 1.691610408945473e-09
Position 375: 1.1473938423140999e-09
Position 1005: 1.1434894713862472e-09
Position 1182: 6.821864472310567e-10
Position 921: 5.758860676288206e-10
Position 1017: 5.521027066970595e-10
Position 934: 4.856873851348868e-10
Position 573: 3.8305321742809965e-10
Position 801: 2.605329537073693e-10
Position 931: 1.1609822334438818e-10
Position 372: 7.425665964295532e-11
Position 1619: 3.305941014487732e-11
Position 108: 2.380712419485622e-11
Position 357: 2.2480849984796452e-11
Position 1358: 1.7317401144992234e-11
Position 1621: 1.551454389632574e-11
Position 121: 1.4673718365996547e-11
Position 93: 5.5063064959436015e-15
Position 140: 5.0668385482193086e-15
Position 129: 3.945335301273225e-15
