Gene = RP11-96L14.8
Position 793: 1.4986884500924362e-05
Position 2768: 1.4496653740046832e-05
Position 1613: 1.3931407766485782e-05
Position 2658: 1.364811317370323e-05
Position 1681: 1.3382133018505522e-05
Position 111: 1.3093869019621417e-05
Position 2667: 1.0995604353726259e-05
Position 2833: 1.0724524706891049e-05
Position 1478: 9.62614536718967e-06
Position 1106: 9.366082044685092e-06
Position 2673: 8.127886827263783e-06
Position 309: 8.032967025489389e-06
Position 386: 6.8155967227764355e-06
Position 505: 5.559851998004497e-06
Position 1844: 5.369967475123767e-06
Position 1662: 3.613741825135363e-06
Position 1536: 3.5194930832141777e-06
Position 1796: 3.362551787048053e-06
Position 1912: 3.245721779081881e-06
Position 1914: 3.1911565457823178e-06
Position 3535: 3.0772222073110514e-06
Position 1924: 2.938558075821397e-06
Position 1945: 2.549467093320987e-06
Position 1926: 2.542335847583613e-06
Position 1957: 2.44479937888043e-06
Position 1540: 2.4126122093897073e-06
Position 1302: 2.2991641229632336e-06
Position 1884: 1.7638914870841471e-06
Position 1185: 1.668645222048347e-06
Position 1836: 1.626964576355642e-06
Position 2187: 1.4567982722087342e-06
Position 3063: 3.535852442000512e-07
Position 1103: 2.8413211136031106e-07
Position 3310: 6.521432988424253e-08
Position 500: 1.377222784119073e-08
Position 669: 1.085396605312082e-08
Position 48: 9.406687478034635e-09
Position 819: 8.095209679846692e-09
Position 1667: 7.935343345285174e-09
Position 273: 3.254791863057786e-10
Position 547: 2.0007974108922722e-10
Position 377: 3.462012243586331e-11
Position 1820: 1.7815792142986806e-11
Position 2486: 1.6986403059522242e-11
Position 56: 5.9002848523085374e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2657: 0.9324649299649097
Position 2462: 0.5839920547600574
Position 2899: 0.4048554427648552
Position 1795: 0.3701227894247197
Position 2390: 0.2897999621211538
Position 3478: 0.2618883437056719
Position 2896: 0.22778871525078084
Position 4125: 0.10954543160982873
Position 3703: 0.103175462694738
Position 3757: 0.0922315862177864
Position 3445: 0.08848370552580175
Position 3951: 0.06451889485996369
Position 3410: 0.060969632582887304
Position 1825: 0.05419559096158341
Position 3910: 0.03413812345835785
Position 4030: 0.03242465755197735
Position 3162: 0.032259483327343456
Position 3923: 0.03222481564301809
Position 3844: 0.02800999709392336
Position 1722: 0.016656210506602976
Position 2534: 0.01653035709724515
Position 4153: 0.01117525872129341
Position 2663: 0.0081664925276403
Position 1133: 0.007644048956837621
Position 3124: 0.006901780866512871
Position 278: 0.006657719832020383
Position 2464: 0.00451484588251079
Position 2715: 0.004473482571427726
Position 3665: 0.004433714468198398
Position 3089: 0.0040247432578671884
Position 2496: 0.0038375899418654383
Position 3769: 0.003033856227231356
Position 3643: 0.0028840156649363826
Position 2352: 0.0023968894548353405
Position 2933: 0.0022883260501489477
Position 3715: 0.002193825159126537
Position 1940: 0.0021349404908722835
Position 2468: 0.00207924815227071
Position 2180: 0.0020153977981800368
Position 2178: 0.0016374351933788939
Position 2289: 0.0016282538521618657
Position 4209: 0.0016092635912189999
Position 1753: 0.0015930639238350883
Position 1865: 0.0015840370670290142
Position 3487: 0.0015510631621775163
Position 395: 0.0015063039340095527
Position 3188: 0.001472561438029064
Position 3073: 0.0013443886516983717
Position 291: 0.001248912084719232
Position 2712: 0.0011242354345215395
Position 1998: 0.0010526558175936104
Position 2499: 0.000752386747517397
Position 2395: 0.0007053670792637009
Position 1760: 0.0006675739985543733
Position 2854: 0.0006524163586851337
Position 3239: 0.0006187836241660886
Position 691: 0.0005949792869120011
Position 3594: 0.0005132687167177715
Position 1882: 0.0005111954818545804
Position 2125: 0.0005060789755616787
Position 3128: 0.0005014456522676276
Position 3795: 0.00047626353293941763
Position 314: 0.00044728097942601093
Position 2222: 0.0003146394936093425
Position 990: 0.0003067679459205221
Position 2513: 0.0002815707848115391
Position 1652: 0.000274605659026413
Position 2481: 0.000273064479210014
Position 1966: 0.0002628340060398337
Position 1364: 0.00024290484089050038
Position 1531: 0.000239887751945895
Position 1642: 0.00023202147383518404
Position 4062: 0.00023124670658139534
Position 1336: 0.00023024563615746396
Position 1254: 0.00022153546501140842
Position 1324: 0.0002195811888142525
Position 1297: 0.00020750970450216603
Position 2679: 0.00019717808268120504
Position 1580: 0.0001843473771521102
Position 3777: 0.00016412629752006979
Position 2340: 0.00016206113955855955
Position 2174: 0.00015753083201589622
Position 2475: 0.0001505207518055879
Position 2254: 0.00013894042027102896
Position 2398: 0.00013277352819947617
Position 2906: 0.00013245114474411365
Position 1734: 0.0001311825063892131
Position 3730: 0.00012201906584109931
Position 1503: 0.00011723726746440643
Position 3042: 0.00011659093379431856
Position 3216: 0.00011556217893570755
Position 3060: 0.00011188893788135757
Position 1702: 0.00010900985923367821
Position 1228: 0.00010891724536181344
Position 3164: 0.00010843013753366323
Position 1146: 7.378973210480818e-05
Position 2015: 7.325561521727094e-05
Position 653: 5.4177296038197306e-05
Position 2973: 4.744794323997921e-05
Position 320: 4.6846379303905754e-05
Position 1382: 4.5441659318908715e-05
Position 2274: 4.2512710678523255e-05
Position 1619: 3.850761684957565e-05
Position 2131: 3.7858868613630434e-05
Position 957: 3.765653731927775e-05
Position 1165: 3.6034460491562106e-05
Position 1179: 3.2615622974339316e-05
Position 2510: 3.110196976921885e-05
Position 2739: 3.0869665916566415e-05
Position 1616: 3.0359367190674586e-05
Position 526: 2.989896128996818e-05
Position 2187: 2.7635454301622094e-05
Position 557: 2.5467523739169487e-05
Position 570: 2.543755744444974e-05
Position 1560: 2.3362389289474277e-05
Position 1260: 2.300724765993214e-05
Position 2870: 2.217625404555377e-05
Position 2101: 2.0576025711925313e-05
Position 1093: 1.982658666183404e-05
Position 528: 1.9606279895126392e-05
Position 593: 1.8309050843793528e-05
Position 2584: 1.82679842455413e-05
Position 626: 1.776760489077677e-05
Position 913: 1.7680983835937536e-05
Position 3190: 1.752359857356179e-05
Position 553: 1.718235511756573e-05
Position 1884: 1.701496856616631e-05
Position 491: 1.635619185679289e-05
Position 1232: 1.6033578616290817e-05
Position 2721: 1.592881700035867e-05
Position 1516: 1.2409915822662331e-05
Position 1001: 1.073610712498487e-05
Position 1831: 1.0075932088944862e-05
Position 567: 1.0036283958182212e-05
Position 1388: 9.936516130264288e-06
Position 242: 9.440310500643491e-06
Position 1268: 9.366220559779784e-06
Position 430: 9.020414420472128e-06
Position 925: 8.600308128867455e-06
Position 708: 7.97272555421524e-06
Position 1955: 7.449282297695918e-06
Position 1142: 6.149574681326208e-06
Position 576: 5.380532941256392e-06
Position 90: 4.645263090245574e-06
Position 2148: 4.375655262668904e-06
Position 338: 4.237984933535496e-06
Position 1149: 3.401338165867625e-06
Position 1540: 3.1700628542859576e-06
Position 1160: 3.1473126528317873e-06
Position 877: 3.069190411276541e-06
Position 2876: 2.897612656880726e-06
Position 2756: 2.7333985868491083e-06
Position 828: 2.532148454867599e-06
Position 2615: 2.3923743657990225e-06
Position 875: 1.9691103422895815e-06
Position 356: 1.9310299463666583e-06
Position 1445: 1.8143903385509956e-06
Position 328: 1.801271277899923e-06
Position 111: 1.7085882183905106e-06
Position 1292: 1.3935404632065344e-06
Position 1174: 1.3719649450000103e-06
Position 1030: 1.3284692706237042e-06
Position 3204: 1.2096431200496499e-06
Position 1501: 1.1640402066210472e-06
Position 464: 1.1593096366932292e-06
Position 403: 8.436058790530508e-07
Position 1274: 8.163360984300711e-07
Position 1301: 7.257392912137296e-07
Position 731: 5.84198842221798e-07
Position 1307: 5.206580687764297e-07
Position 1700: 5.128754118436888e-07
Position 1402: 4.895719374617942e-07
Position 362: 4.511438645769306e-07
Position 1597: 4.492976129767474e-07
Position 494: 4.4554481946453507e-07
Position 1413: 4.0363216872433583e-07
Position 324: 3.6356690320485937e-07
Position 532: 3.581946251203724e-07
Position 1451: 3.291426304471093e-07
Position 126: 3.002337770621813e-07
Position 1025: 2.9773062401639035e-07
Position 351: 2.882426178287607e-07
Position 436: 2.5899923740088313e-07
Position 418: 2.3592912079671446e-07
Position 247: 2.1371417354227398e-07
Position 2916: 1.753119002315328e-07
Position 1010: 1.6248547522054524e-07
Position 2945: 1.5539486328229695e-07
Position 931: 1.5068732381075348e-07
Position 702: 1.2220936404706737e-07
Position 446: 1.0421365358065168e-07
Position 2928: 4.396674502197603e-08
Position 1369: 8.942530392939094e-09
Position 740: 4.2035204065415065e-09
Position 583: 2.9554091071837894e-09
Position 347: 2.6634714763012487e-09
Position 796: 3.578530307845382e-10
Position 927: 3.5039558852264995e-10
Position 871: 2.336995076167275e-10
Position 845: 2.2952001288555018e-10
Position 899: 1.5472412455983094e-10
Position 839: 1.4924017685992876e-10
Position 497: 1.434840727973283e-10
Position 769: 1.309429997918598e-10
Position 962: 1.1078635740206163e-10
Position 374: 9.017074972092275e-11
Position 849: 7.695115619995323e-11
Position 488: 7.625469970690084e-11
Position 118: 7.068607048253233e-11
Position 968: 6.368208367656702e-11
Position 377: 3.9054843709057e-11
Position 151: 3.827542316135565e-11
Position 793: 3.7658387099232065e-11
Position 420: 3.066703282146066e-11
Position 745: 2.6890910832647332e-11
Position 508: 2.522406677997341e-11
Position 443: 2.2692288014392423e-11
Position 148: 2.1100425165070997e-11
Position 232: 1.4358710729558176e-11
Position 255: 7.284932148088555e-13
Position 160: 3.960062097231815e-13
Position 215: 1.7248135418055063e-13
Position 204: 4.8173674903971974e-14
Position 165: 3.670320282511587e-14
Position 734: 3.318493829796967e-14
Position 726: 3.2599040103004014e-14
Position 134: 3.2021908335887737e-14
Position 162: 1.50737689571077e-14
Position 195: 3.4402155657827272e-15
Position 512: 2.2702088490686385e-15
Position 225: 1.8333399580056807e-15
Position 212: 9.175915903103056e-16
Position 206: 1.741611491738314e-16
Position 222: 4.022891406952202e-17
