Gene = PSMC2
Position 21301: 0.0003117909320710095
Position 1123: 0.0003029416463236278
Position 23239: 0.0003004402677818647
Position 19052: 0.0002978821579630285
Position 6467: 0.00028458604064328396
Position 4772: 0.0002823147748505489
Position 22517: 0.00025541630611455575
Position 15497: 0.00025215416471482195
Position 15109: 0.00023611513061189726
Position 12199: 0.0002153649532924203
Position 936: 0.00020119031073249748
Position 1850: 0.00020021288241199416
Position 1514: 0.00019916300963008707
Position 15501: 0.00019888155923973298
Position 1507: 0.00018068659071499894
Position 19816: 0.00017991643576047362
Position 538: 0.00012903365993583395
Position 21306: 0.00012265604357245983
Position 199: 0.00011853734209550635
Position 227: 0.00011231731495621813
Position 22603: 0.00011135928489887693
Position 13390: 9.625644179736808e-05
Position 13409: 8.751587676896546e-05
Position 17410: 8.578626873914675e-05
Position 12354: 8.44478742134558e-05
Position 14048: 6.656943381783585e-05
Position 176: 6.629071625658974e-05
Position 21634: 6.335544991530748e-05
Position 12725: 5.8763390069575625e-05
Position 565: 5.659902744244238e-05
Position 19442: 5.205509789504574e-05
Position 18502: 4.895558834887662e-05
Position 21316: 4.660118860969148e-05
Position 21761: 4.583948915969229e-05
Position 21174: 4.462128719628432e-05
Position 22577: 4.158407699048935e-05
Position 21614: 3.9624353908182354e-05
Position 21395: 3.298819505265482e-05
Position 961: 3.028965816266938e-05
Position 18663: 3.026857951312977e-05
Position 1906: 2.9365463697746522e-05
Position 9: 2.300237786193479e-05
Position 235: 2.1605624916182624e-05
Position 351: 2.0429207322802203e-05
Position 3772: 2.0192686822424603e-05
Position 18714: 1.6700548601521896e-05
Position 19373: 1.470729844505882e-05
Position 157: 1.4427506332218572e-05
Position 3231: 1.3754724136348116e-05
Position 3434: 1.3047563598347458e-05
Position 22900: 1.1759331724284518e-05
Position 18530: 1.1421729560551053e-05
Position 22551: 1.0434890036974589e-05
Position 2016: 8.343052761538214e-06
Position 4816: 7.726482707414835e-06
Position 22867: 6.472091100488661e-06
Position 22879: 6.465475847754987e-06
Position 19311: 6.361223835694543e-06
Position 17448: 5.968156994713923e-06
Position 18543: 3.4391783111742464e-06
Position 4431: 2.6962773390819445e-06
Position 22881: 2.6629770839426453e-06
Position 22537: 2.60671237278575e-06
Position 457: 2.4183984902913796e-06
Position 22907: 2.1212102671307647e-06
Position 22927: 2.0863704641612294e-06
Position 363: 1.822210795705737e-06
Position 90: 1.8134284755349853e-06
Position 967: 1.527327421106337e-06
Position 127: 1.2957391063825278e-06
Position 106: 1.177567645855984e-06
Position 22437: 9.595500414426785e-07
Position 355: 8.489302805528889e-07
Position 23198: 8.068443397912157e-07
Position 23109: 7.47774313029745e-07
Position 2268: 6.267918743701696e-07
Position 404: 5.963414237782629e-07
Position 68: 5.461043761162988e-07
Position 36: 5.124905982798285e-07
Position 10890: 4.842289685129581e-07
Position 865: 4.251170553649555e-07
Position 248: 3.585669840191933e-07
Position 3821: 3.5124599230823645e-07
Position 11428: 3.167954155829546e-07
Position 4662: 3.0627495388001733e-07
Position 754: 3.0180240095480014e-07
Position 4201: 2.9825869591574246e-07
Position 4028: 2.6323484162122963e-07
Position 1314: 2.563977512654337e-07
Position 23265: 2.322383202556636e-07
Position 22800: 2.2612232135669554e-07
Position 11296: 2.2453985004474458e-07
Position 474: 2.2062631081357448e-07
Position 283: 2.1964691454126672e-07
Position 11784: 2.0459702079923875e-07
Position 2049: 1.7917928833389976e-07
Position 10993: 1.25293568066022e-07
Position 795: 1.1933028292602106e-07
Position 246: 1.111781855974475e-07
Position 353: 1.0207548942701696e-07
Position 23092: 1.0045184528727927e-07
Position 30: 8.437848082149478e-08
Position 5372: 6.505720603300235e-08
Position 832: 6.435984397069122e-08
Position 286: 4.862377059488738e-08
Position 393: 3.3180339905759094e-08
Position 22841: 2.124590281081838e-08
Position 826: 6.322973717618601e-09
Position 680: 3.095341380113627e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 22798: 0.9965441104828577
Position 18429: 0.9943634814640296
Position 22498: 0.9764372198680313
Position 10779: 0.9709790867673893
Position 21161: 0.9645005124169362
Position 22982: 0.9606711739170186
Position 9953: 0.9491809260329857
Position 17042: 0.878603847679671
Position 17250: 0.4849100433861318
Position 2771: 0.459999655012588
Position 17771: 0.4387949620316297
Position 9006: 0.42272496024390105
Position 19193: 0.39060598734113394
Position 19298: 0.2911261330532533
Position 726: 0.25973675755155345
Position 2609: 0.2494019694480874
Position 19228: 0.22439318606979458
Position 10545: 0.18325133742441613
Position 15430: 0.17688797696611128
Position 19519: 0.16851455989806044
Position 17685: 0.16298144838795117
Position 6356: 0.162746714076898
Position 17560: 0.15303445814238115
Position 18803: 0.11840034123438535
Position 1985: 0.09989993583049753
Position 13681: 0.08016630714973268
Position 23524: 0.07196197343339883
Position 8967: 0.06989762630530207
Position 2824: 0.06600756455303856
Position 23356: 0.052069207602248806
Position 6231: 0.045093126229066444
Position 18953: 0.04494036894071677
Position 13014: 0.0378124789279301
Position 12596: 0.03781145520842497
Position 17026: 0.03686320777804124
Position 2211: 0.03617757609571126
Position 13054: 0.03244155828972436
Position 23994: 0.032237154563925736
Position 14593: 0.032022040048294204
Position 732: 0.0314022781015933
Position 10488: 0.0305098765511586
Position 2473: 0.02777500181677344
Position 22589: 0.02678066455821304
Position 23751: 0.02655712902052469
Position 17285: 0.021637630731039827
Position 19130: 0.02158853926883366
Position 18608: 0.020304103674129884
Position 23402: 0.01943430893440898
Position 23299: 0.018976386731153046
Position 19168: 0.018026860544621874
Position 4346: 0.01731567197099116
Position 10213: 0.016848361513980326
Position 15488: 0.016330035651345217
Position 12602: 0.0162379246712781
Position 24185: 0.016003685650394363
Position 2539: 0.015374479818468314
Position 20038: 0.014721129960709803
Position 501: 0.014683910063805664
Position 19232: 0.014643220483031898
Position 18208: 0.014599309560655511
Position 11449: 0.014311603775598149
Position 2172: 0.013839790963502836
Position 12510: 0.01353664916493011
Position 12573: 0.01349573754436803
Position 19322: 0.013382472082569511
Position 10130: 0.0130266725342636
Position 1243: 0.012862706259869156
Position 7944: 0.01183515414751537
Position 2650: 0.011561584127452052
Position 7520: 0.011332654192654293
Position 2573: 0.00965062060720743
Position 19903: 0.008926448362507751
Position 10836: 0.008623281108693913
Position 12729: 0.008489931358829422
Position 1755: 0.008409901206175293
Position 12966: 0.008223479686146234
Position 7675: 0.007850285553931366
Position 2382: 0.007847630644802277
Position 10815: 0.007745717519314455
Position 24362: 0.007578419267701056
Position 18254: 0.007487841369593448
Position 1313: 0.007035739560043506
Position 6168: 0.007023312513350872
Position 16837: 0.006600233589108715
Position 19884: 0.0065147949460013215
Position 19755: 0.006258432923335282
Position 15386: 0.006213158075026729
Position 6285: 0.006189946503547801
Position 23031: 0.005802130442979515
Position 7901: 0.005663418330547239
Position 2453: 0.005485501225149142
Position 19196: 0.005235774392953882
Position 17704: 0.005159237293117761
Position 12937: 0.005132215220876386
Position 23973: 0.00494069859590955
Position 19069: 0.004805763712871584
Position 17655: 0.004413260744951063
Position 20767: 0.004309531939677297
Position 23469: 0.00421966670232847
Position 24475: 0.004217721028371762
Position 13024: 0.004193653395855657
Position 17817: 0.004126755213361046
Position 19680: 0.0041064568838244725
Position 2511: 0.004087536804747091
Position 10493: 0.004076181287157108
Position 10547: 0.004006543788536066
Position 11391: 0.003855154078816011
Position 1239: 0.003704385194113553
Position 19258: 0.003687545020804006
Position 2748: 0.003580225842357899
Position 2175: 0.003566910061906548
Position 23465: 0.003511944155880792
Position 14693: 0.0034550444000319637
Position 19860: 0.003399805080463637
Position 753: 0.0033270605781551073
Position 1895: 0.003232883350816835
Position 18752: 0.0031024032784692087
Position 12672: 0.0030246767124519312
Position 728: 0.0030098964877429964
Position 18235: 0.0030076886699358994
Position 23279: 0.00295531538389945
Position 11426: 0.0029104912901230192
Position 4963: 0.0028303567639900167
Position 21856: 0.0028132006420038586
Position 6188: 0.0027563972651639306
Position 22365: 0.0027353081422287102
Position 24093: 0.0026706497899833224
Position 19920: 0.002630825604730509
Position 22337: 0.0025440860351997247
Position 19539: 0.002454860013639062
Position 24389: 0.0024349762929511826
Position 17408: 0.0024004064634379307
Position 16711: 0.002382345276999262
Position 18637: 0.0023770940833447523
Position 23777: 0.0022569736366237353
Position 2720: 0.0022472965996410193
Position 22819: 0.0022214567623775935
Position 17580: 0.002187862045868386
Position 12632: 0.0020845455510509416
Position 18635: 0.00203035058947272
Position 20074: 0.0020297787752519116
Position 18348: 0.001975492366479637
Position 2323: 0.0019378883789540856
Position 19267: 0.001936319344792353
Position 19118: 0.001864053660720532
Position 8413: 0.001748291809597842
Position 21456: 0.001701945482305682
Position 1263: 0.0016543429651785316
Position 2779: 0.0016372802103560285
Position 10166: 0.0016253626200632967
Position 10752: 0.0016225182571781589
Position 2671: 0.001569580715129427
Position 925: 0.001548273710546556
Position 1590: 0.0014999362543905313
Position 2595: 0.0014775480033407562
Position 15560: 0.0014322813640936139
Position 13449: 0.0014253402296811647
Position 18379: 0.0013983230397296908
Position 432: 0.0012233692778196863
Position 8823: 0.0011974985997814816
Position 2744: 0.001191703985390665
Position 23948: 0.0011729974451433936
Position 24126: 0.00113865518507319
Position 23697: 0.0011237339877432971
Position 22436: 0.0010961205807588736
Position 21199: 0.0010673126790718714
Position 21337: 0.0010573920852940178
Position 6206: 0.0010477421131015374
Position 22569: 0.0010458159712171291
Position 14090: 0.0010071238143676763
Position 2726: 0.0009920328588382842
Position 2774: 0.0009752297513900838
Position 14313: 0.0009583547989224322
Position 19515: 0.0009347891275919633
Position 19171: 0.000915327262610009
Position 5768: 0.0008912969544423848
Position 24321: 0.0008523696412216574
Position 23875: 0.0008252899257803381
Position 1400: 0.0007971122941391886
Position 22268: 0.000795040508919446
Position 2080: 0.0007573176139886886
Position 23109: 0.0007352001498070455
Position 11355: 0.0007052564503036168
Position 20336: 0.0006957455622214416
Position 4289: 0.000658820642859412
Position 20310: 0.0006340019106200861
Position 22642: 0.0005912191358584529
Position 7396: 0.0005601131970364976
Position 11526: 0.0005475796459311791
Position 14265: 0.0005379475394191878
Position 19705: 0.0005359750375024172
Position 13289: 0.0005198693782042144
Position 4257: 0.0005046765544831674
Position 19046: 0.00048608614498390953
Position 11476: 0.00047607395192635906
Position 2239: 0.0004674881307170433
Position 23303: 0.0004578856373674844
Position 2789: 0.00045508665796663907
Position 5794: 0.00044290685594862975
Position 11295: 0.00043752525223738215
Position 2067: 0.00042296156426719413
Position 21822: 0.0004134367967483821
Position 1709: 0.00041145546128952277
Position 7540: 0.0004060422961474465
Position 22622: 0.0004045644989542405
Position 21492: 0.00040363180339380905
Position 23009: 0.0003809375913730302
Position 18834: 0.0003765758681507136
Position 1866: 0.0003601156864386381
Position 1597: 0.0003597744714981522
Position 23607: 0.0003548572674539469
Position 23958: 0.0003382074111792427
Position 11255: 0.0003380514531617667
Position 11746: 0.0003288383777415382
Position 19596: 0.0003264385099884294
Position 2335: 0.00031150683869114027
Position 10173: 0.0003054230432896071
Position 2683: 0.00029733404014714305
Position 24373: 0.0002889201807147288
Position 23193: 0.00027235674106903846
Position 18758: 0.000257867737476895
Position 2428: 0.00025733011892564706
Position 2101: 0.00025409794431581364
Position 18355: 0.00025330504096040933
Position 19979: 0.0002529086106454342
Position 14873: 0.00023611513061189764
Position 18967: 0.0002291274576309386
Position 2517: 0.00022709919816281152
Position 18458: 0.00022628188648274097
Position 23900: 0.0002175691188404597
Position 404: 0.00021403048558678943
Position 11995: 0.00021322128532915048
Position 1245: 0.00021081543901912866
Position 4554: 0.00019040574437750328
Position 14521: 0.00018469685253478334
Position 24243: 0.0001838475169855298
Position 2147: 0.0001833634375108031
Position 2830: 0.00018020358865740712
Position 23149: 0.0001791478234349687
Position 18781: 0.0001786497513187146
Position 23386: 0.00017511752838217932
Position 1834: 0.0001747547402783466
Position 20370: 0.00016422211689852276
Position 1403: 0.000159937120844411
Position 18648: 0.0001576827266966389
Position 351: 0.00014584131388335007
Position 13108: 0.00014285544462535547
Position 5462: 0.00013910787805965525
Position 22591: 0.0001348233564578278
Position 22315: 0.00012513874820778407
Position 612: 0.00012126865455727152
Position 18686: 0.00011692087630216036
Position 22525: 0.00011503837094672571
Position 1470: 0.00011047908025272712
Position 562: 0.00010800115996522955
Position 2219: 0.00010661971737848672
Position 508: 0.00010535385249332885
Position 22995: 0.00010261428172309137
Position 680: 0.00010014126932396485
Position 18718: 9.779246553972611e-05
Position 1337: 9.768379720987872e-05
Position 4579: 9.665611922402676e-05
Position 19019: 9.463891028101685e-05
Position 18646: 8.819079777247234e-05
Position 359: 8.753648919625277e-05
Position 337: 8.299934157881217e-05
Position 24145: 8.200867079357542e-05
Position 565: 8.13791678138206e-05
Position 1381: 7.973131545802842e-05
Position 18737: 7.727299568491585e-05
Position 577: 7.338204682470397e-05
Position 2236: 7.24638738718293e-05
Position 23375: 6.82940700347438e-05
Position 13919: 6.65694338178359e-05
Position 23755: 6.629329675817165e-05
Position 778: 5.7049622148805796e-05
Position 23642: 5.704541277008784e-05
Position 23604: 5.691234382980031e-05
Position 547: 5.4582855155549035e-05
Position 538: 4.977266374403093e-05
Position 18995: 4.9735349177818296e-05
Position 11454: 4.881592409960101e-05
Position 12977: 4.596234596035227e-05
Position 21658: 4.583948915969229e-05
Position 1772: 4.4720013820722506e-05
Position 12095: 4.401519514249463e-05
Position 14064: 4.2525406940500276e-05
Position 1849: 4.092481557421704e-05
Position 19152: 4.085944051666663e-05
Position 19174: 3.831106706346787e-05
Position 13357: 3.7999277918968194e-05
Position 23059: 3.068620037711349e-05
Position 10230: 2.922779460373594e-05
Position 1115: 2.7149335376078793e-05
Position 416: 2.485140564137947e-05
Position 5595: 2.442650445137387e-05
Position 5774: 2.4147933398213174e-05
Position 1361: 2.3080522233737634e-05
Position 1002: 2.2421839811129253e-05
Position 12115: 2.1778617683937555e-05
Position 1429: 1.8617493387365582e-05
Position 10619: 1.8475505174812493e-05
Position 19003: 1.841260631998894e-05
Position 525: 1.818692158508201e-05
Position 5561: 1.7863390849660486e-05
Position 372: 1.6555073921037758e-05
Position 23083: 1.4947691313291778e-05
Position 12163: 1.3633404328439258e-05
Position 22990: 1.2680654285807681e-05
Position 3619: 1.243051498781538e-05
Position 22839: 1.1067875055882271e-05
Position 139: 1.0770655980683507e-05
Position 3138: 9.202338909426049e-06
Position 795: 8.077079539318561e-06
Position 2116: 7.862786053282833e-06
Position 22890: 7.814151065855334e-06
Position 22379: 7.3331684888327685e-06
Position 22871: 7.281417693770273e-06
Position 22848: 6.9493845071296635e-06
Position 1405: 6.696043449167595e-06
Position 3294: 6.199185391936915e-06
Position 334: 5.856010658030894e-06
Position 22349: 5.6193110114739615e-06
Position 3094: 4.926402031159023e-06
Position 3279: 3.581168543004404e-06
Position 11860: 3.442432728115098e-06
Position 22857: 3.3817807755352505e-06
Position 966: 3.32222004469693e-06
Position 12298: 3.048664512009978e-06
Position 1494: 2.9939112362288246e-06
Position 22724: 2.7911144075955663e-06
Position 4717: 2.7765536335999747e-06
Position 3680: 2.6847035958949965e-06
Position 19486: 2.6026015193450236e-06
Position 1014: 2.3623473244674656e-06
Position 3567: 2.2803176935264065e-06
Position 19730: 2.2128614118501817e-06
Position 817: 2.1158247992881894e-06
Position 90: 1.968327087533315e-06
Position 3544: 1.923720446948737e-06
Position 3354: 1.88370600669254e-06
Position 935: 1.7210086697700187e-06
Position 23033: 1.470069046877593e-06
Position 3686: 1.2246760905472993e-06
Position 377: 1.213934520161353e-06
Position 127: 1.1711482494482927e-06
Position 22998: 1.1164549505806105e-06
Position 2987: 1.0094868524766282e-06
Position 929: 8.308471051022294e-07
Position 18733: 7.792656701075068e-07
Position 18813: 7.235490302886357e-07
Position 13697: 6.806582777759126e-07
Position 157: 6.785809416989544e-07
Position 12180: 6.732277817290646e-07
Position 12833: 6.389248342226975e-07
Position 11543: 5.390077356582602e-07
Position 1320: 5.248247242148565e-07
Position 4720: 5.091152767135305e-07
Position 22940: 4.864380939407976e-07
Position 1349: 4.768230582077902e-07
Position 616: 3.9699462783276654e-07
Position 18867: 3.7133206704564905e-07
Position 23011: 3.6455017581686864e-07
Position 23072: 3.4738249873015504e-07
Position 515: 3.4064992403148e-07
Position 22320: 3.175914815369703e-07
Position 1607: 3.0866127033141494e-07
Position 19478: 3.0014641462626817e-07
Position 4083: 2.99207333627603e-07
Position 19521: 2.9319630965694267e-07
Position 3874: 2.6323484162122973e-07
Position 13546: 2.631367222860448e-07
Position 1275: 2.0326251918290736e-07
Position 4179: 1.9708700674226523e-07
Position 142: 1.9426618907371031e-07
Position 23092: 1.3847824177069138e-07
Position 973: 1.2706963914458328e-07
Position 838: 7.942285196672521e-08
Position 21374: 7.751247311569084e-08
Position 23158: 6.969009361207946e-08
Position 960: 6.850305186295126e-08
Position 186: 3.347571288321763e-08
Position 11063: 3.313500335103874e-08
Position 270: 2.7852114771385444e-08
Position 11099: 2.6542154745190358e-08
Position 5266: 2.582685607493676e-08
Position 943: 2.5085001849656426e-08
Position 819: 1.713155464678145e-08
Position 22955: 1.616848049762785e-08
Position 1480: 1.1667408721720084e-08
Position 625: 1.0752634196879352e-08
Position 11179: 1.0684955452444138e-08
Position 273: 7.058437337634821e-09
Position 11227: 4.746892763691661e-09
Position 640: 4.35677617351213e-09
Position 199: 3.7136102027006943e-09
Position 632: 1.2242921097599354e-09
Position 216: 6.3491107986354e-11
Position 2414: 1.9254151150215528e-11
Position 23056: 1.4326298178517193e-11
Position 952: 1.578097294406853e-12
Position 11080: 5.455376250146187e-16
