Gene = BOLA1
Position 5797: 0.0020863177108701703
Position 6476: 0.002024792513590872
Position 9324: 0.0018091228630649817
Position 10543: 0.0017640010199749222
Position 1510: 0.001511104852089748
Position 6609: 0.0014883597555932358
Position 168: 0.0014156023387862581
Position 7268: 0.001395757461299919
Position 10455: 0.001303462434286058
Position 6427: 0.0011864085244652487
Position 4221: 0.0011794393659359799
Position 1487: 0.0011693471133746873
Position 8905: 0.001134655943403407
Position 1295: 0.0011020252201579307
Position 707: 0.0010885223484260321
Position 6149: 0.0010642188773322752
Position 7904: 0.0010047650487416042
Position 1702: 0.000993214447379986
Position 1947: 0.0009787954893012616
Position 3783: 0.0009430829847485102
Position 2727: 0.000911620148812379
Position 2731: 0.000891629833142798
Position 1083: 0.0008702348412145266
Position 9352: 0.0008298503670345692
Position 1992: 0.0007514098850563285
Position 2590: 0.0007161768486739597
Position 2418: 0.000676756808335308
Position 923: 0.0006361728567523601
Position 3974: 0.000625219226218154
Position 601: 0.0006134685128992534
Position 6119: 0.0005833498587961072
Position 8556: 0.0005672163514237171
Position 1072: 0.0005364128498390723
Position 7180: 0.0005251307540973909
Position 872: 0.00048252203723857245
Position 2375: 0.0004773590100211796
Position 2547: 0.0004092486048862119
Position 5876: 0.0003942494598243802
Position 1006: 0.00038192546649321155
Position 3024: 0.0003726414774569321
Position 980: 0.0003672411829072375
Position 5823: 0.0003496072007949426
Position 3190: 0.0003485537988643559
Position 2550: 0.0003257471533456613
Position 2270: 0.00031080490687101
Position 7068: 0.0003033978796692316
Position 1245: 0.0002990767022252946
Position 5042: 0.00028832098052666085
Position 7540: 0.0002727631909899762
Position 3548: 0.0002676955949717696
Position 8938: 0.0002538760428846267
Position 418: 0.00023978350561924486
Position 8351: 0.00023825912610504952
Position 7218: 0.00023495298974509298
Position 4077: 0.00023436655979726178
Position 8626: 0.00023088844880331816
Position 3833: 0.00021998725831626299
Position 1666: 0.00021844092939272177
Position 1417: 0.0002022297255310282
Position 8405: 0.00019697577752604315
Position 1669: 0.0001848610812435603
Position 1213: 0.00016453767363191948
Position 6707: 0.00013484562897396173
Position 1279: 0.00013033035416789963
Position 611: 0.00012395185327221725
Position 2917: 0.00011984530721161807
Position 4351: 0.00011917446550553247
Position 5178: 0.00011838071908075989
Position 3583: 0.00011725627295187038
Position 6582: 0.00011164485010231863
Position 6164: 0.00010176445196712339
Position 5365: 9.950237107227078e-05
Position 2352: 9.189799610216063e-05
Position 3923: 7.475400689520233e-05
Position 6167: 6.65641907217348e-05
Position 2952: 6.373765846403502e-05
Position 3920: 6.0606387449197314e-05
Position 175: 5.727325144444934e-05
Position 5017: 5.6264534068310344e-05
Position 2888: 4.2963594260053216e-05
Position 218: 4.2401322296382687e-05
Position 2891: 4.011726507890419e-05
Position 3329: 3.990533227347704e-05
Position 2808: 3.8868957550289095e-05
Position 3613: 2.9394115533383963e-05
Position 3765: 2.8670038420273116e-05
Position 4144: 2.6251854101426123e-05
Position 3949: 2.335307190517628e-05
Position 1134: 2.305010398098925e-05
Position 343: 2.246135321211931e-05
Position 2311: 2.149984426174629e-05
Position 830: 2.030701629666574e-05
Position 2656: 2.0173853357155608e-05
Position 2132: 1.9461989934567488e-05
Position 2042: 1.7601119774120038e-05
Position 341: 1.7310059356034138e-05
Position 1746: 1.712788516248733e-05
Position 2082: 1.58032937789939e-05
Position 1270: 1.4649143547647672e-05
Position 440: 1.3144794906264547e-05
Position 2201: 1.0767195084739104e-05
Position 183: 1.0521209672092053e-05
Position 427: 1.0097891039378325e-05
Position 874: 9.039815455559285e-06
Position 1798: 8.136264045205246e-06
Position 288: 7.228930105965339e-06
Position 571: 7.090399283444462e-06
Position 463: 6.806554345631506e-06
Position 430: 5.839493690238303e-06
Position 928: 4.6896444282049885e-06
Position 1138: 3.837249510989368e-06
Position 1219: 3.008065923036326e-06
Position 2100: 2.3545369012662745e-06
Position 1340: 2.050093210494609e-06
Position 2052: 1.2335409485788801e-06
Position 2032: 1.1455185558396699e-06
Position 2165: 1.0270055710873129e-06
Position 2168: 1.004230999220806e-06
Position 150: 8.664455028687109e-07
Position 1092: 3.849395178010595e-07
Position 710: 3.1788575298093424e-07
Position 180: 3.1199180770153447e-07
Position 1961: 1.1072923829263563e-07
Position 306: 1.0243364811609596e-07
Position 468: 9.585150142065164e-08
Position 1671: 8.360005709188709e-08
Position 187: 5.8140016417087535e-08
Position 497: 4.987891002648066e-08
Position 1428: 3.902126604295706e-08
Position 1380: 2.137488670899049e-08
Position 675: 7.128641262695336e-09
Position 512: 6.165736355903207e-09
Position 299: 4.401363456694655e-09
Position 106: 3.95252828709967e-09
Position 670: 2.746494851437483e-09
Position 238: 2.047764827078891e-09
Position 480: 1.0640666936507351e-09
Position 155: 9.189454332566797e-10
Position 465: 7.333034236113028e-10
Position 448: 7.165488985552165e-10
Position 269: 2.7488344292854833e-10
Position 108: 2.6144745267479064e-10
Position 446: 2.1771071909635636e-10
Position 131: 2.1646446256716605e-10
Position 126: 1.8893192149913045e-10
Position 301: 1.7104743737772081e-10
Position 303: 1.5993086529787414e-10
Position 680: 1.051193559785784e-10
Position 825: 2.182805963909466e-11
Position 258: 1.0699885253028572e-11
Position 256: 7.007367943943748e-12
Position 118: 4.635052176797292e-13
Position 79: 3.1824849570111997e-16
