Gene = SHQ1
Position 21918: 0.03556941318882957
Position 7763: 0.03391253290935253
Position 4510: 0.03311433185056723
Position 10578: 0.033010889373116706
Position 44874: 0.031247521918471934
Position 37912: 0.030638111792383994
Position 28304: 0.029492658325189176
Position 30590: 0.0290706821690266
Position 12574: 0.02865688848473805
Position 39624: 0.028537904460417814
Position 37817: 0.027260026444178898
Position 10528: 0.027251142654808765
Position 36773: 0.026390363260271298
Position 48135: 0.02303791763935536
Position 2266: 0.020449972392466972
Position 17793: 0.020430966601629758
Position 26290: 0.019242443747209074
Position 51105: 0.017997550813947
Position 38782: 0.017966542076491274
Position 215: 0.016713229458711065
Position 13290: 0.016652726429639705
Position 45525: 0.01664231859739841
Position 33131: 0.01603067690713181
Position 39389: 0.014874223934410416
Position 886: 0.013566331363467288
Position 31719: 0.0134885863212306
Position 6014: 0.013172560619011231
Position 13657: 0.012636702198008026
Position 4092: 0.012154772975479523
Position 39398: 0.012100403143963144
Position 49161: 0.012061037007707448
Position 100: 0.011733257544908829
Position 1028: 0.011190156289800423
Position 223: 0.010108946150708837
Position 43750: 0.010028636503831378
Position 256: 0.009264018519107716
Position 17294: 0.008701379447240552
Position 39421: 0.008626197324099963
Position 43597: 0.008173636180929504
Position 26183: 0.008102812303919701
Position 31261: 0.007833194570280195
Position 6725: 0.007720297242595718
Position 294: 0.00763729724263943
Position 14680: 0.0076220715043681985
Position 287: 0.007598405726692424
Position 39469: 0.00736575536626014
Position 1274: 0.007363413968633325
Position 1216: 0.006877436733592367
Position 52054: 0.0066215380106366285
Position 880: 0.006345269515480401
Position 43489: 0.006303627444109146
Position 5007: 0.006286046730222288
Position 353: 0.006158339896031936
Position 1952: 0.00581627117633939
Position 43981: 0.00548295338109539
Position 1934: 0.00540069844974584
Position 25154: 0.005061703265823889
Position 32534: 0.005024531265680326
Position 41606: 0.0049854907080162
Position 2291: 0.004957786625239043
Position 10706: 0.004794635490199306
Position 6483: 0.0045726875482478575
Position 4142: 0.00455384387479144
Position 13392: 0.0044048945003872355
Position 1742: 0.004383606022415639
Position 4734: 0.004095097817973915
Position 5667: 0.003998984644383217
Position 45090: 0.003805095016500342
Position 40014: 0.0034596379372529677
Position 687: 0.0033554468499206835
Position 45330: 0.0033163621800827545
Position 40714: 0.003295139090289997
Position 7358: 0.0032838268997347777
Position 27253: 0.0031987718087551605
Position 2677: 0.003108840526234311
Position 16116: 0.0029607287143776245
Position 6982: 0.0028812925557949965
Position 6928: 0.0027631514966053147
Position 9160: 0.0027417531192036877
Position 13540: 0.002693084183338278
Position 13335: 0.0026669330247819753
Position 2504: 0.0026581729024815377
Position 39806: 0.002601535905595892
Position 13086: 0.0025699629420106356
Position 2562: 0.002524044989786192
Position 13034: 0.002469310197931686
Position 3311: 0.00211765407060426
Position 33925: 0.0020610384493322943
Position 14702: 0.0020481223267403096
Position 527: 0.002018746035304689
Position 34602: 0.0019210903982778895
Position 1098: 0.0017544488213468413
Position 27410: 0.0017406000532337272
Position 36757: 0.0017201173078854352
Position 40517: 0.001669691254318014
Position 2572: 0.0016321268799339083
Position 1007: 0.0016045502291043507
Position 931: 0.0013074003266590032
Position 40796: 0.001067527349051307
Position 691: 0.0010516034961670438
Position 24405: 0.0010339305942194878
Position 4474: 0.0009580577903570638
Position 1180: 0.0009359030051998985
Position 25591: 0.0007913969816982383
Position 4332: 0.0007493502127959939
Position 3259: 0.000659732358350858
Position 2072: 0.0006394981817646234
Position 4397: 0.0006105644288983752
Position 18133: 0.0005334730870956789
Position 415: 0.00047566562275300965
Position 154: 0.0004424627092091309
Position 2942: 0.0004414409391380095
Position 2337: 0.00042255746008064134
Position 3846: 0.000412818693667712
Position 3710: 0.00040065068156419084
Position 5529: 0.0003889792265968557
Position 127: 0.0003405252252877037
Position 1850: 0.0003182950600417531
Position 2538: 0.00031008256074383173
Position 59: 0.00030062252808009057
Position 3123: 0.00025810939390854935
Position 3706: 0.00024723763473307614
Position 1191: 0.00021853283959513264
Position 3991: 0.00021265098048246393
Position 874: 0.00018734934179535172
Position 2568: 0.0001648085361217577
Position 43188: 0.00015915345986178557
Position 43464: 0.00015848426122744663
Position 43787: 0.00013523083021778912
Position 16091: 0.00012441780446181648
Position 5332: 0.00011019392365010676
Position 4365: 0.00010233299229051105
Position 31179: 8.137927371996065e-05
Position 43972: 7.825479223985015e-05
Position 4350: 5.8985373563689455e-05
Position 230: 3.4442065257285246e-05
Position 10556: 3.3615344593465344e-05
Position 4102: 2.9603210153122773e-05
Position 43048: 2.1919358142655745e-05
Position 992: 1.7490688924867857e-05
Position 16267: 1.7112156845107982e-05
Position 7429: 1.4960209473926761e-05
Position 963: 1.3845333980358714e-05
Position 1005: 1.0992755042015812e-05
Position 16278: 8.235794575311129e-06
Position 940: 7.381518038481985e-06
Position 987: 6.9813651999510565e-06
Position 855: 6.856013342395975e-06
Position 1984: 6.221549416226011e-06
Position 736: 4.956669870767161e-06
Position 5328: 4.928515238467589e-06
Position 16421: 4.908252070704869e-06
Position 74: 4.138949662994277e-06
Position 17824: 3.146841874226863e-06
Position 1573: 2.6440793747693894e-06
Position 740: 2.578104346646392e-06
Position 31598: 2.5272580742265535e-06
Position 321: 1.8367005124040829e-06
Position 982: 1.7597368346367262e-06
Position 836: 1.7343639043981508e-06
Position 841: 1.705310045130756e-06
Position 1352: 1.6313991339412915e-06
Position 396: 1.5689660535496582e-06
Position 1576: 1.3363228657700347e-06
Position 200: 1.2397997783846296e-06
Position 857: 1.0118529580033083e-06
Position 16313: 9.854503600558176e-07
Position 721: 9.793989560359037e-07
Position 66: 9.635476108910633e-07
Position 532: 9.083042103264874e-07
Position 890: 9.032932124628499e-07
Position 860: 8.630728444205639e-07
Position 1152: 7.960324611895447e-07
Position 821: 4.599349216814775e-07
Position 1426: 2.5955707938855447e-07
Position 1390: 2.1699834364508846e-07
Position 672: 2.13968808086105e-07
Position 541: 1.4916758293637668e-07
Position 554: 1.291231125816035e-07
Position 565: 1.135960920137634e-07
Position 863: 1.106974619905312e-07
Position 595: 6.065266127325322e-08
Position 365: 5.599536306812804e-08
Position 620: 4.821329308970701e-08
Position 580: 4.0237712581010114e-08
Position 574: 2.4989474921029827e-08
Position 543: 2.0631346986743467e-08
Position 633: 1.4471749925826304e-08
Position 600: 1.354404775038811e-08
Position 802: 1.0977592582390673e-08
Position 49: 8.360800472752339e-09
Position 971: 6.906796666580026e-09
Position 846: 5.684886669321291e-09
Position 33: 5.119750885961664e-09
Position 968: 5.103444257776487e-09
Position 80: 8.763119749189173e-10
Position 16601: 9.403893731885573e-12
Position 446: 2.8747615900779886e-13
Position 16270: 1.0309018954011264e-14
Position 585: 4.539230134896888e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 23928: 0.9905347185655864
Position 15998: 0.9792585045378207
Position 31095: 0.9776929203469676
Position 40455: 0.9771819809191665
Position 7280: 0.9013979237742131
Position 4056: 0.8088551579664477
Position 40672: 0.6857214096288976
Position 39297: 0.641617185026132
Position 30432: 0.5510269942870413
Position 51667: 0.5504954804700698
Position 35685: 0.3601897276501255
Position 36615: 0.32750339628484093
Position 4622: 0.31407410230734256
Position 44702: 0.31283829228909815
Position 16193: 0.3122238787778578
Position 40867: 0.3006234884108632
Position 13264: 0.2966966774491968
Position 6517: 0.21976755342133222
Position 46437: 0.2016106398070488
Position 39468: 0.19875913634854547
Position 40908: 0.1871128357560411
Position 4260: 0.16195125373944375
Position 6077: 0.1616037818429172
Position 4026: 0.14446832168177898
Position 26065: 0.1376096233365663
Position 4363: 0.1215182905312963
Position 16215: 0.11776394511183252
Position 26791: 0.11665211844491342
Position 21709: 0.11549889996701232
Position 48009: 0.11355466342299339
Position 12922: 0.10933835498013195
Position 28047: 0.10789125880883343
Position 35726: 0.08726775204787425
Position 47839: 0.08655307392694413
Position 5918: 0.08551219359427406
Position 44873: 0.07875518117871957
Position 5944: 0.06656319397077848
Position 2456: 0.06523992789387884
Position 6104: 0.061165185543328275
Position 43370: 0.05835062810113613
Position 37742: 0.05789813823656285
Position 50973: 0.05652016678308356
Position 4589: 0.055893389075301385
Position 28874: 0.054255822815968885
Position 7231: 0.05013545838801269
Position 46393: 0.04830706524314818
Position 44400: 0.04556936716965199
Position 4386: 0.042799838718065475
Position 32458: 0.04261158586410055
Position 8823: 0.042452984633518855
Position 53633: 0.040894716335965156
Position 39235: 0.040067035158550555
Position 44848: 0.03454825163316594
Position 35017: 0.03417363428960028
Position 35231: 0.03152425514635056
Position 35729: 0.03059405260897844
Position 44733: 0.02878657876405298
Position 45257: 0.02853714667853693
Position 8776: 0.026547109746502467
Position 36122: 0.025710672437345393
Position 44426: 0.024841645352397114
Position 8756: 0.023440509977425538
Position 7676: 0.023232659741385647
Position 10341: 0.022700104549810723
Position 10466: 0.021108953171417432
Position 1340: 0.02069621145820942
Position 36646: 0.02042254409727587
Position 6393: 0.020175781449317354
Position 35431: 0.019956662151744846
Position 1346: 0.019737531438492967
Position 7384: 0.019661427110494754
Position 35763: 0.01946874019598133
Position 7342: 0.01887777782906448
Position 16028: 0.018491258534749196
Position 32638: 0.018396101775751666
Position 38527: 0.01796654207649126
Position 49022: 0.016940484319105664
Position 31110: 0.016656013103350825
Position 17127: 0.01587537928184021
Position 926: 0.01570074462363127
Position 17176: 0.015244370911820359
Position 36696: 0.014679866472015338
Position 405: 0.014558784932131525
Position 17675: 0.01449877637623423
Position 1503: 0.014242483207902218
Position 12414: 0.014223259650113835
Position 12371: 0.013931487598999145
Position 2236: 0.013654035017017209
Position 26068: 0.013304565874165852
Position 43332: 0.012952392207818358
Position 6118: 0.012815860899551858
Position 17179: 0.012777163837296811
Position 43624: 0.012745005753170816
Position 4383: 0.01239822161784002
Position 28202: 0.011977470953779974
Position 13535: 0.011458652558192724
Position 44262: 0.010961041568665031
Position 35519: 0.010409031101796695
Position 4300: 0.009957292710246403
Position 14560: 0.009670193831108507
Position 36081: 0.00956508343834378
Position 35592: 0.00933131758166638
Position 36186: 0.009271483132401262
Position 4505: 0.00917765739116897
Position 44403: 0.009138091875395537
Position 1070: 0.00884010664846471
Position 1180: 0.008548154017825013
Position 1643: 0.008133207631937305
Position 7639: 0.0077505417033148834
Position 10437: 0.007630570913262049
Position 43840: 0.007481784957909674
Position 31552: 0.007227141069045138
Position 47869: 0.007041525940081418
Position 6550: 0.006984266761867777
Position 43419: 0.006813825043764639
Position 40754: 0.0067732447296709785
Position 43179: 0.006680841415004166
Position 1302: 0.0065563597452263185
Position 10372: 0.006223830841105681
Position 4625: 0.006204813440849334
Position 31633: 0.006008416163730523
Position 3821: 0.005293649115436042
Position 32806: 0.0050509117759660474
Position 33076: 0.004983807193690295
Position 39127: 0.004960892985889007
Position 27146: 0.004939371861988879
Position 24997: 0.004900079907790653
Position 17005: 0.004664360083349576
Position 42862: 0.004633761189851633
Position 31113: 0.004621614452892722
Position 1150: 0.004158439108519253
Position 6524: 0.004141358934168851
Position 6926: 0.004104446776936402
Position 32947: 0.0040379617846162475
Position 41341: 0.003569277133596235
Position 39157: 0.0035458392363892214
Position 26826: 0.003529988747381546
Position 39925: 0.0034596379372529686
Position 5410: 0.003014064079295125
Position 4877: 0.002966009740094223
Position 43488: 0.002942072137237833
Position 7539: 0.0029167047512845302
Position 6369: 0.0027739260134414913
Position 35410: 0.0027736554073653683
Position 39731: 0.0026015359055958855
Position 1811: 0.002575928591599163
Position 10657: 0.0025326891176756924
Position 17199: 0.0023741869048624978
Position 633: 0.0023266239380288728
Position 710: 0.0022864992411692933
Position 10607: 0.0022619463725236126
Position 5920: 0.0022237204315711983
Position 4440: 0.0022095055019387853
Position 17727: 0.0021100439071463353
Position 16954: 0.0021053857990349792
Position 6500: 0.0020948923463451384
Position 16050: 0.002024322866689395
Position 34494: 0.0019210903982778945
Position 1787: 0.0018158722418325352
Position 6267: 0.0018073110371582648
Position 5987: 0.0017662711514192342
Position 4812: 0.0017376069011156995
Position 6054: 0.0017108151168870756
Position 3163: 0.0016948047625793446
Position 40271: 0.0015759163366391414
Position 41444: 0.0015647308392703443
Position 1210: 0.0015454650095511687
Position 39475: 0.0015402147895761504
Position 33726: 0.0015359483813317414
Position 16372: 0.0015339182425660634
Position 9091: 0.0015103145432776863
Position 17385: 0.001496087098717321
Position 4267: 0.0014781710935092346
Position 4576: 0.0014732629173693256
Position 4332: 0.001447029673993773
Position 10296: 0.0013257250715619543
Position 32618: 0.001320477829415436
Position 10315: 0.0013028781899401798
Position 3630: 0.0012975887468266187
Position 1606: 0.0012927836710904088
Position 41075: 0.0012758969146856036
Position 16313: 0.001249827876401059
Position 9026: 0.0012314385759260018
Position 17678: 0.0012181154706478346
Position 40642: 0.0012118666868235152
Position 13594: 0.0011780496398153106
Position 4407: 0.0011503325120476588
Position 2139: 0.0011383867435732803
Position 17568: 0.0011110905907582788
Position 36193: 0.0011072110354720466
Position 16993: 0.0010962264319227934
Position 16291: 0.0010756071140542859
Position 1242: 0.0010436159616204236
Position 307: 0.0009436121571252986
Position 1916: 0.0009434279623905998
Position 16357: 0.0009381310037124014
Position 32593: 0.0009063628231986596
Position 1888: 0.0008969793424004937
Position 32353: 0.0008900161241974762
Position 24335: 0.000879267830363055
Position 40961: 0.0008495628022949846
Position 40295: 0.0008161806840534216
Position 12738: 0.0008102914994440986
Position 1877: 0.0008069605053696195
Position 25334: 0.0007913969816982385
Position 5570: 0.0007303430451499304
Position 6780: 0.0007043596283204353
Position 32854: 0.0006745764804174612
Position 32721: 0.000645487541099981
Position 4884: 0.0006141854881975668
Position 1371: 0.000603094555610116
Position 1038: 0.000602825789425156
Position 6162: 0.0005952538870339596
Position 6347: 0.0005472475878114297
Position 1741: 0.0005322839220132301
Position 41818: 0.0005281426150916359
Position 33805: 0.0005250900680005547
Position 12390: 0.0005021412356250812
Position 574: 0.0004733651436177313
Position 3122: 0.00041601912808790893
Position 32857: 0.000412208330258199
Position 4310: 0.00040976759745096366
Position 855: 0.00040094434389085094
Position 2417: 0.0004000751478678347
Position 41559: 0.000396778744525912
Position 1510: 0.0003946686912491489
Position 35477: 0.00039113441661842684
Position 3160: 0.00038296816596660723
Position 1155: 0.0003781182337420828
Position 2622: 0.0003724684543512209
Position 43650: 0.00036685893831776557
Position 4654: 0.0003566948481444066
Position 1263: 0.0003518586555971646
Position 41535: 0.00034632902270881696
Position 17989: 0.0003452468674326948
Position 5430: 0.0003344167123883129
Position 797: 0.0003258566910992098
Position 2103: 0.0003104875531173675
Position 3991: 0.00029832198442222504
Position 3022: 0.0002860023928349598
Position 43104: 0.0002838868293243275
Position 40698: 0.00027462489542821167
Position 6816: 0.0002547066942542985
Position 4950: 0.00024025377659226302
Position 31464: 0.00023509023482058252
Position 2459: 0.0002338236391174222
Position 32884: 0.00022487746243322003
Position 4593: 0.00021973950862818822
Position 4837: 0.00021785305302148792
Position 42386: 0.00021033312476135548
Position 2047: 0.00020633438614152093
Position 8635: 0.00020166872949116198
Position 2071: 0.000193328613596249
Position 8837: 0.0001919548293529964
Position 2727: 0.00019128448711528545
Position 17962: 0.00018822621966298382
Position 8582: 0.00018221687190905206
Position 5406: 0.00017583285636175506
Position 2388: 0.00016422509163084443
Position 43060: 0.00016386130102243973
Position 24844: 0.00016162335803323772
Position 325: 0.00015581310492106658
Position 2480: 0.00015490106901800319
Position 24285: 0.00015466276385643177
Position 3214: 0.00014756313737817147
Position 5573: 0.00013330717778495217
Position 2730: 0.0001303958157126959
Position 2053: 0.00012669564848905303
Position 2870: 0.00011976063631002817
Position 2529: 0.00011566258392510959
Position 43225: 0.00011254916031654076
Position 4337: 0.00011090204510012717
Position 439: 0.00011061984012959575
Position 8632: 0.00011015666957556702
Position 3002: 0.00010813823601667459
Position 32521: 0.00010703177558300061
Position 282: 0.0001010690815540736
Position 4074: 0.00010039430349897312
Position 1215: 9.538992261999603e-05
Position 4544: 9.350078942558965e-05
Position 42865: 8.941855519929128e-05
Position 2291: 8.919824055192217e-05
Position 43525: 8.09284454463522e-05
Position 4193: 7.634835127416601e-05
Position 3843: 7.623526059389801e-05
Position 5234: 7.621418632082774e-05
Position 42727: 7.326222590721572e-05
Position 1443: 7.200140873198614e-05
Position 874: 6.445441100641287e-05
Position 421: 5.380811349009703e-05
Position 42074: 5.240202898519488e-05
Position 4769: 4.4595099417991007e-05
Position 16234: 4.196978466096804e-05
Position 7048: 3.912630267789706e-05
Position 32279: 3.13861538804736e-05
Position 15747: 2.429259231355071e-05
Position 5206: 2.406141431804477e-05
Position 7141: 2.198535042039968e-05
Position 17141: 2.1508315592827717e-05
Position 17273: 1.718127234309308e-05
Position 2191: 1.695226819257321e-05
Position 16326: 1.6720115582803713e-05
Position 966: 1.59792710261397e-05
Position 5237: 1.4846838249701983e-05
Position 7684: 1.2626713367519759e-05
Position 31637: 1.2590391602662606e-05
Position 1252: 1.241811506452443e-05
Position 40938: 9.41041760845239e-06
Position 40779: 8.634892859369532e-06
Position 31331: 7.875720105891949e-06
Position 16332: 7.812348616693124e-06
Position 504: 5.34007016355068e-06
Position 2205: 4.894472026190988e-06
Position 1648: 3.994663648007266e-06
Position 10381: 3.58463542090093e-06
Position 1473: 3.462797810832816e-06
Position 1459: 3.0187283343528867e-06
Position 241: 2.3484485123553706e-06
Position 1516: 2.271337771281859e-06
Position 1098: 1.8873821914285781e-06
Position 946: 1.6524259658944186e-06
Position 1424: 1.552858722523293e-06
Position 943: 1.5053700545885037e-06
Position 894: 1.0554058785477491e-06
Position 32651: 8.632783310232796e-07
Position 32913: 8.463386503381671e-07
Position 481: 5.764293229205036e-07
Position 2461: 5.67789761441607e-07
Position 165: 5.349113120529294e-07
Position 338: 4.985146079843441e-07
Position 329: 4.834367410271909e-07
Position 8392: 4.113174779418703e-07
Position 223: 3.969366810238456e-07
Position 256: 3.6819535443726674e-07
Position 16727: 3.5982176192007274e-07
Position 452: 3.0733182840058586e-07
Position 365: 2.7975417806600575e-07
Position 1409: 2.2245246422695266e-07
Position 4749: 8.531049803792495e-08
Position 344: 7.657881387841906e-08
Position 1559: 4.677965549600029e-08
Position 6973: 4.5435072578076315e-08
Position 802: 3.2571866194821197e-08
Position 352: 2.8841401750911938e-08
Position 312: 1.85083820793707e-08
Position 527: 5.126406669254598e-09
Position 268: 2.1075862600299676e-09
Position 340: 1.918069299086728e-09
Position 169: 1.4908876293530074e-09
Position 362: 3.299305832986519e-10
Position 287: 2.6167091515700997e-10
Position 358: 2.0650771873172429e-10
Position 464: 9.296784838110976e-11
Position 16481: 5.712154577878296e-12
Position 16522: 1.630345114263766e-12
Position 16550: 5.472279002882926e-13
