Gene = INIP
Position 436: 0.011510363161267585
Position 717: 0.010117289675098062
Position 3267: 0.008324767314911172
Position 496: 0.008265519882885037
Position 15002: 0.007271556157257668
Position 1746: 0.006436959297809628
Position 2974: 0.006098815337912168
Position 1458: 0.0054248092394442535
Position 2228: 0.004882191664217251
Position 2933: 0.004762477670316942
Position 16935: 0.004182620595193943
Position 3130: 0.0038991557698937153
Position 8069: 0.0030717579999018367
Position 7911: 0.0028340596717787584
Position 14459: 0.0026902116034283902
Position 5748: 0.0026731082841864712
Position 12219: 0.0026576084035244826
Position 9964: 0.0025650827823140115
Position 5659: 0.002503983829484407
Position 1535: 0.0024445954187486754
Position 2877: 0.0022136952108427212
Position 4024: 0.0019925824123786257
Position 9020: 0.0019401177677545595
Position 5956: 0.0018721999246142894
Position 5285: 0.0018530500296302487
Position 3159: 0.0017714261246712074
Position 1276: 0.00171466659903668
Position 5306: 0.0016477994923959256
Position 766: 0.0015820329022558323
Position 3312: 0.0015374076213548302
Position 6907: 0.001355939248005576
Position 8012: 0.0012936173397493445
Position 1480: 0.0010183050568807492
Position 7985: 0.0009708925255342681
Position 2490: 0.000952794687682203
Position 1706: 0.000874128884095046
Position 10105: 0.0008322025800096588
Position 13128: 0.0008065514392475743
Position 4004: 0.0007836245507213998
Position 337: 0.000739420485911809
Position 3284: 0.0007334977296650998
Position 2979: 0.0007291971721759152
Position 3238: 0.0006943497787624123
Position 1643: 0.0006780112224514922
Position 2465: 0.0006201877378705382
Position 800: 0.0006004032931139372
Position 735: 0.0005951496878608036
Position 981: 0.0005598332698303532
Position 7093: 0.0005520892489322261
Position 2882: 0.000550319731580607
Position 7224: 0.00047390137979548335
Position 5205: 0.00046594787183627015
Position 8871: 0.0004605960262476871
Position 2912: 0.0004585152373336515
Position 460: 0.000438792443806576
Position 10031: 0.00043771478566233707
Position 3254: 0.0004001028098399449
Position 679: 0.00038544655723146253
Position 5129: 0.0003708059008439476
Position 476: 0.0003691331935362055
Position 3189: 0.0003534100412774489
Position 8900: 0.00033238257486736643
Position 7250: 0.0003192116909859942
Position 10558: 0.0003190687751395405
Position 2854: 0.0002861930709162463
Position 2250: 0.0002626090185664821
Position 1127: 0.00025978098382166214
Position 3888: 0.0002530128380238815
Position 7539: 0.0002492765963511017
Position 4254: 0.00022543783371454634
Position 10236: 0.00021851513400753382
Position 11031: 0.00020860272755541504
Position 9654: 0.00020654073399752965
Position 6775: 0.00020071513566991258
Position 948: 0.00018388805898491653
Position 2540: 0.0001637177229614015
Position 1549: 0.0001589698446556463
Position 849: 0.00015725232872053742
Position 931: 0.0001529666907514713
Position 9900: 0.00014506045517402656
Position 7579: 0.00014262402630298593
Position 208: 0.00013072424361826822
Position 6380: 0.0001196238245626151
Position 6119: 0.00011619251041326394
Position 3536: 0.00011522801023536086
Position 9570: 0.00011231559663561931
Position 6087: 9.726401608598169e-05
Position 943: 9.588877592323315e-05
Position 203: 8.38677229488479e-05
Position 2680: 7.984334408570047e-05
Position 6300: 7.818400489307444e-05
Position 249: 7.07646876945686e-05
Position 416: 6.871934770078908e-05
Position 4573: 6.76551147834395e-05
Position 5573: 6.550295615961936e-05
Position 6152: 6.259154798516148e-05
Position 5375: 5.9527442862947e-05
Position 440: 5.680494717680421e-05
Position 1222: 5.3037974889184734e-05
Position 2239: 5.235260490747455e-05
Position 4231: 5.17166237870799e-05
Position 7067: 4.965410847367904e-05
Position 2117: 4.9210116554174005e-05
Position 827: 4.376460433010496e-05
Position 4710: 4.2393667288840854e-05
Position 3860: 4.122491185748998e-05
Position 8232: 3.882168531695478e-05
Position 830: 3.845834562388291e-05
Position 6317: 3.7955477432994654e-05
Position 6513: 3.78844967660854e-05
Position 2267: 3.5999524581041765e-05
Position 2708: 3.568808841741886e-05
Position 1484: 3.389009146347772e-05
Position 4901: 3.3392902123120666e-05
Position 7119: 3.308220627503645e-05
Position 2072: 3.286156769227688e-05
Position 10178: 3.1757297525409455e-05
Position 4849: 2.8802831933873875e-05
Position 1460: 2.050308345595582e-05
Position 6742: 2.0174079280534645e-05
Position 1131: 1.8850887149506005e-05
Position 1895: 1.7912489646898352e-05
Position 6012: 1.6972047331708522e-05
Position 993: 1.6130943735571017e-05
Position 1892: 1.3977049749832002e-05
Position 4957: 1.2343094211911737e-05
Position 615: 1.2202917918556604e-05
Position 6603: 1.2112047425201318e-05
Position 3453: 1.1629103937187604e-05
Position 3433: 1.1545817436808157e-05
Position 6637: 1.1302659156401256e-05
Position 905: 9.829951471928948e-06
Position 5605: 8.935133423011019e-06
Position 6202: 8.926808613716435e-06
Position 7514: 8.501636178445603e-06
Position 3623: 8.458725959528324e-06
Position 4199: 7.5097916097822316e-06
Position 1023: 7.406042980884329e-06
Position 184: 7.381804185927156e-06
Position 538: 6.953637634873009e-06
Position 4178: 6.739654142821553e-06
Position 4280: 6.382229203367722e-06
Position 1034: 4.858879827341415e-06
Position 2414: 4.679881550889412e-06
Position 3814: 4.526611194191682e-06
Position 4463: 4.411020562585103e-06
Position 1769: 3.1633270904338868e-06
Position 1928: 3.1305315224001495e-06
Position 116: 2.997174801267957e-06
Position 1590: 2.2185406388069186e-06
Position 4412: 2.0290224605385907e-06
Position 1622: 1.9030628510017132e-06
Position 2032: 1.6447418023270482e-06
Position 3719: 1.4668934044447568e-06
Position 2858: 1.074395689688172e-06
Position 148: 1.034129252879345e-06
Position 2763: 8.044954511023522e-07
Position 2976: 6.922900941533912e-07
Position 681: 3.391416072242613e-07
Position 694: 3.08363371706379e-07
Position 2655: 3.0538475783006836e-07
Position 815: 2.690075470516097e-07
Position 218: 2.5041532947973213e-07
Position 283: 2.2656316479860032e-07
Position 2075: 1.8043887331428068e-07
Position 2081: 1.8037426509507834e-07
Position 1870: 1.2492001472147914e-07
Position 808: 1.1882473712540232e-07
Position 223: 1.1615500621464342e-07
Position 205: 1.1135960564433986e-07
Position 2154: 1.1088122082009926e-07
Position 2000: 1.0146556035255745e-07
Position 2129: 9.150824606219165e-08
Position 3289: 7.76266507887399e-08
Position 120: 7.628818885484304e-08
Position 155: 7.135040991670039e-08
Position 1856: 4.688102402140028e-08
Position 84: 3.845231194472291e-08
Position 254: 2.7906922538868767e-08
Position 1822: 2.7350614020464085e-08
Position 123: 1.2595528461709483e-08
Position 221: 1.1461107456446145e-08
Position 990: 1.1139462515652507e-08
Position 2039: 7.683765777605294e-09
Position 1874: 6.489094629692713e-09
Position 1851: 4.403438850783412e-09
Position 169: 2.9989630768389717e-09
Position 135: 2.796269091975218e-09
Position 130: 4.045107405960569e-10
Position 1394: 3.779757964745324e-10
Position 269: 1.8208666202543626e-10
Position 288: 1.5468373590933042e-10
Position 262: 9.145558205098587e-11
Position 164: 8.368995739510576e-12
