Gene = IBA57
Position 310: 0.0051443195163917614
Position 1267: 0.004820529019800787
Position 9984: 0.004601069712534557
Position 12477: 0.004336399484385602
Position 10167: 0.0033834165286399454
Position 1561: 0.0033326217949801434
Position 3600: 0.0032614018682673557
Position 2474: 0.0031669856591897707
Position 2454: 0.002953160297309974
Position 2303: 0.002850114989794975
Position 10653: 0.002847053491380627
Position 11695: 0.002763010517772024
Position 3255: 0.002630410980291376
Position 1586: 0.002455258743116749
Position 2969: 0.0022126808522321636
Position 11943: 0.0022051217788664475
Position 5892: 0.002069016077331027
Position 8837: 0.0019429794943952939
Position 1077: 0.0018900759400916722
Position 3078: 0.001775363891269977
Position 10344: 0.0017738176967697914
Position 14092: 0.0016454836469881667
Position 9628: 0.0016162657630633625
Position 2885: 0.0013258165701794682
Position 948: 0.001320001661174006
Position 3689: 0.0011926847161433704
Position 3167: 0.0011673702045484088
Position 9879: 0.001013503322797507
Position 12942: 0.0008864312438742119
Position 1429: 0.0007570525231798459
Position 9870: 0.0007175262834355335
Position 976: 0.0006580468237848549
Position 1212: 0.0005996794037189934
Position 13797: 0.0005584241258246791
Position 9499: 0.0005347183856963006
Position 13780: 0.0005284666305695615
Position 3047: 0.0004373913343946434
Position 1374: 0.0004000278644633402
Position 6221: 0.0003717778586584895
Position 11229: 0.00036568638180728885
Position 9764: 0.0003631907870579808
Position 3464: 0.0003291964404020521
Position 5331: 0.00031182168384823986
Position 9399: 0.0003104213407371254
Position 6509: 0.00030527484646982215
Position 12164: 0.0002873761783002264
Position 9537: 0.00028451858686928715
Position 1635: 0.00025807816758039077
Position 1525: 0.00023691814736588403
Position 2534: 0.00023438322314158999
Position 6126: 0.00022461595751441813
Position 626: 0.00022450092590148036
Position 1326: 0.00020988436178526453
Position 1411: 0.00020100502334835562
Position 4096: 0.00017311154572181828
Position 9359: 0.00016703773613501664
Position 2401: 0.00016296191236157324
Position 437: 0.00016151426414162657
Position 1323: 0.0001445376441099625
Position 4825: 0.0001431668995126983
Position 6659: 0.00013970792035374884
Position 4536: 0.0001262773563658448
Position 6474: 0.00011760539052924681
Position 2724: 0.00010324044142165812
Position 7961: 0.00010222627331837166
Position 559: 9.110198730120601e-05
Position 2645: 8.878732610270074e-05
Position 2237: 8.850540693912554e-05
Position 6178: 8.122073433835381e-05
Position 2242: 7.834658855554688e-05
Position 6694: 7.816123435070894e-05
Position 518: 7.323133973172386e-05
Position 5872: 6.878431648201217e-05
Position 6383: 6.516660446659156e-05
Position 2187: 6.213262017453498e-05
Position 6635: 6.170989987997056e-05
Position 2193: 5.638974224819105e-05
Position 2161: 5.336323466475722e-05
Position 1723: 4.7529738366345996e-05
Position 602: 4.7384766638815614e-05
Position 6574: 4.096239654553506e-05
Position 1726: 3.583528660165916e-05
Position 800: 3.382027568030692e-05
Position 4072: 3.3491739630375075e-05
Position 4076: 3.2316848771994895e-05
Position 1280: 2.7212695087489034e-05
Position 1777: 2.3413059371336333e-05
Position 3550: 2.2770338157183537e-05
Position 3563: 2.22136499969559e-05
Position 4858: 2.010288671186171e-05
Position 930: 1.9720839277198402e-05
Position 246: 1.8868447797516007e-05
Position 6796: 1.8206440107214346e-05
Position 4146: 1.684504309275007e-05
Position 3948: 1.6300931222733653e-05
Position 2892: 1.3406336393816548e-05
Position 524: 1.3177216279011748e-05
Position 2049: 1.2882649255568395e-05
Position 3922: 1.1694449229086793e-05
Position 3829: 1.1529392150125373e-05
Position 4044: 1.0936444141513448e-05
Position 2220: 1.0249663877724502e-05
Position 2025: 7.484647889515347e-06
Position 1922: 7.297699011620502e-06
Position 3614: 4.204014699832863e-06
Position 649: 3.713731495227884e-06
Position 2109: 2.7612225413821023e-06
Position 882: 2.21973972466973e-06
Position 779: 1.7470290414962465e-06
Position 3084: 1.5502522535284244e-06
Position 532: 1.310837370613667e-06
Position 910: 1.2698888157478213e-06
Position 409: 1.1564032155041838e-06
Position 1010: 1.1179833875110219e-06
Position 415: 7.922306822319246e-07
Position 574: 6.812087542928105e-07
Position 680: 6.728193118311342e-07
Position 504: 5.310348242812641e-07
Position 685: 4.4631042314815504e-07
Position 607: 3.938739092663382e-07
Position 667: 3.4575674274603245e-07
Position 752: 2.993295379917689e-07
Position 490: 2.659364286437572e-07
Position 820: 2.269869293003258e-07
Position 3230: 1.841494239147935e-07
Position 565: 1.2902451311616267e-07
Position 581: 1.191602667096683e-07
Position 593: 1.1363467035001325e-07
Position 383: 1.0428000012459294e-07
Position 637: 9.661299146670212e-08
Position 439: 8.46824639208179e-08
Position 465: 7.630461841267302e-08
Position 697: 6.778568147473816e-08
Position 484: 5.749430353256528e-08
Position 654: 5.505381002665895e-08
Position 604: 3.402713016937425e-08
Position 1435: 2.7411921919690668e-08
Position 1277: 2.4999802067295413e-08
Position 713: 1.281940229241136e-08
Position 535: 1.0363375132919036e-08
Position 137: 7.146893310948088e-09
Position 781: 4.38149011947899e-09
Position 794: 4.0654028799381096e-09
Position 347: 2.5598102814455292e-09
Position 395: 1.2804731974943796e-09
Position 687: 9.970205037257343e-10
Position 682: 4.3883731615051247e-10
Position 360: 1.1479626607186967e-11
Position 388: 2.9836775616234364e-12
