Gene = SRA1
Position 1231: 3.708199276196664e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7398: 0.8945851209081028
Position 1037: 0.8766099223855678
Position 7140: 0.5094915352356718
Position 717: 0.34873493989101917
Position 6125: 0.2773426275963613
Position 741: 0.1999281931220706
Position 7143: 0.19366467966034187
Position 7920: 0.16045652198449398
Position 8032: 0.1419319725254313
Position 7185: 0.12199138418422095
Position 7625: 0.1086960942030955
Position 977: 0.09830660445833957
Position 7146: 0.07629748160516849
Position 1514: 0.05998779885252698
Position 6093: 0.05942521641453434
Position 7368: 0.04555467865270341
Position 673: 0.03840814187361984
Position 7108: 0.0358733413236782
Position 7975: 0.035157384868722
Position 1653: 0.035010093839772896
Position 4067: 0.03458855306946711
Position 2619: 0.029071757088967205
Position 654: 0.027822964442023333
Position 7590: 0.025123239497711423
Position 3919: 0.022736535007953935
Position 706: 0.021849399200235136
Position 6235: 0.01577643442008983
Position 2190: 0.014902163271759269
Position 7972: 0.013271020969833581
Position 983: 0.011234745295070856
Position 2213: 0.010277163398091515
Position 693: 0.008981095882538913
Position 7842: 0.007901256005592185
Position 2289: 0.007731131203221407
Position 6137: 0.00771688837160962
Position 8175: 0.005520349418926065
Position 7816: 0.0053357103723128815
Position 7695: 0.004670717205200346
Position 4043: 0.0043627768793636605
Position 7846: 0.004348184632464277
Position 7400: 0.0042374893442914015
Position 7530: 0.003914551371389853
Position 7601: 0.0036226025535608364
Position 8081: 0.0032593650422927025
Position 1258: 0.0026472413928398594
Position 5663: 0.0025719283574373504
Position 7535: 0.002564841814712131
Position 1340: 0.0025089435191984043
Position 7657: 0.0024890482319574587
Position 7566: 0.002266809189071087
Position 3684: 0.00212122066961906
Position 4374: 0.002107994750479375
Position 7560: 0.002020611696859716
Position 8007: 0.001850088405681844
Position 1469: 0.0016929140262778018
Position 7598: 0.0015983061316265975
Position 5394: 0.0013954398462587244
Position 3580: 0.0013446005278292446
Position 2324: 0.0012129473353652454
Position 1072: 0.0011844218505945151
Position 3796: 0.0011791405669233739
Position 7509: 0.0010814824443739024
Position 1387: 0.0010697114698837015
Position 6298: 0.0009965416023409697
Position 4525: 0.0009180831800669268
Position 2531: 0.0009042324430085938
Position 627: 0.000835005640281643
Position 2721: 0.0008162911793309509
Position 1421: 0.0007570069696230416
Position 846: 0.0007216455809589463
Position 143: 0.0007034336974518778
Position 807: 0.0006847975235521407
Position 6944: 0.0006167366207442757
Position 3818: 0.0005731428214199778
Position 2688: 0.0005459255539729481
Position 4091: 0.0005405207766270663
Position 3820: 0.0004916921663478647
Position 7428: 0.0004897904408762806
Position 3790: 0.00047219620035978576
Position 2694: 0.00046722719836893637
Position 2090: 0.0004667882054187915
Position 406: 0.00044159044365880826
Position 7532: 0.0004317115408666118
Position 7314: 0.0004005045910464371
Position 7539: 0.0003700352579060443
Position 3923: 0.00036797100136530276
Position 591: 0.0003415508376613766
Position 5187: 0.0003052470429875158
Position 5684: 0.0003042255464162826
Position 2352: 0.0002361492334983798
Position 2056: 0.00023319258925144195
Position 5965: 0.00022983765586167396
Position 1090: 0.00022234116090778263
Position 8132: 0.00022186036826918863
Position 1657: 0.00019659108698757104
Position 3168: 0.00018187935050801936
Position 4389: 0.00016827645858309912
Position 5005: 0.00015933851445040895
Position 2243: 0.00015406971652215268
Position 2124: 0.00014666329568624226
Position 3650: 0.000137976746219106
Position 4677: 0.00012460424815275486
Position 286: 0.00010795356920484916
Position 593: 0.00010321841408723878
Position 7345: 9.881213490545034e-05
Position 562: 9.732166603412566e-05
Position 2259: 9.713032613237898e-05
Position 608: 9.548426176239656e-05
Position 6614: 9.2033991458159e-05
Position 7726: 8.61155649599277e-05
Position 203: 8.425398224474769e-05
Position 8178: 8.224587313180977e-05
Position 5659: 7.834415037584766e-05
Position 6781: 7.476022002213786e-05
Position 7924: 6.936589787417378e-05
Position 5078: 6.324757389958043e-05
Position 7941: 6.25767478867132e-05
Position 274: 5.1641811535361734e-05
Position 679: 5.153495197746561e-05
Position 219: 5.1333345720380077e-05
Position 447: 4.6750565881987094e-05
Position 409: 4.199991814862679e-05
Position 5507: 4.1832400526978244e-05
Position 7354: 3.987891523328593e-05
Position 1045: 3.984303499777166e-05
Position 4901: 3.951723093760412e-05
Position 254: 3.5206490392337775e-05
Position 2712: 3.4013998739263297e-05
Position 4608: 3.346798716046867e-05
Position 2127: 3.052421122771302e-05
Position 6423: 2.9672785728476243e-05
Position 1269: 2.9411270596007027e-05
Position 420: 2.470225704449415e-05
Position 497: 2.3231802673343927e-05
Position 154: 2.191077409451091e-05
Position 599: 1.7950223441043434e-05
Position 989: 1.4732615124523424e-05
Position 347: 1.386103110441892e-05
Position 259: 1.2784727517811614e-05
Position 1775: 1.243249387041258e-05
Position 397: 1.1428415882567069e-05
Position 7273: 1.1256692092501734e-05
Position 488: 1.0571853561821568e-05
Position 357: 9.291679783836614e-06
Position 7425: 8.695114098338917e-06
Position 996: 7.639615075015433e-06
Position 1613: 6.833270768994177e-06
Position 2033: 6.383161726118704e-06
Position 1110: 6.349510845973735e-06
Position 1587: 5.9382832606630415e-06
Position 1936: 5.701630916265532e-06
Position 2220: 4.981450570684114e-06
Position 1669: 4.4703440462581105e-06
Position 1479: 3.7313546133888724e-06
Position 543: 3.590347460775083e-06
Position 374: 3.446615938298602e-06
Position 2652: 3.1278121185340154e-06
Position 2593: 2.9581315979923582e-06
Position 1850: 2.8419989981053925e-06
Position 2399: 2.6413905955648627e-06
Position 1369: 2.6057436207696727e-06
Position 1591: 2.5083256537953372e-06
Position 1904: 2.4114132205469855e-06
Position 1435: 2.408725900823739e-06
Position 1532: 2.2606562896866747e-06
Position 2359: 1.9426833333316838e-06
Position 206: 1.885684932672294e-06
Position 3450: 1.8527988522689172e-06
Position 170: 1.7876579520264045e-06
Position 1129: 1.3938645727796234e-06
Position 439: 1.3012106749017128e-06
Position 2588: 1.2495866722503234e-06
Position 3453: 1.2340507525596019e-06
Position 878: 1.2202790265148066e-06
Position 852: 1.1281228634070547e-06
Position 2093: 1.1068524316813923e-06
Position 3385: 1.0622391911428669e-06
Position 1239: 1.0274621614744799e-06
Position 954: 1.0243252744493943e-06
Position 2301: 9.353471700754308e-07
Position 462: 8.979051286739597e-07
Position 1541: 8.848723108271445e-07
Position 2423: 8.677836261270391e-07
Position 1575: 8.532042619202135e-07
Position 1295: 7.789696666486792e-07
Position 536: 6.818069347976756e-07
Position 1291: 6.214595359993983e-07
Position 451: 5.757400964461374e-07
Position 1808: 5.198102546419283e-07
Position 565: 5.090710083897847e-07
Position 3343: 5.064262440137804e-07
Position 1096: 5.032268909845298e-07
Position 1192: 4.431449441735011e-07
Position 1639: 4.3868142988345976e-07
Position 2811: 4.2318707180312587e-07
Position 227: 3.722887429381006e-07
Position 1401: 3.693523419749671e-07
Position 1901: 3.224467370755351e-07
Position 317: 3.2112260402815556e-07
Position 930: 2.637227601068017e-07
Position 349: 2.6097073862722236e-07
Position 310: 2.47556669895892e-07
Position 610: 2.0473280163790176e-07
Position 1277: 1.830963183454358e-07
Position 1308: 1.7819593589782596e-07
Position 1988: 1.7198457181117902e-07
Position 520: 1.71548938356373e-07
Position 1867: 1.5291943696636656e-07
Position 301: 1.246205759842067e-07
Position 1131: 8.832372147200237e-08
Position 1147: 6.672037661350971e-08
Position 1161: 3.529329741129555e-08
Position 2234: 3.3365550979445305e-08
Position 1321: 2.9377079936796213e-08
Position 2223: 2.7354810164084223e-08
Position 299: 2.2992555278558564e-08
Position 508: 2.2138763241333085e-08
Position 1188: 1.942227934128757e-08
Position 1001: 1.4833496614755298e-08
Position 1964: 1.4827615951109194e-08
Position 466: 1.3633693220133945e-08
Position 1799: 1.3163349310687692e-08
Position 697: 1.1419036536309725e-08
Position 314: 1.0063284106796943e-08
Position 1785: 8.183708754563294e-09
Position 378: 6.961150417232589e-09
Position 1940: 4.695126179304165e-09
Position 368: 4.667117901069226e-09
Position 1603: 3.765659882765913e-09
Position 2624: 2.8904823569399734e-09
Position 1272: 1.6524493369889165e-09
Position 513: 2.2008714955486814e-10
Position 456: 6.01724180427146e-11
Position 523: 7.911421469091658e-13
Position 687: 1.3908071249756464e-13
Position 103: 2.3369326641894133e-15
Position 98: 5.673417839317111e-16
