Gene = ASB6
Position 3206: 1.7795430060341337e-05
Position 359: 1.762854473253767e-05
Position 1393: 1.740572735171302e-05
Position 507: 1.6932771007197604e-05
Position 2746: 1.6711373818598475e-05
Position 1135: 1.6285920033572016e-05
Position 3547: 1.5532742152430602e-05
Position 3644: 1.4087701443296384e-05
Position 3748: 1.34640875450496e-05
Position 897: 1.0233945368768699e-05
Position 1053: 8.344612940131229e-06
Position 927: 7.2568975282500664e-06
Position 3421: 6.711543941626198e-06
Position 914: 6.262896623503896e-06
Position 3079: 6.0196668170808895e-06
Position 881: 5.830484854687642e-06
Position 587: 5.784059408719694e-06
Position 3663: 5.65477540467975e-06
Position 3282: 5.248529293931452e-06
Position 3398: 3.788129451943187e-06
Position 2716: 3.3424739711609705e-06
Position 949: 3.2491070714555312e-06
Position 405: 2.989746121434053e-06
Position 3833: 2.666865381825009e-06
Position 3955: 2.3742906049935295e-06
Position 791: 2.318691410964883e-06
Position 650: 1.625573245318643e-06
Position 3331: 1.5487403026075822e-06
Position 624: 1.2916203575801465e-06
Position 4000: 8.181722934328161e-07
Position 2797: 7.661658027288917e-07
Position 890: 7.502738790152385e-07
Position 2865: 6.882382942316447e-07
Position 2768: 4.918056543997313e-07
Position 642: 3.5126725243325844e-07
Position 3889: 3.361823808265671e-07
Position 3385: 2.539414279583755e-07
Position 3164: 2.0125265409533395e-07
Position 4784: 9.139078518605415e-08
Position 610: 3.5319572644478614e-08
Position 106: 2.165809884678917e-08
Position 1173: 7.089801322119649e-09
Position 329: 4.1894222857442685e-09
Position 556: 1.4783793996376072e-09
Position 510: 1.28611457573613e-09
Position 171: 9.077315718796309e-10
Position 367: 7.691834960179281e-10
Position 540: 5.690324301543289e-10
Position 94: 1.9161976257506223e-10
Position 410: 1.234948655181965e-10
Position 551: 7.28492278773986e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2656: 0.9840638095917358
Position 3505: 0.9662545811938047
Position 2854: 0.9479781266942915
Position 1527: 0.7224311239313523
Position 3707: 0.7037440150659622
Position 4827: 0.4003624393602777
Position 2223: 0.3421873696819928
Position 1035: 0.2810844322586335
Position 4320: 0.17510511868163806
Position 4590: 0.12447818300026318
Position 4941: 0.11985810419466518
Position 2427: 0.06591512749973642
Position 4273: 0.06179485342449395
Position 5017: 0.056875722261136075
Position 1833: 0.051557767869695126
Position 3833: 0.051430674015929934
Position 4210: 0.04670377710330688
Position 1442: 0.04416616302937527
Position 2011: 0.0418494074013231
Position 3661: 0.035689688033542166
Position 3913: 0.029372333857759343
Position 4043: 0.027476946080517303
Position 2917: 0.025459297163544323
Position 4237: 0.02529309289898627
Position 4206: 0.017028232533932423
Position 1531: 0.016649920875791726
Position 2181: 0.016015419169838025
Position 516: 0.014853346432081263
Position 2335: 0.012805074516869762
Position 1869: 0.012536437441770808
Position 4567: 0.010793680845769838
Position 694: 0.010404795769680737
Position 4294: 0.010025221440449662
Position 1384: 0.01000586209988147
Position 4996: 0.00998201287496566
Position 4085: 0.008892550227676222
Position 380: 0.008789313521574655
Position 2886: 0.00829302612613949
Position 2125: 0.007294068102995458
Position 1299: 0.0071538245604000844
Position 3870: 0.006765549907714927
Position 4977: 0.006628490068939718
Position 2568: 0.006040480809128213
Position 4953: 0.005803979118629165
Position 4669: 0.0056398308790495955
Position 4843: 0.005503366786909488
Position 1328: 0.005122712342722704
Position 2611: 0.00479727384553469
Position 1425: 0.004703109461513384
Position 4167: 0.004502664587408771
Position 739: 0.004279692502080378
Position 1409: 0.003827278269658259
Position 4123: 0.0038063593142713625
Position 1883: 0.003768731809697238
Position 1890: 0.003513809046377772
Position 3539: 0.002615910423453886
Position 2662: 0.0024943361062757688
Position 1697: 0.0020439087722477667
Position 349: 0.0019197426703323303
Position 4686: 0.0018450432977932026
Position 4537: 0.001732385489492613
Position 4718: 0.0015832338031072585
Position 4891: 0.0015675677411895184
Position 940: 0.0015532424506662843
Position 1839: 0.0015123783094388565
Position 665: 0.0014015644465079967
Position 3190: 0.0013497089691792015
Position 5248: 0.001345271313926877
Position 3955: 0.0012735330783781808
Position 530: 0.0012163322738529471
Position 3536: 0.0012101689291218248
Position 2494: 0.0012087012240717778
Position 3178: 0.0011909534630968196
Position 980: 0.0011000814851926319
Position 1448: 0.0010658071908533245
Position 1127: 0.0009928385698770995
Position 1835: 0.000919409845825216
Position 4751: 0.0008568206638550546
Position 1554: 0.0008465244496134213
Position 2868: 0.0008282377107731725
Position 4341: 0.0008108292405376095
Position 4913: 0.000767843370427444
Position 2622: 0.0007644962972212483
Position 799: 0.0006842210746232747
Position 2706: 0.0006532816496823036
Position 2053: 0.0006448745668352355
Position 3027: 0.0006267589231895949
Position 3874: 0.0006245307088770873
Position 382: 0.0006196435491263788
Position 577: 0.0006006643294811866
Position 2293: 0.0005961577133519318
Position 2260: 0.0005552314449252083
Position 3713: 0.0005306705340553305
Position 960: 0.0004755617361941477
Position 4055: 0.00047154608129023706
Position 3681: 0.00040589454293852976
Position 468: 0.00039925194984767164
Position 3881: 0.0003779746996977163
Position 3104: 0.0003765275265550266
Position 897: 0.0003742348203136245
Position 2430: 0.00032496965602624357
Position 4378: 0.00032300171496604693
Position 3087: 0.00031651347348174246
Position 4846: 0.0003153048971827815
Position 2537: 0.0002924094710541543
Position 5103: 0.00027539242747009774
Position 3915: 0.0002638931668317411
Position 2308: 0.00023390446055940743
Position 327: 0.00021814953609565425
Position 619: 0.00021318321746345995
Position 2289: 0.00020296092362010335
Position 1361: 0.0001880086464385577
Position 757: 0.000177761354786989
Position 1721: 0.00016814512426605198
Position 3778: 0.00016329340090429656
Position 1358: 0.00016269946146377408
Position 3366: 0.00016225840939980405
Position 191: 0.0001551919391161373
Position 4799: 0.0001537312043550853
Position 3734: 0.000150021081112893
Position 1764: 0.00014958457339008817
Position 4132: 0.00014873920308672742
Position 386: 0.0001260985652875792
Position 648: 0.00012080473730207899
Position 1943: 0.00011885604046277315
Position 2348: 0.00011445650367375082
Position 2452: 0.00011407986624442781
Position 3746: 0.00011333142288421381
Position 133: 0.00010558548305478042
Position 1491: 9.423582174298179e-05
Position 1651: 9.288005195394944e-05
Position 3217: 9.23086446148481e-05
Position 3797: 9.184373762383786e-05
Position 645: 8.819381715263504e-05
Position 2473: 8.462582089831476e-05
Position 3419: 8.093702899009006e-05
Position 3552: 7.593777945275248e-05
Position 624: 7.410702996699782e-05
Position 3398: 7.369693885989569e-05
Position 1460: 7.360797167668372e-05
Position 2626: 7.273705887166783e-05
Position 249: 7.033377170298871e-05
Position 607: 6.502534196197696e-05
Position 1724: 6.272807699791446e-05
Position 3037: 6.040100430375663e-05
Position 2432: 5.998999164736359e-05
Position 878: 5.027142119450712e-05
Position 3669: 4.709537246366431e-05
Position 1144: 4.5410392932420156e-05
Position 2253: 4.5106156489864095e-05
Position 1076: 3.687920983266624e-05
Position 2890: 3.651096023341329e-05
Position 2980: 3.4729442704370076e-05
Position 3338: 3.0855698385942266e-05
Position 3200: 2.784766539629417e-05
Position 2194: 2.6772156604983817e-05
Position 3130: 2.5980469362924665e-05
Position 3589: 2.4397109268026847e-05
Position 2638: 2.4025012747443442e-05
Position 420: 1.7064283030563258e-05
Position 3962: 1.546822536164052e-05
Position 4385: 1.5160255754987354e-05
Position 3045: 1.4013969546021546e-05
Position 491: 1.3716088010906333e-05
Position 801: 1.2688917313323257e-05
Position 1301: 1.2607372825955609e-05
Position 3808: 1.2267562313615067e-05
Position 670: 1.2190352640723771e-05
Position 1252: 1.200118108728628e-05
Position 1153: 1.1784459750955538e-05
Position 474: 1.172860006371544e-05
Position 1269: 1.0989945878664647e-05
Position 765: 1.0808089876147298e-05
Position 2863: 1.048503821077997e-05
Position 4024: 9.544317315971601e-06
Position 3049: 8.967324629914803e-06
Position 4026: 8.451180664418793e-06
Position 1091: 8.311388667892725e-06
Position 1624: 8.211244062728728e-06
Position 4327: 7.770091627487629e-06
Position 2865: 7.289920861741487e-06
Position 2893: 7.2812267104685045e-06
Position 2826: 6.539747842761721e-06
Position 1507: 6.5273626870564186e-06
Position 1094: 5.808513514863087e-06
Position 1068: 4.931761809281693e-06
Position 210: 4.927259348073702e-06
Position 2510: 4.803286843216229e-06
Position 3287: 4.726741589130959e-06
Position 1334: 4.376177461858976e-06
Position 498: 4.372694811112271e-06
Position 582: 4.217777604257249e-06
Position 579: 3.827916992651738e-06
Position 986: 3.422132933077605e-06
Position 2936: 3.362571675044686e-06
Position 1150: 3.1048086182078124e-06
Position 3125: 2.8094407950770622e-06
Position 3194: 2.519859224202586e-06
Position 3802: 2.2805299879816723e-06
Position 3268: 2.2039569414144625e-06
Position 3225: 1.8939657744823295e-06
Position 3613: 1.872703006635947e-06
Position 3005: 1.8079540540814592e-06
Position 621: 1.8052159567610284e-06
Position 650: 1.763388794395439e-06
Position 699: 1.753394851983361e-06
Position 3139: 1.373833707330688e-06
Position 4062: 1.271140138666293e-06
Position 3057: 1.232777271799332e-06
Position 3132: 1.2210334705128303e-06
Position 3250: 1.1696680539283092e-06
Position 399: 1.096516596344203e-06
Position 1467: 9.254290654181682e-07
Position 264: 7.325336001594081e-07
Position 3272: 7.248209275268841e-07
Position 1312: 7.234795814462931e-07
Position 804: 7.009841150021986e-07
Position 806: 6.063928991264385e-07
Position 672: 5.872466455851013e-07
Position 1181: 5.817429705611411e-07
Position 3378: 4.840312234255038e-07
Position 3248: 4.684490567403708e-07
Position 3147: 4.661569773183907e-07
Position 2959: 4.244937602582503e-07
Position 1330: 4.1436388537109453e-07
Position 837: 3.825256471661653e-07
Position 3889: 3.814284208033754e-07
Position 585: 3.8111095746481683e-07
Position 2130: 2.1308377346656505e-07
Position 2899: 1.8872460101838906e-07
Position 483: 1.8305405813375827e-07
Position 631: 1.6385591598610548e-07
Position 3385: 1.5276295415301192e-07
Position 3352: 1.4644792654997533e-07
Position 300: 1.4385628762451376e-07
Position 309: 9.688913344801671e-08
Position 2988: 8.876529023506739e-08
Position 3799: 8.402436687031799e-08
Position 1008: 5.99463503222346e-08
Position 3721: 5.984938032402481e-08
Position 4364: 3.696730421872768e-08
Position 927: 2.6827579800838558e-08
Position 1011: 1.116402276446325e-08
Position 600: 1.969175823284653e-09
Position 858: 1.7043140502382825e-09
Position 267: 1.4518514831412977e-09
Position 204: 1.1799943935173429e-09
Position 3788: 7.197376558456278e-10
Position 258: 5.466469658138216e-10
Position 2795: 7.610171856902261e-11
Position 2985: 5.7939504096341746e-11
