Gene = RP11-15K19.2
Position 1339: 1.9201487042921434e-12
Position 758: 1.643535482718596e-12
Position 2584: 1.278210419587174e-12
Position 182: 1.2036140836901564e-12
Position 1638: 7.64933637363443e-13
Position 1325: 6.168899637954169e-13
Position 2458: 6.065715748181715e-13
Position 1366: 5.761725885573236e-13
Position 2206: 5.52194736222094e-13
Position 1920: 4.616257827122783e-13
Position 2236: 4.4143451695651113e-13
Position 1233: 4.221940647030261e-13
Position 1643: 4.048152988161141e-13
Position 2661: 3.985068439489415e-13
Position 1395: 3.883056467092463e-13
Position 2714: 3.6123271369413277e-13
Position 2219: 2.8376488838776774e-13
Position 1884: 2.612828978231976e-13
Position 2597: 2.394983805068078e-13
Position 2769: 1.3533104346123042e-13
Position 1290: 9.03069768616831e-14
Position 2690: 7.404329477162682e-14
Position 1435: 7.391508956303247e-14
Position 1407: 6.990368163846982e-14
Position 1312: 1.699675388873081e-14
Position 1251: 1.1436558416953475e-14
Position 970: 1.0668926234407245e-15
Position 271: 7.998663347696225e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 25357: 0.9933437906018046
Position 18975: 0.9872524878145925
Position 35884: 0.8702638183529067
Position 36329: 0.6790397377361768
Position 19223: 0.5524272757632516
Position 8839: 0.5339001596183611
Position 7013: 0.28253844281635526
Position 19192: 0.20376472810939178
Position 24269: 0.1976064288568993
Position 7601: 0.17580876677727073
Position 7569: 0.1756695152555813
Position 20132: 0.17076180229661636
Position 36608: 0.16359313573086537
Position 30764: 0.12180378496914106
Position 27102: 0.1198109404591745
Position 24338: 0.11735599129573582
Position 20039: 0.11322943842732662
Position 37707: 0.11293672566969302
Position 37271: 0.10033796871408947
Position 29246: 0.09032007414874864
Position 7075: 0.08933925418921558
Position 20087: 0.08676010398539497
Position 30916: 0.08014279938399588
Position 38648: 0.068878053766871
Position 36703: 0.05924017795906537
Position 39146: 0.05138214089232217
Position 6136: 0.04146565612564044
Position 37015: 0.04038709771912703
Position 35902: 0.03631543148141536
Position 38706: 0.03510855712456791
Position 1130: 0.03479255624098621
Position 37119: 0.02845386364629919
Position 6058: 0.02661303257545429
Position 19798: 0.025812630372260156
Position 20170: 0.019624575209159792
Position 37302: 0.018839575679553425
Position 19281: 0.015562857122582896
Position 19226: 0.015480679286327726
Position 36754: 0.015374102304318025
Position 7029: 0.014376410368629211
Position 23843: 0.013977955396756399
Position 6119: 0.012577484623143308
Position 2891: 0.011409219219431348
Position 7415: 0.010243821495286543
Position 25521: 0.009478335785965476
Position 7509: 0.00934926496908102
Position 25637: 0.00900369128659633
Position 8844: 0.00751180523540999
Position 5257: 0.007471386562980857
Position 8215: 0.0066922449712256546
Position 2582: 0.005852870633577651
Position 25610: 0.005362426798385681
Position 5347: 0.004530391759928289
Position 32076: 0.004272774900358391
Position 35711: 0.004145062933469208
Position 28765: 0.0038444997259141087
Position 22990: 0.003343343249639993
Position 7437: 0.0032030790395420395
Position 32514: 0.003195562267370431
Position 29010: 0.0030677371729637137
Position 6821: 0.0030048503940066406
Position 8807: 0.0028346870749195413
Position 1497: 0.0027357874159661317
Position 6000: 0.002665276993812874
Position 28768: 0.0026094145281974276
Position 2749: 0.00213140950895726
Position 1126: 0.002060189860855915
Position 5437: 0.002031169185571296
Position 7254: 0.0019881056953893546
Position 27949: 0.001959610303673463
Position 8579: 0.0019591313655609116
Position 5355: 0.0019462011984909182
Position 33968: 0.0018507655662906822
Position 7092: 0.0018257068037480693
Position 22937: 0.0017057331262951478
Position 7372: 0.0016142300881023294
Position 1150: 0.0014470139307081538
Position 6095: 0.0013063619233848055
Position 6871: 0.0012732410853211066
Position 6746: 0.001201988686799009
Position 27602: 0.0010748012845147145
Position 2725: 0.0010390012921982846
Position 6830: 0.0009924515645998206
Position 6885: 0.0009498901852778058
Position 26977: 0.0008628269598235632
Position 6944: 0.0008440950291934402
Position 19500: 0.0008228315846562356
Position 4520: 0.000786000497697009
Position 6917: 0.0007674002927207028
Position 31944: 0.000734512388403464
Position 4171: 0.0006999833387502607
Position 25586: 0.0006910037495313865
Position 5415: 0.0005932559838498385
Position 25649: 0.0005746215698605859
Position 26999: 0.0005601691501536484
Position 8633: 0.0005159766756767791
Position 4078: 0.0005033500899685893
Position 722: 0.0005019811930264353
Position 25777: 0.0004689399424924639
Position 25524: 0.00046712955214644824
Position 25620: 0.00040863785589321145
Position 8236: 0.00040442495763226566
Position 8211: 0.00040374728860547164
Position 5883: 0.00039922163638786467
Position 1076: 0.00038602558670860565
Position 704: 0.0003697105081756987
Position 19452: 0.00033668790966286246
Position 1522: 0.00031612013525087065
Position 5989: 0.00028141551660576503
Position 25945: 0.00027702450954412994
Position 5309: 0.00024989800983762743
Position 25732: 0.00023642864506335975
Position 22263: 0.00021581496925491834
Position 26371: 0.0002141981354803854
Position 865: 0.00020809362176164942
Position 6772: 0.00020087921658525572
Position 2924: 0.00019837557482057567
Position 5859: 0.0001932026750869168
Position 7329: 0.0001867290576522373
Position 2609: 0.00018295096040096874
Position 27406: 0.000178645209995099
Position 8556: 0.0001745856373772068
Position 5188: 0.00013445960456720567
Position 28128: 0.00012169389544958455
Position 5155: 0.00011979658847320473
Position 4496: 0.00010656756854359877
Position 4203: 0.00010651003776971179
Position 25969: 9.49892155335116e-05
Position 27598: 8.873970330881898e-05
Position 23631: 8.360118071407504e-05
Position 2831: 8.231708253535377e-05
Position 4054: 7.919983119222242e-05
Position 4190: 7.337371923433395e-05
Position 1186: 4.677946520277642e-05
Position 1052: 4.652780912555845e-05
Position 23239: 4.003893286763222e-05
Position 25799: 3.930130468975511e-05
Position 22224: 3.8900322829547664e-05
Position 1537: 2.5925117506430015e-05
Position 19704: 2.3207534874264576e-05
Position 2471: 2.2497047066575983e-05
Position 2550: 2.077016880090658e-05
Position 21438: 1.724182112601954e-05
Position 2674: 1.5135580201612776e-05
Position 13578: 8.649581152170877e-06
Position 830: 8.580767793270708e-06
Position 3431: 7.707172080074737e-06
Position 1092: 7.658103176448388e-06
Position 20693: 6.7053250310859855e-06
Position 1224: 6.19200045532659e-06
Position 12489: 4.245852699058074e-06
Position 1869: 3.83598535397482e-06
Position 1844: 3.524864976171552e-06
Position 2638: 3.492461770121728e-06
Position 9998: 3.08071066997077e-06
Position 283: 3.0666068065733277e-06
Position 3494: 2.9137033216469255e-06
Position 16714: 2.7409314598849374e-06
Position 1539: 1.959105013672019e-06
Position 1030: 1.5851290214659463e-06
Position 3386: 1.4226490436716832e-06
Position 4302: 1.1430406980922907e-06
Position 2006: 8.281614760287127e-07
Position 6856: 7.993911831242621e-07
Position 253: 7.168574406956813e-07
Position 12559: 6.854449740129332e-07
Position 3402: 4.5968042402775886e-07
Position 1157: 3.90454459740189e-07
Position 2009: 2.981440476316434e-07
Position 1943: 2.8527576124983353e-07
Position 3333: 2.8073498396857225e-07
Position 9895: 2.5359881478573585e-07
Position 9994: 2.4595262035551093e-07
Position 1435: 2.1238496225929876e-07
Position 11156: 1.9349158880179092e-07
Position 9511: 1.6840340454231842e-07
Position 9209: 1.2788967932482656e-07
Position 9110: 1.1561185083463861e-07
Position 9017: 1.1433072601738925e-07
Position 7812: 1.062620998321415e-07
Position 216: 8.627313969284272e-08
Position 221: 8.022951418056107e-08
Position 10320: 6.69866576679787e-08
Position 3367: 5.973058718580123e-08
Position 10018: 5.866796365725293e-08
Position 9212: 5.603864593997285e-08
Position 3439: 5.512303125685984e-08
Position 7845: 4.929068933667438e-08
Position 11246: 4.7001071423541836e-08
Position 1654: 4.6293123933394335e-08
Position 6324: 2.7528430444198108e-08
Position 849: 2.5386394997575917e-08
Position 9417: 1.9365240799585006e-08
Position 2250: 1.783776687044098e-08
Position 4754: 1.2668373952326995e-08
Position 8067: 8.34778132405852e-09
Position 4615: 8.252682090102664e-09
Position 2324: 7.030219825741972e-09
Position 6257: 5.019295069078343e-09
Position 5070: 3.950204953683821e-09
Position 3855: 3.903572918390652e-09
Position 3997: 2.7170699105000574e-09
Position 1320: 2.5556806206287163e-09
Position 1294: 1.908024402882507e-09
Position 2060: 1.6166868187252163e-09
Position 1850: 1.6110841444041857e-09
Position 3645: 1.5383710408109658e-09
Position 2201: 1.4309618529084148e-09
Position 2205: 1.2650326936580527e-09
Position 3898: 1.2292168308001074e-09
Position 1366: 1.0561873190820776e-09
Position 3281: 9.186887882120782e-10
Position 2430: 7.484156779170888e-10
Position 2449: 7.4103726892534e-10
Position 984: 6.499304776689405e-10
Position 726: 4.5230687780521296e-10
Position 1380: 3.9269584647491974e-10
Position 977: 3.769931310902274e-10
Position 2504: 2.2626003950343124e-11
Position 1473: 1.5805801089855235e-11
Position 910: 9.963842217893696e-12
Position 366: 9.013497981153292e-12
Position 1955: 7.971282619829143e-12
Position 1661: 7.872812161589493e-12
Position 1162: 7.593594229590396e-12
Position 256: 5.243422865275506e-12
Position 805: 4.6839239773615784e-12
Position 2854: 4.249190067081508e-12
Position 821: 3.5331961579122905e-12
Position 1619: 2.7054675241493348e-12
Position 2035: 2.2852518363846496e-12
Position 261: 1.8776152851224765e-12
Position 2011: 1.4600103096021912e-12
Position 959: 1.2592932531757629e-12
Position 1207: 1.1940952367635108e-12
Position 128: 8.723592324465017e-13
Position 180: 7.905147282421415e-13
Position 1669: 7.722218611140555e-13
Position 1967: 7.679252617808574e-13
Position 1414: 5.604568484121325e-13
Position 1543: 5.226583602889325e-13
Position 793: 4.861698994938702e-13
Position 205: 3.922315028200058e-13
Position 1233: 3.188904730641499e-13
Position 1236: 3.151457371470613e-13
Position 786: 3.0453404883195835e-13
Position 1701: 2.8609312034355237e-13
Position 218: 1.541024366495514e-13
Position 990: 1.3418341520915675e-13
Position 521: 1.2683562841827313e-13
Position 135: 1.2465129198037544e-13
Position 175: 1.213068691421541e-13
Position 2282: 1.1702285054273844e-13
Position 1533: 6.86163678419492e-14
Position 375: 6.145037470096902e-14
Position 988: 4.631479401957803e-14
Position 508: 3.871599627150363e-14
Position 152: 3.362099329332549e-14
Position 495: 1.908915501543219e-14
Position 385: 1.8040759428962003e-14
Position 637: 1.771277545344835e-14
Position 2433: 1.7068556971575696e-14
Position 115: 1.6599124455005153e-14
Position 132: 9.130582628973858e-15
Position 482: 3.862147517942173e-15
Position 403: 2.6617499769904825e-15
Position 630: 1.85474763747206e-15
Position 469: 7.7914678832681935e-16
Position 1301: 6.653122888118192e-16
Position 1209: 2.053394720572764e-16
Position 408: 1.7151836659781555e-16
Position 1248: 8.97195444795339e-17
Position 1339: 4.476863680469106e-17
Position 424: 7.113502182925057e-19
Position 430: 1.3290871673880597e-19
Position 456: 6.100217873588102e-20
Position 443: 4.7718455401088247e-20
Position 102: 2.4074661672038615e-20
Position 143: 3.05247887270909e-21
Position 421: 7.543404234029614e-22
Position 437: 3.4240180336476534e-23
