Gene = YOD1
Position 721: 1.7394570067785644e-08
Position 235: 1.5531024493415842e-08
Position 463: 1.1472232022789983e-09
Position 793: 4.613636956931473e-12
Position 560: 1.8574303511913577e-12
Position 713: 8.854096423077643e-13
Position 575: 1.7515703500169e-13
Position 665: 7.7582560582221e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1353: 0.5433155585038615
Position 1327: 0.2763774086346926
Position 1094: 0.0780891641115946
Position 586: 0.07231295926815055
Position 229: 0.07222185657873431
Position 4447: 0.04778183438185617
Position 5846: 0.03947018096399891
Position 6403: 0.035804407880834124
Position 1845: 0.02043734405106247
Position 1826: 0.018842658919442742
Position 1501: 0.017325347602127898
Position 7000: 0.015508578376241746
Position 5601: 0.013749316520298021
Position 6039: 0.012167104325513387
Position 979: 0.01212368250407203
Position 884: 0.011629277811816009
Position 4126: 0.011083458166570812
Position 1899: 0.009391208134483742
Position 887: 0.009117131542177226
Position 4981: 0.007594287240500063
Position 793: 0.0068160683477362935
Position 7046: 0.006402550372356768
Position 3658: 0.006021108596199202
Position 3346: 0.004933544627130815
Position 5489: 0.004543568352189793
Position 6247: 0.004484742539342292
Position 4287: 0.004376433303790246
Position 6185: 0.004339320852865569
Position 6222: 0.0043170945545932355
Position 5904: 0.004031681478139904
Position 3319: 0.002849465570020074
Position 1119: 0.0027776653445475436
Position 1462: 0.002594438261179389
Position 3235: 0.002584377507270212
Position 5339: 0.0025028264882299266
Position 5149: 0.0023763242966225962
Position 940: 0.0021631914308730123
Position 1521: 0.002148509615176509
Position 4012: 0.0021428298798347478
Position 1914: 0.002097600724966142
Position 805: 0.0020299116878487694
Position 5901: 0.001995905700546888
Position 924: 0.001842762454005077
Position 1770: 0.0017734188661534228
Position 4793: 0.0017597955566968787
Position 2791: 0.0017277203649642594
Position 1269: 0.0013923533827905508
Position 1283: 0.0013258725852234809
Position 5825: 0.0012929372473861952
Position 2252: 0.0012661889818677352
Position 984: 0.001203761853067606
Position 4510: 0.0011900934316183447
Position 947: 0.001042726011111306
Position 7207: 0.0010298093799475888
Position 842: 0.0010295605409729144
Position 5874: 0.00098831857493948
Position 821: 0.0009831140956265306
Position 4155: 0.0009823241838276553
Position 960: 0.0008806470957875785
Position 1764: 0.0007873167956138848
Position 6872: 0.0006789669826841393
Position 6198: 0.0006567650625260968
Position 3195: 0.0006317179056475024
Position 1479: 0.0006306742496079112
Position 6355: 0.0005596094054365508
Position 4351: 0.0005533846461495961
Position 168: 0.0005325221391865596
Position 4303: 0.0005048089133428838
Position 6720: 0.00047490466145200716
Position 265: 0.0004732470653958412
Position 4525: 0.000473183970545361
Position 5851: 0.0004690152195659173
Position 2212: 0.00045206403126343706
Position 6693: 0.00044829986024361607
Position 6875: 0.00044762895985553673
Position 4095: 0.0004254127257738428
Position 2294: 0.0004250112149413589
Position 3614: 0.0003936278756396177
Position 864: 0.0003416383656307489
Position 1700: 0.00030296578123105314
Position 3000: 0.0002996336699628864
Position 3561: 0.00029204829394233547
Position 1725: 0.0002871813871311075
Position 1029: 0.0002809014790412252
Position 5552: 0.0002587942731895683
Position 1966: 0.0002566333735277453
Position 2675: 0.0002477105408049141
Position 4730: 0.00023475271290988907
Position 5667: 0.00022819512982111303
Position 2488: 0.00022168062307706605
Position 6139: 0.00020196117571589264
Position 307: 0.0001935081979266607
Position 1188: 0.00017223806388914271
Position 4898: 0.00016572397650543467
Position 2465: 0.00016098627041663234
Position 3103: 0.0001551344269138163
Position 4563: 0.0001522883730446822
Position 1429: 0.0001396895244368477
Position 5189: 0.00012979424194178214
Position 240: 0.00012746761512906824
Position 1374: 0.00012721468992770983
Position 1239: 0.00011917871079360917
Position 4055: 0.00011889713858835864
Position 1911: 0.00011687858894105391
Position 2381: 0.00010074867436194029
Position 3676: 9.687616100738608e-05
Position 3273: 9.35214364451009e-05
Position 3142: 8.290528505407336e-05
Position 890: 7.46081121841887e-05
Position 2553: 7.221214387195885e-05
Position 2358: 7.092303125999e-05
Position 202: 6.781664240581638e-05
Position 2768: 6.590293160003922e-05
Position 3352: 6.252427744351437e-05
Position 2730: 6.10902497770928e-05
Position 3040: 5.944429740986417e-05
Position 3765: 5.792837747863089e-05
Position 3069: 5.6838820818712784e-05
Position 3408: 5.458766896376627e-05
Position 3290: 5.044834786920837e-05
Position 2333: 4.7302900701268366e-05
Position 1783: 4.5368090577190005e-05
Position 1004: 4.4821173353064254e-05
Position 3028: 4.2854899297907484e-05
Position 1476: 4.1293426288263084e-05
Position 1099: 3.618746732212626e-05
Position 1058: 3.4152654720683994e-05
Position 2707: 3.412097278013427e-05
Position 1001: 3.287677425522137e-05
Position 1986: 2.9618943070862014e-05
Position 2238: 2.84221396175009e-05
Position 1982: 2.8177674333082342e-05
Position 2125: 2.7804857590028224e-05
Position 1377: 2.4147113833461562e-05
Position 348: 2.2486792920956478e-05
Position 1581: 2.0268884395735194e-05
Position 1736: 1.6919418298047196e-05
Position 1151: 1.6317581759370176e-05
Position 121: 1.496270849356029e-05
Position 208: 1.2698115700488875e-05
Position 503: 1.2375205651581652e-05
Position 552: 1.0902108215155722e-05
Position 508: 9.7553639534815e-06
Position 1014: 8.165855860016568e-06
Position 334: 7.958027845479687e-06
Position 1527: 7.35525025579614e-06
Position 2413: 6.573079896262894e-06
Position 137: 5.894311931879988e-06
Position 1553: 5.719058463457045e-06
Position 748: 4.278114334882871e-06
Position 981: 3.9658882403988e-06
Position 838: 3.8496575674599445e-06
Position 756: 3.3837805350124297e-06
Position 763: 3.1169540916914766e-06
Position 401: 2.7616284445369895e-06
Position 394: 2.519659979444018e-06
Position 698: 1.929269664962496e-06
Position 606: 1.8986447148422168e-06
Position 558: 1.8544005859395045e-06
Position 1106: 1.3537396830503274e-06
Position 1248: 1.3521202516213993e-06
Position 595: 1.0934215340674325e-06
Position 371: 9.59138416556613e-07
Position 468: 8.867037878624064e-07
Position 473: 7.503804328046771e-07
Position 463: 6.76304294335399e-07
Position 1063: 4.893429727498777e-07
Position 614: 2.4518196505322677e-07
Position 565: 2.1237836945003441e-07
Position 2052: 7.359235586039443e-08
Position 520: 6.638861315803661e-08
Position 2004: 6.599106222976355e-08
Position 413: 4.323001866816708e-08
Position 419: 2.141470403107127e-08
Position 484: 4.4655924847168655e-09
Position 532: 3.8069557181285496e-09
Position 435: 3.77076577819653e-09
Position 2368: 2.849067049843344e-09
Position 437: 2.015441467280239e-09
Position 998: 1.065670232861305e-09
Position 1033: 1.0443091237835643e-09
Position 515: 7.715732816702862e-10
Position 527: 7.070374265216422e-10
Position 428: 2.3551046755865477e-10
Position 534: 2.143374714124507e-10
Position 695: 1.1340369278654375e-10
Position 450: 5.218381048913139e-11
Position 446: 2.927894192165966e-11
Position 448: 2.377762674394053e-11
Position 80: 3.657400032249963e-14
