Gene = RHBDD2
Position 3902: 0.003611317207298036
Position 7061: 0.003562216895417587
Position 9891: 0.003382946946380246
Position 1079: 0.003348447981847491
Position 1591: 0.0033218369526642265
Position 9592: 0.003175749768868259
Position 7037: 0.003145948296619974
Position 3403: 0.0029978788462284916
Position 8557: 0.0028641785341392088
Position 2357: 0.0027615921357300407
Position 7618: 0.0021452140595628923
Position 7499: 0.00212139556044825
Position 6791: 0.002096386699837559
Position 3612: 0.001953149403710678
Position 6573: 0.0019493969579898142
Position 5483: 0.0018277431061430643
Position 3242: 0.0018034740614641786
Position 1094: 0.0017718976966935042
Position 582: 0.0017456327508439606
Position 9769: 0.0016793191832968643
Position 6808: 0.001611416530803494
Position 4991: 0.0015830460556624884
Position 7963: 0.0015652950199469887
Position 4825: 0.001554073503544763
Position 4138: 0.0015111629685179997
Position 3256: 0.0014758830403589747
Position 5547: 0.0014649011404958966
Position 257: 0.0014283328644140174
Position 7182: 0.001351622766682894
Position 382: 0.0013204557808958338
Position 3864: 0.0012818060840144906
Position 5128: 0.0012624531907292982
Position 4135: 0.0012502268857764044
Position 5293: 0.001231631120701798
Position 8055: 0.0012100411052443877
Position 4168: 0.0011989841844935625
Position 9299: 0.0011824793417826943
Position 8611: 0.0011099000679530191
Position 1037: 0.0010981148951738308
Position 7481: 0.0009904030492833798
Position 9125: 0.0008291676387772828
Position 2887: 0.0007998711093090311
Position 8842: 0.0007744946682175899
Position 3561: 0.0007695931381438126
Position 3741: 0.0007678086087388949
Position 5131: 0.0007571106025077368
Position 5820: 0.0007485369389570475
Position 417: 0.0007412622557114944
Position 7584: 0.0007265086269140629
Position 8801: 0.000705395198515909
Position 4065: 0.0006916317841772813
Position 4093: 0.000653643570041137
Position 3558: 0.0006452018804069579
Position 692: 0.0006154097135157489
Position 5631: 0.0005994761707788226
Position 3195: 0.0005942315597631409
Position 8763: 0.0005079911108115523
Position 3419: 0.000498629964074418
Position 7288: 0.0004862705877939437
Position 1822: 0.0004720410465765442
Position 4694: 0.0004524560934101731
Position 8653: 0.00045205899070998717
Position 5087: 0.0004436606463689087
Position 5674: 0.00043515155096981154
Position 8639: 0.00042383466812898605
Position 1964: 0.00039811711197538553
Position 5462: 0.000388233509212944
Position 6442: 0.0003881852235460935
Position 8414: 0.00036699628236545054
Position 8270: 0.0003653727554996331
Position 5917: 0.00036331562501252244
Position 3587: 0.0003601484238769415
Position 6874: 0.0003385505535695286
Position 2706: 0.0002996548209503597
Position 4072: 0.000295123626647439
Position 1798: 0.0002831029826746632
Position 7516: 0.0002779461328904151
Position 5837: 0.00027565218157396624
Position 2501: 0.0002632102404010125
Position 5595: 0.00025666930250361797
Position 2428: 0.00025471076036972173
Position 6052: 0.00024656966059382533
Position 7373: 0.0002230095869725278
Position 2130: 0.00021719573719037775
Position 2056: 0.00021140565786290357
Position 1141: 0.0002110817130733412
Position 2136: 0.0002031763115529105
Position 2534: 0.00019159162906180643
Position 1325: 0.00018837920938737755
Position 3988: 0.00018782613931707148
Position 1223: 0.00018395445311833783
Position 3760: 0.0001782318084752614
Position 474: 0.00017533473734272312
Position 1178: 0.00017206799450879428
Position 958: 0.0001617631845813769
Position 1989: 0.00015781951163372892
Position 8082: 0.00014369371222150602
Position 5655: 0.0001332189437586956
Position 3833: 0.00013289590925291212
Position 1449: 0.00012915665667486242
Position 1383: 0.00012894960245183026
Position 2153: 0.00011340786950109423
Position 995: 9.902903905439732e-05
Position 635: 8.807424221841954e-05
Position 5208: 8.757899668311471e-05
Position 2032: 8.643038940176238e-05
Position 4973: 7.719747638492244e-05
Position 1234: 7.149874668148829e-05
Position 7020: 6.240697341601642e-05
Position 850: 5.825170961797376e-05
Position 287: 5.173659304142599e-05
Position 6963: 4.898517092779569e-05
Position 1804: 4.565085213366546e-05
Position 7278: 4.041775778676791e-05
Position 968: 3.805212353239999e-05
Position 5344: 3.361050291373516e-05
Position 1800: 3.2035347276559974e-05
Position 2438: 3.1771088719784535e-05
Position 2092: 2.7041864185218144e-05
Position 1174: 2.5473542975738476e-05
Position 1361: 2.1659835278798873e-05
Position 1124: 2.157449659941626e-05
Position 2015: 2.009380251006817e-05
Position 5604: 1.9908763105334205e-05
Position 891: 1.9035918273630857e-05
Position 997: 1.8974869801043905e-05
Position 6101: 1.4868389407427779e-05
Position 5330: 1.367038487758598e-05
Position 612: 1.3097022834217602e-05
Position 2241: 1.2285914132439782e-05
Position 6348: 1.0959860912978845e-05
Position 1143: 9.151124351888224e-06
Position 1436: 8.001702634236232e-06
Position 6351: 5.946979366916611e-06
Position 1344: 5.484633522857557e-06
Position 7087: 5.210548818328486e-06
Position 794: 4.764345061046651e-06
Position 5354: 4.3382832412985835e-06
Position 1734: 4.301004545607105e-06
Position 3640: 3.959809178246436e-06
Position 866: 3.673559145634547e-06
Position 2279: 3.593896893561713e-06
Position 768: 3.46577993916182e-06
Position 1453: 3.2241020861379507e-06
Position 1151: 2.818448913565548e-06
Position 3476: 2.13685993321084e-06
Position 3301: 1.912345527955535e-06
Position 2612: 1.7719665096895137e-06
Position 3304: 1.6741197377044967e-06
Position 3405: 1.3481638760130345e-06
Position 5392: 9.589511037828543e-07
Position 2635: 9.51498443407385e-07
Position 2565: 6.93336137102311e-07
Position 699: 5.677429254992018e-07
Position 926: 5.369725654393941e-07
Position 5720: 5.255882054537899e-07
Position 1005: 4.067263544361162e-07
Position 2591: 3.9236753713449673e-07
Position 5107: 3.6077763822042e-07
Position 6727: 2.744441112916077e-07
Position 2247: 2.280988554229426e-07
Position 5063: 2.0299572110347997e-07
Position 182: 2.007822826633488e-07
Position 3077: 1.2150253908031484e-07
Position 592: 1.1693491765962417e-07
Position 915: 1.0689032674053026e-07
Position 1130: 1.0277811522110603e-07
Position 886: 1.0151333252915079e-07
Position 642: 9.338757890320697e-08
Position 5157: 8.099704239719008e-08
Position 5222: 8.097499348847402e-08
Position 293: 5.360826464654921e-08
Position 936: 5.117705277890196e-08
Position 2538: 4.461544790642283e-08
Position 2855: 3.415308747418311e-08
Position 1541: 4.678018878193016e-09
Position 312: 2.5103495798040776e-09
Position 1562: 1.716622224188472e-09
Position 1636: 1.2049914528480662e-09
Position 888: 7.878405516438817e-10
Position 163: 2.6601095692136666e-11
Position 345: 3.95983068377653e-12
Position 320: 4.190309935465619e-13
Position 317: 3.5652733391971243e-14
Position 98: 5.926388238818719e-15
Position 109: 5.113097555929375e-15
Position 87: 1.425594121902729e-15
Position 89: 8.010497858840404e-17
