Gene = SEC61B
Position 6496: 0.000338004113446103
Position 3754: 0.0001691832740503727
Position 8188: 0.00016597358077989597
Position 1951: 0.00013110290974262048
Position 8116: 0.00012742404990332326
Position 34: 0.0001269085835283422
Position 2256: 0.00012322458128937312
Position 2105: 0.00011019714594401654
Position 176: 9.551397963045849e-05
Position 6635: 8.86935740801376e-05
Position 6605: 8.547371534489813e-05
Position 7001: 7.815141909006119e-05
Position 249: 6.697279332953536e-05
Position 332: 6.339073606281781e-05
Position 8007: 5.7926615929174194e-05
Position 797: 5.55483818542338e-05
Position 272: 3.910477168194286e-05
Position 411: 2.7173747248446855e-05
Position 527: 2.6614547424588505e-05
Position 459: 2.5503945418344275e-05
Position 476: 2.537616899082592e-05
Position 1672: 2.3965816546461443e-05
Position 28: 1.4362912797206126e-05
Position 2167: 1.2264413454225781e-05
Position 3561: 1.072952231391498e-05
Position 988: 9.311993585801182e-06
Position 1070: 9.021263978303298e-06
Position 2007: 5.538349989765703e-06
Position 1520: 5.51480289900515e-06
Position 479: 5.267923213498743e-06
Position 1748: 4.999211921759202e-06
Position 219: 4.712360991981022e-06
Position 2453: 4.002181824436534e-06
Position 190: 3.1390419461293037e-06
Position 178: 3.117595189273373e-06
Position 470: 2.8761762069901366e-06
Position 556: 2.2412373694182735e-06
Position 614: 2.0775449300199673e-06
Position 129: 1.916650991590774e-06
Position 963: 9.680852376411224e-07
Position 1775: 8.395980261000153e-07
Position 1835: 6.067006521274921e-07
Position 231: 9.761381614027507e-08
Position 362: 3.820625129206918e-08
Position 223: 6.9922590843858895e-09
Position 464: 4.8594373416849335e-09
Position 706: 6.320259930043308e-10
Position 575: 9.978418943510606e-11
Position 261: 1.886693764126274e-11
Position 766: 2.6931169480889252e-12
Position 305: 1.0108561889333307e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5597: 0.9895935549094309
Position 8035: 0.7414440842738905
Position 244: 0.544333788946568
Position 1590: 0.3890744103639701
Position 1768: 0.1800177685599445
Position 1790: 0.14169442671134347
Position 2575: 0.08925814873206699
Position 1687: 0.08297538894121641
Position 2865: 0.0622828951296007
Position 1648: 0.056453828676777715
Position 7962: 0.04556025359955344
Position 6318: 0.04232974368777476
Position 2732: 0.040121130676936026
Position 3983: 0.02892379409004862
Position 2071: 0.027870785696377357
Position 6076: 0.027678184638862003
Position 7720: 0.023087564547528784
Position 183: 0.02174621936729188
Position 2358: 0.0209752590608346
Position 3949: 0.020465464492809227
Position 261: 0.0193178164771346
Position 3633: 0.019172251453071994
Position 5173: 0.01738974730354842
Position 163: 0.015664460210869643
Position 4275: 0.01547240132620823
Position 6474: 0.015438518527679912
Position 7042: 0.015061571596740474
Position 6332: 0.014940333343759167
Position 2643: 0.014808549775023301
Position 145: 0.01418318643121256
Position 6296: 0.013703088198856137
Position 2551: 0.013550317033126275
Position 6820: 0.011785911534942219
Position 1556: 0.011690090387797971
Position 5243: 0.010017758406442614
Position 2758: 0.009792958788225037
Position 5390: 0.009771912656905166
Position 7723: 0.009438194800482812
Position 2761: 0.009423098142518665
Position 4027: 0.009145430217093924
Position 527: 0.008945232751022696
Position 5869: 0.00847439104137261
Position 6524: 0.008430947480445504
Position 2813: 0.008338882693626091
Position 6132: 0.008286083362282846
Position 6087: 0.00809594384062089
Position 1831: 0.00807525969212599
Position 7068: 0.007672455834925931
Position 6055: 0.007438405617729942
Position 2256: 0.0067601529439817966
Position 2515: 0.006496077286772741
Position 3131: 0.0053304843347242595
Position 6806: 0.005054787361752768
Position 6031: 0.0049333475070818325
Position 201: 0.0047301672336557575
Position 6037: 0.004635634859826008
Position 5778: 0.004048244516953309
Position 2777: 0.0038345261502248855
Position 284: 0.0037613447150274203
Position 8123: 0.003680951273463823
Position 4007: 0.0033749897969821774
Position 5310: 0.0033607018472307524
Position 6343: 0.003293743872495199
Position 5199: 0.0032748111845483244
Position 7840: 0.003177230137925186
Position 1613: 0.0030858902645888595
Position 6787: 0.002822624718071188
Position 5781: 0.0027541940654183775
Position 5264: 0.0025173479160763576
Position 3459: 0.0024061064411210016
Position 1482: 0.0022648988629649226
Position 5158: 0.0019613175305959033
Position 8049: 0.0019130069919148138
Position 8242: 0.001894350483550256
Position 2919: 0.0018325271570912196
Position 297: 0.0017842787724239306
Position 4011: 0.0017789365199455496
Position 5563: 0.001733005445982164
Position 3986: 0.0017214192294761415
Position 7592: 0.001570020984554209
Position 5878: 0.001433549375090943
Position 1354: 0.0013947240176791478
Position 7457: 0.0013783318433650746
Position 532: 0.0013492971243195284
Position 3919: 0.0013092761917411907
Position 6768: 0.0012565199393755747
Position 1426: 0.0012101941057824513
Position 7484: 0.001113578570104769
Position 1701: 0.0009749110049416211
Position 5830: 0.0009241032779558518
Position 1869: 0.0009102356190710704
Position 1775: 0.0009064948204767911
Position 6350: 0.0008621889534110548
Position 7536: 0.0008596498943965022
Position 7417: 0.0008035457278475872
Position 7884: 0.0007948838160624346
Position 1506: 0.0007941197031281502
Position 1658: 0.00077125384281596
Position 2437: 0.0007402313137890998
Position 2787: 0.0007250020359363369
Position 8155: 0.0007184036199079138
Position 1794: 0.0007098351729877666
Position 2577: 0.0005657983262817409
Position 3414: 0.0005510835909708921
Position 8152: 0.0004921528170300162
Position 7807: 0.0004809335935777059
Position 1728: 0.000464375971151741
Position 6432: 0.0004436816850801214
Position 7698: 0.0004299067143824998
Position 1395: 0.0004251947992225389
Position 3456: 0.0004246492425813953
Position 551: 0.00040633442671297247
Position 8129: 0.0003813280027120473
Position 2496: 0.00036023801953854583
Position 7254: 0.00036007423727980653
Position 1553: 0.0003423003850430056
Position 302: 0.00034129404277772154
Position 2313: 0.00031103642942021715
Position 7000: 0.00028771394033236643
Position 3875: 0.0002859653487001195
Position 3955: 0.00028261090307119907
Position 1275: 0.0002772046694606967
Position 7140: 0.0002760736855290141
Position 1137: 0.0002652266805339269
Position 8108: 0.0002630104582472792
Position 7669: 0.00024224632270909935
Position 6094: 0.00022509490468688347
Position 5990: 0.00020520086416118472
Position 6488: 0.00017228908308103188
Position 340: 0.00016641365401386837
Position 1368: 0.00015997418940400508
Position 1278: 0.00014888867692526727
Position 6451: 0.00014014382174314555
Position 5815: 0.00013625240013750316
Position 6635: 0.0001348652256169593
Position 1535: 0.00013335675653022958
Position 6674: 0.00013216908212318492
Position 8275: 0.00012700804908164087
Position 6693: 0.00011502729939030226
Position 6145: 9.380275531396093e-05
Position 2282: 8.687627491251394e-05
Position 1918: 8.208320793165816e-05
Position 1559: 7.544779360126582e-05
Position 940: 7.508451474866622e-05
Position 7981: 7.485440552047358e-05
Position 2162: 6.0118738372581755e-05
Position 2086: 5.7921983441949454e-05
Position 2600: 4.817053823994083e-05
Position 3516: 4.349699973443622e-05
Position 7048: 4.0980267947691735e-05
Position 8268: 3.8965531698255306e-05
Position 956: 3.5406192324748174e-05
Position 501: 3.380222899057936e-05
Position 6927: 3.0451151376633888e-05
Position 1300: 2.985991046489806e-05
Position 2309: 2.7591412189267816e-05
Position 6537: 2.5902244535311237e-05
Position 1173: 2.5174663323888286e-05
Position 5960: 2.499799838002032e-05
Position 681: 2.397396245291195e-05
Position 6247: 2.3264318651185163e-05
Position 5735: 2.1781603519205996e-05
Position 2073: 2.1569657869396403e-05
Position 1186: 2.142531952281111e-05
Position 479: 1.998923762784397e-05
Position 840: 1.706886248872078e-05
Position 1618: 1.508772092423958e-05
Position 1672: 1.4564190363933113e-05
Position 556: 1.434902565918776e-05
Position 305: 1.4316870977204103e-05
Position 573: 1.2539199534233181e-05
Position 1976: 1.040823932343663e-05
Position 5905: 9.634942417205682e-06
Position 1255: 9.010214513533937e-06
Position 2365: 8.663840564179953e-06
Position 3050: 7.798152973545358e-06
Position 717: 7.317568988586113e-06
Position 416: 6.986900368536094e-06
Position 786: 6.445334770136806e-06
Position 1280: 5.8100974825572855e-06
Position 1732: 5.114917018964456e-06
Position 373: 4.111253332447836e-06
Position 575: 4.079767644102098e-06
Position 6119: 3.9060346622317526e-06
Position 342: 3.6235581708567056e-06
Position 1512: 3.585914801349337e-06
Position 1211: 3.501998414126612e-06
Position 991: 2.6485985772502366e-06
Position 2013: 2.56648708233012e-06
Position 1937: 2.551771421804839e-06
Position 423: 2.1317564364752698e-06
Position 485: 2.071202467726431e-06
Position 2002: 2.036029354397929e-06
Position 666: 1.9254251355150545e-06
Position 442: 1.8630026761173238e-06
Position 2607: 1.6855452351982977e-06
Position 2963: 1.3045834165536573e-06
Position 1562: 1.0771702520436615e-06
Position 459: 1.0345894344608111e-06
Position 497: 1.014861945842365e-06
Position 358: 9.426149836174187e-07
Position 101: 7.178124798030599e-07
Position 1079: 7.177926069012735e-07
Position 1840: 5.245663136540552e-07
Position 1946: 5.106885812049265e-07
Position 722: 4.899151111699647e-07
Position 630: 4.0685343558584535e-07
Position 1304: 2.9068593878565736e-07
Position 104: 2.869934867094039e-07
Position 432: 2.1078805459394975e-07
Position 1842: 1.0441502556748854e-07
Position 2042: 4.948881633262649e-08
Position 385: 5.835640250625257e-10
Position 347: 5.531172163409161e-10
Position 579: 1.3054507516911326e-10
Position 706: 1.0992909052581892e-10
Position 392: 6.615177305880782e-11
Position 872: 4.0992783716240935e-11
Position 381: 5.342752438926945e-12
Position 581: 1.1534233204705877e-13
Position 592: 1.1048683556768325e-13
