Gene = COA1
Position 16136: 0.011694859789515209
Position 9270: 0.011292504303135692
Position 22284: 0.009827872507397679
Position 18558: 0.009692445160666956
Position 2690: 0.009163050444325346
Position 1789: 0.008464350327446996
Position 3198: 0.00843331371521624
Position 765: 0.007822875430474536
Position 17754: 0.0074752322132366055
Position 2349: 0.00607733937174021
Position 8160: 0.004784325441352659
Position 1850: 0.0041838878812827844
Position 3288: 0.003983011461297046
Position 16323: 0.0037849842706845745
Position 9692: 0.0030189848300997404
Position 1685: 0.0029575997849550224
Position 5617: 0.0029428555069033204
Position 786: 0.002911602354244358
Position 15380: 0.0027255178388234406
Position 1002: 0.0024125934853125057
Position 18206: 0.0023958890850535194
Position 16970: 0.0022992662946826167
Position 14349: 0.0021591954158959098
Position 15354: 0.002000199810185819
Position 805: 0.0019250043460256445
Position 8385: 0.0018222462082435815
Position 2735: 0.0017421169376332377
Position 12281: 0.001694673429256757
Position 1809: 0.0015774223774892848
Position 3428: 0.0015350180230712374
Position 969: 0.0015324811090864276
Position 14536: 0.0015096816974966825
Position 10071: 0.0013420010151787
Position 13142: 0.0012999017710900243
Position 1659: 0.0011484744095459503
Position 2063: 0.001117241601867221
Position 943: 0.001064687455184049
Position 11930: 0.001013732214153607
Position 17074: 0.0009966385851497576
Position 14914: 0.0009662146555354337
Position 9886: 0.0009525920234804227
Position 2427: 0.0008876946358107302
Position 18649: 0.0008855741724667915
Position 7999: 0.0008527518557821484
Position 13872: 0.0008381437274881293
Position 9566: 0.0007465217900331849
Position 14070: 0.0007374872693399941
Position 922: 0.0007316425356467135
Position 18492: 0.0007143964600343337
Position 2824: 0.0006760054224759433
Position 5929: 0.0006744035390595887
Position 934: 0.000607263770546452
Position 3265: 0.0005949050547480276
Position 1276: 0.0005446554755238108
Position 12538: 0.0005380438452299268
Position 5807: 0.0005326367121550507
Position 12180: 0.0004956342461038416
Position 17570: 0.0004621179500711246
Position 12583: 0.000419117868595235
Position 12455: 0.00038321419246287744
Position 11131: 0.0002713548696013583
Position 10111: 0.0002567244545662434
Position 1106: 0.0002545075398696511
Position 11617: 0.00024148092044775602
Position 11904: 0.00022880322608498133
Position 1301: 0.00022521324635629757
Position 14090: 0.00020417550457837934
Position 13491: 0.00017277887660998746
Position 1255: 0.00016546575624691638
Position 13100: 0.00016506038428147686
Position 369: 0.00016256731544663674
Position 961: 0.0001430493934506873
Position 10279: 0.00013849043371634976
Position 4305: 0.00013799160949955544
Position 10800: 0.00013382633472731634
Position 12666: 0.00013189557278052037
Position 10775: 0.00011366597209658468
Position 1226: 0.00010473487130932266
Position 1241: 0.00010372843966377013
Position 12487: 9.350913494385382e-05
Position 10923: 8.264907922162222e-05
Position 5280: 7.95983826979796e-05
Position 219: 7.381717508460456e-05
Position 5017: 7.230108294091622e-05
Position 13035: 6.658661019368778e-05
Position 498: 6.265025421038345e-05
Position 4993: 6.167050668571195e-05
Position 10224: 6.042119857464135e-05
Position 13160: 5.702784406086295e-05
Position 11359: 5.6016856138641535e-05
Position 8756: 4.8431501902374456e-05
Position 2863: 4.8382230833663394e-05
Position 12380: 4.744066696945027e-05
Position 221: 4.602379768518147e-05
Position 12108: 4.004730962317569e-05
Position 2801: 3.922868052004235e-05
Position 808: 3.8632758531075386e-05
Position 811: 3.6008553352735295e-05
Position 576: 3.3861524398371054e-05
Position 10307: 3.3157496132299694e-05
Position 10228: 3.24112161854223e-05
Position 392: 3.093420207860401e-05
Position 5181: 3.093178174760863e-05
Position 6094: 3.064686890687972e-05
Position 3709: 3.058236663254327e-05
Position 638: 3.013695831787971e-05
Position 4763: 2.9251288661363287e-05
Position 3684: 2.8580991442114625e-05
Position 6517: 2.7149301102724545e-05
Position 4130: 2.6701925662677274e-05
Position 559: 2.239569731532946e-05
Position 4651: 2.1579277387258207e-05
Position 9142: 2.0664814945063174e-05
Position 2224: 1.9828340411314585e-05
Position 283: 1.9774319928209302e-05
Position 1144: 1.926176826624975e-05
Position 607: 1.9160457243670365e-05
Position 4850: 1.8078204195964145e-05
Position 3019: 1.7784340419656498e-05
Position 2178: 1.7406162956487756e-05
Position 4271: 1.6385764851898914e-05
Position 4520: 1.4349397231111927e-05
Position 246: 1.4169471829889872e-05
Position 1857: 1.3547604880318472e-05
Position 4877: 1.3185968653820302e-05
Position 451: 1.0449729271357196e-05
Position 6453: 1.0010693706082587e-05
Position 701: 9.94827616222667e-06
Position 6577: 9.909034198413567e-06
Position 9290: 9.55871697750694e-06
Position 5451: 6.646710032323655e-06
Position 7131: 6.279320286420163e-06
Position 2772: 5.888498802754451e-06
Position 7523: 5.792329609473782e-06
Position 2709: 4.7223623859354896e-06
Position 6639: 4.640596678884675e-06
Position 7319: 4.531637242968138e-06
Position 5641: 4.424095183386849e-06
Position 1033: 4.2181622072788936e-06
Position 4206: 3.4217921547231e-06
Position 2358: 3.269185702918224e-06
Position 3847: 3.111657545868924e-06
Position 4821: 2.0612650558009557e-06
Position 1057: 1.9327443416346428e-06
Position 2281: 1.8020787036649272e-06
Position 1088: 1.7605295366843996e-06
Position 153: 1.7564260766002513e-06
Position 2652: 1.7306924736848667e-06
Position 309: 1.5093115913300804e-06
Position 518: 1.2725820573109004e-06
Position 4163: 1.109243706990795e-06
Position 4701: 1.0861358151418766e-06
Position 3850: 1.0240645026523897e-06
Position 3136: 9.416242327570471e-07
Position 1999: 3.590113081494639e-07
Position 648: 3.343041824258779e-07
Position 2469: 3.1641396414628216e-07
Position 2619: 2.771116181847934e-07
Position 2284: 2.5424831415667586e-07
Position 2131: 2.3528353540334064e-07
Position 2248: 2.013074232463846e-07
Position 2254: 1.5662578525228215e-07
Position 332: 1.381115850308395e-07
Position 1318: 7.589892037957349e-08
Position 423: 6.618157810965349e-08
Position 473: 4.1680867641766234e-08
Position 503: 3.466544647326418e-08
Position 1205: 2.9683375523961666e-08
Position 404: 2.22915394106093e-08
Position 328: 1.9758084607333636e-08
Position 410: 1.873876501940161e-08
Position 157: 1.320803715715225e-08
Position 592: 7.860199348985061e-09
Position 476: 4.02039657436231e-09
Position 160: 1.3784514409835874e-09
Position 425: 6.944122639547473e-11
Position 406: 2.7613388003696305e-11
Position 335: 1.4094922832205081e-11
