Gene = ERO1B
Position 997: 8.956024900206426e-06
Position 587: 7.6202228963886386e-06
Position 465: 6.255512405605386e-06
Position 1033: 4.654382576263042e-06
Position 604: 4.496371462797344e-06
Position 42: 3.0633415173303853e-06
Position 13013: 1.869988654542688e-06
Position 721: 1.464768667860599e-06
Position 797: 1.3593367693955078e-06
Position 606: 1.3501191178034787e-06
Position 265: 7.00371914519735e-07
Position 44: 5.75764304177588e-07
Position 98: 4.693716720538528e-07
Position 1006: 4.556291463353554e-07
Position 77: 2.7364910370855094e-07
Position 931: 2.4871276939805355e-07
Position 56: 7.74629343454909e-08
Position 1035: 5.189381303245208e-08
Position 119: 4.2018952990228405e-08
Position 132: 2.8995569116671286e-08
Position 151: 2.075020154105334e-09
Position 460: 5.967330885166269e-10
Position 289: 2.933078233338534e-10
Position 148: 2.2140410553237542e-10
Position 292: 8.869533118426954e-11
Position 528: 2.4909160435545196e-11
Position 564: 7.855779199067102e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 46149: 0.983678041881977
Position 55245: 0.9808363821642267
Position 28479: 0.9658213769738726
Position 59974: 0.9627561904041425
Position 11990: 0.9423576812427228
Position 39075: 0.9239146234556151
Position 61019: 0.8841377017889587
Position 24112: 0.845453936445458
Position 38489: 0.8392597353582743
Position 55469: 0.8115014383370688
Position 65949: 0.781576965906596
Position 29787: 0.7066722195847199
Position 28641: 0.6965355087074646
Position 5311: 0.63821033681471
Position 21743: 0.6248482060822298
Position 60264: 0.5561160900851391
Position 10392: 0.5398034041896623
Position 24527: 0.45371150017718265
Position 63408: 0.4367755716413145
Position 49145: 0.43171247147752656
Position 24493: 0.41719192009089806
Position 65762: 0.4017482302912816
Position 494: 0.35981347684860293
Position 45586: 0.35001674611665823
Position 1868: 0.2991308661299774
Position 20853: 0.27465324828159093
Position 19040: 0.19989299378639824
Position 65784: 0.1762623083882653
Position 57538: 0.1684941493630592
Position 22424: 0.16074429463679232
Position 47682: 0.1496105455512207
Position 24962: 0.13888736385989725
Position 57864: 0.12667332116135316
Position 56667: 0.12355539155493092
Position 56845: 0.12285822995106487
Position 11711: 0.12105445404050881
Position 23590: 0.1201779493675834
Position 64256: 0.08301047701874356
Position 14511: 0.08245188801360137
Position 5254: 0.07484792823586535
Position 1124: 0.07432604456789507
Position 58377: 0.07102838664004965
Position 25936: 0.06800242006235692
Position 63783: 0.06346172921780331
Position 12031: 0.0575654746939741
Position 433: 0.05528290496406425
Position 38768: 0.05322183680770039
Position 757: 0.05038770190673951
Position 873: 0.04728461119919212
Position 21974: 0.045291580331603125
Position 1105: 0.04217081844881039
Position 60161: 0.03908580468998235
Position 58288: 0.035780930893537385
Position 63984: 0.03466329008048816
Position 29893: 0.03289770947914386
Position 853: 0.029020707834357895
Position 48394: 0.028560925368637847
Position 25139: 0.026031651104892053
Position 738: 0.025813819311658916
Position 806: 0.025263936651625508
Position 64085: 0.025249671384919223
Position 28702: 0.024805527252717577
Position 14029: 0.02310864195447602
Position 14514: 0.021504539165547395
Position 1889: 0.020426326983137025
Position 55543: 0.020105693096081186
Position 61025: 0.019442523074294747
Position 25621: 0.018767888934841815
Position 694: 0.017764832934992075
Position 57743: 0.015646710121362935
Position 594: 0.015569992253081071
Position 60273: 0.014617368369103084
Position 25835: 0.014369665093407168
Position 47556: 0.014230670347753752
Position 1080: 0.013900049319091128
Position 47618: 0.013723926448911513
Position 1870: 0.013529994096955265
Position 29809: 0.01283437268408152
Position 23703: 0.01225045504568777
Position 63330: 0.012100864169961575
Position 62626: 0.010423428063959787
Position 25434: 0.009697252956781923
Position 15811: 0.00969442183973698
Position 26646: 0.009332803573956517
Position 63494: 0.009221735976936797
Position 29744: 0.009146645225462404
Position 25647: 0.008991465130339205
Position 1102: 0.008436219598615041
Position 835: 0.008356356469941624
Position 1940: 0.008268573781686783
Position 15233: 0.007940833997426275
Position 1749: 0.007849579074824576
Position 15388: 0.00779739499810276
Position 11389: 0.007444460730754495
Position 29683: 0.007228618721863571
Position 61065: 0.007224441699851567
Position 60310: 0.007010364704274297
Position 22455: 0.006665879272767761
Position 65542: 0.0066275762814361
Position 1915: 0.006286535405590785
Position 28354: 0.006271637304614032
Position 11253: 0.005553084662905907
Position 57562: 0.005468332369890484
Position 61046: 0.005461807369433816
Position 55508: 0.005418456970039351
Position 66326: 0.005323736063403227
Position 61121: 0.0050097624448089215
Position 28689: 0.004871830513810732
Position 66148: 0.004801650678219455
Position 66360: 0.004685120709784304
Position 57888: 0.004607726873095458
Position 66392: 0.004594795900517115
Position 2700: 0.004312075781304156
Position 10428: 0.00429360886112594
Position 28513: 0.0042003080645154935
Position 1157: 0.003968458784675478
Position 63744: 0.00394579048779232
Position 1778: 0.0036664687670201327
Position 10358: 0.0036145262503072847
Position 397: 0.003373528981547433
Position 47984: 0.003203037045070363
Position 3529: 0.0031833454939326463
Position 465: 0.003181084729536675
Position 60168: 0.0031714401146365834
Position 63208: 0.0031539378072013686
Position 63626: 0.0031147057436159203
Position 62900: 0.0030705282471868343
Position 653: 0.0028954222873461785
Position 2778: 0.0025728526314788397
Position 449: 0.0025528587295419497
Position 763: 0.0025357137092172524
Position 26440: 0.002494002222431454
Position 61325: 0.0023722170880915287
Position 5325: 0.002322206544550674
Position 64713: 0.0021792012753653676
Position 22167: 0.0021671554593558255
Position 61670: 0.0021397808058544647
Position 2646: 0.0021008786637511903
Position 15833: 0.0019944232894329107
Position 66338: 0.0019108423190994934
Position 3589: 0.0018443019877527158
Position 1443: 0.0018243248716232968
Position 408: 0.0018142457611317708
Position 63310: 0.0017992649489449758
Position 13971: 0.0017538336327483325
Position 13552: 0.0017257509490980192
Position 13548: 0.0016644005958628364
Position 64117: 0.0016588944562963093
Position 61702: 0.0015998110963022143
Position 64451: 0.0015692280796483138
Position 13840: 0.0015192948920536807
Position 2649: 0.001239584294772499
Position 3464: 0.0012242931827565362
Position 3634: 0.0012090841811789634
Position 28670: 0.0011764960190947889
Position 15408: 0.0010958717146239332
Position 48109: 0.0010658667237962278
Position 64265: 0.0010018180124721566
Position 62587: 0.000996128189701212
Position 2483: 0.0009585902982577779
Position 61289: 0.0008827047913969269
Position 808: 0.0008767656557593679
Position 387: 0.0008105085069303434
Position 60842: 0.0007974211789935859
Position 4281: 0.0007868802442402209
Position 64710: 0.0007359990482083767
Position 13507: 0.0007170286579801283
Position 15599: 0.0007051314456304529
Position 2728: 0.0007041134296697665
Position 892: 0.0006690603756012306
Position 64498: 0.0006562979759100363
Position 9271: 0.0005598167677498675
Position 61988: 0.0005409384255662335
Position 1195: 0.0005357636738639917
Position 14048: 0.0005233170480222834
Position 61389: 0.00048521769905922915
Position 61961: 0.00046758465023193286
Position 63496: 0.0004523502351652959
Position 4354: 0.0004251175749304967
Position 61367: 0.0004119528387350965
Position 28152: 0.0004095472875873469
Position 61699: 0.00035944464087299594
Position 13776: 0.00034356335871446597
Position 21993: 0.00030889593885813165
Position 904: 0.0002996575763884789
Position 13788: 0.00027457145301009687
Position 528: 0.0002655326621809641
Position 2509: 0.0002563713723618324
Position 63038: 0.00024564872469567354
Position 13572: 0.00024024852811142046
Position 2945: 0.0002151339808060096
Position 60470: 0.00020350304425456437
Position 979: 0.00017820806442252703
Position 1667: 0.00017161189549322366
Position 3154: 0.0001644889344770754
Position 61153: 0.00015043945561337414
Position 62130: 0.0001386916141860229
Position 451: 0.00013820219078250324
Position 65297: 0.00013365941541919395
Position 2675: 0.00012914505349200946
Position 61583: 0.00012506235396593995
Position 61882: 0.00012105281668456053
Position 3596: 0.00011178202893139287
Position 415: 0.00010493310825860795
Position 1495: 0.00010442479671005806
Position 63250: 0.00010133794780634004
Position 258: 9.49001840964641e-05
Position 2928: 8.233452482760926e-05
Position 61357: 7.50366019683808e-05
Position 60630: 6.17667526126686e-05
Position 2325: 6.094525932720619e-05
Position 12777: 5.4521069602647324e-05
Position 15193: 4.737941474942745e-05
Position 60756: 4.533617987813242e-05
Position 14062: 4.2376488225676523e-05
Position 413: 4.122083088772174e-05
Position 61237: 4.102240756614069e-05
Position 1354: 3.976605337057502e-05
Position 303: 3.89068423367884e-05
Position 61445: 3.526542045985078e-05
Position 1011: 3.465417436441539e-05
Position 1160: 3.3779729302460656e-05
Position 13846: 3.20824003362044e-05
Position 14788: 3.1724124535712204e-05
Position 1202: 3.1129510993473636e-05
Position 287: 2.9237143572561552e-05
Position 782: 2.3932338439317055e-05
Position 1310: 2.3553343307856037e-05
Position 62210: 2.3268184681231575e-05
Position 1236: 2.2738671680571424e-05
Position 12753: 2.1306420854526713e-05
Position 12704: 1.9850868619250703e-05
Position 747: 1.927018783415314e-05
Position 1524: 1.8811069286715386e-05
Position 1082: 1.6673877196010787e-05
Position 275: 1.6303622664330764e-05
Position 1243: 1.492745590670184e-05
Position 1164: 1.4147339555095238e-05
Position 1529: 1.2902006502962166e-05
Position 561: 1.2201811925110346e-05
Position 657: 1.137138570754667e-05
Position 878: 1.1215072442538207e-05
Position 661: 1.1043538907286896e-05
Position 297: 1.079037647206498e-05
Position 430: 8.369731591423923e-06
Position 697: 7.92753210204389e-06
Position 986: 7.373654628519762e-06
Position 963: 7.182112910325127e-06
Position 12914: 7.153580156528353e-06
Position 1033: 7.030948880080578e-06
Position 1041: 5.739699128623428e-06
Position 701: 5.654916858851225e-06
Position 615: 4.552312570115079e-06
Position 537: 3.4210141207516777e-06
Position 12919: 2.653832495277256e-06
Position 1404: 2.3182863923801468e-06
Position 668: 2.0900196359871043e-06
Position 63361: 1.9589294299015737e-06
Position 1502: 1.2744651187832604e-06
Position 446: 1.1751654484682328e-06
Position 226: 1.010617923322676e-06
Position 909: 9.461876378657064e-07
Position 604: 6.193883138219914e-07
Position 541: 6.149113198285649e-07
Position 774: 3.295724985550972e-07
Position 237: 2.497765565652098e-07
Position 166: 2.035392433251274e-07
Position 308: 1.5521352538157738e-07
Position 2583: 1.1790424131778189e-07
Position 320: 9.162115406482248e-08
Position 670: 8.522774323713879e-08
Position 535: 6.303620004611036e-08
Position 12943: 5.799740292511938e-08
Position 244: 4.4546983613277853e-08
Position 1540: 3.86550309284188e-08
Position 193: 3.486660281866377e-08
Position 195: 2.98497392780723e-08
Position 1056: 2.0854871864142923e-08
Position 1084: 9.2662162239325e-09
Position 1064: 7.117963317941917e-09
Position 314: 6.574836194568599e-09
Position 200: 1.7929768764463997e-09
Position 211: 1.773742417180459e-10
Position 30811: 7.018546909133949e-11
Position 31520: 1.1066697537805528e-11
Position 30557: 6.928403507097074e-12
Position 206: 2.5325410970526996e-12
