Gene = SMCO1
Position 7788: 0.003882244327401166
Position 860: 0.003863682769188255
Position 1255: 0.0038101839100237412
Position 4367: 0.003782230918361771
Position 6596: 0.0036616875865986085
Position 5701: 0.0036486427916723415
Position 7533: 0.0035174584219482
Position 1225: 0.0034869200845819084
Position 4578: 0.003115118161476873
Position 2344: 0.0030951500188028157
Position 7012: 0.0029673488332625044
Position 6456: 0.0026857255756698047
Position 6689: 0.002579109608312903
Position 7281: 0.002330854668985849
Position 774: 0.0021595188332057405
Position 7970: 0.0021145604002050294
Position 4387: 0.002077279241083265
Position 5970: 0.0020027923709597757
Position 1258: 0.001995711315715189
Position 4856: 0.0019309347924497758
Position 7514: 0.0019042873350826645
Position 1329: 0.0018515010918776435
Position 542: 0.0017897473136599515
Position 2204: 0.0015601095324532662
Position 910: 0.0015055544626109425
Position 931: 0.0013691079755409217
Position 1478: 0.00132857182307227
Position 1436: 0.0012693942799948865
Position 7150: 0.0012687874385799425
Position 5099: 0.0012504511518252148
Position 4350: 0.0011991267501940302
Position 7499: 0.0011798839497824277
Position 8342: 0.0011591681419263384
Position 7559: 0.0011421568411499165
Position 6530: 0.0010766611208637925
Position 7371: 0.001063999784141479
Position 8147: 0.00100039099462012
Position 6622: 0.0009732270963995269
Position 5769: 0.0009507835370731744
Position 2592: 0.0008088625105253062
Position 7356: 0.0007641943024453763
Position 2044: 0.000741895401153566
Position 2559: 0.0006738970645058599
Position 4971: 0.000672733240677409
Position 7015: 0.0006641674303612204
Position 4470: 0.000637724793522454
Position 631: 0.0006117102273564147
Position 1162: 0.0005851287588158115
Position 8142: 0.0005692040701938878
Position 5559: 0.0005259076427629332
Position 8395: 0.0005127329307092685
Position 7163: 0.0004671875936199301
Position 6169: 0.00046570350443542327
Position 1506: 0.00043095299466650337
Position 5006: 0.0004290223207470331
Position 735: 0.0004110434125264242
Position 8052: 0.000408349626959144
Position 7434: 0.00040705809796783097
Position 7376: 0.00038247500133678925
Position 360: 0.0003789109726542126
Position 5236: 0.00035064003304528747
Position 8011: 0.00034726487380160135
Position 7679: 0.0003312941504530557
Position 1741: 0.0003215857705032781
Position 1064: 0.0002939763144441868
Position 578: 0.0002810162494452319
Position 153: 0.000276453983423412
Position 8003: 0.00027271399416003105
Position 7578: 0.00027246452682605103
Position 6342: 0.0002707617938712948
Position 7303: 0.00026935821104897076
Position 8446: 0.0002654219928854642
Position 7116: 0.00026114204946723604
Position 6968: 0.00025967536229867203
Position 6784: 0.0002576553264278499
Position 1159: 0.00025261193702206944
Position 7850: 0.0002448578985423334
Position 6493: 0.00023816346051799627
Position 1302: 0.00021503782437152114
Position 7234: 0.00020597061194525205
Position 7818: 0.00020142984380796253
Position 1061: 0.00018573649164441343
Position 7285: 0.00018476125541163233
Position 5172: 0.00018264097347536239
Position 5743: 0.00018007811982354146
Position 6438: 0.00017863114565702263
Position 6574: 0.0001749371747773931
Position 7237: 0.00016945077251311045
Position 536: 0.00016810223874936587
Position 4281: 0.00016364680624586267
Position 2297: 0.00015590482968331218
Position 4318: 0.00015473851699032292
Position 6598: 0.00015213115254917613
Position 7453: 0.00014866565735349263
Position 2527: 0.00014612598098037328
Position 1306: 0.00013006747455940418
Position 2451: 0.00012335003865659395
Position 5650: 0.00010910123634102359
Position 6053: 0.00010726894861972231
Position 5698: 0.00010573855117446293
Position 4485: 0.00010378141797846009
Position 7166: 0.00010118404392713717
Position 1168: 8.681436385569004e-05
Position 4585: 8.505675148701173e-05
Position 7081: 8.241852229144662e-05
Position 5716: 8.07538166465878e-05
Position 1764: 7.79469544054208e-05
Position 5624: 7.287442122065943e-05
Position 7113: 5.93489905203238e-05
Position 1901: 5.89023216760827e-05
Position 1814: 5.334726362140342e-05
Position 7362: 5.204832438560263e-05
Position 5927: 5.1638444192267586e-05
Position 4622: 5.1325146179079e-05
Position 5953: 4.96418197035597e-05
Position 1002: 4.6855835057153747e-05
Position 3245: 4.40376613474043e-05
Position 7246: 4.369603616266891e-05
Position 2206: 4.3292057416212855e-05
Position 1535: 4.23600844601672e-05
Position 6904: 4.154835757343843e-05
Position 4533: 4.110729442843808e-05
Position 6387: 3.721492439841609e-05
Position 1200: 3.553937489731142e-05
Position 2182: 3.419912975040285e-05
Position 2348: 3.254866093166743e-05
Position 156: 3.184369642322269e-05
Position 6270: 3.090771615236152e-05
Position 1461: 3.035549450531191e-05
Position 2231: 2.9434712640446013e-05
Position 784: 2.8791569441768244e-05
Position 7218: 2.5695185108980594e-05
Position 2432: 2.460470265927072e-05
Position 3171: 2.2876546852337934e-05
Position 1123: 2.155027114092486e-05
Position 1230: 2.1499142024214795e-05
Position 549: 1.9769736230807408e-05
Position 7417: 1.9633115095341386e-05
Position 589: 1.9064446193687364e-05
Position 487: 1.755119505783953e-05
Position 1126: 1.711451640516635e-05
Position 1236: 1.2276955844779828e-05
Position 693: 1.0377483029210712e-05
Position 7311: 9.809616432333823e-06
Position 6956: 7.284474479199649e-06
Position 7215: 5.488054324812576e-06
Position 7440: 3.877236095805437e-06
Position 4614: 2.59016486488954e-06
Position 2429: 1.4510223215685704e-06
Position 878: 8.155838070553261e-07
Position 648: 6.174151229314242e-07
Position 465: 5.215295691848635e-07
Position 1196: 4.7454131000058244e-07
Position 916: 2.6225130513122915e-07
Position 777: 2.4920145676674404e-07
Position 377: 1.4433241030784735e-07
Position 942: 1.2304358823501754e-07
Position 791: 1.1571680465525836e-07
Position 514: 1.1199935720620045e-07
Position 612: 1.0274811573213843e-07
Position 677: 1.010167763586461e-07
Position 1335: 9.637292607607453e-08
Position 1442: 9.623386538010915e-08
Position 6554: 9.31397767713328e-08
Position 392: 8.985241475704482e-08
Position 493: 8.095654128054384e-08
Position 313: 7.499275012392033e-08
Position 510: 6.069179062071507e-08
Position 955: 5.208416193614401e-08
Position 1271: 4.6711618643457094e-08
Position 640: 4.500096819653778e-08
Position 5438: 4.467873650383492e-08
Position 192: 3.4123282933895135e-08
Position 1360: 3.374370432889896e-08
Position 1119: 2.9605192765510385e-08
Position 1180: 2.4908783669410405e-08
Position 750: 2.0907717035169162e-08
Position 798: 1.3942180385986599e-08
Position 1930: 1.1033057125559592e-08
Position 591: 1.0446528695909368e-08
Position 803: 8.945887206092638e-09
Position 504: 8.821402074438024e-09
Position 1071: 8.200502336207152e-09
Position 1015: 6.397628233144389e-09
Position 595: 5.876653175800263e-09
Position 1653: 5.5719246674027114e-09
Position 300: 3.652086745843912e-09
Position 882: 3.3536240969629736e-09
Position 371: 2.9542023641564756e-09
Position 517: 1.4059837234215151e-09
Position 796: 1.324059520522462e-09
Position 682: 7.858382763172693e-10
Position 1428: 7.779900011560744e-10
