Gene = FXN
Position 14227: 7.164131553814931e-09
Position 14338: 3.5472189490887073e-09
Position 12192: 3.42272549986405e-09
Position 320: 2.728055312157041e-09
Position 210: 2.6196073086239404e-09
Position 1240: 2.244240224093964e-09
Position 1375: 1.5864861461351336e-09
Position 12163: 1.2756420140469708e-09
Position 393: 4.0653854761923495e-10
Position 121: 3.201249722038165e-10
Position 519: 3.0497547397177766e-10
Position 244: 4.618932866691406e-11
Position 207: 3.129045873118249e-11
Position 401: 6.802139829824112e-12
Position 284: 5.406095271355471e-12
