Gene = PCSK9
Position 5930: 0.0014207904423908357
Position 14487: 0.0014104712967226657
Position 5185: 0.0013796609758499928
Position 1224: 0.0013629867700420397
Position 4597: 0.00132210932156151
Position 20398: 0.0013207663871216168
Position 10843: 0.0012672024034113426
Position 672: 0.0011460829537271763
Position 5748: 0.001128513549867839
Position 20279: 0.0011029118204462056
Position 505: 0.0011012239963331563
Position 20009: 0.0010786065269755743
Position 1935: 0.0010249418976443637
Position 19131: 0.0010191772195777393
Position 21317: 0.000986402861588491
Position 19586: 0.0009547742803455943
Position 7882: 0.0009163633143937621
Position 3867: 0.0008907599743418021
Position 8060: 0.0008537051403350113
Position 4457: 0.000819811766424157
Position 16517: 0.0008126256132764745
Position 18027: 0.0008120572339411419
Position 20330: 0.0007657628382387793
Position 1523: 0.000764782963848841
Position 13769: 0.0007422064174334275
Position 24947: 0.0007384669332239392
Position 19984: 0.0007235384287983577
Position 1215: 0.0007126890468898848
Position 18708: 0.0006986537169993475
Position 19374: 0.0006956857155348846
Position 20412: 0.0006382107743630138
Position 4828: 0.0006321205185231037
Position 607: 0.0005969984122901634
Position 7802: 0.0005693804685611457
Position 5234: 0.0005633802426694435
Position 2695: 0.0005050524074781482
Position 18844: 0.0004922598319599944
Position 23428: 0.0004564343712025388
Position 18951: 0.0004154683156499472
Position 8834: 0.00037186483790064943
Position 17822: 0.00037095361672413035
Position 19119: 0.00036772320471181795
Position 413: 0.00036537871822812993
Position 4752: 0.00035838663818667173
Position 2167: 0.0003031050361612605
Position 17079: 0.0002724414158743029
Position 5222: 0.00025389833359716163
Position 930: 0.00025191658597272215
Position 7410: 0.00024777613314998497
Position 2791: 0.00024665802767609305
Position 313: 0.000204853587255253
Position 503: 0.00017808892806466068
Position 7804: 0.0001727195644583302
Position 8010: 0.00014898275754140388
Position 20900: 0.0001457003010668198
Position 8289: 0.00012498523407184986
Position 7765: 0.00011527250718317965
Position 7908: 0.00011450476523890371
Position 22190: 0.00011440334119361173
Position 1403: 0.00011403289781805217
Position 1281: 0.00011062417850541024
Position 7860: 0.00010021583431388328
Position 8099: 8.765718840258163e-05
Position 13585: 8.308691576833533e-05
Position 10385: 7.606563761549023e-05
Position 15158: 6.745182616266805e-05
Position 9218: 6.125243452686213e-05
Position 2369: 6.024978396804923e-05
Position 14391: 5.937135288943067e-05
Position 7633: 5.660865721801208e-05
Position 14479: 5.6573975659279186e-05
Position 2744: 5.561470625458873e-05
Position 319: 5.315080026797239e-05
Position 7846: 4.0328125642045864e-05
Position 13297: 3.6319650704456256e-05
Position 5210: 3.236146080354927e-05
Position 18537: 3.04477512546878e-05
Position 18628: 2.8011500213301993e-05
Position 14385: 2.6584854972882444e-05
Position 21: 2.423012152625159e-05
Position 9838: 2.3149830883461004e-05
Position 7839: 2.20685896565519e-05
Position 13486: 2.1294188635609492e-05
Position 40: 2.061446712317824e-05
Position 7398: 1.90337493259069e-05
Position 549: 1.762885999518123e-05
Position 860: 1.5090888029689139e-05
Position 8237: 1.4765092182233284e-05
Position 19133: 1.4509305123474394e-05
Position 23111: 9.40553462009489e-06
Position 11089: 9.331630642596222e-06
Position 15065: 9.298650495230726e-06
Position 7781: 8.9730013611371e-06
Position 7786: 7.934786206092822e-06
Position 19135: 7.875123076022684e-06
Position 375: 5.976136338488977e-06
Position 8101: 5.9274605954156584e-06
Position 19137: 5.375172769735606e-06
Position 8074: 3.865158268048665e-06
Position 1212: 3.68600796519803e-06
Position 195: 3.548898531238176e-06
Position 687: 3.115836592617197e-06
Position 8053: 3.0850584882356514e-06
Position 1013: 2.6182572626388417e-06
Position 945: 2.5123299088430427e-06
Position 1376: 2.2957386738102085e-06
Position 8076: 1.8445851634968112e-06
Position 7719: 1.6493994949535527e-06
Position 6: 1.528647143514986e-06
Position 230: 1.4852032601127502e-06
Position 360: 1.4819182605948265e-06
Position 1294: 1.3601978163598984e-06
Position 7771: 1.3235052252189541e-06
Position 1575: 1.1592686831617048e-06
Position 8232: 1.028108669825325e-06
Position 8178: 9.75260877782748e-07
Position 8201: 7.411129873596485e-07
Position 8115: 5.368136156935918e-07
Position 765: 4.813044414212185e-07
Position 19139: 4.575368397665204e-07
Position 883: 3.2519960636029714e-07
Position 730: 2.94723612767735e-07
Position 572: 2.9453410805214404e-07
Position 554: 2.881000492675109e-07
Position 934: 2.1934730456865173e-07
Position 970: 1.295787168886712e-07
Position 868: 9.854238809270016e-08
Position 596: 6.547018438296614e-08
Position 1788: 6.35537127285281e-08
Position 748: 2.5712654926647972e-08
Position 675: 2.3533031673017125e-08
Position 109: 1.7177249731180713e-08
Position 1333: 5.163212843302386e-09
Position 601: 1.4279470757082833e-10
Position 112: 2.232140757358791e-11
Position 426: 1.6850033552521808e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6974: 0.8733021407032441
Position 16444: 0.8570724042039999
Position 12762: 0.8019874196254239
Position 4384: 0.7156312008789361
Position 18950: 0.6286334234680042
Position 17782: 0.5762202900840899
Position 18487: 0.5694108385386459
Position 10199: 0.5615739803952606
Position 21826: 0.5257950982733947
Position 20008: 0.5111293985629725
Position 13101: 0.4474932532704281
Position 8922: 0.4001399693932296
Position 13054: 0.3761216492134578
Position 17879: 0.3226557923636555
Position 8003: 0.3067018672803402
Position 2871: 0.2998734945200053
Position 24242: 0.29626703940586285
Position 11953: 0.25570885080821887
Position 3472: 0.23415851981844255
Position 23820: 0.21037396597387556
Position 18571: 0.2103387357101043
Position 18969: 0.1854253549759041
Position 3497: 0.1620677587123972
Position 20027: 0.15526459132138373
Position 4294: 0.14238241061937768
Position 6678: 0.13394172036313598
Position 13366: 0.13192996651253036
Position 24298: 0.13002543970445848
Position 12679: 0.12952180764651808
Position 11794: 0.1283171398059486
Position 7031: 0.12249728785266371
Position 11232: 0.11324762866928056
Position 19895: 0.1115097092093391
Position 24519: 0.10850946167666513
Position 10196: 0.10806868269174892
Position 13138: 0.10594082984230006
Position 24783: 0.09547940823887102
Position 10966: 0.09002806744964101
Position 19937: 0.0867833317123264
Position 22063: 0.08498173087532782
Position 18937: 0.08222419009108077
Position 7603: 0.07734392009462346
Position 10177: 0.07373871334832716
Position 16551: 0.06426428229740515
Position 22211: 0.06311838208013112
Position 5474: 0.05881061046856398
Position 19034: 0.054291429277634126
Position 18423: 0.05196659577550184
Position 15660: 0.051645344726679386
Position 9580: 0.05110497552080409
Position 382: 0.05013102592707491
Position 14211: 0.04949056259993674
Position 16302: 0.04921216077280522
Position 11828: 0.0485851693837998
Position 24670: 0.04479056882832954
Position 2833: 0.04328856383201366
Position 9514: 0.041962743513121015
Position 18496: 0.04160494106106817
Position 3724: 0.04046580287288444
Position 3775: 0.04035444522633519
Position 8735: 0.03640046530041182
Position 5517: 0.03561702502648522
Position 572: 0.03539007748949063
Position 12356: 0.03463481579973047
Position 24811: 0.034205002339656516
Position 9159: 0.033498096332872276
Position 9217: 0.03187048981470046
Position 13341: 0.02894003230489605
Position 10552: 0.028806047829484163
Position 748: 0.027325363770016126
Position 12146: 0.026949293637120487
Position 10145: 0.02575303887107763
Position 16526: 0.025188534311741114
Position 8639: 0.02331267450352298
Position 25188: 0.023164592510156495
Position 16277: 0.022608393077343292
Position 14128: 0.022218671557810973
Position 9465: 0.02213685166799261
Position 1647: 0.02178255820941953
Position 24120: 0.021146478196663557
Position 17932: 0.020348496014010616
Position 11956: 0.02019651553070646
Position 8714: 0.01821459296352313
Position 6764: 0.01698669374951575
Position 10296: 0.01585782771234578
Position 25249: 0.015351306743811433
Position 18546: 0.014081653790023251
Position 3772: 0.01395534491223602
Position 3676: 0.01392604628656297
Position 6039: 0.01374733959848538
Position 13006: 0.013632848752227892
Position 5837: 0.013419854341970898
Position 649: 0.013223306932486018
Position 3271: 0.012821335695573602
Position 12438: 0.012612753509691774
Position 8317: 0.012084351081292046
Position 19173: 0.012033749523297962
Position 6631: 0.012027483648814227
Position 17474: 0.011874318359987776
Position 24624: 0.011786561867060386
Position 17904: 0.011332170960990389
Position 16988: 0.010619372733996237
Position 1854: 0.010212772866784322
Position 4357: 0.010047499536509354
Position 2977: 0.009811016294875867
Position 21920: 0.009712933311025332
Position 25045: 0.009670783910524443
Position 1064: 0.009376422866166264
Position 18647: 0.009225517354916047
Position 21958: 0.009153759822904917
Position 18958: 0.009052063938561797
Position 4361: 0.008420561868706008
Position 21211: 0.008417188691612868
Position 1723: 0.008265614942474993
Position 19217: 0.007587830215375141
Position 3388: 0.007549957202106449
Position 21069: 0.007538540088473257
Position 5864: 0.007478558768259119
Position 18442: 0.007366045755086372
Position 23566: 0.00655681666323149
Position 3811: 0.006511507677512127
Position 3699: 0.006490138497927501
Position 2418: 0.006443105887112461
Position 13354: 0.006326761491230978
Position 6736: 0.006259125181304905
Position 22350: 0.006174105641066754
Position 13848: 0.006087193809107107
Position 16855: 0.005946925168080142
Position 1831: 0.005827286986257879
Position 8139: 0.005718246208751169
Position 1095: 0.00564467760889804
Position 16787: 0.005624654769113118
Position 5391: 0.005609284888300454
Position 19187: 0.005546019122493538
Position 18445: 0.0054714018081122254
Position 13098: 0.00540433827882553
Position 10337: 0.005362400108268217
Position 1687: 0.005340168916276508
Position 17536: 0.005266806561859923
Position 21256: 0.005205387635432876
Position 2321: 0.005179010540043658
Position 22077: 0.005172356682246785
Position 2580: 0.005005255781062834
Position 21159: 0.004951980784064818
Position 17241: 0.00456591707676604
Position 385: 0.0044824294142007315
Position 19988: 0.004146621998942281
Position 19013: 0.004078107820166505
Position 8603: 0.004064977281272643
Position 2443: 0.0039621519923663095
Position 16305: 0.003918653311470895
Position 12979: 0.00361717013699563
Position 18754: 0.0035526981861712307
Position 588: 0.0035171334056729488
Position 2583: 0.003484109998873615
Position 13669: 0.0034644150087009074
Position 23598: 0.0034174276886141577
Position 14064: 0.003356112685213563
Position 2905: 0.003306791817314192
Position 20646: 0.003283007491696604
Position 8676: 0.003280208614069661
Position 4653: 0.0032594469418246465
Position 23303: 0.0032433521540964857
Position 5431: 0.0032340267040971205
Position 2946: 0.0032007245217221974
Position 5455: 0.0031960758986873177
Position 18516: 0.003153797972844859
Position 15627: 0.0031027146516492366
Position 20303: 0.003056298443924914
Position 12488: 0.0029239725454449535
Position 17130: 0.002907625741865703
Position 755: 0.002870909241500095
Position 18046: 0.002741212360347514
Position 17153: 0.0025018004767920292
Position 17403: 0.0024351347147259783
Position 6843: 0.0024093506173228207
Position 18918: 0.002395620200833044
Position 3679: 0.0023595827830559155
Position 17494: 0.0023498715986946437
Position 19910: 0.0023160123565326755
Position 5086: 0.0023124210950360062
Position 21833: 0.0021259001537229103
Position 21870: 0.0021080751341850433
Position 14954: 0.002103355665199443
Position 10340: 0.0020935969297294216
Position 22108: 0.002042877196258729
Position 2126: 0.0020268864081449925
Position 1763: 0.0019816073107391517
Position 18777: 0.0019372543882685102
Position 17792: 0.00185288906166706
Position 13372: 0.0018480293690918681
Position 8542: 0.0018393727459373988
Position 10095: 0.0018315214696816315
Position 6397: 0.0018199626820922393
Position 20356: 0.001771781373824256
Position 11423: 0.0017505933220092395
Position 23864: 0.0017246610811202307
Position 8862: 0.0017246607914669844
Position 20991: 0.0016031075337385261
Position 1170: 0.0015863109921156633
Position 20509: 0.0015644952816366586
Position 17035: 0.0015634735194769642
Position 10421: 0.0015162127217069584
Position 18983: 0.0013609883233031603
Position 6346: 0.0013540683811080253
Position 20049: 0.0012829493170837803
Position 13899: 0.0012808398064221974
Position 23735: 0.0012691728416142638
Position 1910: 0.0012524553754711218
Position 9577: 0.00125126457176247
Position 7033: 0.0012142427743537427
Position 14152: 0.0011706073306645
Position 18522: 0.0011653353386024462
Position 22002: 0.0011443102918760435
Position 1078: 0.0011417116825783895
Position 19243: 0.0011181366500309191
Position 6752: 0.0011123674193220003
Position 6946: 0.001099915662759943
Position 1783: 0.0010841417710954313
Position 17681: 0.0010701724702876052
Position 3170: 0.0010193778791108732
Position 20231: 0.0009718739049305656
Position 18606: 0.0009582334900703133
Position 5997: 0.000956323481132586
Position 1462: 0.0009284987305546722
Position 13316: 0.0008996311641591421
Position 2243: 0.0008612789802643466
Position 20038: 0.0007912671122961858
Position 9313: 0.0007812223882933722
Position 4336: 0.0007701696566285182
Position 19452: 0.0007622265773887613
Position 12941: 0.0007484851244948905
Position 21716: 0.0007209964823322904
Position 4583: 0.0007194469886719415
Position 1005: 0.0007036902432412369
Position 22326: 0.0006579050084416958
Position 3978: 0.000656470291936872
Position 2878: 0.0006519410894868789
Position 17352: 0.0006446471480797376
Position 3788: 0.0006444639881589385
Position 14173: 0.0006357334100993576
Position 7694: 0.0006282739595920051
Position 16893: 0.0006235854629553001
Position 824: 0.0006174194438189462
Position 1518: 0.0006167013755531382
Position 5300: 0.0006135256636762924
Position 18838: 0.0005753565980802644
Position 19874: 0.0005740571387043628
Position 1814: 0.0005584991084935962
Position 2637: 0.0005433865686115297
Position 2990: 0.0005373600830678614
Position 4564: 0.0005316352414734208
Position 3506: 0.0005276441462757869
Position 21132: 0.0005256350496486065
Position 930: 0.000523554979388619
Position 1748: 0.0005177530218794866
Position 18726: 0.0005129616367062329
Position 3814: 0.0005029511836931466
Position 8754: 0.0004734962877721376
Position 20319: 0.00046459320854167727
Position 14385: 0.00045348250219338855
Position 2721: 0.0004510719310478948
Position 2609: 0.0003925242287731399
Position 3526: 0.0003825910111191403
Position 19907: 0.0003647850488372852
Position 4707: 0.00036330193364485057
Position 6943: 0.00036290524256083444
Position 3020: 0.00036220709892864113
Position 1418: 0.0003499827719357364
Position 14312: 0.00034648460938489095
Position 8170: 0.0003403846485639125
Position 20099: 0.00033577814856721984
Position 18890: 0.00033080605222662174
Position 21091: 0.00032784561718626363
Position 8811: 0.0003257147593133886
Position 17428: 0.0003138224705496483
Position 20602: 0.0003135742973331249
Position 19197: 0.0003023567515437707
Position 18063: 0.0002935260885618902
Position 2500: 0.00028789116098418434
Position 592: 0.00028660026944047587
Position 7259: 0.0002816969561457656
Position 14316: 0.0002612415183448935
Position 855: 0.00026009554386469125
Position 18862: 0.00024378073349848195
Position 833: 0.00023559001886479423
Position 14090: 0.0002315279720710872
Position 5267: 0.00023130746902990003
Position 3211: 0.00022594985083349703
Position 19809: 0.00021810211424885638
Position 19837: 0.00021114336400524322
Position 7697: 0.0002103660526572539
Position 8259: 0.00020529774560502288
Position 2902: 0.00020262367988862083
Position 21499: 0.00020224249892967697
Position 20199: 0.00020192157094490724
Position 21391: 0.00019545561335600057
Position 2891: 0.00019536487789783896
Position 18256: 0.00019335561383038502
Position 21076: 0.00019255734416664087
Position 8292: 0.0001863946159519517
Position 20699: 0.0001856221094660724
Position 19522: 0.0001850579136370051
Position 12951: 0.0001812907650838578
Position 24324: 0.00017459976725458956
Position 184: 0.00017266881812162614
Position 4221: 0.0001701986626733934
Position 2189: 0.0001675375983473819
Position 17383: 0.00016677830999845846
Position 7548: 0.00016639632634148535
Position 7007: 0.00016175202647208375
Position 963: 0.0001521993148318217
Position 251: 0.00015142332774924097
Position 19788: 0.00014119355776036517
Position 7423: 0.00013220119335272937
Position 4218: 0.00012989297857861592
Position 8365: 0.00011963841137545049
Position 3150: 0.00011182709439491669
Position 21852: 0.00010898933021239692
Position 1205: 0.00010891980044767692
Position 19769: 0.00010361861986542845
Position 5033: 0.00010200721967063241
Position 8891: 9.41737600451586e-05
Position 2692: 9.166198141935688e-05
Position 10832: 9.115381886506538e-05
Position 17372: 8.765766475407395e-05
Position 16763: 7.873783379308968e-05
Position 2210: 7.856888447534562e-05
Position 2517: 6.319007088595044e-05
Position 675: 5.9976241598942725e-05
Position 303: 5.9874697933222103e-05
Position 606: 5.6677354255527954e-05
Position 7459: 5.5124914441550404e-05
Position 15054: 5.4288614342984395e-05
Position 211: 5.114632063826893e-05
Position 309: 4.488407910874046e-05
Position 1211: 4.1242934042277296e-05
Position 2093: 3.974489126515266e-05
Position 13368: 3.8822112893721534e-05
Position 772: 3.8795302255553984e-05
Position 1788: 3.8428610389951344e-05
Position 1546: 3.469474472845889e-05
Position 1629: 3.451747812450212e-05
Position 264: 3.327137661692172e-05
Position 19812: 3.065659371575497e-05
Position 7432: 2.9632485657022986e-05
Position 13033: 2.9151844525840904e-05
Position 2794: 2.6490062230144874e-05
Position 10427: 2.477306347853626e-05
Position 7652: 2.3822570595627696e-05
Position 2107: 2.2856556998137615e-05
Position 1329: 2.006445900241266e-05
Position 5357: 1.9559871683887625e-05
Position 18025: 1.801186027053924e-05
Position 3529: 1.574312551623682e-05
Position 7486: 1.4395787275801288e-05
Position 654: 1.3741114690269491e-05
Position 1997: 1.2130156669879804e-05
Position 7449: 1.195558956863043e-05
Position 1875: 1.1014765526744585e-05
Position 1699: 1.0293829658810477e-05
Position 22935: 9.40553462009489e-06
Position 1028: 8.963647162074927e-06
Position 8199: 8.565213157538992e-06
Position 7393: 8.307715862085876e-06
Position 790: 7.447204241126845e-06
Position 1177: 7.421057882658473e-06
Position 13421: 7.263932122790849e-06
Position 780: 6.944524699127096e-06
Position 13504: 6.639735858574787e-06
Position 596: 5.88009386351597e-06
Position 786: 5.66635228054386e-06
Position 391: 5.45536615108162e-06
Position 8389: 5.146736908398865e-06
Position 7707: 5.125180951451024e-06
Position 8270: 3.1225751226819985e-06
Position 5549: 2.6035078009088834e-06
Position 18902: 1.6700659681423004e-06
Position 8207: 1.622698132377993e-06
Position 16949: 1.5691335447846357e-06
Position 19736: 1.4802904668046927e-06
Position 269: 1.0660944344160113e-06
Position 1315: 1.028532317208251e-06
Position 1020: 8.15025033375676e-07
Position 901: 8.130518783053021e-07
Position 799: 7.258721286844016e-07
Position 1101: 6.937056397921419e-07
Position 810: 6.056924664439601e-07
Position 615: 5.303106570514448e-07
Position 989: 4.925408767727447e-07
Position 18844: 4.839150798220752e-07
Position 419: 4.594132366231127e-07
Position 4561: 4.2487328939766046e-07
Position 1258: 4.2002602907600223e-07
Position 195: 2.4493255087938177e-07
Position 1044: 2.2571300352942806e-07
Position 6680: 2.222744864556109e-07
Position 436: 1.8789612129175197e-07
Position 433: 1.7511163100542043e-07
Position 590: 1.6247975671067652e-07
Position 7371: 1.5090324327518332e-07
Position 7212: 1.480775526382945e-07
Position 409: 1.3648350596047366e-07
Position 218: 6.466492160767112e-08
Position 118: 6.152692631747514e-08
Position 121: 5.069216181182106e-08
Position 1001: 4.6516655513105294e-08
Position 473: 4.1931753604857226e-08
Position 496: 3.849545363091937e-08
Position 406: 3.658845895255338e-08
Position 142: 2.4223349115064532e-08
Position 19236: 2.164538441230596e-08
Position 9340: 2.1216710165813387e-08
Position 1555: 1.6968126827031456e-08
Position 138: 1.3129249261366619e-08
Position 1928: 1.2939399137171939e-08
Position 535: 1.2085599063919159e-08
Position 131: 1.0001215160487986e-08
Position 2090: 9.743988013190238e-09
Position 452: 6.841816166701169e-09
Position 694: 6.239660509364275e-09
Position 692: 4.343660761010134e-09
Position 666: 3.41471764988844e-09
Position 801: 2.0457824794246146e-09
Position 601: 1.8580235139171765e-09
Position 796: 1.5952178924857149e-09
Position 508: 1.3662481445960333e-09
Position 682: 7.853636959977929e-10
Position 460: 4.363059144731856e-10
Position 865: 4.258981644576546e-10
Position 1181: 1.4905186524777614e-10
Position 968: 2.4640721515768778e-11
Position 907: 1.2510593078554878e-11
Position 975: 1.1713626357613721e-11
Position 517: 5.066944816353288e-12
Position 76: 6.227648747989671e-15
Position 72: 2.6042595672057655e-15
Position 68: 4.550751772677518e-16
Position 80: 3.8733371634127086e-16
Position 84: 1.901116196602002e-16
