Gene = VEPH1
Position 3588: 0.00038042046590656096
Position 1660: 0.0003497007389203784
Position 212: 0.00033442975100846073
Position 312: 0.0003289317364600064
Position 342: 0.00031509933901164336
Position 7485: 0.0002880631458111074
Position 796: 0.0002541889858073314
Position 3683: 0.00020587994817579007
Position 3997: 0.00019323475585120823
Position 1813: 0.0001770812147719353
Position 10206: 0.00013385494684131898
Position 69: 0.00012071911017865554
Position 1612: 0.00011822188600293693
Position 6489: 0.00011740785637585255
Position 351: 0.00011440880855395638
Position 76: 0.00010853179786553663
Position 2316: 8.584403546000478e-05
Position 1045: 8.432478226102516e-05
Position 974: 8.252250419193631e-05
Position 868: 7.462416278354772e-05
Position 1709: 6.60248188238439e-05
Position 1905: 6.326408349265164e-05
Position 435: 6.31853011454898e-05
Position 610: 5.5343584134114595e-05
Position 237: 5.257882083389854e-05
Position 1590: 4.670651755080843e-05
Position 1908: 4.117080990414943e-05
Position 179: 3.630370253436791e-05
Position 800: 3.271506034854675e-05
Position 8656: 2.820564378971489e-05
Position 2194: 2.7744196244081946e-05
Position 5749: 2.5001683924826247e-05
Position 717: 2.4667677122124504e-05
Position 455: 2.404160200101664e-05
Position 1533: 2.315296126433723e-05
Position 1607: 2.0285308651886947e-05
Position 3452: 1.9447794462191497e-05
Position 1799: 1.6763646083379046e-05
Position 1722: 1.3789436332788554e-05
Position 588: 1.5866895343040911e-06
Position 374: 1.1217113248837493e-06
Position 598: 1.0820008740720249e-06
Position 141: 5.524575655097601e-07
Position 314: 2.9884361552233804e-07
Position 414: 2.9238882608467896e-07
Position 2807: 2.695827157496761e-07
Position 5903: 1.965306241898552e-07
Position 2725: 1.8020170487293341e-07
Position 714: 9.267209771800483e-08
Position 2800: 8.955386003883527e-08
Position 316: 8.346126610376954e-08
Position 88: 7.93518963328846e-08
Position 639: 5.314493724426008e-08
Position 1093: 5.000495119754013e-08
Position 1527: 3.8284119997100804e-08
Position 711: 2.1423318123163198e-08
Position 859: 8.994780019723872e-09
Position 1066: 6.099923547816045e-09
Position 387: 1.9650296939304676e-09
Position 466: 1.9203570447359753e-09
Position 614: 4.270780155119474e-10
Position 2326: 3.48271109100555e-11
Position 445: 3.6565875814958264e-12
Position 490: 3.902843822848827e-13
Position 641: 2.3502314299446182e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2125: 0.8713325000014577
Position 5595: 0.8157246797861019
Position 10133: 0.6671294698466684
Position 4396: 0.5411846026134073
Position 5408: 0.5318092499886828
Position 9337: 0.5282784017373574
Position 4129: 0.3980652595112827
Position 7920: 0.34901421112196906
Position 3770: 0.23322068854596711
Position 9169: 0.21381519949294756
Position 8048: 0.18203670628482777
Position 12060: 0.16227030953440522
Position 14266: 0.13729832349913443
Position 3913: 0.13637216890588413
Position 18726: 0.11320586445731325
Position 8147: 0.0996729376670698
Position 13518: 0.092909973607701
Position 10049: 0.06913005047350664
Position 7155: 0.06267741795010327
Position 5448: 0.054098868815592706
Position 5745: 0.05069901927725583
Position 13091: 0.04882831867523484
Position 10527: 0.045944305927606226
Position 10182: 0.04476382052176802
Position 5232: 0.04470484416441033
Position 19537: 0.04262270549520812
Position 16141: 0.042217118494283154
Position 12738: 0.04081729305927528
Position 10612: 0.040800395199453554
Position 3751: 0.03665528116526223
Position 11206: 0.036356119904456474
Position 7277: 0.03549526492656285
Position 5678: 0.034611221246384834
Position 11878: 0.033572609295946396
Position 12951: 0.03353990771871913
Position 9064: 0.03226665113254121
Position 10332: 0.03125507931272668
Position 13019: 0.030347947866088548
Position 15828: 0.027402799456300562
Position 9982: 0.023931739752872463
Position 5338: 0.02310539883129767
Position 8094: 0.02241504817173844
Position 14965: 0.022391738325160112
Position 1634: 0.021792275108730278
Position 7413: 0.020365753102875774
Position 2342: 0.019100187193479164
Position 13660: 0.018609853669709978
Position 1771: 0.018330723336305154
Position 10371: 0.01667036730662133
Position 2100: 0.016088804923992787
Position 14327: 0.015241376266271433
Position 12464: 0.014721777870561756
Position 9379: 0.014609538675992824
Position 11366: 0.014316488097718733
Position 10075: 0.014216014217662581
Position 695: 0.013917112863547647
Position 6352: 0.013829514975279346
Position 16793: 0.011642552407034892
Position 11239: 0.010393597217290673
Position 9466: 0.01031380624596762
Position 5415: 0.010159843499222833
Position 871: 0.009968055581100622
Position 924: 0.009306684819592582
Position 647: 0.007976160604139327
Position 2382: 0.007561030032247475
Position 10645: 0.007483235138263351
Position 2443: 0.007367085349801125
Position 11391: 0.0071281536222414866
Position 7245: 0.0067544132810408225
Position 12896: 0.006527025128603365
Position 1481: 0.005950560379859209
Position 5451: 0.0058945456520792475
Position 2508: 0.005254424280718759
Position 7365: 0.005084159193321485
Position 3240: 0.005028871096534686
Position 954: 0.004857548560982793
Position 3858: 0.004845141605122187
Position 9537: 0.004444402782127231
Position 900: 0.004242074935881532
Position 769: 0.0041867406757537485
Position 934: 0.004117465833411198
Position 10141: 0.004057646312579779
Position 3341: 0.0037684985858815636
Position 5056: 0.003448715596211625
Position 7090: 0.003277399846596158
Position 9656: 0.00326843719196192
Position 9235: 0.0032394468503463177
Position 2877: 0.0029970586339986686
Position 6008: 0.0029754096688621567
Position 12002: 0.0029353449745790094
Position 3704: 0.0029185195553494718
Position 4416: 0.0026022055644327707
Position 1167: 0.0025136076795990833
Position 3444: 0.0024944378689525973
Position 10893: 0.002471541759625362
Position 10738: 0.002461725028669371
Position 2157: 0.0023620183869542282
Position 10553: 0.0023529543171042972
Position 3977: 0.0023317056429887264
Position 1831: 0.0022383557137313956
Position 8911: 0.0022167841844989897
Position 466: 0.0022134531986294738
Position 1828: 0.00219432219436875
Position 5770: 0.0019528423212710506
Position 2044: 0.0018951002106500751
Position 3817: 0.001892782330552241
Position 3578: 0.0018129094971399075
Position 10976: 0.0017377419518271287
Position 10832: 0.00170606638664936
Position 1443: 0.0016616310610643062
Position 3992: 0.0016282746120479814
Position 10854: 0.0014854686892669844
Position 842: 0.001472497669484174
Position 13336: 0.0014405821645224021
Position 2133: 0.0014114483422236102
Position 1588: 0.0013611907623595457
Position 3748: 0.0013447750102655363
Position 3601: 0.0013314883132725074
Position 4831: 0.001306823701644064
Position 5975: 0.0013066275851899324
Position 12567: 0.0012521911261568052
Position 4935: 0.0012454898166115915
Position 11705: 0.0012257257343937517
Position 766: 0.0012120661272190397
Position 3181: 0.0011450547541801202
Position 5365: 0.0011317345026298795
Position 3777: 0.0011240332410511905
Position 518: 0.001122479778702534
Position 8655: 0.0010796687617148691
Position 6402: 0.0010569623257909205
Position 3249: 0.0010251686818911667
Position 5704: 0.0009613053446187097
Position 12223: 0.0009563264026289059
Position 12497: 0.0009540371978127554
Position 1559: 0.0009187000980750952
Position 2946: 0.0008710757858729713
Position 4567: 0.0008672418466911389
Position 1752: 0.0008525767264333402
Position 2290: 0.0008444000045875129
Position 11644: 0.0008165337993293842
Position 11693: 0.0007875020638588731
Position 11750: 0.0007684091751366726
Position 3529: 0.0007670745185684577
Position 8291: 0.0006888384457592054
Position 3246: 0.0006774485593089105
Position 2309: 0.0006635204998776137
Position 7335: 0.000654295112055312
Position 3202: 0.0006246884583625267
Position 3472: 0.0006124773724320378
Position 9748: 0.0005833230686182439
Position 2950: 0.0005785862282658067
Position 394: 0.0005503745464314802
Position 3023: 0.0005418220931660452
Position 4747: 0.000539811996378331
Position 6263: 0.0005381243995547952
Position 1087: 0.0005167733992573971
Position 3683: 0.0005024426515434886
Position 1995: 0.0004878162871013683
Position 12423: 0.0004543352041912678
Position 1875: 0.0004290645506299247
Position 3403: 0.000391737029997878
Position 3086: 0.00038855228637107287
Position 1908: 0.0003874738108689867
Position 3209: 0.0003362520500273788
Position 717: 0.0002890228041800755
Position 987: 0.0002333876418525588
Position 2889: 0.00021776697648429077
Position 1775: 0.00017444650406548583
Position 859: 0.00016473853917126302
Position 808: 0.0001636396317595325
Position 1420: 0.00015123019002286742
Position 3688: 0.00014708612002588598
Position 9797: 0.00014358621540865783
Position 9769: 0.00013398851328652204
Position 3501: 0.0001249845730221332
Position 1458: 0.00011256273394570461
Position 3349: 0.0001110124503076413
Position 1905: 0.00011043598206802703
Position 938: 0.0001019930414067012
Position 3061: 0.00010123206156008923
Position 2012: 9.219258896215535e-05
Position 3298: 9.16471219037036e-05
Position 1238: 8.797532134995871e-05
Position 3107: 8.522316554779061e-05
Position 1703: 8.505897408742456e-05
Position 1116: 7.304639403421792e-05
Position 1395: 7.268282385680613e-05
Position 291: 7.079798304237123e-05
Position 1125: 6.577181348269244e-05
Position 4133: 6.311893604789057e-05
Position 6321: 6.129770770243998e-05
Position 3623: 6.087007816187095e-05
Position 4661: 6.080928819876118e-05
Position 2401: 5.804939373164437e-05
Position 1274: 5.5485839054595085e-05
Position 3557: 5.286370524008598e-05
Position 5633: 5.2712665638467434e-05
Position 2316: 5.2247372863813463e-05
Position 569: 4.813801557504216e-05
Position 1646: 4.64520735977082e-05
Position 783: 4.643087291632905e-05
Position 3585: 4.488625592249262e-05
Position 1303: 4.2398685374160315e-05
Position 1754: 4.201943346413883e-05
Position 2170: 3.775756009492692e-05
Position 2186: 3.4566350750829417e-05
Position 1378: 3.3304615635246935e-05
Position 552: 3.2295001358553835e-05
Position 1222: 3.20391600978349e-05
Position 4032: 3.136587376253518e-05
Position 1967: 3.0489609981112762e-05
Position 349: 3.0253446043609823e-05
Position 1515: 2.948588294461636e-05
Position 2785: 2.8940107824283353e-05
Position 2206: 2.6962664599632794e-05
Position 1041: 2.2778532436095495e-05
Position 423: 2.2687244570211778e-05
Position 1676: 1.8268754812346837e-05
Position 5604: 1.769004625110186e-05
Position 333: 1.7530730664581688e-05
Position 1709: 1.727159303200508e-05
Position 1722: 1.7271191517013926e-05
Position 8494: 1.72538945460504e-05
Position 1206: 1.6357919775666606e-05
Position 1786: 1.5209234174722715e-05
Position 877: 1.4367418519989101e-05
Position 1508: 1.3082939809386647e-05
Position 2569: 1.3074985775006722e-05
Position 321: 1.2817085475901662e-05
Position 523: 1.2649765816132756e-05
Position 2391: 9.622013393401043e-06
Position 2528: 9.452280042977233e-06
Position 956: 9.349443544641558e-06
Position 580: 8.776993369149195e-06
Position 3522: 8.263884581946709e-06
Position 401: 8.209802000259728e-06
Position 1329: 8.116584489524024e-06
Position 1683: 7.627866785059449e-06
Position 216: 6.3598183670146265e-06
Position 4962: 5.858342826256994e-06
Position 1020: 5.7457947381661416e-06
Position 879: 5.450281746933695e-06
Position 2511: 4.880113057899848e-06
Position 230: 4.437183969588347e-06
Position 1045: 3.4244743835482018e-06
Position 2815: 2.697677248444494e-06
Position 272: 2.1572741395877663e-06
Position 2179: 6.932028685965097e-07
Position 6266: 2.7929643933085543e-07
Position 1970: 1.8439659816638427e-07
Position 2840: 1.6344682238529772e-07
Position 1363: 1.3105796551203953e-07
Position 1334: 1.1271574950013296e-07
Position 1851: 1.0999484902061532e-07
Position 3277: 1.0008381976759664e-07
Position 3089: 9.725797233402084e-08
Position 247: 7.08524999956816e-08
Position 785: 6.26524602372799e-08
Position 596: 6.210708349107008e-08
Position 2516: 6.067501867143611e-08
Position 297: 4.468323878260671e-08
Position 5549: 4.413200871202173e-08
Position 407: 4.1982172958623166e-08
Position 184: 4.059589651714346e-08
Position 974: 2.4153822572781472e-08
Position 1807: 1.4253267881627033e-08
Position 2519: 1.3027231615441425e-08
Position 1245: 1.0341836842556893e-08
Position 2646: 9.128400926013834e-09
Position 351: 8.768993670276426e-09
Position 218: 8.760426972397968e-09
Position 1280: 8.702692922695732e-09
Position 250: 7.543995032709679e-09
Position 227: 7.483564999726757e-09
Position 1140: 6.017577988884093e-09
Position 1143: 4.387995725769933e-09
Position 235: 2.486626232604085e-09
Position 132: 2.085200764740123e-09
Position 257: 1.6517873115402791e-09
Position 404: 1.647454256794339e-09
Position 411: 3.0168813668820846e-10
Position 309: 1.4712219941540862e-10
Position 584: 1.3924009994040557e-10
Position 796: 9.333219879838222e-11
Position 134: 7.79641889688828e-11
Position 237: 6.530358805426576e-11
Position 1029: 4.818546006320937e-11
Position 148: 3.545969930052876e-11
Position 196: 1.1977070298693422e-11
Position 206: 6.094693785566175e-12
Position 262: 5.8115088800973615e-12
Position 150: 3.520583045054433e-12
