Gene = KRBA1
Position 6702: 0.0006996437265082043
Position 3740: 0.0006953842080653751
Position 6787: 0.0006714873693611353
Position 15764: 0.0005762924209667534
Position 9752: 0.00048987219804886
Position 7674: 0.0004744962470581785
Position 7569: 0.000474421352496754
Position 14253: 0.0004697563433105803
Position 310: 0.0004565876601217305
Position 5736: 0.0004199962985836027
Position 9220: 0.0003926129302997517
Position 10126: 0.0003762041089598865
Position 6255: 0.00034578257264479464
Position 15197: 0.0003117077365048529
Position 8625: 0.00027825511897349266
Position 6510: 0.00027327771253125643
Position 14306: 0.00026984824855351007
Position 6270: 0.00025261058991881053
Position 5671: 0.00024997686017191005
Position 841: 0.00021940995485719955
Position 14218: 0.00021329422745158396
Position 14265: 0.0002111333619537327
Position 1098: 0.0001997439519965028
Position 9215: 0.00016979594322582815
Position 1468: 0.00016824411337178455
Position 6840: 0.00013581109739433826
Position 343: 0.00010631179417984213
Position 3866: 0.00010444252736324524
Position 6280: 9.244532787612397e-05
Position 6182: 7.957200050061993e-05
Position 941: 7.40552951576012e-05
Position 16773: 7.280022409503082e-05
Position 1046: 6.853131123862813e-05
Position 577: 6.58307783369638e-05
Position 1115: 5.328986156322492e-05
Position 7134: 5.300599078216464e-05
Position 854: 4.747576188743019e-05
Position 6776: 3.583665212982909e-05
Position 90: 3.55273407690013e-05
Position 199: 3.111745019902887e-05
Position 5871: 2.558982339104962e-05
Position 1574: 2.0770806427920907e-05
Position 5992: 2.0484564870670417e-05
Position 315: 2.019167267398769e-05
Position 5984: 2.0159327144785557e-05
Position 1123: 1.890822887315674e-05
Position 1374: 9.58290432003632e-06
Position 1179: 9.047201068333819e-06
Position 529: 8.515895476062329e-06
Position 1198: 8.285666293773315e-06
Position 1136: 5.910608527780218e-06
Position 714: 5.282677838863017e-06
Position 5768: 3.974419224627752e-06
Position 6062: 3.7297984163341694e-06
Position 1638: 3.0995334999192533e-06
Position 565: 2.476465571532612e-06
Position 596: 2.4631422402463177e-06
Position 662: 2.055742166640496e-06
Position 301: 1.7386843761914759e-06
Position 712: 1.631264535720171e-06
Position 11205: 1.6265406262353125e-06
Position 435: 1.5737841525710518e-06
Position 289: 1.0954802536392564e-06
Position 255: 9.761338073435549e-07
Position 828: 9.095003927855552e-07
Position 532: 8.48623585224109e-07
Position 683: 7.157615508277117e-07
Position 6323: 6.792120234699871e-07
Position 859: 5.702890533129471e-07
Position 1719: 3.3319979931140463e-07
Position 6529: 3.3277099884319457e-07
Position 648: 2.923881472394862e-07
Position 6480: 2.7579359071736344e-07
Position 659: 2.3762123229339167e-07
Position 367: 1.2763599780711982e-08
Position 20: 1.217211507359117e-08
Position 878: 3.334782472839184e-09
Position 189: 1.374086167754007e-09
Position 360: 3.0376925147779016e-10
Position 536: 2.071084697091618e-10
Position 397: 1.989453639743545e-10
Position 465: 1.184257415656249e-10
Position 534: 1.0527302391362693e-10
Position 501: 7.103217914621641e-11
Position 440: 7.061164188037975e-11
Position 282: 3.164821705387576e-11
Position 543: 1.5168863673760628e-12
Position 518: 1.140826486818776e-12
Position 294: 2.632596314476609e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16659: 0.9242191996054958
Position 5823: 0.8505182272528077
Position 15134: 0.7884157674202406
Position 6368: 0.7296134588581304
Position 13511: 0.7171290283795121
Position 4996: 0.6575026921245636
Position 9640: 0.5815493222594322
Position 15415: 0.5542538264660161
Position 7410: 0.553740412007888
Position 10913: 0.4889548455539257
Position 18857: 0.4857812328206185
Position 8722: 0.47332028255733183
Position 4534: 0.43333548968404384
Position 10875: 0.3974725239826688
Position 8519: 0.3138903329438883
Position 14176: 0.24665127125673209
Position 8494: 0.23628623086347214
Position 10303: 0.19919711481498226
Position 5041: 0.17608353293909812
Position 18876: 0.17607055228841095
Position 14264: 0.1646916156136174
Position 14475: 0.1529889372282559
Position 18311: 0.1493838856170806
Position 6371: 0.1429775564393937
Position 7771: 0.12201115380692001
Position 7733: 0.11174113404381922
Position 1666: 0.10965337166920675
Position 4552: 0.09475090965258533
Position 18192: 0.09252096618719587
Position 8760: 0.08731033600770259
Position 5856: 0.08066014763228264
Position 8564: 0.06952572300223639
Position 969: 0.06408333278865812
Position 18297: 0.0630394686359987
Position 8675: 0.06258777174680825
Position 9708: 0.06239480388261201
Position 16115: 0.05823763281624707
Position 6624: 0.05752977706201497
Position 16910: 0.05740439892869298
Position 227: 0.05652229482331729
Position 14127: 0.05472736702889265
Position 15434: 0.054043748739774564
Position 17861: 0.05061910776761576
Position 8973: 0.04766973934820232
Position 13607: 0.045444346577876396
Position 5867: 0.04173194283963237
Position 7362: 0.03819072699608067
Position 18834: 0.035918629211886474
Position 8937: 0.03318730065669305
Position 7790: 0.031746036680597
Position 7886: 0.030701295048668652
Position 10410: 0.02957897683563919
Position 10984: 0.02954099630247287
Position 15662: 0.029454265438144677
Position 15069: 0.029053547700702374
Position 15258: 0.028757546692037745
Position 8781: 0.028755197450715458
Position 2679: 0.02838391185702409
Position 15488: 0.02556222931631271
Position 17406: 0.023685222609823593
Position 7821: 0.021862119700488576
Position 17300: 0.021379935805352426
Position 4362: 0.021327840233409927
Position 13610: 0.020962744808237312
Position 10987: 0.020813254300767067
Position 4970: 0.019159477170127934
Position 18221: 0.017055248283212743
Position 13434: 0.016835393530910934
Position 13540: 0.016581450841886718
Position 18880: 0.01652819300576216
Position 10042: 0.015398110041195965
Position 10821: 0.01510797910328153
Position 14216: 0.014826618493209097
Position 16460: 0.01393011523015588
Position 7255: 0.013485287473391356
Position 1599: 0.013212434807609034
Position 16691: 0.01319263777559488
Position 7343: 0.013034481365068726
Position 10117: 0.01294164291689595
Position 4521: 0.0127717727943536
Position 5002: 0.012608409313240162
Position 14300: 0.0118763192030326
Position 8239: 0.011550976884680444
Position 2645: 0.011517865303624388
Position 18052: 0.011437776545692413
Position 7489: 0.010727234710995865
Position 7126: 0.010430671061925495
Position 6401: 0.010092192810053361
Position 18690: 0.010050982459679393
Position 16638: 0.009709228489395136
Position 6422: 0.00945016440792874
Position 15599: 0.009158443683602961
Position 8032: 0.009137125822264497
Position 15491: 0.008835380298458614
Position 19359: 0.00869214057850484
Position 19113: 0.008463883135657112
Position 8941: 0.008201436514066258
Position 2421: 0.008179139098160676
Position 18082: 0.00806776037787541
Position 9219: 0.008026361987971301
Position 8424: 0.007830940688074613
Position 8000: 0.007830779206809298
Position 301: 0.0075572885523588155
Position 907: 0.0072316599626141695
Position 941: 0.007092988485746926
Position 6231: 0.006585356353018762
Position 16303: 0.0063934431511982375
Position 16027: 0.0063766874250479515
Position 1847: 0.006304827572897598
Position 2455: 0.006213084111815711
Position 7064: 0.006163334082488416
Position 924: 0.006113473802677488
Position 4576: 0.005977020180736245
Position 18705: 0.0059275814334508025
Position 14278: 0.005805202393666926
Position 18550: 0.005484239302279751
Position 9480: 0.005321747464608276
Position 13613: 0.004892416732554958
Position 18727: 0.004747442948230468
Position 15099: 0.004715219133057254
Position 5650: 0.004697011077273797
Position 10177: 0.00446262727483191
Position 7123: 0.0044462204927457685
Position 840: 0.004307433258543846
Position 13437: 0.004012514014243735
Position 13403: 0.00391318662523415
Position 16030: 0.003866102972235607
Position 15397: 0.003858245253984603
Position 10836: 0.0038227397861472757
Position 16891: 0.0038081869883061486
Position 19258: 0.0037433133435624192
Position 8799: 0.003714352218374943
Position 16427: 0.0037079636616719333
Position 9275: 0.0035959583914815757
Position 16923: 0.0034898398679887636
Position 10597: 0.0034138513160644475
Position 18740: 0.003392422981034548
Position 2687: 0.0033153586795809827
Position 4820: 0.0032768632883618145
Position 8360: 0.0030879555608154196
Position 9313: 0.003071292212184682
Position 17916: 0.0029979478324034755
Position 15234: 0.002975343242393078
Position 15556: 0.002857373369215824
Position 17913: 0.002754363989632332
Position 339: 0.002632621728685475
Position 18760: 0.002621670933454966
Position 7041: 0.0026028520750558514
Position 8727: 0.0025955417962874165
Position 9502: 0.002583384472400942
Position 8274: 0.002542933042445325
Position 9962: 0.002515759474745781
Position 6411: 0.0024150309698443314
Position 8457: 0.0023937853827628204
Position 7158: 0.002312048919595119
Position 14257: 0.0022582524671306862
Position 6073: 0.0022348951249195237
Position 10625: 0.0021922824117982602
Position 12376: 0.0021815709459922354
Position 7639: 0.002111033060350055
Position 1694: 0.002086664500919875
Position 14043: 0.0020234889530179475
Position 14477: 0.0020132223325740246
Position 7025: 0.001976857084169267
Position 5842: 0.001971961436776643
Position 16415: 0.0019141834482688353
Position 10969: 0.0018766711085084942
Position 2623: 0.0018232818185909647
Position 1617: 0.0018190448507043528
Position 9426: 0.0018172879969306972
Position 5831: 0.0017658279976233457
Position 313: 0.0016225303159922157
Position 10386: 0.0016026775455453969
Position 1574: 0.0016025910972961698
Position 255: 0.0015673392296195632
Position 10463: 0.0015221606131538034
Position 16591: 0.0014926164789273576
Position 4328: 0.00139453589412408
Position 14661: 0.0013491799469533801
Position 9984: 0.001306510894330214
Position 8442: 0.001246463313218762
Position 6985: 0.001244411693412409
Position 528: 0.0012225361719948686
Position 12863: 0.0011999369797938131
Position 8804: 0.001174589428001836
Position 9284: 0.0011350000699793508
Position 6468: 0.0011081133116960982
Position 5615: 0.0011066662901913485
Position 13561: 0.0010983764962869365
Position 4882: 0.0010932705321916886
Position 4978: 0.0010611562391457453
Position 16665: 0.0010513257183608247
Position 10682: 0.0010505120775018836
Position 6341: 0.0010174219577416626
Position 17654: 0.0010160318731452138
Position 4741: 0.0009984664056803961
Position 4181: 0.0009944673925526295
Position 9081: 0.0009596140726811286
Position 17372: 0.000958613907273583
Position 5904: 0.000958440249794133
Position 7854: 0.0009456617680764794
Position 13457: 0.0009339340126514552
Position 7364: 0.0009205156737870222
Position 4315: 0.0008594571676807987
Position 17235: 0.0007615274290848355
Position 17550: 0.0007300699080057117
Position 7652: 0.0007291776894576066
Position 14664: 0.0007122256206704926
Position 3528: 0.0007051390326055816
Position 6783: 0.0006930135454519402
Position 6117: 0.0006920123929713771
Position 4453: 0.000655703161242545
Position 6811: 0.0006501831898333899
Position 7749: 0.0006497428964461553
Position 5767: 0.0006448944087584939
Position 12770: 0.0006210429611569482
Position 577: 0.0005922164408362357
Position 4909: 0.00056299635848098
Position 2304: 0.00051600883101645
Position 12973: 0.0005114682327006274
Position 5387: 0.0005058912697078601
Position 8434: 0.00043934854775447616
Position 12236: 0.0004356284278465786
Position 13348: 0.0004307602153378622
Position 13207: 0.0004011974314436045
Position 2546: 0.0003958192708882998
Position 8949: 0.0003823214955928718
Position 12393: 0.00033186986949037444
Position 4295: 0.0003315894775330828
Position 2566: 0.00031964028418176107
Position 9573: 0.0003164205157997441
Position 608: 0.00031600251057242203
Position 1002: 0.0003117478152169026
Position 17216: 0.0003031607231532802
Position 450: 0.0003019430882908109
Position 7229: 0.00029274887700448196
Position 8844: 0.00029092103254757095
Position 199: 0.000284690361998835
Position 8469: 0.0002676279753542797
Position 4023: 0.0002503925498312819
Position 817: 0.0002484642108418417
Position 182: 0.00023997857526918603
Position 4222: 0.00023606495322124336
Position 883: 0.00023425914150423027
Position 204: 0.00023204381038718593
Position 9685: 0.00022880901603510877
Position 17303: 0.00022486331228005937
Position 7801: 0.0002218085724414561
Position 8298: 0.00020737174929494443
Position 6327: 0.00020424696154007892
Position 5670: 0.00020074292810905327
Position 17356: 0.00018880614649081454
Position 4888: 0.00018797666646391486
Position 2839: 0.000185294076944902
Position 2738: 0.00018265969093152177
Position 1449: 0.0001818413862994706
Position 3125: 0.00017508711903477825
Position 16926: 0.00017433215432152363
Position 13322: 0.00016890012350058943
Position 6439: 0.0001663583374478987
Position 6435: 0.0001649436321170744
Position 3147: 0.00016136105712007763
Position 7686: 0.00015600474277308187
Position 1943: 0.00015584250407457286
Position 2370: 0.0001524555445526465
Position 15981: 0.00014702671576254943
Position 457: 0.0001454679791303067
Position 6480: 0.0001397090755263593
Position 5115: 0.0001317816584712222
Position 5901: 0.0001270046013920969
Position 1729: 0.00011999147977830709
Position 3022: 0.00011694559681628643
Position 2891: 0.00011437030525117136
Position 7301: 0.00011239401634984637
Position 8696: 0.00010840709898528674
Position 18161: 0.00010383535656447606
Position 6862: 0.00010356992544731749
Position 854: 0.00010082562880181477
Position 2589: 0.000100201305964797
Position 7438: 8.761583247826472e-05
Position 6150: 8.443139415637931e-05
Position 6525: 8.305483492305532e-05
Position 6280: 7.325426937457318e-05
Position 5923: 6.814508017102125e-05
Position 2005: 6.427745588463071e-05
Position 2753: 5.831667798616183e-05
Position 1370: 5.540444786043142e-05
Position 3468: 5.12747059084183e-05
Position 1677: 4.540804820086052e-05
Position 6079: 4.515697021436906e-05
Position 945: 3.957028136144228e-05
Position 8068: 3.599008557462261e-05
Position 435: 3.512738802475773e-05
Position 5364: 3.3841963188378966e-05
Position 7713: 3.324443403379291e-05
Position 1895: 3.1113844521260146e-05
Position 6664: 3.070705646354013e-05
Position 1416: 2.78261991213485e-05
Position 3739: 2.464517845687927e-05
Position 6254: 2.302221281260245e-05
Position 3767: 1.876781845774161e-05
Position 6587: 1.79928641280887e-05
Position 759: 1.4773857962401233e-05
Position 6892: 1.4292185463838634e-05
Position 7495: 9.626888095008846e-06
Position 16950: 7.648536945756096e-06
Position 169: 6.959811562508797e-06
Position 823: 5.02288952224357e-06
Position 1373: 3.826907060001595e-06
Position 326: 3.1933775537745536e-06
Position 1628: 3.1345227122608523e-06
Position 335: 3.0939410915750496e-06
Position 948: 3.0004202091158326e-06
Position 1542: 2.790252743797613e-06
Position 588: 2.6237840419156377e-06
Position 1253: 2.2782249701234743e-06
Position 7901: 1.910556167762e-06
Position 507: 1.8425875032587311e-06
Position 1634: 1.5225277280574767e-06
Position 315: 1.4154148811129388e-06
Position 7945: 1.316674622446809e-06
Position 6714: 1.3063088062241618e-06
Position 1723: 1.3050402574944602e-06
Position 497: 1.2259488558773593e-06
Position 742: 1.22506386917931e-06
Position 1178: 1.1768833764117278e-06
Position 1393: 1.0914097997212686e-06
Position 683: 9.653363684853525e-07
Position 1829: 8.012412858166979e-07
Position 6313: 7.893175686607444e-07
Position 1045: 7.594944830878323e-07
Position 1015: 7.383774130362617e-07
Position 6505: 6.759687200300174e-07
Position 11112: 5.412297950745864e-07
Position 343: 5.295144322073679e-07
Position 783: 5.181840691929772e-07
Position 418: 5.119863111373641e-07
Position 1278: 4.971210645952065e-07
Position 648: 4.776307045258094e-07
Position 2023: 4.5632609740493965e-07
Position 6797: 4.094929644266259e-07
Position 6631: 3.9619940801717787e-07
Position 6877: 3.830448790808366e-07
Position 769: 3.8081071788987353e-07
Position 1919: 3.040722290331154e-07
Position 6238: 2.8287123851624523e-07
Position 1578: 2.7401461965861526e-07
Position 710: 2.5821621163791334e-07
Position 11135: 2.3234339630325565e-07
Position 1972: 2.3086924631057807e-07
Position 693: 1.6690650668993386e-07
Position 1538: 1.4199770494165808e-07
Position 11160: 1.3382636948159878e-07
Position 491: 1.2077305675575203e-07
Position 721: 1.1938850617999547e-07
Position 422: 1.0042433131331612e-07
Position 2762: 8.583277626666445e-08
Position 470: 5.775326611920036e-08
Position 410: 4.923594834132974e-08
Position 160: 4.8621083856756004e-08
Position 789: 4.2270608073080384e-08
Position 725: 3.9055754474866056e-08
Position 673: 3.46364832960923e-08
Position 5375: 2.8149292481322386e-08
Position 644: 2.367771138562384e-08
Position 689: 1.7385053690591418e-08
Position 485: 1.7087761266917913e-08
Position 581: 1.3898043026396116e-08
Position 6569: 1.0218100341967405e-08
Position 462: 7.7484457168803e-09
Position 5338: 7.093362667262514e-09
Position 6542: 6.848852517250632e-09
Position 1813: 2.4247032075404605e-09
Position 120: 2.3661200529388856e-09
Position 862: 2.084025397645991e-09
Position 477: 5.314953605455899e-10
Position 489: 6.049390525690166e-11
