Gene = BCL2L15
Position 6385: 0.009477966262324736
Position 146: 0.008652096226407448
Position 6353: 0.00731887499599049
Position 6536: 0.0054635499452343915
Position 3309: 0.005244207740107959
Position 6580: 0.0045483071582518835
Position 195: 0.004158262577374065
Position 383: 0.003702600534018674
Position 830: 0.0031540587552503414
Position 6147: 0.003138834870053927
Position 5420: 0.002728578277883122
Position 177: 0.002728273218614722
Position 3260: 0.00263225545617415
Position 3278: 0.002146849469500962
Position 6823: 0.002129034645305132
Position 4068: 0.002043735346191197
Position 6263: 0.0016283789129399448
Position 5587: 0.0016251847908224217
Position 5495: 0.001374084060887267
Position 255: 0.0012889946188881119
Position 5688: 0.0010011047563401984
Position 2896: 0.0008662126035148095
Position 757: 0.0008376737761540594
Position 5643: 0.0007520206634045808
Position 950: 0.0007255256592282349
Position 2832: 0.0006140459678060168
Position 159: 0.0005657189408502892
Position 5691: 0.0005530102620332346
Position 857: 0.0005502970548551228
Position 3766: 0.0005177915290433075
Position 5886: 0.0004860382616059737
Position 1334: 0.0004787108306964625
Position 5942: 0.0004713578170448465
Position 400: 0.00043251085550889554
Position 4479: 0.0003901268044594309
Position 1640: 0.00031431793785858045
Position 6333: 0.0003140805177076741
Position 1137: 0.0003065300248101722
Position 3156: 0.0003043051032212423
Position 1338: 0.00021810413931797965
Position 6078: 0.00021374754928344124
Position 3690: 0.0002116120560779101
Position 5805: 0.00021076155923801742
Position 3379: 0.0002067855656050694
Position 1666: 0.00020625600889474037
Position 1740: 0.0002030725573488504
Position 5362: 0.00020254350861386241
Position 3128: 0.00019716546651116378
Position 5430: 0.00019387722444465276
Position 3937: 0.00018124553903396605
Position 6706: 0.00017527204556878933
Position 5440: 0.00016946192994270307
Position 2680: 0.00016218995885467245
Position 6064: 0.00015182411496164687
Position 179: 0.0001491767048402305
Position 5606: 0.00014540811145272227
Position 5614: 0.00014311005081832373
Position 3349: 0.00013666469362602878
Position 893: 0.00013073715821513193
Position 1091: 0.00012632047515718042
Position 4634: 0.00011426372021161619
Position 283: 0.00010140379391766531
Position 6655: 9.973536651681571e-05
Position 5567: 9.900097006473117e-05
Position 1503: 9.516640156354541e-05
Position 4092: 9.354878499614417e-05
Position 5461: 8.936855889550276e-05
Position 2325: 8.551177045207978e-05
Position 1723: 8.5505721764916e-05
Position 4230: 8.513781850091041e-05
Position 5591: 8.353880989330833e-05
Position 667: 8.059576697065884e-05
Position 3518: 7.40846740218372e-05
Position 6744: 7.167654429496278e-05
Position 3029: 6.993630246595906e-05
Position 6236: 6.728869663054392e-05
Position 2161: 6.700545518220025e-05
Position 477: 6.240304699830713e-05
Position 4421: 6.222242598360816e-05
Position 803: 5.670092932408288e-05
Position 6684: 5.402507542828853e-05
Position 3790: 4.723206133659694e-05
Position 6199: 4.716995355966187e-05
Position 993: 4.667925047496816e-05
Position 4233: 4.515570837071647e-05
Position 6357: 4.4848182832666116e-05
Position 6014: 4.462025929936054e-05
Position 4310: 4.410030862177909e-05
Position 5939: 4.158551914689499e-05
Position 242: 4.082980629019847e-05
Position 5513: 3.7148362619444736e-05
Position 6246: 3.7108236057140616e-05
Position 1764: 3.649567492039088e-05
Position 3710: 3.425617164976498e-05
Position 6290: 3.3437446427594014e-05
Position 5312: 3.285891439657691e-05
Position 512: 3.219274551843061e-05
Position 4444: 3.169328047284629e-05
Position 1205: 3.059163742019136e-05
Position 3332: 3.058045413371879e-05
Position 3410: 3.0435525712882253e-05
Position 6829: 2.8464404212348394e-05
Position 6762: 2.7681839221426277e-05
Position 6741: 2.6915957491860198e-05
Position 2844: 2.679458487112784e-05
Position 2079: 2.5373460772100517e-05
Position 3394: 2.4219420772086207e-05
Position 2043: 2.255735827664872e-05
Position 3289: 2.2535451949152128e-05
Position 2190: 2.1791788260685893e-05
Position 4510: 2.1154300842540645e-05
Position 3439: 1.9581609535040633e-05
Position 3940: 1.9554400714132994e-05
Position 2993: 1.5322584595883756e-05
Position 4775: 1.4762354368367023e-05
Position 6590: 1.2747022308638469e-05
Position 1358: 1.2655297860195757e-05
Position 4616: 1.2216981444546748e-05
Position 1585: 1.2001281661752084e-05
Position 4929: 1.1522109405306428e-05
Position 474: 1.054592307092094e-05
Position 3584: 9.740975180793808e-06
Position 728: 9.454483635329555e-06
Position 4979: 9.029509982571338e-06
Position 6780: 8.866892138752788e-06
Position 316: 8.292736807810486e-06
Position 361: 7.796572767225245e-06
Position 969: 7.611227694487983e-06
Position 3632: 7.2159694011556104e-06
Position 263: 7.1015690132727565e-06
Position 5373: 6.321374799650519e-06
Position 4905: 6.1659879050894894e-06
Position 4854: 5.969508796641655e-06
Position 6170: 5.933110935199953e-06
Position 4801: 5.262879512564861e-06
Position 419: 4.79341921410377e-06
Position 6265: 4.2425668892462565e-06
Position 1248: 4.069866318641872e-06
Position 329: 3.835824775442566e-06
Position 6214: 3.817157878264587e-06
Position 5946: 3.802396846795184e-06
Position 6050: 3.3418102745271596e-06
Position 394: 3.282425838304549e-06
Position 4684: 3.0213615326969313e-06
Position 98: 2.450582388947445e-06
Position 432: 2.1193868446096936e-06
Position 1141: 2.0315348345313894e-06
Position 5194: 1.8959816851875427e-06
Position 5120: 1.774260010085928e-06
Position 567: 1.7708395617335224e-06
Position 423: 1.7018751449279307e-06
Position 3847: 1.4153895629526947e-06
Position 1994: 1.3814603966252202e-06
Position 3738: 1.3418860792699882e-06
Position 603: 1.32123749018749e-06
Position 351: 1.2070474714809084e-06
Position 3966: 1.0761780180332537e-06
Position 3453: 9.920670038403482e-07
Position 2500: 8.522912084636619e-07
Position 4019: 7.286265439252706e-07
Position 5399: 7.195478450728198e-07
Position 289: 7.094791344116369e-07
Position 518: 6.668441960720293e-07
Position 2952: 6.275731940890928e-07
Position 3191: 5.962101994557752e-07
Position 561: 4.718812478058699e-07
Position 1221: 4.3058834067172297e-07
Position 1432: 4.198637775799008e-07
Position 3074: 4.136160915302711e-07
Position 2643: 4.1358042390774687e-07
Position 2215: 4.0726876937150373e-07
Position 2460: 4.0458954744547813e-07
Position 292: 3.6222026140325017e-07
Position 1384: 3.535309479096835e-07
Position 1552: 3.488517488150649e-07
Position 2503: 3.3708676220541493e-07
Position 486: 3.2114245202454514e-07
Position 1599: 2.7507364320623386e-07
Position 1508: 2.5911229811009413e-07
Position 676: 2.5818067812569495e-07
Position 1175: 1.9661039285201692e-07
Position 643: 1.6260121462534383e-07
Position 2850: 1.6174415423208732e-07
Position 535: 1.2147088461467536e-07
Position 615: 8.638273624790712e-08
Position 707: 5.047570656509517e-08
Position 490: 4.5783522640663006e-08
Position 695: 4.400245969660852e-08
Position 688: 3.7788980784308426e-08
Position 574: 2.7517497340126468e-08
Position 808: 2.7206449982868812e-08
Position 298: 2.4520609307068726e-08
Position 4074: 1.0014857813025385e-08
Position 767: 5.6462376094745005e-09
Position 960: 1.4769511082431994e-09
Position 777: 1.5368678037104455e-10
Position 529: 1.1548771180125079e-10
Position 1004: 4.7962314996209885e-11
Position 338: 3.579960254105832e-11
Position 713: 2.833914742951039e-11
Position 542: 9.902305708487297e-12
Position 715: 4.073080065922255e-12
Position 303: 3.48525664408947e-12
Position 340: 1.1840702867237136e-14
Position 77: 1.0554188958165648e-15
