Gene = GPN2
Position 599: 2.4734767712378733e-05
Position 787: 2.4132481440752948e-05
Position 172: 2.338808042949725e-05
Position 458: 1.838153223362449e-05
Position 832: 1.787389088982297e-05
Position 737: 1.637647896672752e-05
Position 57: 1.6345056659365117e-05
Position 616: 1.4258752423886568e-05
Position 1038: 1.0904931276545747e-05
Position 324: 1.0766144347696117e-05
Position 711: 1.0744840502015796e-05
Position 1041: 9.427372193464565e-06
Position 1665: 6.895681084114274e-06
Position 722: 5.585679439307962e-06
Position 6: 4.601201449049367e-06
Position 826: 4.544318946866835e-06
Position 1813: 3.6838940635103142e-06
Position 1426: 2.4550981151148404e-06
Position 1265: 6.590781864563168e-07
Position 367: 3.3697806531362566e-07
Position 66: 3.218648766001037e-07
Position 15: 2.2341407422851726e-07
Position 3201: 6.343019535031898e-08
Position 293: 3.5812139074353817e-09
Position 372: 2.8980592615597564e-09
Position 318: 1.8078441331505533e-09
Position 34: 1.0310140314821897e-09
Position 159: 2.642959979859811e-10
Position 817: 6.179996856993865e-11
Position 487: 1.6443087629596954e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6006: 0.7129608603543603
Position 1171: 0.46763887164624235
Position 4163: 0.42991194375369934
Position 1141: 0.2740525512926863
Position 12795: 0.12378813745998186
Position 13562: 0.11702471623669532
Position 537: 0.11677066787322875
Position 1880: 0.10210531372743718
Position 8082: 0.08133274338304172
Position 10547: 0.07968496691537469
Position 5981: 0.05149677291296892
Position 1492: 0.04571725243028123
Position 12172: 0.04120965952417228
Position 12957: 0.0350232612328577
Position 6538: 0.034045561587413065
Position 11187: 0.02862645146866956
Position 1689: 0.026796496287475147
Position 4114: 0.026282386732767185
Position 6068: 0.023495887198529325
Position 1211: 0.021307750369273085
Position 1710: 0.01882680703783125
Position 1232: 0.015823056654479972
Position 9090: 0.015458306308170997
Position 1504: 0.015051030429609907
Position 11435: 0.01497362972641077
Position 7964: 0.01458329382494006
Position 3310: 0.013756687023283897
Position 11378: 0.01343550756429151
Position 9692: 0.012947247109841083
Position 695: 0.011215814568357301
Position 4255: 0.011116844198367249
Position 5881: 0.010913747036483509
Position 6260: 0.009997547844252922
Position 4187: 0.009086651318608314
Position 9669: 0.008372500412945912
Position 1100: 0.008157039305204785
Position 6150: 0.007113513580192019
Position 1713: 0.007098586110720288
Position 9263: 0.0068079515604970615
Position 7935: 0.006800494063368747
Position 12292: 0.006676470029804982
Position 3771: 0.006319830958273081
Position 6515: 0.0062735197635406794
Position 5021: 0.005489457366352983
Position 11120: 0.005392852362861687
Position 1980: 0.004833082344605045
Position 9720: 0.004685864711479469
Position 5576: 0.0046734817346978244
Position 8900: 0.004557522129265898
Position 6728: 0.004500058317669146
Position 261: 0.003594058397353239
Position 1957: 0.0034103323978795876
Position 3168: 0.0033359535925242146
Position 5561: 0.0032202874153831286
Position 10526: 0.0027339899941401864
Position 3017: 0.00271375089326061
Position 8795: 0.0020269143297248775
Position 5479: 0.00199749020593098
Position 8983: 0.0018900340006592594
Position 1297: 0.001846600412197566
Position 236: 0.0018030412135402905
Position 5844: 0.0017734749649730543
Position 8014: 0.0016980901377510677
Position 4324: 0.0016643437519898237
Position 542: 0.0016379290231861479
Position 8590: 0.0015084424478909245
Position 3847: 0.0014835525775062956
Position 6854: 0.0014295096690009554
Position 3820: 0.0014211447930513362
Position 4033: 0.0013695911907990392
Position 6284: 0.0013389494000431033
Position 5607: 0.0012343996872339618
Position 3892: 0.0011687846284275155
Position 807: 0.0010466950922142955
Position 1665: 0.0009720089605382648
Position 8951: 0.0009671988585871724
Position 8414: 0.0009616719558605782
Position 207: 0.0009213032439259731
Position 3306: 0.0008529187707345486
Position 7989: 0.0008284839768275226
Position 7131: 0.0007741995791325437
Position 5482: 0.0006793638780615091
Position 3644: 0.0006622036754733687
Position 3482: 0.0006612302662498468
Position 6358: 0.000579498723705839
Position 10031: 0.0005605196018195364
Position 5601: 0.0005500362215068007
Position 8245: 0.0005445803403328479
Position 172: 0.0005372992212105921
Position 6422: 0.0005319916147202942
Position 6872: 0.0004925441976198364
Position 494: 0.0004904982436155913
Position 3718: 0.0004498770549461578
Position 5343: 0.00044928761536269096
Position 1222: 0.00043297023153962555
Position 3045: 0.0004183112376112685
Position 9291: 0.0004164614088007916
Position 1612: 0.00039501669482964357
Position 783: 0.0003947259746702107
Position 3647: 0.0003854828770475653
Position 458: 0.00037806471192119144
Position 1842: 0.0003765110157456606
Position 9168: 0.0003730578652511837
Position 3191: 0.00033203819903011606
Position 1116: 0.0003264174538923543
Position 468: 0.0002811900600263486
Position 4787: 0.00025934056827798017
Position 350: 0.00024740583316848355
Position 2171: 0.00024143191761245037
Position 832: 0.00024098732119659944
Position 4122: 0.0001907381153379483
Position 1028: 0.0001872681443176697
Position 577: 0.00018461248103779872
Position 3082: 0.0001780840403648498
Position 5066: 0.0001686358954435408
Position 4769: 0.00015946668015515866
Position 835: 0.00015550670434953293
Position 1549: 0.00015445187163162568
Position 599: 0.00014042620936776144
Position 730: 0.00013773126420846716
Position 6913: 0.00013414668604916873
Position 3332: 0.00012884617397382835
Position 6819: 0.00012688955962308733
Position 4355: 0.00010797636826367486
Position 4056: 9.91506893410471e-05
Position 3861: 9.835989272361714e-05
Position 2130: 9.700697750354698e-05
Position 1777: 8.664708079435628e-05
Position 1588: 7.91332291340894e-05
Position 1347: 6.95798062621481e-05
Position 856: 6.748205260571418e-05
Position 1558: 4.872750829327193e-05
Position 1813: 4.846330661476748e-05
Position 1437: 4.730951960505751e-05
Position 3732: 4.6297754163696744e-05
Position 1983: 4.576051951046991e-05
Position 1440: 4.0494659106091715e-05
Position 787: 3.431627656967843e-05
Position 1538: 3.4147386857237397e-05
Position 289: 2.9774637060571864e-05
Position 1669: 2.941380380366359e-05
Position 2772: 1.8568461775027324e-05
Position 2470: 1.645711200300477e-05
Position 293: 1.61963823977627e-05
Position 6012: 1.5043698959441467e-05
Position 6036: 1.3968048390998781e-05
Position 548: 1.2132612946472478e-05
Position 622: 9.343402840545767e-06
Position 915: 8.77934284039957e-06
Position 3955: 8.477680932135124e-06
Position 971: 8.24740165958529e-06
Position 266: 7.89669846929279e-06
Position 1569: 7.065942816241677e-06
Position 864: 6.794127293772673e-06
Position 880: 6.285144119446775e-06
Position 102: 6.2672227540019914e-06
Position 610: 6.08456063822107e-06
Position 742: 6.0241939687884e-06
Position 977: 5.953464672370636e-06
Position 365: 5.355992953850053e-06
Position 1400: 4.602454241712335e-06
Position 1518: 4.524403429968697e-06
Position 1446: 4.380711177375998e-06
Position 77: 4.173693657751203e-06
Position 650: 4.1144860673184265e-06
Position 1025: 3.309034357108333e-06
Position 699: 3.267668163227478e-06
Position 130: 3.1258994390916513e-06
Position 2977: 3.107197045363081e-06
Position 3179: 3.014647375469927e-06
Position 1048: 2.596310727804259e-06
Position 1528: 2.395427420590421e-06
Position 1513: 2.2588734071181216e-06
Position 722: 1.7997036484344604e-06
Position 1058: 1.5659914878503915e-06
Position 1809: 1.101564196410125e-06
Position 1324: 9.675571048146461e-07
Position 1004: 9.037279135454478e-07
Position 386: 7.929839633855363e-07
Position 1583: 7.464881875990906e-07
Position 890: 6.508841040168527e-07
Position 1779: 4.954599629343487e-07
Position 662: 4.5071627256799793e-07
Position 1036: 3.965718786328419e-07
Position 995: 3.7818824964931166e-07
Position 1856: 2.6918932031534397e-07
Position 1520: 1.14292685467638e-07
Position 1081: 9.039484104073182e-08
Position 925: 6.310332002187992e-09
Position 671: 6.325898258662502e-10
Position 82: 5.624036085793578e-10
Position 631: 9.739381602289771e-11
Position 703: 3.448336263042203e-11
Position 666: 4.608869788845285e-12
