Gene = UTS2
Position 628: 2.2930277235167296e-08
Position 215: 2.1434170763584568e-08
Position 226: 2.1271322096428824e-08
Position 894: 2.018145668319398e-08
Position 1099: 7.300751114395024e-09
Position 635: 5.980110354313267e-09
Position 559: 2.9496013244891323e-09
Position 772: 1.2178707054248352e-09
Position 728: 8.059377262422469e-10
Position 789: 7.531047293720831e-10
Position 717: 5.49502129995973e-10
Position 410: 3.608034472920383e-10
Position 765: 2.3320773632511817e-10
Position 580: 1.2827928681159609e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2508: 0.6059030086525898
Position 3747: 0.2594286886724534
Position 464: 0.227069061741819
Position 5482: 0.1625620673535347
Position 2793: 0.14524393331751478
Position 2790: 0.13011924477850825
Position 4999: 0.12015162026044804
Position 5548: 0.11872851524464938
Position 3852: 0.10906054524735079
Position 1773: 0.07098891912326608
Position 2690: 0.05579084855127962
Position 3695: 0.0535673257545476
Position 2982: 0.04732639835611263
Position 4367: 0.041571324786799764
Position 4420: 0.036427833940906346
Position 2643: 0.036366724834240506
Position 2360: 0.032741241997742324
Position 5554: 0.03237183362850658
Position 4648: 0.02854273435090814
Position 5019: 0.023024722744919325
Position 507: 0.016428958407656607
Position 4423: 0.01496047515443778
Position 699: 0.01367969314335233
Position 3954: 0.013266628020153149
Position 5069: 0.012929768680212733
Position 2567: 0.012434453757952173
Position 1330: 0.011367860813940077
Position 2244: 0.011260533616504172
Position 909: 0.01062072351530847
Position 4517: 0.009952344219663085
Position 392: 0.009844691863264391
Position 652: 0.00945098045622534
Position 1647: 0.009370692685168202
Position 2963: 0.008995960183992116
Position 3816: 0.008738635973736598
Position 5604: 0.007537649857603672
Position 1840: 0.007490763087769674
Position 192: 0.006940415483392219
Position 3493: 0.005471603541413213
Position 4271: 0.005118198644175721
Position 1666: 0.004988183512881588
Position 310: 0.004851803429774488
Position 2087: 0.00470843403426904
Position 3617: 0.004507976517035074
Position 4286: 0.004387213288691814
Position 1298: 0.004229883394274102
Position 2540: 0.004088219616888378
Position 2827: 0.004015947221680893
Position 3873: 0.003997914146890792
Position 2721: 0.003832444359046304
Position 348: 0.0034093965010550302
Position 2441: 0.0025024693898371307
Position 355: 0.002338308954131351
Position 2693: 0.002099537847967356
Position 2890: 0.001965626436416816
Position 5415: 0.0019412684919779362
Position 4509: 0.0019160641352176403
Position 3917: 0.0018653712650218456
Position 559: 0.00184565142255257
Position 312: 0.0018431253309014884
Position 1344: 0.0017484851758522346
Position 3005: 0.001669028241479224
Position 2919: 0.001547375460830583
Position 2225: 0.001500734103135172
Position 598: 0.001499986229568925
Position 269: 0.0014042608140560173
Position 3582: 0.0013894066561301707
Position 395: 0.00126853926051092
Position 5570: 0.0012015460545552502
Position 1253: 0.001158642198038399
Position 2520: 0.0011379651535741316
Position 3529: 0.0010515676991120564
Position 1341: 0.001005155706839251
Position 1706: 0.0009987395239938115
Position 625: 0.0009524653124585432
Position 530: 0.0009040003341401648
Position 5589: 0.0008516609751109453
Position 3563: 0.0007311301006092626
Position 1692: 0.0006751712662002886
Position 3195: 0.0006386975277465137
Position 5283: 0.0006353610155056555
Position 2260: 0.0006332287175061969
Position 1363: 0.0005685914034420191
Position 857: 0.0005652956063201629
Position 372: 0.0005436432084812735
Position 3775: 0.0005227975828148429
Position 1082: 0.0004971941830421776
Position 323: 0.0004488281645310893
Position 1157: 0.0004458402397178774
Position 3008: 0.0004389004363065383
Position 2408: 0.0004310326671344629
Position 2543: 0.0004219927297733062
Position 1780: 0.00041309964663385074
Position 3084: 0.00037156684995006333
Position 3479: 0.00035708267798013215
Position 1968: 0.00034046727312665823
Position 330: 0.0003160324459984598
Position 1303: 0.00028747439944268517
Position 1675: 0.0002717382460220948
Position 3497: 0.0002631616033071439
Position 2695: 0.00023778020397831226
Position 1002: 0.0002344193826332407
Position 2390: 0.00022445946563348437
Position 5305: 0.00020920280155059344
Position 678: 0.00018959833075557643
Position 2045: 0.0001848993935836356
Position 379: 0.0001791706753356365
Position 2488: 0.0001750024105626197
Position 1917: 0.0001650959794544066
Position 1375: 0.00016295211981458562
Position 1995: 0.00012848405040668702
Position 888: 0.00010740273454645435
Position 3114: 9.926845927597226e-05
Position 2292: 9.674252200193188e-05
Position 359: 8.337648098204306e-05
Position 1313: 7.581497931869867e-05
Position 3777: 7.554235163254736e-05
Position 1270: 6.891007350303728e-05
Position 1606: 6.279316276510414e-05
Position 658: 5.815807228897966e-05
Position 2868: 5.361476248387671e-05
Position 278: 3.907630068383803e-05
Position 1432: 3.875845385757096e-05
Position 2256: 3.4116185451544275e-05
Position 436: 3.3988198548702335e-05
Position 2399: 3.336529171788601e-05
Position 2470: 3.273012685473466e-05
Position 745: 2.7229995322055965e-05
Position 368: 2.7204857684010608e-05
Position 1713: 2.5141364850599052e-05
Position 255: 2.4675601424438426e-05
Position 2611: 2.2562971491508392e-05
Position 705: 2.15606431390716e-05
Position 3475: 2.008341392696811e-05
Position 2944: 1.7919575978910985e-05
Position 2897: 1.5735637807938887e-05
Position 1477: 1.5543439761652535e-05
Position 600: 1.4151415620336831e-05
Position 580: 1.2257072919938974e-05
Position 352: 1.1024886270293984e-05
Position 1483: 8.283215813005808e-06
Position 628: 8.180075367496728e-06
Position 400: 6.156494518014887e-06
Position 717: 5.135787208028746e-06
Position 365: 4.457063572908032e-06
Position 200: 4.1956904291347445e-06
Position 605: 3.871508868550376e-06
Position 2740: 1.385985934409065e-06
Position 668: 1.0195883590626544e-06
Position 568: 7.502490599466271e-07
Position 635: 4.766779107437549e-07
Position 204: 2.0287235326567054e-07
Position 1716: 1.1116256901668176e-07
Position 1214: 1.027898991970016e-07
Position 403: 5.532392945251075e-08
Position 535: 5.1416756595488724e-08
Position 1398: 4.8005069556377295e-08
Position 1496: 3.625684346712987e-08
Position 145: 3.2338601063613965e-08
Position 748: 2.6312528760817524e-08
Position 751: 2.594522227425458e-08
Position 407: 2.1613217066107602e-08
Position 753: 1.970363996434905e-08
Position 1017: 1.16667188840849e-08
Position 1192: 7.013167993324265e-09
Position 1161: 3.789117903415215e-09
Position 570: 2.2969498592590275e-09
Position 1567: 1.184480796234146e-09
Position 97: 1.1579343840795442e-09
Position 1025: 2.227190158916827e-10
Position 129: 2.220114555663895e-10
