Gene = MROH9
Position 151: 0.0007935288677907705
Position 1439: 0.000778165853009093
Position 2726: 0.000759736822897047
Position 5689: 0.0006772126914597377
Position 5288: 0.0006319250743852057
Position 6170: 0.0006234119136578274
Position 964: 0.0006030660228919158
Position 2676: 0.0005606752521995349
Position 11471: 0.0005541357437199866
Position 4825: 0.0005407173678838158
Position 2946: 0.0005009457971383422
Position 6622: 0.0004674806475280756
Position 2973: 0.0003905610312238485
Position 194: 0.0003787032105431599
Position 3170: 0.0003397261021261344
Position 10254: 0.0003087670962635758
Position 723: 0.0002990706526799987
Position 8693: 0.0002835095064805754
Position 3873: 0.000282453008867318
Position 5911: 0.0002771714040617764
Position 663: 0.0002738287091881073
Position 2574: 0.00027379301644507424
Position 3135: 0.00024255887155944872
Position 4383: 0.00023958135430932385
Position 5885: 0.00023626684387117945
Position 8550: 0.0001934465260043455
Position 5575: 0.00018584618466242596
Position 3098: 0.00018236565806863185
Position 9313: 0.0001805209677345129
Position 3086: 0.0001790917425911558
Position 2999: 0.000177707288189918
Position 5175: 0.00017060874303530892
Position 5192: 0.00015502230441501261
Position 8123: 0.00014351524046691711
Position 1725: 0.00013752458986231636
Position 719: 0.0001344412844383935
Position 3161: 0.0001328083103764433
Position 5251: 0.00011835541144714927
Position 1260: 0.00011642208191140999
Position 1202: 0.00011226840888283441
Position 685: 0.00011053117646304307
Position 2681: 0.00010388586311458425
Position 2473: 0.00010259153962294113
Position 222: 9.186928794761317e-05
Position 1476: 8.968806536091723e-05
Position 2711: 8.809157358439983e-05
Position 3622: 8.289727905728519e-05
Position 4422: 8.005190960389594e-05
Position 941: 7.672483809629391e-05
Position 8217: 7.493998638776495e-05
Position 2205: 7.382651003350459e-05
Position 3173: 7.020142239817518e-05
Position 3989: 6.810943386784221e-05
Position 6376: 6.609125001588576e-05
Position 8171: 6.458934426481353e-05
Position 4101: 6.37891557874299e-05
Position 5500: 5.6947214090377244e-05
Position 2180: 5.3742088505141483e-05
Position 3686: 5.1979779207326184e-05
Position 1487: 5.07257513221538e-05
Position 3261: 5.066809024901638e-05
Position 7353: 4.855309001008439e-05
Position 1008: 4.8199483768466615e-05
Position 157: 4.7175859057195755e-05
Position 3513: 4.15099501341576e-05
Position 5533: 4.003770319068109e-05
Position 4674: 3.651961254170606e-05
Position 2630: 3.577476870305564e-05
Position 4309: 3.379174499525898e-05
Position 2040: 3.374555317885034e-05
Position 3147: 3.2716209258271365e-05
Position 1034: 3.055923871502363e-05
Position 174: 2.9039177636245473e-05
Position 5451: 2.8282162114934098e-05
Position 5652: 2.8138366232788603e-05
Position 2552: 2.6412677397449576e-05
Position 3701: 2.58500380458513e-05
Position 4714: 2.5330750337684817e-05
Position 352: 2.5297635414478943e-05
Position 3557: 2.3531293164882692e-05
Position 2183: 2.264294073656194e-05
Position 2357: 2.1167407907583337e-05
Position 3810: 2.030527179001443e-05
Position 2555: 1.9595946703733376e-05
Position 3029: 1.9294643934218276e-05
Position 3554: 1.8947412903109432e-05
Position 3480: 1.8814251539941057e-05
Position 1951: 1.7313875627305576e-05
Position 5814: 1.6835171903867135e-05
Position 4601: 1.6682670914126786e-05
Position 5634: 1.5452260679637107e-05
Position 3941: 1.4006724223655277e-05
Position 524: 1.3988898900351615e-05
Position 2891: 1.2923294487509055e-05
Position 4324: 1.2778932161863773e-05
Position 4801: 1.2487754946137684e-05
Position 924: 1.1884293997226176e-05
Position 2842: 1.0679928906630835e-05
Position 3772: 1.066711127197328e-05
Position 2633: 1.0469138354189009e-05
Position 4494: 1.0045297227197139e-05
Position 2342: 9.877800943953842e-06
Position 1821: 9.698769696571696e-06
Position 1975: 9.475522224168243e-06
Position 1463: 9.34082720094247e-06
Position 4455: 9.23888309435883e-06
Position 2910: 8.345806687647419e-06
Position 2900: 6.437338583063825e-06
Position 791: 6.070131165873938e-06
Position 1857: 5.986834660122508e-06
Position 2450: 5.1235870772959575e-06
Position 401: 4.947012652541449e-06
Position 2022: 4.850172850997769e-06
Position 1062: 4.848421137375237e-06
Position 2114: 3.573298365799241e-06
Position 2396: 3.366738609764314e-06
Position 1903: 3.2315532026228483e-06
Position 1136: 3.1384144634605855e-06
Position 1292: 3.119805070940203e-06
Position 596: 2.7849747626483044e-06
Position 848: 2.457044018838576e-06
Position 688: 1.8980236358800911e-06
Position 748: 1.7959217041585106e-06
Position 725: 1.6837346174875468e-06
Position 2584: 1.0161077492271244e-06
Position 2860: 7.138725892808062e-07
Position 360: 4.3455482301012586e-07
Position 320: 3.6622691464325296e-07
Position 2260: 2.9993929397018873e-07
Position 437: 2.35487648436917e-07
Position 2639: 2.0701029728202355e-07
Position 5044: 1.2667959495402973e-07
Position 448: 1.0382775755985324e-07
Position 2274: 6.732634854417455e-08
Position 4862: 4.324270817420884e-08
Position 4217: 4.079702113076515e-08
Position 538: 3.786513838576127e-08
Position 2305: 2.902280336687679e-08
Position 2770: 2.5836932608301383e-08
Position 755: 3.5446449461574985e-09
Position 834: 3.3441487599486934e-09
Position 945: 2.9605839668137683e-09
Position 373: 2.669239256163889e-09
Position 252: 1.882781471793091e-09
Position 643: 1.5353336573233168e-09
Position 853: 1.4285845205757247e-09
Position 363: 1.255488408188586e-09
Position 395: 6.181309183506974e-10
Position 233: 5.482619457451312e-10
Position 257: 3.9386574318604185e-10
Position 731: 3.8638330389890303e-10
Position 692: 3.808964898110715e-10
Position 276: 3.200871409663326e-10
Position 369: 2.807508556670498e-10
Position 614: 2.7672682287085686e-10
Position 831: 2.4066408534252213e-10
Position 803: 1.6863645699575847e-10
Position 817: 1.1830565104244422e-10
Position 408: 1.0511629286249909e-10
Position 768: 9.158831323387239e-11
Position 376: 8.431606544588753e-11
Position 266: 7.811094915463298e-11
Position 260: 4.92755464736757e-11
Position 99: 4.2034157182641206e-11
Position 2361: 2.9083561967901327e-11
Position 483: 6.423875475789108e-12
Position 2185: 2.9308773114975615e-12
Position 1222: 1.3186063000095662e-12
Position 3224: 1.1565587830036782e-12
