Gene = CARTPT
Position 504: 9.111302362915375e-06
Position 527: 8.974387417975614e-06
Position 782: 8.943577413944038e-06
Position 226: 7.409353813646468e-06
Position 612: 6.877963592902979e-06
Position 1187: 5.8568906038833475e-06
Position 776: 5.313243584962925e-06
Position 845: 4.3947927867203445e-06
Position 407: 4.078512353173225e-06
Position 564: 3.8614844736874165e-06
Position 1283: 3.443604669740399e-06
Position 88: 3.0159134942652973e-06
Position 402: 2.235796374042142e-06
Position 746: 2.2210848614990212e-06
Position 1181: 1.4979700329614692e-06
Position 322: 1.481024049266223e-06
Position 450: 1.3481995139406975e-06
Position 732: 1.262522208260762e-06
Position 280: 8.127848468371424e-07
Position 286: 6.230981769238054e-07
Position 805: 5.545844145066734e-07
Position 529: 2.4067542682210486e-07
Position 477: 1.8584548493508302e-07
Position 792: 4.5123018686978514e-08
Position 150: 3.2460621737191703e-08
Position 743: 1.7421774472422574e-08
Position 138: 8.332062105721001e-09
Position 120: 4.720716085137161e-09
Position 95: 3.2815889672802337e-09
Position 136: 3.7754183073315443e-10
