Gene = NCAPG2
Position 49291: 0.2434950258548049
Position 46510: 0.23204275260391988
Position 57597: 0.22530062707096507
Position 39337: 0.222733542582922
Position 39746: 0.22108883049746433
Position 36462: 0.217585810812519
Position 40838: 0.21663783432344086
Position 38841: 0.21562767766003257
Position 62200: 0.21457680199009835
Position 2582: 0.20673004518197574
Position 43017: 0.19117835642768305
Position 36433: 0.18473164318554094
Position 9300: 0.1826853074967345
Position 28263: 0.15098717067677342
Position 38681: 0.15046065906992018
Position 18946: 0.1412858361446385
Position 48217: 0.14071585601026618
Position 36491: 0.1398568484639248
Position 21729: 0.13746657044012156
Position 3283: 0.12627286384329356
Position 44505: 0.115575470140265
Position 14261: 0.11213923299621406
Position 21084: 0.10918177494380985
Position 52536: 0.10646083711106999
Position 11520: 0.10075157929185972
Position 32287: 0.09508725910335362
Position 60540: 0.09372096193389719
Position 47504: 0.09247327915478677
Position 32021: 0.09096047765028344
Position 38951: 0.09074586049095117
Position 58369: 0.08704314091043949
Position 16741: 0.08186345192200664
Position 24882: 0.07614783500520744
Position 28020: 0.07550626033513445
Position 5212: 0.0742121695084115
Position 39541: 0.07242174917721575
Position 12417: 0.07135057826979613
Position 41837: 0.07061646618503156
Position 53112: 0.06822630309237006
Position 21348: 0.06815054098267917
Position 55: 0.06214407187639907
Position 54115: 0.06094320026925779
Position 42869: 0.057554014726853224
Position 1086: 0.05490814470522707
Position 31465: 0.05486249140653569
Position 21945: 0.05170781024053415
Position 1180: 0.05141709672668923
Position 18438: 0.05114309933908922
Position 60103: 0.050070640073718725
Position 53240: 0.04986671265731134
Position 2605: 0.04681474871540425
Position 15936: 0.0466268430103728
Position 48742: 0.045242862479603185
Position 41123: 0.04428551705728988
Position 33789: 0.04350948626672172
Position 5266: 0.043366225360549106
Position 39532: 0.04181866926012424
Position 52560: 0.04166014442453029
Position 15018: 0.03864071534266783
Position 40266: 0.038326171474126314
Position 20290: 0.03721532350620727
Position 13020: 0.03708202579569897
Position 2257: 0.03695830922552616
Position 30878: 0.035513937197664346
Position 33258: 0.03490464517171949
Position 46332: 0.03403823294650543
Position 43000: 0.033724198866647515
Position 38510: 0.031585532224379174
Position 71879: 0.03057524037995509
Position 67475: 0.03024765618849846
Position 328: 0.028212990474288706
Position 46515: 0.027297794965847312
Position 32724: 0.02695341106479399
Position 58215: 0.026652830944543595
Position 41701: 0.026293321518230033
Position 21169: 0.025404048197486876
Position 47925: 0.024810495621833826
Position 40257: 0.024646626310618532
Position 18352: 0.024050761433605797
Position 23440: 0.0217333889823549
Position 46976: 0.01983477531378469
Position 38928: 0.019635578503170055
Position 10853: 0.01961500189241152
Position 62853: 0.019163659363854876
Position 59361: 0.01885124606580079
Position 45037: 0.018566111019752585
Position 13328: 0.0179481271221431
Position 31187: 0.01771218137678754
Position 42664: 0.017522046502052083
Position 2404: 0.017307689848618534
Position 11231: 0.016636856670065536
Position 49791: 0.016516588982679638
Position 22284: 0.016425920511227692
Position 16461: 0.016199517080524497
Position 59420: 0.015618411500375809
Position 27153: 0.015560921460758695
Position 34011: 0.01554656685771002
Position 33519: 0.015347099541771547
Position 36521: 0.014564494716932486
Position 18836: 0.013794868502450467
Position 34792: 0.013718051545232889
Position 19580: 0.013649275558851393
Position 16563: 0.012847376128525408
Position 34894: 0.012694662286692492
Position 32773: 0.012689878674715303
Position 7488: 0.012335652617111966
Position 37693: 0.012214741177629895
Position 15211: 0.012052499527792412
Position 9588: 0.012048882637116273
Position 890: 0.011970767361087953
Position 17904: 0.0119493782692956
Position 50690: 0.011694141806046257
Position 29292: 0.011583673601844374
Position 334: 0.010847046108228396
Position 12305: 0.010538075216280661
Position 16182: 0.010357238720244594
Position 1078: 0.01033571286314699
Position 45217: 0.010138834550503368
Position 9486: 0.009933173887542
Position 1245: 0.00969965771934169
Position 36546: 0.00944406046515132
Position 21835: 0.008685977273188416
Position 31176: 0.008613315262268903
Position 9166: 0.00860853892108396
Position 63839: 0.008425466052714043
Position 50595: 0.008407060252937365
Position 3773: 0.008317767233153223
Position 22806: 0.008117739171657394
Position 14176: 0.008054893287162353
Position 12846: 0.007967934192175896
Position 33300: 0.007817659796809907
Position 58061: 0.00773328411203151
Position 46523: 0.007686683623927718
Position 57384: 0.007294724746296244
Position 14900: 0.007222970640601754
Position 41875: 0.0071632372234185036
Position 11482: 0.007012140420251381
Position 1721: 0.006960222698530831
Position 68047: 0.00691258366280739
Position 36083: 0.006881332525643055
Position 58412: 0.006460513705906368
Position 5844: 0.006390814032125405
Position 55581: 0.006331877874821039
Position 16806: 0.006322532137602271
Position 43778: 0.006301837054947858
Position 29371: 0.006228968265556048
Position 19160: 0.006190739211760206
Position 10553: 0.006080537333031303
Position 30391: 0.006071400955460948
Position 49042: 0.005900273173853712
Position 2647: 0.005848779161683958
Position 13095: 0.005733603398479904
Position 6806: 0.0056483791650005265
Position 39163: 0.00560282978217975
Position 59717: 0.005560784125368949
Position 39112: 0.0054187078849849395
Position 48414: 0.005409760546956743
Position 33569: 0.005371035659127714
Position 40206: 0.005368211206585543
Position 5291: 0.005241068196785177
Position 3393: 0.005187816071435701
Position 51637: 0.005147719791340716
Position 29488: 0.0050412879310820285
Position 30245: 0.0050076765993600884
Position 3529: 0.004576860526170905
Position 49108: 0.004570562185915648
Position 10340: 0.004543124442519577
Position 53202: 0.004488171155427998
Position 52470: 0.0044356197932117715
Position 48712: 0.004156307485750725
Position 21713: 0.004126437613239376
Position 16465: 0.0041106849363514286
Position 29998: 0.004077631499208612
Position 20311: 0.004022597399234916
Position 33264: 0.003796777356164348
Position 67681: 0.003739821620595477
Position 5310: 0.003701481614786949
Position 67439: 0.0036388850192905545
Position 29331: 0.0034780774283468996
Position 33562: 0.003421185772948686
Position 16754: 0.0034058453530466035
Position 42655: 0.003357980018042415
Position 22112: 0.003328803687033463
Position 2309: 0.0033017990282598023
Position 36550: 0.0032935096645037077
Position 15218: 0.003263782248370024
Position 9302: 0.0032267931129780093
Position 23612: 0.003218827648259186
Position 21317: 0.003121680595432296
Position 3869: 0.003097991095875969
Position 43543: 0.00301867617693168
Position 53364: 0.0030162416955551337
Position 3175: 0.0028055795212530606
Position 14884: 0.0027896746854930462
Position 33632: 0.00269675604469412
Position 53185: 0.0026659108255128686
Position 42898: 0.0026493929888988
Position 34269: 0.002632836281442885
Position 23538: 0.0025917651501917646
Position 19676: 0.002530598189432171
Position 1743: 0.0024235575140031276
Position 49984: 0.002381637826500554
Position 9533: 0.0023750137210479597
Position 1381: 0.0023720900579164515
Position 16985: 0.002290940170806425
Position 30363: 0.0022872494010007585
Position 3261: 0.0022846136841358816
Position 16034: 0.002208088087564571
Position 20567: 0.002187332975167758
Position 49050: 0.0021682912146104225
Position 36637: 0.002146136220112497
Position 22221: 0.002101179902220987
Position 24544: 0.0020906969711095643
Position 52675: 0.0020135467944056022
Position 48312: 0.0019990815041602576
Position 32086: 0.001958832515269141
Position 1075: 0.0019201589316992218
Position 51593: 0.001900700623268317
Position 17193: 0.0018284614367833553
Position 19589: 0.0017200430289327604
Position 46832: 0.0017171007226150076
Position 47340: 0.0017144717198806783
Position 50805: 0.0016903262736847025
Position 52985: 0.0016338223023365122
Position 29562: 0.0016246297022695982
Position 1229: 0.0015294521478414667
Position 8704: 0.0014671007858022248
Position 22516: 0.0014404604125425294
Position 38607: 0.00136238463730646
Position 12165: 0.001257887514446128
Position 1491: 0.001240119545872514
Position 21520: 0.001223580010793881
Position 36608: 0.0011850693194452146
Position 2347: 0.0011665109136530431
Position 53354: 0.0011660978505100997
Position 20605: 0.0011475038269977969
Position 49312: 0.0011078083425392626
Position 18825: 0.0011010279250764762
Position 18597: 0.0010724248925503591
Position 17494: 0.0010312594952584433
Position 49226: 0.0009909088078780195
Position 14106: 0.0009840317624346506
Position 14478: 0.0009605899615042251
Position 49131: 0.0009497016379266084
Position 49134: 0.0009374909131051916
Position 12022: 0.0009076446151521095
Position 20322: 0.0008864379972619283
Position 23688: 0.0008544540740728321
Position 49751: 0.0007470097867251121
Position 18197: 0.0007229442030469251
Position 49687: 0.0007148633963648844
Position 26603: 0.0007060509064842644
Position 118: 0.0006343382879872067
Position 27825: 0.000603145742161355
Position 136: 0.0005804748248763916
Position 19358: 0.0005781634049204321
Position 24198: 0.000571860611473473
Position 7446: 0.0005610876641675644
Position 14973: 0.00047183939912314864
Position 48770: 0.0004690496055045369
Position 70: 0.00044062875943926303
Position 1723: 0.0004307228176202968
Position 11942: 0.00042077216119549627
Position 18505: 0.0004172492245229292
Position 24143: 0.0003920285832558824
Position 2024: 0.000374476896466224
Position 49044: 0.0003711431710991891
Position 1789: 0.0003699107387344637
Position 24486: 0.0003688749565015908
Position 41393: 0.0003618176287724634
Position 15958: 0.0003244227548753281
Position 48708: 0.0003243817240008257
Position 49623: 0.00031782159978402174
Position 17962: 0.00031304220668110444
Position 49588: 0.00030497062031282986
Position 29881: 0.0002991107046080364
Position 15895: 0.0002662197371879341
Position 1750: 0.00025794589934159993
Position 3192: 0.00023462303204901106
Position 33554: 0.00022985592752799004
Position 15040: 0.00022612417947703427
Position 1407: 0.0002249386096260997
Position 18229: 0.00021786815699083005
Position 4409: 0.00020530571371838
Position 14945: 0.00020190194143957906
Position 52636: 0.00020102054253052875
Position 1777: 0.00019313589271417443
Position 48588: 0.00017551941397551122
Position 17938: 0.00017527307585051618
Position 49265: 0.00017054821426354971
Position 33383: 0.00017012821335667764
Position 1903: 0.00016742060188765405
Position 42616: 0.00015496679059259487
Position 1014: 0.0001377190538081206
Position 1814: 0.00012131944440600663
Position 46634: 0.00011220531452388918
Position 420: 0.00011101723677159758
Position 1748: 0.00010381577461292416
Position 2602: 9.379297505519179e-05
Position 92: 8.345571042155473e-05
Position 36579: 8.212278074358518e-05
Position 49189: 7.287494823966888e-05
Position 18340: 6.643880249900201e-05
Position 33714: 6.393021438527104e-05
Position 1799: 6.372720378957398e-05
Position 42674: 6.2509649208333e-05
Position 48475: 5.6186029247871974e-05
Position 48505: 5.536606886410111e-05
Position 33583: 5.5297697999199464e-05
Position 46748: 5.0470673394063373e-05
Position 17763: 4.783432279447114e-05
Position 886: 4.715994093239889e-05
Position 2975: 4.245548602015067e-05
Position 48562: 4.2174819426719654e-05
Position 21501: 4.042634502989466e-05
Position 49916: 4.0193529125578435e-05
Position 40959: 3.4645919091055505e-05
Position 2940: 3.394787796881247e-05
Position 3209: 3.167494795503675e-05
Position 17906: 3.149246814710884e-05
Position 50167: 3.027924712299019e-05
Position 30466: 2.765869117907879e-05
Position 21720: 2.691534554674875e-05
Position 19039: 2.5170831036222125e-05
Position 30090: 2.4407695845839674e-05
Position 18104: 2.098176741937593e-05
Position 6374: 1.9515012842357544e-05
Position 51379: 1.4916331891862952e-05
Position 19005: 1.4539135888642565e-05
Position 193: 1.27512783570008e-05
Position 42626: 1.1933649190038424e-05
Position 29786: 1.0048072701602577e-05
Position 19410: 9.351958364578034e-06
Position 30428: 8.411065198087172e-06
Position 1019: 8.060468318113841e-06
Position 48863: 7.644011363440198e-06
Position 48615: 7.4472415097450885e-06
Position 6744: 7.279133785968168e-06
Position 238: 6.41341783165596e-06
Position 29806: 5.4501847299721625e-06
Position 48760: 5.44556966830094e-06
Position 431: 4.536843243638143e-06
Position 1031: 4.026269290144169e-06
Position 44380: 3.6859442463909916e-06
Position 48464: 3.53187449915931e-06
Position 48577: 3.4447248123425173e-06
Position 22188: 3.0514745280868466e-06
Position 48768: 2.9668726627139595e-06
Position 157: 2.0145244599154896e-06
Position 332: 1.8731023172229454e-06
Position 501: 1.1995166739253656e-06
Position 25244: 1.1502100373891639e-06
Position 947: 9.773158073018266e-07
Position 25393: 6.807975479677342e-07
Position 24928: 6.775867062465541e-07
Position 1149: 6.322544517719744e-07
Position 1028: 6.21087057465546e-07
Position 25290: 5.92112207002925e-07
Position 927: 5.889263448664615e-07
Position 967: 5.558058704312672e-07
Position 25172: 4.246128187600453e-07
Position 884: 4.2132342555867715e-07
Position 1204: 3.7227063700012633e-07
Position 1140: 3.678158504079737e-07
Position 422: 2.910185215147868e-07
Position 1503: 2.8706833912981775e-07
Position 512: 2.7823762681013894e-07
Position 1048: 2.6405464323437576e-07
Position 24939: 2.271710049797112e-07
Position 25176: 1.9563763994288127e-07
Position 25724: 1.798601520062266e-07
Position 24958: 1.5896994380370134e-07
Position 3672: 1.370120861092094e-07
Position 1357: 1.3675264236822386e-07
Position 24937: 1.3130585275455925e-07
Position 1457: 1.2023478401479526e-07
Position 48687: 7.664045998370698e-08
Position 553: 4.7127764663556354e-08
Position 675: 4.243275013084227e-08
Position 593: 3.872036952320182e-08
Position 25410: 3.563020017372842e-08
Position 634: 2.228728483120002e-08
Position 48628: 2.0491367934185632e-08
Position 48754: 1.8343932278761402e-08
Position 19712: 1.7094928395466328e-08
Position 49452: 1.4453652786454603e-08
Position 18513: 1.018988573330929e-08
Position 715: 9.633002597103518e-09
Position 38: 2.0485629332077318e-09
Position 2358: 1.012020073914112e-09
Position 199: 8.013847782987469e-10
Position 59: 3.7698789828228756e-10
Position 472: 1.6222253333186233e-11
Position 503: 7.325231204921262e-12
Position 247: 2.988746707667086e-13
Position 319: 6.660205187191318e-19
Position 409: 1.4743533553913831e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 17385: 0.9986870644531017
Position 48394: 0.9943018929960077
Position 73110: 0.9901999941995208
Position 33161: 0.98404676848875
Position 40531: 0.9815650657446946
Position 50133: 0.9779767774262788
Position 21441: 0.9723945146927693
Position 59208: 0.9624653511928857
Position 14874: 0.9595043211732762
Position 48122: 0.9366267494922561
Position 11871: 0.9295883716954977
Position 2890: 0.9204307361819574
Position 49372: 0.8806058417312436
Position 24011: 0.8608395878390315
Position 46419: 0.838785317949108
Position 42460: 0.8121355711475102
Position 11330: 0.7954412657913903
Position 49003: 0.7911915612983724
Position 24742: 0.7895101267016942
Position 67359: 0.7815270753943176
Position 40077: 0.7156239444777907
Position 18586: 0.6365769899321553
Position 53855: 0.6269998132670218
Position 33472: 0.613133568375433
Position 36335: 0.5728896956288733
Position 29171: 0.5220628250974705
Position 42848: 0.48019814623708207
Position 29211: 0.4560570845910398
Position 49569: 0.4473234460408008
Position 18887: 0.4280866161176912
Position 39024: 0.37478027023214966
Position 39452: 0.3301511557611237
Position 69414: 0.2795461398956828
Position 38756: 0.27154495269518264
Position 8428: 0.26926540610610095
Position 57810: 0.2665560364666479
Position 42217: 0.24233666858738187
Position 42251: 0.22866031856174884
Position 57437: 0.2253006270709652
Position 40745: 0.18617276749791362
Position 9223: 0.18103958919810786
Position 38421: 0.18016744711929342
Position 18855: 0.1801243126375136
Position 62091: 0.16058434413408915
Position 39221: 0.15742573063619447
Position 3367: 0.15623808010211113
Position 49654: 0.13845067399658118
Position 28102: 0.13711888809437495
Position 42506: 0.1245933017730865
Position 53041: 0.12409030271607696
Position 14105: 0.12074230395812614
Position 40233: 0.10863880964734902
Position 44281: 0.10813639591795882
Position 5084: 0.09873168941829052
Position 31863: 0.08982594403413113
Position 38837: 0.08932175870887284
Position 21614: 0.087693905324389
Position 60439: 0.08756502658628658
Position 47311: 0.08508030150725926
Position 32193: 0.08372523271806039
Position 27942: 0.08329841126373845
Position 2480: 0.0828721911757407
Position 11353: 0.0779677370157245
Position 3305: 0.07673120933393734
Position 58264: 0.07314675917888104
Position 21201: 0.07268457202211033
Position 21006: 0.07212372778699283
Position 2448: 0.06812948923083627
Position 52347: 0.06739122644564069
Position 52425: 0.06403591184235373
Position 12089: 0.06186401021734643
Position 11192: 0.05777919061632658
Position 3136: 0.05720415612868203
Position 42935: 0.05457646329191576
Position 57830: 0.05210143188724383
Position 983: 0.05051120802344166
Position 3087: 0.04992726764482321
Position 33510: 0.049606649423589715
Position 42779: 0.048184255225501675
Position 60011: 0.04765644441022042
Position 58165: 0.045628238415170976
Position 48650: 0.04560616561858881
Position 41732: 0.04399904361190808
Position 1126: 0.04350979186206843
Position 49627: 0.04296351599626999
Position 31311: 0.04008181792209349
Position 32615: 0.03964328973950929
Position 3139: 0.03905526839042391
Position 21824: 0.036653484750501404
Position 18437: 0.03660553584587842
Position 62126: 0.03649446933838869
Position 49211: 0.03639948698272349
Position 12885: 0.03637121701157422
Position 40920: 0.03632305880039636
Position 69331: 0.035935813800168054
Position 221: 0.03499159697198823
Position 49609: 0.03481502939071796
Position 20204: 0.034735643575324625
Position 2165: 0.03429322132318729
Position 46072: 0.03403823294650532
Position 2918: 0.03383280430835416
Position 16712: 0.033478181811077
Position 21672: 0.03260648466546079
Position 18704: 0.03154790178481985
Position 71834: 0.030879438166076488
Position 33672: 0.030735768948724873
Position 40820: 0.02973582949182353
Position 2220: 0.028271373546321622
Position 18205: 0.0280422766197695
Position 23391: 0.02698904160853276
Position 21623: 0.02689780054559312
Position 20981: 0.026524317532462188
Position 16562: 0.02629806868030249
Position 11787: 0.02622472363646124
Position 16616: 0.025138443724308235
Position 18296: 0.024106214898132385
Position 2555: 0.022679003587499594
Position 41507: 0.022367776203701614
Position 18609: 0.021901832043339415
Position 2734: 0.021409557173415673
Position 21465: 0.021208585001098915
Position 30595: 0.020787708711026563
Position 15745: 0.02070854998713776
Position 49396: 0.020491173608979896
Position 31027: 0.020112952524132234
Position 2461: 0.020032300738136877
Position 3375: 0.01831325919916788
Position 62062: 0.01827422490285078
Position 42540: 0.01824455481603415
Position 12114: 0.017509848805677165
Position 21018: 0.01721067467832587
Position 39923: 0.0168125827629504
Position 48216: 0.01647969896962676
Position 42167: 0.016354767666217556
Position 48096: 0.016004041687823482
Position 24791: 0.015992479640864168
Position 15891: 0.015872106283928395
Position 3409: 0.01583634492347091
Position 19447: 0.0156431039105766
Position 18222: 0.01562832010574985
Position 2142: 0.015409951664666485
Position 41769: 0.015110797945212126
Position 5136: 0.014730945893029933
Position 27037: 0.014341527414181432
Position 18770: 0.013934238279280513
Position 16321: 0.01388162494963391
Position 18839: 0.01381516489798279
Position 49274: 0.013740805687902336
Position 38465: 0.01371645546955712
Position 46790: 0.013570597669546821
Position 53873: 0.013436561405706517
Position 49376: 0.013130271800956399
Position 13224: 0.013129370824631698
Position 44747: 0.013118468080930978
Position 2493: 0.01290608199831266
Position 62771: 0.01289538120639276
Position 31100: 0.01284931541075945
Position 5111: 0.012616901451841536
Position 30109: 0.01259111532848157
Position 33836: 0.01258250360317548
Position 40472: 0.012559407745100398
Position 7231: 0.012472541632992433
Position 8326: 0.012452041530536676
Position 47837: 0.012360414469989528
Position 52392: 0.012323381080014288
Position 10615: 0.012219990234301691
Position 37585: 0.012214741177629884
Position 40191: 0.012164693858598573
Position 33561: 0.011950326323529131
Position 34626: 0.011851452993050026
Position 21647: 0.011652611865311135
Position 3115: 0.011204874383799352
Position 1615: 0.011200538372104026
Position 930: 0.011194307602184279
Position 3260: 0.010936524349559502
Position 34792: 0.010885633566584164
Position 9362: 0.010610690346598157
Position 11721: 0.010558404127270105
Position 42314: 0.010490598109325849
Position 3095: 0.010333343902786313
Position 11757: 0.010283557401592737
Position 50477: 0.010177735390822892
Position 16520: 0.01009489877915699
Position 2842: 0.009952930748729017
Position 15113: 0.009817781386589852
Position 41615: 0.009678828551651657
Position 9077: 0.009121281959832183
Position 47068: 0.009107449367407991
Position 9509: 0.00880298200358355
Position 20968: 0.008712943951206892
Position 49231: 0.008531764954563871
Position 33754: 0.008528132865721304
Position 22192: 0.008497282349123317
Position 63762: 0.00844503350052729
Position 41967: 0.008438781636324173
Position 42014: 0.008362032659892884
Position 42614: 0.008304788209285268
Position 12690: 0.00802724613400653
Position 10790: 0.007395011658109855
Position 20212: 0.0073887153273795945
Position 49146: 0.007306272553324605
Position 57284: 0.007294724746296244
Position 22679: 0.007279839405966736
Position 32215: 0.007120970075771603
Position 2239: 0.007118583484825916
Position 23798: 0.007028698324779324
Position 67975: 0.006967885513065364
Position 52461: 0.006956551810604276
Position 35962: 0.006881332525643056
Position 23854: 0.00681256380595015
Position 16265: 0.0067804170455172535
Position 20880: 0.006732403765288951
Position 41629: 0.006727326391479342
Position 42808: 0.006422248230468576
Position 17844: 0.006408138352327228
Position 47716: 0.0063379381730130895
Position 55512: 0.006333839252510777
Position 62694: 0.006311918932552521
Position 16441: 0.006231307589245546
Position 51490: 0.006228896598561465
Position 60488: 0.006171294443460095
Position 46706: 0.0061121833277069425
Position 47822: 0.006112142978831217
Position 10439: 0.0060805373330312835
Position 28163: 0.006076131653794786
Position 44473: 0.006024423572768186
Position 38889: 0.005893754682001169
Position 9190: 0.005889850809822974
Position 30657: 0.005854657243813947
Position 902: 0.005815875085821449
Position 15758: 0.005789061731243398
Position 19060: 0.005776933594231336
Position 6729: 0.00565370689028309
Position 45148: 0.0056393408445047965
Position 50628: 0.005602539922954067
Position 43645: 0.005564696441054257
Position 59577: 0.0055261513808635785
Position 44882: 0.005447642938821628
Position 2808: 0.005251742417826121
Position 8384: 0.005233339366506162
Position 39513: 0.0051780931736801665
Position 53156: 0.005041828132607249
Position 21386: 0.004829587068745813
Position 13187: 0.004818756297511444
Position 2510: 0.00479152914160097
Position 29394: 0.0047703952070263095
Position 33212: 0.004626748885567876
Position 781: 0.00455667581424843
Position 45119: 0.00449949370599858
Position 16083: 0.0044988964118520824
Position 10172: 0.004472821370858757
Position 33207: 0.0044077680349144666
Position 67600: 0.004371743343060896
Position 48373: 0.004351105647393488
Position 2519: 0.004296253530279877
Position 59309: 0.004165817549736979
Position 42183: 0.00411237938121232
Position 49006: 0.004071336007231071
Position 52418: 0.004068167186364713
Position 31389: 0.00399898040396123
Position 3713: 0.00394709564431013
Position 48678: 0.003873450208642766
Position 5695: 0.0038710718403833903
Position 24804: 0.003845382024076246
Position 14847: 0.0038400565320411075
Position 41292: 0.0036841564467034603
Position 18739: 0.003614524472378594
Position 943: 0.0036014047750069418
Position 2403: 0.0035708004878087806
Position 2344: 0.00350918992488286
Position 18805: 0.003495613608551552
Position 1041: 0.003446666482407149
Position 30732: 0.0034199129661535085
Position 21045: 0.003290955623784131
Position 18013: 0.0032725829917439127
Position 22025: 0.0032414140106356887
Position 2758: 0.0032268937520916374
Position 48496: 0.0032019503816558778
Position 2236: 0.00311430996592457
Position 16158: 0.0030376888736396044
Position 22257: 0.002907806583149121
Position 42855: 0.00289945710006614
Position 40994: 0.0028550266280136035
Position 42380: 0.0028498785198184514
Position 50655: 0.002830286373195241
Position 15845: 0.002683806679621521
Position 20383: 0.0025884492394763767
Position 31405: 0.0025807195497652437
Position 18325: 0.0025693376984912484
Position 958: 0.0025470872695665184
Position 3104: 0.0025144168845155804
Position 31618: 0.0024807378971093037
Position 22063: 0.002468700628196011
Position 59897: 0.002465731672702582
Position 16135: 0.0024470209851674986
Position 12304: 0.0024342063788198843
Position 5779: 0.0023999781799536137
Position 3603: 0.0023154328351442867
Position 30822: 0.002309943871444676
Position 3703: 0.0022863687115853054
Position 22357: 0.002278360178233198
Position 19488: 0.002256829961568089
Position 33929: 0.002232708484881404
Position 3406: 0.002226018905663099
Position 49582: 0.00213637033073226
Position 2387: 0.0020961442877885975
Position 48965: 0.0020796829779323057
Position 43404: 0.0020749225358215498
Position 16833: 0.0020542117767530254
Position 49631: 0.0020302401636523287
Position 3388: 0.0019657260524694434
Position 18622: 0.0019499446814028566
Position 17640: 0.0019372413133470865
Position 247: 0.0019329386782646926
Position 42815: 0.0019205028157419772
Position 40578: 0.0019121169186346128
Position 32049: 0.0018783488318215107
Position 29457: 0.001874058212213596
Position 46816: 0.001869095039145901
Position 15842: 0.0018497264239695295
Position 821: 0.0018312107037079578
Position 3572: 0.0018224824686446125
Position 2296: 0.001818775023541361
Position 17810: 0.001812560907685241
Position 34835: 0.001809028720108335
Position 9442: 0.0018053861030893
Position 50155: 0.0017937202054728568
Position 21692: 0.001792166698201689
Position 29814: 0.0017536646646780828
Position 31746: 0.0016919130631270593
Position 22136: 0.001667875266040801
Position 52811: 0.0016340985844887992
Position 740: 0.0016257251094811747
Position 985: 0.0016255117114006123
Position 49851: 0.0016215564697717748
Position 8949: 0.0015691198935959569
Position 49338: 0.00156601769131472
Position 30925: 0.0015642022348804814
Position 3189: 0.0015429108216033424
Position 16202: 0.0014967251966009607
Position 21784: 0.0014900210833478581
Position 50114: 0.0014896573772599478
Position 2497: 0.0014884022746171008
Position 29726: 0.0014759464936380082
Position 17032: 0.0014588211281520332
Position 12971: 0.0014515233766119317
Position 15702: 0.0014376980125000807
Position 30766: 0.0014376860481096199
Position 44146: 0.001418336593784314
Position 13020: 0.0014120636572892765
Position 23297: 0.0014082079314158662
Position 15957: 0.0013911442488179582
Position 21630: 0.0013899707140021978
Position 49579: 0.0013832568540888093
Position 58326: 0.001382356344624549
Position 41445: 0.0013793799281740134
Position 34629: 0.0013209588262844177
Position 2869: 0.001293571010572492
Position 31683: 0.0012834226488855833
Position 46490: 0.0012792562709814988
Position 700: 0.001276172724575306
Position 27115: 0.0012193940465772544
Position 18458: 0.0012042688740559917
Position 12894: 0.0011858323021229785
Position 18141: 0.0011857891007913772
Position 33479: 0.0011690074960162226
Position 24426: 0.0011595963752147212
Position 29880: 0.0011531962001572519
Position 41554: 0.0011460242360485705
Position 3257: 0.001129813327258285
Position 21775: 0.0011208473432540238
Position 64302: 0.0011149498344114313
Position 48902: 0.0010926489292458852
Position 29006: 0.001089871419217074
Position 50170: 0.0010823793085995464
Position 3310: 0.0010813878881780177
Position 42902: 0.001076562495569617
Position 12279: 0.0010623289896931631
Position 30578: 0.0010596049809884105
Position 18036: 0.0010229638405655627
Position 33975: 0.0010093679481786545
Position 42916: 0.0009972023274638503
Position 14002: 0.0009840317624346532
Position 205: 0.000978965335233528
Position 50516: 0.0009736331480399628
Position 43438: 0.0009356943620203454
Position 70042: 0.0009284974219849416
Position 50307: 0.0009206448286394638
