Gene = TCAIM
Position 965: 4.966432127077541e-07
Position 1263: 2.5950524726607384e-07
Position 1186: 1.4855677525713488e-07
Position 11: 6.258800007949632e-08
Position 1925: 1.8345054546852786e-08
Position 1853: 1.3888789172520342e-08
Position 120: 1.3454989011479894e-08
Position 2012: 9.416317163011995e-09
Position 2049: 8.152053551790084e-09
Position 134: 8.072273962392216e-09
Position 1747: 5.7017576975686515e-09
Position 1878: 4.798357518355272e-09
Position 367: 3.6259183792834304e-09
Position 1984: 3.193405666531986e-09
Position 1911: 2.97678193613685e-09
Position 2058: 1.877448561834187e-09
Position 814: 1.2226044354532862e-09
Position 381: 1.1963516589811636e-09
Position 1826: 1.1039391190989625e-09
Position 2354: 1.3428512111344813e-10
Position 44: 2.4051043929909677e-11
Position 678: 1.0331502175284215e-12
Position 64: 2.2259282278758022e-13
Position 525: 8.04975088754856e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16619: 0.9537432224593523
Position 23245: 0.9245177913926514
Position 16765: 0.6160415738621082
Position 20097: 0.6146636022612939
Position 24300: 0.5244062335042049
Position 7012: 0.4907596552568754
Position 8213: 0.4507835449334079
Position 29336: 0.4157669463602185
Position 19666: 0.39710762664124094
Position 10649: 0.3643029253203935
Position 7427: 0.3609309222431456
Position 29412: 0.324777384961405
Position 1567: 0.2404912463927038
Position 8075: 0.22995828851935318
Position 19621: 0.21648396665799216
Position 33746: 0.2057610652374904
Position 3206: 0.17386348241759797
Position 7406: 0.17317713395524195
Position 30527: 0.16176956554722896
Position 1775: 0.13296799048838007
Position 35033: 0.1268879457588902
Position 28998: 0.12034891862373649
Position 32651: 0.11680103586456578
Position 5136: 0.09476988710692753
Position 9036: 0.08666631536903051
Position 7133: 0.08544311198165669
Position 7424: 0.08485398657972355
Position 36084: 0.07932204958496378
Position 22983: 0.07878598662554831
Position 16792: 0.06679129663246544
Position 41315: 0.06635376143719653
Position 20774: 0.06442061771641899
Position 23271: 0.06291394311125646
Position 34179: 0.05392764769723358
Position 33781: 0.05239268389506786
Position 29370: 0.04762061882995449
Position 29539: 0.045344908180613416
Position 7943: 0.0420070029464458
Position 8245: 0.04118264677486817
Position 9114: 0.0404088297003664
Position 6729: 0.03221797493009616
Position 30169: 0.031050322786933062
Position 6853: 0.029686591229342797
Position 28861: 0.029340882449865883
Position 6488: 0.02795542919956714
Position 35938: 0.024483917360538742
Position 37183: 0.022980740242832604
Position 34497: 0.022646139672506938
Position 9274: 0.021831458835833092
Position 8046: 0.021777751824794904
Position 33559: 0.021436854422189074
Position 29797: 0.020949271142201277
Position 29724: 0.02050169137391887
Position 29212: 0.01978152809231961
Position 1738: 0.01822797876887426
Position 20974: 0.016978229811742778
Position 18531: 0.015579418738196606
Position 6316: 0.015092050630655055
Position 37874: 0.014741338618492552
Position 34493: 0.012812120136369681
Position 8969: 0.01232105357239092
Position 31168: 0.011724595066300386
Position 32647: 0.011394994409254917
Position 5084: 0.011017549555384703
Position 1793: 0.010985289631236076
Position 35196: 0.0091584778815396
Position 24165: 0.009148213087027561
Position 32005: 0.008967605262426015
Position 35165: 0.00872649994917662
Position 5055: 0.00857142289213576
Position 1084: 0.00842518865905401
Position 32075: 0.008057102622866961
Position 33337: 0.007862779575996933
Position 24227: 0.007044452772137202
Position 35053: 0.006774710519975775
Position 7360: 0.006767880439956542
Position 24474: 0.005984037945943035
Position 547: 0.005725466989657789
Position 17014: 0.004912110653292654
Position 1087: 0.004632287087874523
Position 23536: 0.00432372834107004
Position 24263: 0.004070911126480247
Position 4462: 0.003911208084304495
Position 2998: 0.0035244102353171394
Position 14021: 0.0033232533543908465
Position 31671: 0.00331902337386267
Position 3124: 0.0030273112722827853
Position 6334: 0.002955363083918501
Position 7027: 0.0029476417467584532
Position 28193: 0.0029401895505605626
Position 32020: 0.0029153547601184658
Position 4989: 0.002881557086903801
Position 32447: 0.002708298774046539
Position 20129: 0.002620145904070134
Position 4618: 0.0025877734602529775
Position 32430: 0.002534177073824434
Position 7917: 0.002338775296492032
Position 23719: 0.0022930465658898293
Position 33028: 0.002290692095984156
Position 29967: 0.002251054390268338
Position 3265: 0.0020812676064932982
Position 3012: 0.002071268123252703
Position 542: 0.0020493240296971197
Position 29895: 0.0020317677729991
Position 4736: 0.0019512027213435983
Position 30190: 0.0018239823482645023
Position 9466: 0.0018066354544796054
Position 3221: 0.0017936108183926737
Position 4769: 0.001785190183538373
Position 25333: 0.0017138508031815667
Position 18452: 0.0016410533023538598
Position 35029: 0.0014886816981269607
Position 23790: 0.0013697318025681685
Position 23767: 0.0013131676661816804
Position 31983: 0.001290241433521749
Position 26825: 0.0010943948544268746
Position 620: 0.001087226965294331
Position 29857: 0.001075354010536426
Position 29827: 0.0009657595531839364
Position 23641: 0.0009626667874144759
Position 6141: 0.0009223077460028148
Position 6155: 0.0009027994367862965
Position 28371: 0.0008984594414003786
Position 23823: 0.000894449052551261
Position 323: 0.0008708733271477349
Position 1157: 0.0008536359376290117
Position 18960: 0.0008422326818245825
Position 1572: 0.0007767945839738136
Position 6885: 0.0007765607087393471
Position 2263: 0.0007438426173179119
Position 4888: 0.0007331512556678404
Position 1250: 0.0007184389016800052
Position 30347: 0.0007181564855325682
Position 587: 0.0006871070214040997
Position 24498: 0.0006664109425943869
Position 1624: 0.0006613129722281647
Position 23928: 0.0006590658381833512
Position 19427: 0.0005887272136683182
Position 4428: 0.0005879307590703801
Position 1753: 0.0005156604778152089
Position 1378: 0.0004996258585798563
Position 1587: 0.000492924013047648
Position 7175: 0.00045155826103069973
Position 27235: 0.0004505700006607177
Position 3176: 0.0004440568397622378
Position 5223: 0.0003761725158112293
Position 18159: 0.00037147275330236707
Position 1269: 0.0003467712872708141
Position 837: 0.00030721899066828785
Position 31336: 0.00029414570813148314
Position 31351: 0.00029075749815191473
Position 25904: 0.0002638578066909745
Position 25715: 0.0002606051448694081
Position 4473: 0.00023576758843988924
Position 24968: 0.0001934041044993971
Position 23795: 0.0001819797191211393
Position 24537: 0.00018029673911543312
Position 25637: 0.0001772776926981372
Position 24850: 0.00016328409921453985
Position 6518: 0.00015490615923866713
Position 1036: 0.00013960417669814563
Position 24678: 0.00012038337799107972
Position 2235: 0.00011935821809624422
Position 377: 0.00011176750493422748
Position 943: 0.00010603732438985513
Position 23472: 9.499196435313822e-05
Position 3142: 8.280826019877942e-05
Position 1106: 7.608716417343736e-05
Position 25138: 6.266799967465783e-05
Position 1310: 5.557426807278735e-05
Position 599: 5.109090653482664e-05
Position 1414: 4.542305834552364e-05
Position 2921: 4.4833674340850354e-05
Position 25676: 3.754555647043751e-05
Position 833: 3.732904577975148e-05
Position 2089: 3.328222015888799e-05
Position 24893: 3.0934991651286225e-05
Position 24999: 3.0459517364793335e-05
Position 24948: 2.553280785628781e-05
Position 1889: 2.5020145303630965e-05
Position 24575: 2.302364954761294e-05
Position 23700: 2.172291257914472e-05
Position 765: 2.1440616794327088e-05
Position 4444: 2.1146464838934045e-05
Position 332: 2.0880349126776852e-05
Position 1963: 2.034114573882572e-05
Position 1476: 1.9758459630347247e-05
Position 987: 1.963357141002284e-05
Position 23502: 1.790495174920823e-05
Position 508: 1.7095972086019913e-05
Position 23542: 1.640174325254532e-05
Position 521: 1.1383489037115453e-05
Position 2044: 8.235653037520688e-06
Position 2878: 7.616068068889208e-06
Position 2346: 7.42398310796369e-06
Position 2635: 7.343850293784269e-06
Position 4573: 6.933156649541283e-06
Position 355: 6.823837803749309e-06
Position 295: 6.644454740888316e-06
Position 2440: 5.755848710795454e-06
Position 2202: 5.5712551874686825e-06
Position 1432: 4.206311102793006e-06
Position 911: 3.944680838099803e-06
Position 711: 3.6319663516291855e-06
Position 1592: 3.2799669789139505e-06
Position 272: 2.1204602802707716e-06
Position 1317: 1.6109861915154006e-06
Position 1437: 1.5555983395960046e-06
Position 492: 1.428524380062837e-06
Position 425: 1.3499569259193566e-06
Position 843: 1.2840724763785422e-06
Position 446: 1.082022767835452e-06
Position 478: 9.002986946849251e-07
Position 902: 8.965591782672758e-07
Position 814: 6.357057553719687e-07
Position 852: 6.084108624828288e-07
Position 162: 5.936308197285147e-07
Position 17722: 4.5368514648994657e-07
Position 363: 4.237624493083847e-07
Position 1169: 4.1098720115920367e-07
Position 634: 4.0549715310027496e-07
Position 282: 3.8661528904856825e-07
Position 1283: 3.846891374349039e-07
Position 807: 3.6209407736339704e-07
Position 278: 3.334483137511346e-07
Position 1192: 3.1947606305526494e-07
Position 339: 2.9595516761713667e-07
Position 24515: 2.2682572149573632e-07
Position 276: 2.1235500872833266e-07
Position 511: 1.9983451167911453e-07
Position 1012: 1.9893427374408698e-07
Position 668: 1.9006219423231357e-07
Position 406: 1.7444544226921535e-07
Position 678: 1.576812134609537e-07
Position 1499: 1.4198946010181843e-07
Position 893: 1.347165200264967e-07
Position 796: 1.1234989466301672e-07
Position 1321: 1.0207399140055599e-07
Position 1019: 9.425720137864344e-08
Position 1281: 7.334066901041918e-08
Position 1173: 6.919373309268547e-08
Position 74: 6.195059962049566e-08
Position 997: 5.133942828197637e-08
Position 452: 3.931364006085527e-08
Position 466: 3.808057344963799e-08
Position 494: 3.519176254012621e-08
Position 432: 3.190507204142613e-08
Position 192: 2.5753517565775192e-08
Position 1996: 2.586458484021111e-09
Position 3395: 2.4194941581773028e-09
Position 1808: 2.1241531176205502e-09
Position 2650: 1.1950485667507063e-09
Position 2616: 5.092004793735863e-10
Position 2131: 1.2216184915797828e-10
Position 720: 6.406925576614599e-11
Position 789: 5.871318397633874e-11
Position 773: 3.886576051449867e-11
Position 1851: 2.431825539842712e-11
Position 688: 1.3594979582060763e-11
Position 1747: 1.2096498529110313e-11
Position 1589: 6.975016265459137e-12
Position 2270: 6.026794913138824e-12
Position 169: 3.266755875021648e-12
Position 554: 3.179605272061115e-12
Position 120: 1.117240703783248e-12
Position 3225: 3.7263134231676996e-13
