Gene = LRRIQ3
Position 101: 0.00013972807225582533
Position 3576: 0.00011390332966320782
Position 208: 0.00010390178485507958
Position 533: 8.980783702221295e-05
Position 400: 6.647006675436254e-05
Position 2776: 6.41272564859423e-05
Position 2321: 5.799548700457951e-05
Position 2976: 5.015372569074697e-05
Position 2544: 4.744894253498551e-05
Position 13977: 4.725692826202555e-05
Position 344: 4.573679961143566e-05
Position 122: 3.711597941310143e-05
Position 695: 3.232375356519623e-05
Position 1850: 3.1405743463239426e-05
Position 328: 2.4585816050546323e-05
Position 96: 2.4262561153034954e-05
Position 445: 2.2405360554843417e-05
Position 3514: 1.9017394921422883e-05
Position 3042: 1.7630173578005802e-05
Position 1733: 1.3804625833321725e-05
Position 2642: 1.1384579758215553e-05
Position 546: 9.639161221801299e-06
Position 449: 8.124642542099102e-06
Position 49: 5.1958812738608e-06
Position 2438: 5.098814285168205e-06
Position 1045: 4.428700338785277e-06
Position 935: 3.852805573409618e-06
Position 3172: 3.7604891244203572e-06
Position 1013: 3.1755458005965103e-06
Position 2006: 2.9895071681380758e-06
Position 2047: 2.835588313779535e-06
Position 4301: 2.6196441421752898e-06
Position 960: 2.0859242306438584e-06
Position 211: 1.4033177193723965e-06
Position 746: 1.251852413259193e-06
Position 968: 1.2198485721698646e-06
Position 768: 1.062783622539415e-06
Position 830: 8.499083895995847e-07
Position 646: 7.707035958602383e-07
Position 555: 7.321900432796139e-07
Position 2192: 5.047240760218069e-07
Position 4448: 4.4934452229278177e-07
Position 34: 4.004390773591107e-07
Position 14731: 3.4364713616055755e-07
Position 2293: 3.207450131319401e-07
Position 3832: 6.850688861518192e-08
Position 351: 5.7332561067387966e-08
Position 140: 5.403478817566942e-08
Position 15: 5.204355136028403e-08
Position 90: 3.218171376849159e-08
Position 294: 2.0579975385350673e-08
Position 447: 1.5371172870141297e-08
Position 314: 1.1154249605975532e-08
Position 1399: 5.618329603992782e-10
Position 1165: 1.5051349167896053e-10
Position 461: 2.2715924154049373e-11
Position 1426: 3.685461898782115e-12
Position 1183: 1.5892194336361267e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 27817: 0.9411983943081916
Position 1013: 0.715343360704426
Position 822: 0.6678824003920971
Position 33505: 0.6439097092497579
Position 13228: 0.6254653691309173
Position 8480: 0.5079707869385256
Position 13276: 0.3671106775792902
Position 8483: 0.33220624179810493
Position 27363: 0.28341154075804714
Position 7555: 0.2813457523750852
Position 30718: 0.17196289233469764
Position 7473: 0.1302139687303246
Position 12001: 0.058800373291768265
Position 12004: 0.049882360537266836
Position 7336: 0.04241193637372306
Position 29044: 0.036995813406547194
Position 1060: 0.03500217354333678
Position 12033: 0.030826096306034455
Position 29245: 0.030565267474132136
Position 8534: 0.02858982819956226
Position 12293: 0.026869385344633574
Position 1030: 0.025836460118247973
Position 8432: 0.024457548653118305
Position 8636: 0.0194872924327115
Position 7414: 0.018946399946973003
Position 3768: 0.01570493708958827
Position 29821: 0.01474558981350849
Position 523: 0.014667958100920237
Position 11961: 0.014205467706985931
Position 3408: 0.013172013020988443
Position 4049: 0.012552922715258397
Position 3146: 0.011867201667102863
Position 2160: 0.010441734329921584
Position 3110: 0.010255155748492532
Position 6623: 0.010112143291846058
Position 3208: 0.00999773842133554
Position 6722: 0.009821763778366986
Position 328: 0.009255772445751443
Position 4906: 0.00910912408170835
Position 189: 0.008896389862061456
Position 5242: 0.00735197133023355
Position 18070: 0.007031651037813285
Position 21194: 0.0069436203808619186
Position 3294: 0.006808646076201803
Position 3316: 0.005552884208561417
Position 973: 0.005217690231689923
Position 15930: 0.005073024255966251
Position 157: 0.00488393545667907
Position 10172: 0.004697635647449842
Position 10102: 0.004669872856532395
Position 20849: 0.004607909580375115
Position 22824: 0.004445257055630238
Position 803: 0.0038602106493812547
Position 7288: 0.0036759894916513778
Position 10105: 0.0032986416717174635
Position 4945: 0.0032528608799886824
Position 4773: 0.0031867485403516906
Position 6032: 0.003085558114564101
Position 7192: 0.0030240362571258735
Position 22689: 0.0030137268137626996
Position 1091: 0.0029984840442708488
Position 482: 0.002909612923898572
Position 12057: 0.0029029476919025057
Position 995: 0.002807861525524917
Position 12754: 0.0027893019329044127
Position 977: 0.0027297007409891384
Position 4871: 0.0027054940325033708
Position 5071: 0.0023678458921025953
Position 2101: 0.0023205072249553827
Position 12591: 0.002260790043528202
Position 6090: 0.0021653390890663173
Position 12038: 0.0020429678128189104
Position 2911: 0.0018303084803362084
Position 3204: 0.0017923123642111243
Position 19261: 0.001669097442549474
Position 1071: 0.0016103554942676701
Position 3802: 0.0015426691202790354
Position 16171: 0.0015105078404507785
Position 4130: 0.0014454392912639897
Position 23119: 0.0013823291523255108
Position 7110: 0.0013302247656607664
Position 6679: 0.001329683041120118
Position 3772: 0.0013107375027845254
Position 4744: 0.0012858171445723234
Position 3346: 0.0012419309472943515
Position 12928: 0.0012110045760551768
Position 12979: 0.0011552575228735505
Position 3336: 0.0010653342208262469
Position 21821: 0.001058082476371931
Position 17073: 0.0010510009415794176
Position 21844: 0.0008174111268929468
Position 18157: 0.0008072859734915674
Position 7234: 0.0008053299114925742
Position 711: 0.0007819298664924524
Position 6792: 0.0007418047758049869
Position 16692: 0.0007072178186708015
Position 16062: 0.0005618994953234497
Position 13825: 0.0005572217009176042
Position 4980: 0.0005512573660028359
Position 17917: 0.0005475216435020018
Position 3748: 0.0005372253539010502
Position 20272: 0.0005344248205128952
Position 6874: 0.0004957579282401815
Position 1135: 0.000448092479803195
Position 22293: 0.0004478413808464466
Position 784: 0.0004438685759637663
Position 10392: 0.00040720799518608543
Position 2188: 0.0003995839034976057
Position 3322: 0.00039390709598795655
Position 16374: 0.0003856720634970503
Position 3371: 0.0003767101263115535
Position 3655: 0.0003715264512631791
Position 19396: 0.0003697743177050387
Position 16899: 0.0003573736083683999
Position 828: 0.00035530631971755067
Position 15945: 0.00035263587708106285
Position 2089: 0.0003399916499126332
Position 15108: 0.0002985823192473332
Position 21221: 0.0002777814622161774
Position 4652: 0.0002746920298891715
Position 13647: 0.0002712866522754909
Position 14414: 0.00026930104267327084
Position 15608: 0.00026897363060047244
Position 16013: 0.00026239601331987886
Position 18941: 0.0002578602907167657
Position 389: 0.0002572252712509365
Position 3537: 0.0002486899805374423
Position 2177: 0.0002169026223076927
Position 16661: 0.00021179980957176578
Position 2110: 0.00020779854980247815
Position 8234: 0.00020429834227368428
Position 1998: 0.00020289959585689378
Position 16581: 0.00020052732168893004
Position 6902: 0.00019454263260566818
Position 2144: 0.00018876970078740346
Position 2046: 0.0001813192016524256
Position 2960: 0.00017753188772469725
Position 16769: 0.00017745214993423385
Position 20246: 0.00016714156986232204
Position 3548: 0.00016266326036891042
Position 17618: 0.00016076701027138826
Position 3630: 0.00016069318184487165
Position 4545: 0.0001557082982410354
Position 18608: 0.0001552373139755538
Position 3778: 0.00014974515200721534
Position 2026: 0.00014858114588602695
Position 17208: 0.00014169544609539798
Position 397: 0.00013709101954758674
Position 15751: 0.0001354549141282288
Position 15771: 0.00013484830805968748
Position 16190: 0.00013297643269881955
Position 445: 0.0001266738217501034
Position 14624: 0.00011496776241771838
Position 140: 0.0001012040866139628
Position 864: 9.40523003099539e-05
Position 638: 9.214032735841412e-05
Position 15309: 7.691992262574997e-05
Position 2134: 7.333845541838155e-05
Position 2296: 7.09792564492332e-05
Position 2677: 5.702859520276665e-05
Position 17869: 5.4842566818395776e-05
Position 13868: 5.470268205402433e-05
Position 15900: 4.821222049316524e-05
Position 1850: 4.5900562176514194e-05
Position 4684: 4.5769557656837166e-05
Position 14924: 4.4222860121749294e-05
Position 14996: 4.42103968933045e-05
Position 8242: 4.322064130711739e-05
Position 248: 4.1929524073902674e-05
Position 15735: 4.016595276102012e-05
Position 15516: 3.9548993645883816e-05
Position 14588: 3.920071456445438e-05
Position 14895: 3.412932186058247e-05
Position 208: 3.363371927249788e-05
Position 988: 3.182846500404065e-05
Position 14126: 3.145754671383304e-05
Position 10552: 2.4536497673526955e-05
Position 9670: 2.086129882043748e-05
Position 15648: 1.7560689848775798e-05
Position 15626: 1.7408386836324593e-05
Position 2388: 1.459953768182138e-05
Position 1585: 1.3229163551853955e-05
Position 11423: 1.3112342705193277e-05
Position 2391: 1.2531260046405254e-05
Position 2364: 1.194725362792339e-05
Position 7871: 1.1697739905945974e-05
Position 3450: 1.0709541663739949e-05
Position 14286: 1.0490900939752111e-05
Position 3453: 1.0396337454655214e-05
Position 13852: 9.326435583055905e-06
Position 2461: 8.898674507936172e-06
Position 9024: 8.464779660661789e-06
Position 11234: 8.435181248136332e-06
Position 3479: 7.949574377248474e-06
Position 1547: 7.709761935446204e-06
Position 1468: 7.4862358313185865e-06
Position 11552: 7.283869223367605e-06
Position 593: 6.804791325594448e-06
Position 2441: 6.330525633060891e-06
Position 3179: 6.307167228724162e-06
Position 1732: 5.9142311925877804e-06
Position 10555: 5.82285517878435e-06
Position 3519: 5.773127558385309e-06
Position 3234: 5.1572962860722875e-06
Position 11035: 4.971443626335049e-06
Position 9033: 4.696233842100632e-06
Position 159: 4.5908978444565285e-06
Position 3429: 4.521502685994994e-06
Position 12461: 4.4828067641966294e-06
Position 2585: 4.197312274974954e-06
Position 12432: 4.162273368530308e-06
Position 3022: 4.047914288182004e-06
Position 1814: 3.953023294932574e-06
Position 3685: 3.891981669235278e-06
Position 1786: 3.7613813198245203e-06
Position 528: 3.7193510796224506e-06
Position 2472: 3.45457329654195e-06
Position 11734: 3.2401200918309006e-06
Position 3555: 2.8724793806473227e-06
Position 9369: 2.701001155072654e-06
Position 830: 2.6267808035547455e-06
Position 9647: 2.555909491041016e-06
Position 8142: 2.4854919004655204e-06
Position 294: 2.394852018898923e-06
Position 1419: 2.1458350098247476e-06
Position 1588: 2.1439742049041214e-06
Position 2353: 1.999420148918538e-06
Position 3058: 1.8200133630443746e-06
Position 2192: 1.765928601616294e-06
Position 1886: 1.7069845176274127e-06
Position 10488: 1.6471674988040135e-06
Position 2171: 1.4973961711658694e-06
Position 4397: 1.3969883416646308e-06
Position 906: 1.3520441550025584e-06
Position 646: 1.3321609455192238e-06
Position 2614: 1.3009164050878094e-06
Position 3603: 1.1347778156472973e-06
Position 2639: 1.1312430446694842e-06
Position 7851: 1.1006206123819313e-06
Position 4237: 1.0769697586423225e-06
Position 8991: 9.65317790551273e-07
Position 7739: 9.553425745625422e-07
Position 3633: 9.50437251027171e-07
Position 8852: 9.482079719120423e-07
Position 493: 9.422427157580402e-07
Position 2273: 8.250324344343994e-07
Position 2547: 6.988200898436051e-07
Position 1707: 6.536115274996599e-07
Position 268: 5.996462633429867e-07
Position 4173: 5.632822596638776e-07
Position 4401: 5.569665621621334e-07
Position 2225: 5.297420599836118e-07
Position 2210: 5.108900801926498e-07
Position 541: 4.822440972155789e-07
Position 2202: 4.466257580993744e-07
Position 2118: 3.991812062726491e-07
Position 1959: 3.93076430131824e-07
Position 4550: 3.806684516348069e-07
Position 546: 3.548420269336584e-07
Position 2683: 2.5642580322224477e-07
Position 1761: 2.397503851179106e-07
Position 4611: 2.3758416486615949e-07
Position 571: 2.3277344753255452e-07
Position 1828: 2.2661715883595753e-07
Position 912: 1.851061865295349e-07
Position 122: 1.8418403229607352e-07
Position 1692: 1.8376551530124284e-07
Position 1399: 1.6433754500267582e-07
Position 2246: 1.371622594960387e-07
Position 1591: 1.2463919027280428e-07
Position 2633: 1.1765872497738213e-07
Position 1320: 9.907360776509419e-08
Position 1099: 9.376228106512831e-08
Position 306: 9.167898155129365e-08
Position 1368: 9.113830211400161e-08
Position 553: 7.652714313943515e-08
Position 1628: 6.143643898652337e-08
Position 1488: 5.353936475588884e-08
Position 1658: 5.293749071030042e-08
Position 1604: 5.208534529003337e-08
Position 1436: 4.54613904897112e-08
Position 1470: 3.908759935091889e-08
Position 1833: 2.5443828860264268e-08
Position 2476: 2.502181443242071e-08
Position 1478: 1.831652799812457e-08
Position 533: 1.3239785001502227e-08
Position 1824: 4.152382435193488e-09
Position 101: 3.3636959198954633e-09
Position 259: 1.9679890024770875e-09
Position 253: 1.436140305624789e-09
Position 555: 1.1731288300756471e-09
Position 1499: 5.146491389813436e-10
Position 1739: 2.496223340337248e-10
Position 1502: 2.3184837336949296e-10
Position 1615: 3.607509473396521e-11
Position 1347: 1.7151129792510408e-12
Position 1163: 1.5282152441058624e-12
Position 1142: 4.1954804868723454e-14
Position 1191: 1.0171369624538213e-14
Position 84: 1.6500263261935067e-15
