Gene = GKAP1
Position 2098: 0.00042565467096590786
Position 1252: 0.00037781305082988415
Position 4696: 0.00034685000856125007
Position 4035: 0.00034637621138014724
Position 3258: 0.0003347218421092331
Position 752: 0.00030944944628983473
Position 3726: 0.000302702817570199
Position 1303: 0.0002922311042648587
Position 37474: 0.00027044808878067873
Position 640: 0.0002025272717654014
Position 645: 0.00019186844492828235
Position 1931: 0.00012695145408989834
Position 11331: 0.00012603388045120983
Position 1504: 8.455545363233866e-05
Position 257: 8.302492118427758e-05
Position 807: 7.255033267375566e-05
Position 1084: 7.099460831128511e-05
Position 1105: 6.613209175406169e-05
Position 1093: 6.608235427164981e-05
Position 4836: 5.4602346072539444e-05
Position 1075: 5.1839332389047055e-05
Position 259: 4.569230664872368e-05
Position 689: 4.459817343251068e-05
Position 61: 3.4968002379909015e-05
Position 993: 2.627220076984223e-05
Position 2831: 2.5696213440138443e-05
Position 1024: 2.454407017302745e-05
Position 489: 2.11886964502872e-05
Position 2001: 1.9713817132443926e-05
Position 2432: 1.6981551913288274e-05
Position 2057: 1.6833324236751468e-05
Position 674: 1.4191360953149835e-05
Position 504: 1.2134524416879113e-05
Position 1079: 1.1100323382038689e-05
Position 1291: 7.120654058641397e-06
Position 854: 7.086071223689616e-06
Position 910: 6.233687089869451e-06
Position 1289: 5.2713516155635365e-06
Position 1314: 4.500700810176596e-06
Position 1128: 4.008379624316064e-06
Position 983: 2.0034832132195585e-06
Position 1135: 1.23429122657705e-06
Position 1631: 9.362671236881604e-07
Position 1271: 7.858589653144854e-07
Position 3566: 6.624239724905898e-07
Position 50: 4.814583414190273e-07
Position 519: 3.283818208583779e-07
Position 2258: 3.233842092913077e-07
Position 1482: 2.689900489878697e-07
Position 129: 1.3414929029119604e-07
Position 1342: 1.4270424821668434e-08
Position 1416: 1.3109582476994468e-08
Position 773: 1.2391207826106505e-08
Position 1386: 9.597035344214602e-09
Position 1352: 5.129927435048571e-09
Position 828: 4.3788063538099535e-09
Position 822: 1.40669510863468e-13
Position 599: 2.504093625968636e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18413: 0.998282017382287
Position 28292: 0.9503573627747579
Position 11181: 0.9220008348720877
Position 32903: 0.882926872549251
Position 614: 0.7774895930529636
Position 37337: 0.7302302016479194
Position 51014: 0.5636611726610673
Position 24643: 0.48908498143321083
Position 8785: 0.4483322877627254
Position 29063: 0.40674999967155656
Position 25402: 0.4045512317550021
Position 19643: 0.37766000481844375
Position 44658: 0.333200132460721
Position 33198: 0.275033519942446
Position 6073: 0.2749868662525288
Position 31962: 0.2524071317307543
Position 33175: 0.2519991115726601
Position 52491: 0.2413041083121453
Position 1382: 0.22457560917453448
Position 19857: 0.20934654800799055
Position 52162: 0.13575803431533479
Position 20421: 0.12390288418594733
Position 5085: 0.11294365210845664
Position 10904: 0.08951551295754408
Position 41874: 0.07178299295200512
Position 8331: 0.07162078979549429
Position 45700: 0.07001379624089762
Position 17784: 0.06072580608718996
Position 1219: 0.05994515883755313
Position 11632: 0.056788159425575475
Position 32862: 0.05526634308710659
Position 24724: 0.050834972753878514
Position 3039: 0.04707653262560302
Position 8210: 0.04597521372899915
Position 43155: 0.04475479387555407
Position 33478: 0.04260905465467879
Position 3174: 0.034947324658205006
Position 19653: 0.03403458731236901
Position 28991: 0.033479938259772885
Position 9948: 0.03243199573674987
Position 11477: 0.03139319736351401
Position 33146: 0.030222998463740092
Position 31938: 0.027637317053424603
Position 38862: 0.02425123157575258
Position 644: 0.022896606565765525
Position 10873: 0.02269494778107011
Position 38000: 0.02251732393894028
Position 796: 0.020044815071368325
Position 6763: 0.019846877112878986
Position 6734: 0.017554391023507816
Position 25162: 0.015492275299304204
Position 11529: 0.015161123265505559
Position 45938: 0.011793466757747444
Position 3132: 0.011062593425599305
Position 29088: 0.010656318430919303
Position 3835: 0.010458747696702046
Position 11474: 0.0103287144554712
Position 12306: 0.009452832132312685
Position 40796: 0.009406425644268092
Position 28772: 0.009285622788742454
Position 39352: 0.009141651298204297
Position 38479: 0.008941121945415038
Position 20095: 0.008681316737988852
Position 28900: 0.008363706385847953
Position 19694: 0.00785096102657462
Position 39308: 0.00710069998181971
Position 8517: 0.007001332342306299
Position 38530: 0.0067551167661168785
Position 15340: 0.006727674197219635
Position 37173: 0.006630806408697515
Position 19995: 0.006622652412809996
Position 22588: 0.006011624883930713
Position 42361: 0.0059883979925263245
Position 8654: 0.005868408678873182
Position 1194: 0.005847245032763842
Position 19905: 0.005654613489019671
Position 22755: 0.005636832736517223
Position 5061: 0.005573300992682779
Position 12390: 0.005389428754171944
Position 39588: 0.0052808441104868105
Position 8843: 0.004992557257744802
Position 24488: 0.004891087375781985
Position 8751: 0.004888684803950488
Position 11119: 0.0048635880077528915
Position 9533: 0.004233625523292297
Position 33234: 0.0041454608806147505
Position 41066: 0.004139734522243068
Position 39874: 0.004069922745707742
Position 19770: 0.0038947751534190466
Position 25415: 0.0035730439095274244
Position 20108: 0.003501224317389694
Position 19861: 0.003442801998198409
Position 11792: 0.0033696623047496065
Position 972: 0.003194184793670638
Position 25131: 0.002744445138996526
Position 33249: 0.002633179118394937
Position 3060: 0.002632023917026721
Position 19915: 0.0026171716214905554
Position 458: 0.002612998721414554
Position 19358: 0.0024941002796356536
Position 18754: 0.002210448983285743
Position 28835: 0.00219967356032378
Position 9566: 0.0020602730460138976
Position 36406: 0.002014795393398214
Position 3650: 0.001956326702114456
Position 838: 0.0018491659582050078
Position 38360: 0.0018325796304834905
Position 12416: 0.0018031623508240726
Position 40245: 0.0017660541745247679
Position 18501: 0.0017179820938481973
Position 858: 0.0017171909938922586
Position 20047: 0.0016956960913231927
Position 19508: 0.001661710493149937
Position 23577: 0.0016252309634866694
Position 11652: 0.0015454378252899206
Position 8236: 0.0015062403606291718
Position 5231: 0.001465496413018134
Position 19891: 0.0013125831958730402
Position 34038: 0.0013094245523481087
Position 4752: 0.0012628555906685794
Position 29541: 0.0012431571653384681
Position 1300: 0.0012234509536528711
Position 20319: 0.001205512007319985
Position 773: 0.001203783909616351
Position 22804: 0.0011928825819296639
Position 28734: 0.0011909625286081172
Position 4156: 0.0011611554532462835
Position 38046: 0.0011036444387691336
Position 19405: 0.0010941323770704372
Position 5257: 0.0010674110322786816
Position 31207: 0.0010417781284447732
Position 22852: 0.001032536133173202
Position 24816: 0.001015964568837455
Position 29491: 0.0010071210926776565
Position 4135: 0.001003593034790035
Position 8437: 0.0009203896609930002
Position 21026: 0.0009081604607395607
Position 18815: 0.0009033178818128357
Position 1235: 0.0008271097636870879
Position 11543: 0.000812193079190403
Position 1197: 0.0007998474905954485
Position 21779: 0.0007682811254748971
Position 39787: 0.0007463199394200748
Position 640: 0.0006987639656770772
Position 1330: 0.0006818014717324196
Position 21009: 0.0006659360293608095
Position 34806: 0.0005798814594943609
Position 1138: 0.0005548341355971393
Position 5918: 0.0005382133899351615
Position 1725: 0.0005242537885012591
Position 4616: 0.0005115885444163035
Position 36953: 0.0005056171799086674
Position 39053: 0.0005036193405515319
Position 39257: 0.0004967347890800352
Position 18766: 0.0004881802191373733
Position 39117: 0.0004853882137144341
Position 1930: 0.00045548351241859786
Position 29935: 0.0004424517277554864
Position 510: 0.000416714703469124
Position 3151: 0.0004067128406697197
Position 19576: 0.0003913077152172115
Position 18697: 0.00038799803092402215
Position 36077: 0.0003837541667389793
Position 29961: 0.0003814580658991626
Position 18655: 0.0003629450111491475
Position 18620: 0.0003621476894674522
Position 5102: 0.0003590396016691953
Position 28804: 0.0003491902918974124
Position 22613: 0.0003231596931707285
Position 3808: 0.00030958231628494304
Position 7985: 0.00030726519598558196
Position 1580: 0.0002946578004629628
Position 560: 0.000284449775238096
Position 34008: 0.0002639870763066012
Position 1386: 0.00026385838355383405
Position 34617: 0.0002285263793909465
Position 21756: 0.00022774553447032106
Position 34827: 0.00021035815800797759
Position 20161: 0.00019688122620289147
Position 29813: 0.00019073683730214775
Position 34421: 0.00017068415758496216
Position 981: 0.00016332791753929986
Position 34343: 0.00016219967276171572
Position 4979: 0.00015957050395141314
Position 31203: 0.000146167617948554
Position 3302: 0.00014225330811028767
Position 19661: 0.00013192606640262118
Position 3296: 0.0001254143425653119
Position 1749: 0.0001241338809063505
Position 8037: 0.00012147548859637913
Position 19528: 0.00011569834389208927
Position 1630: 0.00010736817398478493
Position 34703: 8.470779755851961e-05
Position 419: 8.468786183311506e-05
Position 19439: 7.62965846771632e-05
Position 689: 6.684411774923103e-05
Position 623: 6.656078751550243e-05
Position 30113: 6.0489592996741686e-05
Position 124: 5.977696284687987e-05
Position 3719: 5.86798488594906e-05
Position 18699: 5.8384260666120364e-05
Position 18652: 5.433374104537275e-05
Position 1238: 4.357189596967908e-05
Position 3274: 4.2171026004966965e-05
Position 1256: 3.3233764166473384e-05
Position 31228: 3.157292350852208e-05
Position 1800: 2.237828385800052e-05
Position 142: 2.1385137200819315e-05
Position 34011: 2.0239571867828144e-05
Position 2597: 1.692703528039434e-05
Position 2232: 1.436965196895189e-05
Position 381: 1.3877889772995821e-05
Position 1070: 1.169555164893896e-05
Position 3078: 1.0782440779331416e-05
Position 11628: 9.277177525929218e-06
Position 2578: 8.769178159743935e-06
Position 710: 8.534344254327981e-06
Position 655: 7.632431390378674e-06
Position 370: 7.2962894002284156e-06
Position 103: 5.465383430920078e-06
Position 383: 4.6294237296192345e-06
Position 26933: 4.39506812952526e-06
Position 25836: 3.7172584148539296e-06
Position 129: 3.5064807420579434e-06
Position 584: 3.3091462582179133e-06
Position 347: 3.1232088576421393e-06
Position 30190: 3.1079664157520585e-06
Position 986: 3.0979813986187244e-06
Position 26342: 3.040144066306078e-06
Position 2177: 2.893296661819982e-06
Position 895: 2.8624394462472727e-06
Position 807: 2.7167620343619885e-06
Position 1974: 2.2221896292881043e-06
Position 866: 2.1235953815329747e-06
Position 2048: 2.076655725110968e-06
Position 1158: 1.9160958081082345e-06
Position 504: 1.540784721559142e-06
Position 1005: 1.2462876270000057e-06
Position 1087: 1.0563647848515738e-06
Position 746: 9.677796483345265e-07
Position 1008: 9.507160024749143e-07
Position 2001: 9.079009390202761e-07
Position 1856: 8.018542856340575e-07
Position 1555: 7.898273964515078e-07
Position 279: 7.129961279633513e-07
Position 300: 5.783148924959676e-07
Position 289: 5.606656356811082e-07
Position 220: 4.873250636851825e-07
Position 25951: 4.273971128141479e-07
Position 437: 2.899690857410142e-07
Position 159: 2.6501737130336185e-07
Position 285: 1.4134180094356094e-07
Position 189: 1.3880307169590043e-07
Position 483: 1.387940861686153e-07
Position 92: 1.2229513108106452e-07
Position 910: 1.1882401524346352e-07
Position 474: 8.941583939036953e-08
Position 393: 5.878119322883861e-08
Position 752: 5.1880242840345863e-08
Position 2126: 4.19874918076716e-08
Position 3064: 2.617758552580643e-08
Position 1398: 2.0980593941497794e-08
Position 1043: 1.6963540159916566e-08
Position 239: 1.4750807183836322e-08
Position 1478: 1.2179078074310913e-08
Position 198: 1.0034003347714178e-08
Position 195: 8.733482432856189e-09
Position 1202: 7.941468163594498e-09
Position 1342: 4.8384605791452924e-09
Position 193: 4.715959536979526e-09
Position 1320: 3.4586107573109065e-09
Position 186: 2.003963934464426e-09
Position 168: 1.5692582040981469e-09
Position 873: 8.959311761938732e-10
Position 1282: 7.000908365338085e-10
Position 170: 5.730681976258543e-10
Position 230: 3.996347541665527e-10
Position 697: 3.81110647096501e-10
Position 205: 2.1799360617351557e-10
