Gene = BLACE
Position 561: 0.0020505216389122677
Position 438: 0.002009704459994134
Position 956: 0.001992450949475137
Position 3998: 0.0019630222345571645
Position 3513: 0.0019176702499719824
Position 829: 0.0017091717913895951
Position 7505: 0.0015661111585494626
Position 4962: 0.0014467334343946326
Position 3602: 0.0013813091494347752
Position 613: 0.0012668694920553415
Position 264: 0.0012617170940724298
Position 6720: 0.0012200992118028987
Position 1083: 0.0012121779567259288
Position 6653: 0.0011135878672480246
Position 7000: 0.0010752869366708565
Position 4447: 0.0010650897041329563
Position 736: 0.0010471748184378187
Position 6546: 0.0009378251726678082
Position 3401: 0.0007640632654401897
Position 6850: 0.0006848096077351295
Position 8108: 0.000609255916827892
Position 4382: 0.00058927498674933
Position 3640: 0.0005432877683489728
Position 7218: 0.00047146581677068913
Position 911: 0.0004460423350934065
Position 4342: 0.00038630540608139993
Position 7041: 0.0003846671088931286
Position 9565: 0.00038039882472357497
Position 7784: 0.0003650943946958869
Position 3387: 0.0003335589841421057
Position 6998: 0.00031431390004472434
Position 4490: 0.00028937347364503183
Position 7490: 0.0002889954987428665
Position 7483: 0.00028133164713042505
Position 2410: 0.00025785206599710864
Position 4355: 0.0002547048201576777
Position 1293: 0.00019693997688108138
Position 1038: 0.00018945103035988525
Position 6813: 0.00017950927351950282
Position 8482: 0.00016890940555341444
Position 788: 0.00016649991879458495
Position 1405: 0.00016438548030566231
Position 1677: 0.00016092532297017932
Position 7835: 0.00015506524951828707
Position 7560: 0.00015388023615686537
Position 1165: 0.0001517051541200881
Position 4102: 0.00014414174528251856
Position 4045: 0.00013762747391511963
Position 7856: 0.00013540900856675106
Position 6884: 0.00013449875320959573
Position 1713: 0.00012845010501283014
Position 8599: 8.265805005973039e-05
Position 5386: 1.1585048977556723e-05
Position 67: 9.582116217674111e-06
Position 964: 4.818795489412952e-06
Position 1091: 2.7855323312922585e-06
Position 1210: 2.703129441616818e-06
Position 244: 1.3523298176942617e-06
Position 418: 1.324389713955718e-06
Position 45: 1.28116104343021e-06
Position 117: 1.1983631909729674e-06
Position 1219: 1.019643158310071e-06
Position 7069: 7.550416449516418e-07
Position 1456: 5.929276075909974e-07
Position 3644: 4.965917145639504e-07
Position 11: 1.1617751231344215e-07
Position 292: 7.996246758589604e-08
Position 466: 7.147228648261284e-08
Position 341: 5.837927087510939e-08
Position 768: 3.878917536775948e-08
Position 187: 3.643602115687597e-08
Position 195: 3.2585200338399186e-08
Position 593: 7.090655242033308e-09
Position 27: 4.076508311181941e-09
Position 515: 1.1327643063044396e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6388: 0.9299448775813504
Position 7890: 0.7867140779162451
Position 6913: 0.7441323375066045
Position 3977: 0.7000991560654171
Position 4564: 0.5887278681961162
Position 4983: 0.49094753338025254
Position 9732: 0.365184124378406
Position 3488: 0.3560779051398519
Position 4374: 0.3274609799375212
Position 7630: 0.2658552255683208
Position 4936: 0.26062180240395005
Position 9667: 0.25753789370533525
Position 8144: 0.19446918953759268
Position 10566: 0.18793990256297222
Position 10590: 0.14234858693709615
Position 8360: 0.12028838442970806
Position 3910: 0.09951592148294952
Position 4238: 0.08773032671420804
Position 6849: 0.08048473636484875
Position 4736: 0.07277241403749023
Position 3421: 0.059366615144002446
Position 9153: 0.05922557925006467
Position 3281: 0.058615487603833866
Position 10521: 0.05421372493824021
Position 7647: 0.04593503793094567
Position 4560: 0.042480711121334974
Position 10355: 0.03761602540853754
Position 7462: 0.032471353092495145
Position 9978: 0.02718848149706063
Position 9139: 0.022868588552098695
Position 9905: 0.022168007827717946
Position 3436: 0.020678577143408004
Position 9163: 0.01849378944631245
Position 2002: 0.01766601229366981
Position 10779: 0.015496531320961742
Position 9670: 0.014193151102566994
Position 5251: 0.01324705857281214
Position 2148: 0.013143433818870945
Position 5074: 0.012240166597042572
Position 8107: 0.00996736311578544
Position 6534: 0.00923452932573957
Position 7073: 0.009026016277510832
Position 5025: 0.008740582435710522
Position 10630: 0.008697248445109412
Position 3233: 0.008656499387520592
Position 9783: 0.008643244469086485
Position 4957: 0.008563396646548378
Position 10768: 0.008051153840053324
Position 3655: 0.007634389342370961
Position 3691: 0.007634341765733301
Position 3507: 0.007592076352770124
Position 4072: 0.007570900060286664
Position 6864: 0.007533586907873342
Position 1988: 0.006973583156722096
Position 5449: 0.006603766747225013
Position 10245: 0.006505132021860048
Position 3852: 0.005667332813712137
Position 3126: 0.005027240340884152
Position 6371: 0.004617581666411871
Position 10803: 0.0043670854254839785
Position 10554: 0.004094950394696119
Position 5011: 0.0038392455321465675
Position 1579: 0.003587901008140237
Position 4763: 0.0035032020927332533
Position 7569: 0.003431937629299787
Position 7110: 0.003184933211389778
Position 10334: 0.0031276587491300264
Position 4738: 0.0030584614992871127
Position 5203: 0.003027712498216774
Position 5049: 0.0029813408749152556
Position 9453: 0.0028900603275051865
Position 5720: 0.002814201194702151
Position 10180: 0.0027691438139379704
Position 1624: 0.002735342597166087
Position 284: 0.002679264465494537
Position 7086: 0.0023274453892018336
Position 7651: 0.0022544437097614164
Position 5052: 0.0022312477161707317
Position 1239: 0.0020266148761307816
Position 4816: 0.001999179137679865
Position 857: 0.0018896243323322612
Position 2384: 0.001882278581817921
Position 6698: 0.0016716929378339162
Position 1111: 0.0016236479837561848
Position 333: 0.0015711810462172957
Position 5780: 0.0014687659152386578
Position 8902: 0.0014137027542131674
Position 4208: 0.0013654182601939332
Position 6417: 0.0013328746789176107
Position 4118: 0.0012378005801580495
Position 3914: 0.0011786600413238805
Position 3760: 0.0011374220145305553
Position 3294: 0.0011003911018574088
Position 1725: 0.0010649902563409186
Position 6876: 0.0010628472063631178
Position 4620: 0.0010154717561463712
Position 5948: 0.000971917507146792
Position 5028: 0.0009668154351123134
Position 984: 0.0009441129093639927
Position 8059: 0.0009424983953309424
Position 3207: 0.0009376366486316973
Position 1189: 0.0009309269781115417
Position 5089: 0.0007186469318587081
Position 7041: 0.0006178019137181318
Position 8147: 0.0005976232178782653
Position 507: 0.0005677644793127283
Position 2064: 0.0005347781242643847
Position 8611: 0.0005332566491299865
Position 585: 0.0005318077977120096
Position 10937: 0.0005104128286871801
Position 2278: 0.0005020446234335461
Position 682: 0.0004999411183734613
Position 6767: 0.0004886508670387073
Position 3807: 0.0004696115753856367
Position 4247: 0.0004193662051855209
Position 4584: 0.0004141660379858405
Position 4326: 0.00039856394023177574
Position 236: 0.0003914863592530799
Position 808: 0.00039000504640909956
Position 7140: 0.00038251201002008486
Position 760: 0.0003805423463744582
Position 8668: 0.0003767938196508914
Position 458: 0.0003727294619791838
Position 6334: 0.0003669277938350728
Position 7004: 0.000314112366748546
Position 4641: 0.0003047182516234207
Position 1062: 0.0002924172632846589
Position 9834: 0.00029233130507396387
Position 2026: 0.0002822514900065133
Position 6091: 0.00023879014515286334
Position 5570: 0.00023543178854460058
Position 633: 0.00023156874625112074
Position 6140: 0.00022264912228842489
Position 304: 0.00020876179485997034
Position 935: 0.00019834601240281496
Position 1391: 0.00019686003974671773
Position 2407: 0.0001956863097072473
Position 5113: 0.00017527541213121722
Position 1293: 0.00016893455444689433
Position 6630: 0.00015018385931153642
Position 3509: 0.00012160083387885812
Position 410: 0.00010642435482839617
Position 7091: 9.977145249722683e-05
Position 1342: 9.883836914409686e-05
Position 1880: 9.691259299965837e-05
Position 7112: 9.253513409179863e-05
Position 349: 7.912406743240123e-05
Position 523: 7.462770456654058e-05
Position 2098: 7.061370209165826e-05
Position 200: 6.219414246573206e-05
Position 873: 5.72916244940685e-05
Position 187: 5.505147615726686e-05
Position 1165: 5.4003959191357294e-05
Position 1127: 5.3988294317101105e-05
Position 561: 4.706897052026016e-05
Position 7682: 4.5721585277433646e-05
Position 1255: 3.771794790978657e-05
Position 8115: 3.446151181907755e-05
Position 2010: 3.400283476953537e-05
Position 8068: 3.3336282903867305e-05
Position 8464: 2.789557550282652e-05
Position 1684: 2.2513221326619436e-05
Position 6799: 2.244800494401379e-05
Position 6190: 2.1286787455120654e-05
Position 698: 1.9804620168387295e-05
Position 1297: 1.9067582717092267e-05
Position 736: 1.854148053975075e-05
Position 8371: 1.850319705655649e-05
Position 387: 1.48689274033566e-05
Position 780: 1.4583563472289638e-05
Position 1000: 1.3546787597057739e-05
Position 478: 1.2209486175635826e-05
Position 430: 1.1706482291891778e-05
Position 2179: 7.44570151251534e-06
Position 9814: 6.909402112776543e-06
Position 6576: 6.1644173503102295e-06
Position 8022: 5.388391564179615e-06
Position 828: 2.485924884471787e-06
Position 391: 2.2585662792047444e-06
Position 1677: 1.4138294003374957e-06
Position 1038: 9.288729613303606e-07
Position 5408: 8.16583761805353e-07
Position 911: 7.925521722133733e-07
Position 300: 7.183607178916318e-07
Position 5220: 3.511707367064039e-07
Position 6807: 3.459351154759169e-07
Position 7814: 2.693953825190575e-07
Position 1711: 7.343949385041518e-08
Position 1812: 6.953323923638533e-08
Position 1967: 6.871344591490726e-08
Position 1493: 5.2909756550645945e-08
Position 1209: 5.214543846108115e-08
Position 653: 4.249003184897158e-08
Position 1332: 3.652473509559397e-08
Position 565: 2.9597462942663624e-08
Position 1082: 2.2993972591236606e-08
Position 528: 1.9139473517638095e-08
Position 244: 1.7616932328162077e-08
Position 740: 1.6931384663038652e-08
Position 354: 1.5860479204592184e-08
Position 605: 1.3353790027642392e-08
Position 163: 1.3239364892856176e-08
Position 955: 1.2808929712932112e-08
Position 703: 1.0910470255815058e-08
Position 878: 1.03446121666771e-08
Position 109: 9.633046695890306e-09
Position 268: 8.913159024242895e-09
