Gene = NIT1
Position 1109: 0.00015160791935914375
Position 2754: 0.00014855173008060813
Position 2885: 0.0001451271869635117
Position 2159: 0.00014488041541235155
Position 2912: 0.00013714819451630987
Position 855: 0.0001355171770129266
Position 1562: 0.00013236107654127243
Position 313: 0.00011378127516492523
Position 1726: 0.00010561411311905486
Position 2932: 0.0001051514675560055
Position 1846: 9.172471950322241e-05
Position 383: 8.664822012255086e-05
Position 1662: 8.369414528672754e-05
Position 1771: 7.430133284647282e-05
Position 1009: 7.104827481697978e-05
Position 1969: 6.997866376634805e-05
Position 1743: 6.804731245919783e-05
Position 1506: 6.303205275430639e-05
Position 1636: 6.119319872549645e-05
Position 1793: 6.105347307790781e-05
Position 330: 5.9684239861582744e-05
Position 1665: 5.827716784135809e-05
Position 2475: 5.7343770249463315e-05
Position 604: 5.3014549590765385e-05
Position 2865: 5.19849185019949e-05
Position 428: 5.1718003543311676e-05
Position 921: 4.934131603307022e-05
Position 819: 4.309352937773999e-05
Position 1904: 4.036387063546263e-05
Position 775: 3.970663763568894e-05
Position 888: 3.8170343448447324e-05
Position 2760: 3.575547114850663e-05
Position 1161: 3.533101349281742e-05
Position 1988: 3.473986733593884e-05
Position 1040: 3.453311680334691e-05
Position 1268: 3.1783817901855175e-05
Position 355: 3.0347520178326702e-05
Position 1391: 2.9478711888404198e-05
Position 1776: 2.7574447263244067e-05
Position 564: 2.743490050402994e-05
Position 2495: 2.3316687277908326e-05
Position 1835: 2.2184232688547192e-05
Position 145: 2.188306259947427e-05
Position 262: 1.8942683548938273e-05
Position 2852: 1.865345647349652e-05
Position 2721: 1.7902767359963992e-05
Position 1468: 1.762551107810961e-05
Position 1457: 1.757628499771156e-05
Position 2317: 1.6652438017834876e-05
Position 339: 1.6189475015825892e-05
Position 1976: 1.4754677360029286e-05
Position 2304: 1.4692508920394358e-05
Position 618: 1.3776286505311415e-05
Position 280: 1.350718771213008e-05
Position 1907: 1.2253126995155682e-05
Position 1843: 1.058194848709948e-05
Position 1689: 1.0449387015619989e-05
Position 2821: 9.399833223607448e-06
Position 1279: 8.62765276483837e-06
Position 2847: 8.595658838141986e-06
Position 1120: 8.543818755284251e-06
Position 1114: 7.864122813460666e-06
Position 388: 7.375316533870442e-06
Position 2075: 5.1009811428989446e-06
Position 780: 4.86955685682971e-06
Position 367: 4.697091492853122e-06
Position 632: 4.417533832196187e-06
Position 1141: 3.46501586383903e-06
Position 935: 3.3907536539424746e-06
Position 1909: 2.988749560192022e-06
Position 1533: 2.968344682762141e-06
Position 479: 2.8950597644699773e-06
Position 2072: 2.7219590466662344e-06
Position 858: 2.5848061889227156e-06
Position 1824: 2.14293077896451e-06
Position 1673: 2.1346812245731725e-06
Position 939: 2.102537819620736e-06
Position 1361: 1.8438687479290406e-06
Position 1153: 1.7634704614636534e-06
Position 1681: 1.6346223590096673e-06
Position 1363: 1.5789054856057043e-06
Position 1294: 1.5559396037117e-06
Position 1287: 1.5122250157859228e-06
Position 348: 1.3713868869387687e-06
Position 435: 1.208926142853821e-06
Position 1316: 1.1948506853492574e-06
Position 554: 1.0377108781671366e-06
Position 444: 9.472940216247996e-07
Position 1885: 9.416801401761806e-07
Position 271: 9.102559351814384e-07
Position 360: 8.804171329449189e-07
Position 278: 8.641970646228718e-07
Position 944: 8.20335277886063e-07
Position 827: 7.935910062335465e-07
Position 1356: 6.766995246026724e-07
Position 849: 6.653697425651211e-07
Position 430: 6.464432361059017e-07
Position 397: 6.342418433784392e-07
Position 466: 4.117039079001319e-07
Position 923: 3.7071060494589814e-07
Position 365: 3.3274795884594696e-07
Position 2506: 2.857385765779497e-07
Position 437: 2.7100151323970065e-07
Position 622: 2.300854981395139e-07
Position 1302: 1.8445707316278972e-07
Position 276: 1.8221916117759782e-07
Position 490: 1.4873470968815555e-07
Position 2479: 1.362017305895726e-07
Position 611: 1.1955293432426892e-07
Position 210: 8.567343904566297e-08
Position 624: 6.6363676720949e-08
Position 615: 6.470371378297975e-08
Position 147: 3.478256210567803e-08
Position 165: 2.993360471304047e-08
Position 2472: 2.9924052599592105e-08
Position 203: 2.6953332766777254e-08
Position 455: 2.636250130372541e-08
Position 163: 1.0980778510948265e-08
Position 363: 9.31031249765197e-09
Position 1571: 3.2461472477255324e-09
Position 173: 1.626593123328144e-11
Position 190: 1.438402501366028e-11
Position 492: 8.041804092590139e-12
Position 487: 2.990088587788977e-12
