Gene = UFC1
Position 1460: 0.0003363858542822628
Position 4074: 0.00026711736815470413
Position 323: 0.0002640818812071424
Position 2548: 0.0002544835938983553
Position 760: 0.00024839483656277075
Position 2072: 0.00023768311152276534
Position 35: 0.00022302432831425835
Position 2475: 0.000196940168563981
Position 828: 0.00015221458344768257
Position 4326: 0.00014442663320283453
Position 4199: 0.00014373913839135053
Position 4873: 0.00011829768212926075
Position 1844: 0.00011486095345947192
Position 422: 0.00010368124281765662
Position 4250: 9.823332732832855e-05
Position 701: 9.812660894934524e-05
Position 3572: 9.75464257875708e-05
Position 3454: 8.878875209973731e-05
Position 2176: 8.157918611824939e-05
Position 3580: 7.730037719100716e-05
Position 4912: 7.40831750728056e-05
Position 669: 7.353031177877139e-05
Position 4977: 6.966059044295867e-05
Position 54: 6.891431339252004e-05
Position 3415: 6.871955659917978e-05
Position 2334: 6.750460562824482e-05
Position 1897: 5.660629909217563e-05
Position 1969: 5.0452713344120634e-05
Position 742: 4.7893221860801144e-05
Position 3428: 4.654507684755481e-05
Position 3065: 4.2084085289723444e-05
Position 4049: 4.163843843255686e-05
Position 4421: 3.770544462891151e-05
Position 3324: 3.64513171687122e-05
Position 373: 3.429884283377126e-05
Position 746: 3.296956790584611e-05
Position 1655: 2.8995297664301078e-05
Position 3748: 2.7784108290559324e-05
Position 3570: 2.7731757322060104e-05
Position 2764: 2.7727270812509252e-05
Position 4550: 2.750053263129096e-05
Position 3599: 2.6598491887021625e-05
Position 4801: 2.6527877794630164e-05
Position 1500: 2.251555926847613e-05
Position 2120: 2.1909463656259887e-05
Position 4464: 1.941027885987325e-05
Position 4091: 1.933609533088527e-05
Position 4471: 1.8960392618105756e-05
Position 157: 1.7637476001892163e-05
Position 3505: 1.7523714640221933e-05
Position 4664: 1.6814779804349927e-05
Position 4864: 1.562322895451967e-05
Position 1000: 1.423731648457463e-05
Position 407: 1.3592661605106657e-05
Position 461: 1.3471946829463835e-05
Position 2145: 1.3143985789981022e-05
Position 3289: 1.2575415160508404e-05
Position 1234: 1.0324657446214785e-05
Position 2156: 9.55472708598318e-06
Position 3706: 9.302780201434291e-06
Position 270: 8.989359379947513e-06
Position 2003: 8.90729950585441e-06
Position 1894: 7.386816507599052e-06
Position 3311: 7.22667852879168e-06
Position 653: 6.907512712135103e-06
Position 914: 6.8145747249439904e-06
Position 1670: 6.675836142102615e-06
Position 1450: 6.451384186082596e-06
Position 4127: 6.410410457578716e-06
Position 275: 5.914684290324943e-06
Position 4101: 5.663698809580656e-06
Position 4629: 4.433421376506225e-06
Position 4853: 4.07208167586455e-06
Position 3780: 3.6548095448103344e-06
Position 3489: 2.9364376337851906e-06
Position 4217: 2.647504442539249e-06
Position 4651: 2.6166769167853367e-06
Position 4212: 2.4686491371127666e-06
Position 4408: 2.4606142710236796e-06
Position 3559: 2.0961430488461453e-06
Position 4583: 2.0862003965597674e-06
Position 3233: 1.8781114109744686e-06
Position 3847: 1.2264826026949325e-06
Position 3197: 8.238979753402899e-07
Position 3547: 8.218242339846291e-07
Position 7: 6.793448743262895e-07
Position 4125: 6.014099682562412e-07
Position 3969: 5.38973404848987e-07
Position 3762: 3.042480581906692e-07
Position 37: 1.9728613675058305e-07
Position 3362: 1.787156898084495e-07
Position 61: 1.6422140908009962e-07
Position 3245: 1.460409481794792e-07
Position 72: 1.1311027007390788e-07
Position 239: 1.00944673775428e-07
Position 356: 9.503238244941407e-08
Position 503: 7.773543826897591e-08
Position 268: 7.63016082099889e-08
Position 568: 5.81176116872407e-08
Position 273: 5.1710235855559045e-08
Position 1084: 4.9527808365487454e-08
Position 469: 1.259551257627722e-08
Position 396: 8.460365543094773e-10
Position 222: 6.483182428497862e-10
Position 4514: 5.473074824286405e-10
Position 378: 3.382721540360268e-10
Position 376: 2.355909397181264e-10
Position 3801: 1.6209395460126327e-10
Position 4371: 2.104742873716193e-11
Position 443: 8.735972881288367e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3197: 0.9261997577851467
Position 4368: 0.9249589434789852
Position 3846: 0.8077627312811755
Position 4659: 0.7731038141573664
Position 3501: 0.7662308088051554
Position 3384: 0.17480780293646325
Position 3864: 0.1380831576610171
Position 4997: 0.07399759219094436
Position 3177: 0.06982673225527793
Position 1778: 0.05170546071399489
Position 4590: 0.05044495260452431
Position 173: 0.0499058990739584
Position 3366: 0.021550670051604208
Position 3648: 0.021047842216198542
Position 437: 0.013678378261259819
Position 3895: 0.01205682251921386
Position 4564: 0.011027769246091917
Position 4577: 0.00958142361215543
Position 1718: 0.00820925190902638
Position 1187: 0.007068365265022878
Position 4286: 0.0066703512964544935
Position 4701: 0.0065762397373780295
Position 4853: 0.005703295994273698
Position 650: 0.005641951214614841
Position 3732: 0.005534619325714027
Position 4307: 0.005143162943472455
Position 245: 0.004155613859682779
Position 914: 0.004065815924161879
Position 1348: 0.0036776460825944514
Position 2053: 0.0028693103079017184
Position 4640: 0.002613132188140005
Position 4678: 0.0025727282408648275
Position 917: 0.002453070846201638
Position 3815: 0.0023987613050926544
Position 469: 0.0023912464495135606
Position 1273: 0.0023274638777873932
Position 1143: 0.002326706347738835
Position 3137: 0.0018591501229486636
Position 4309: 0.0018335457403059999
Position 2530: 0.0018272784336246031
Position 2136: 0.0017514667432106583
Position 3780: 0.0017462868660353848
Position 4704: 0.0013180024081864787
Position 4416: 0.0012802776110597527
Position 2099: 0.0012153146458218206
Position 178: 0.0011205710961543149
Position 296: 0.0010933332584177958
Position 489: 0.0009940228073512928
Position 421: 0.0008168508089546879
Position 3390: 0.0007514866705366492
Position 3423: 0.0007456902204173636
Position 281: 0.0007190758650130256
Position 4594: 0.0006867283241626516
Position 4974: 0.0005801954203286634
Position 4289: 0.0005438828739653693
Position 3904: 0.000523260635461841
Position 943: 0.0005181154601970749
Position 1747: 0.0004474257061066565
Position 3332: 0.00039581465940947643
Position 199: 0.0003558593021949335
Position 2418: 0.0003457393769333283
Position 1739: 0.0003445598298728916
Position 1459: 0.00032512621112176196
Position 1799: 0.00032371438928729653
Position 1000: 0.00032030929929450114
Position 5071: 0.0002970151402638037
Position 315: 0.0002861291244108753
Position 3347: 0.00028448242571412857
Position 4550: 0.0002764816129603109
Position 777: 0.00027045867722961235
Position 3676: 0.00025278531099829325
Position 387: 0.00024887418260228665
Position 1407: 0.00022108251436401226
Position 1783: 0.00021671853412995621
Position 1161: 0.00020761926148614904
Position 3683: 0.00020299024236612216
Position 895: 0.0001921853276217039
Position 1356: 0.00019172884695865957
Position 2081: 0.00018949705560538676
Position 2156: 0.0001846911766499012
Position 4439: 0.00017178944402982668
Position 4629: 0.00017042616390927664
Position 1323: 0.00016952182442842836
Position 1280: 0.00016896425356839647
Position 4145: 0.00016640488316263465
Position 205: 0.00016564693586577334
Position 919: 0.00015905474260090853
Position 3657: 0.000153195269485534
Position 596: 0.00015067157055465526
Position 194: 0.00014856362250235345
Position 258: 0.00013910773129224648
Position 1205: 0.0001356444762761103
Position 4723: 0.00012613088006814028
Position 1385: 0.0001256354725013616
Position 1818: 0.0001194225885445436
Position 4212: 0.00010832467686970791
Position 3140: 9.040597970830648e-05
Position 1056: 8.73683041012678e-05
Position 4486: 8.697437906851628e-05
Position 4912: 8.504575912238642e-05
Position 399: 8.294257645235072e-05
Position 4616: 8.230600062178932e-05
Position 147: 8.194761256439414e-05
Position 2363: 7.939244760112937e-05
Position 2066: 7.785734376332314e-05
Position 1619: 7.759420208909943e-05
Position 5003: 6.620194954967111e-05
Position 4781: 6.536665737750654e-05
Position 4464: 6.11988327280103e-05
Position 4925: 5.92219385616308e-05
Position 94: 5.727172139103967e-05
Position 3468: 5.6184500863959997e-05
Position 2841: 5.298476253640045e-05
Position 4933: 4.9275488017871426e-05
Position 1333: 4.8913964825363406e-05
Position 624: 4.781597748169548e-05
Position 3463: 4.41999300258522e-05
Position 3400: 4.30959378972572e-05
Position 4613: 4.261115530133856e-05
Position 451: 4.076690553162873e-05
Position 5089: 3.9724118609677325e-05
Position 335: 3.8479353639713794e-05
Position 105: 3.752870017610087e-05
Position 1663: 3.681922077490395e-05
Position 1865: 3.6622257225506394e-05
Position 627: 3.638112924956199e-05
Position 3415: 3.381558959850359e-05
Position 4541: 3.329869421734991e-05
Position 1307: 3.262289195097789e-05
Position 4185: 3.0152129260841223e-05
Position 4223: 2.8787254807958266e-05
Position 2474: 2.849174007775794e-05
Position 1426: 2.7776140581524703e-05
Position 4245: 2.6508752185761652e-05
Position 4597: 2.426184133310113e-05
Position 4942: 2.4105831437362007e-05
Position 1393: 2.4096365496173733e-05
Position 3142: 2.218879180752362e-05
Position 3678: 2.1548763209885506e-05
Position 608: 2.1500815675081573e-05
Position 138: 2.04109710427052e-05
Position 4867: 1.9994486649811515e-05
Position 3632: 1.789660700202903e-05
Position 1418: 1.7677670626268185e-05
Position 136: 1.76430796739847e-05
Position 1210: 1.7479411066929817e-05
Position 686: 1.71773185543171e-05
Position 3578: 1.6330245746179477e-05
Position 5053: 1.601247222636026e-05
Position 1319: 1.586273201191422e-05
Position 4152: 1.5612483605905287e-05
Position 568: 1.5108961001972732e-05
Position 521: 1.5099712117701911e-05
Position 2497: 1.463014290487485e-05
Position 1213: 1.4595327843850725e-05
Position 2976: 1.3482542951516628e-05
Position 1420: 1.2404046602876977e-05
Position 4761: 1.2333522679484294e-05
Position 4012: 1.2264262396416283e-05
Position 1304: 1.18616511992681e-05
Position 1825: 1.180637875607796e-05
Position 4239: 1.0524049165353922e-05
Position 593: 1.015422020831012e-05
Position 2120: 1.0142051804113092e-05
Position 1555: 9.497347084211607e-06
Position 3700: 8.304888536296398e-06
Position 834: 8.133784761862654e-06
Position 373: 8.04971115954038e-06
Position 1535: 7.784407447105686e-06
Position 4528: 7.302465790152332e-06
Position 4742: 7.159321772240082e-06
Position 760: 6.78054277088437e-06
Position 4725: 6.223933896982877e-06
Position 4891: 5.807916395396594e-06
Position 4873: 5.501374258606037e-06
Position 3483: 5.465606083717135e-06
Position 4976: 4.625007336036376e-06
Position 4864: 4.381342725351041e-06
Position 3559: 4.183140800287399e-06
Position 5021: 3.4157237636583827e-06
Position 3392: 3.2785630099689487e-06
Position 4010: 3.0280780614910777e-06
Position 4514: 2.9782518570971505e-06
Position 4493: 2.766396505665273e-06
Position 3594: 2.4030044792633505e-06
Position 4749: 2.0789502279452535e-06
Position 4489: 2.0554093592233105e-06
Position 4187: 1.5682669770860995e-06
Position 4953: 1.5653259136744916e-06
Position 3019: 1.471068360490629e-06
Position 3437: 1.3612076073797161e-06
Position 4167: 1.3170137445860584e-06
Position 4197: 1.2632738312788137e-06
Position 2002: 1.040403964526775e-06
Position 1014: 1.005729317748286e-06
Position 5040: 1.0028771123224163e-06
Position 2881: 9.276551780561125e-07
Position 3924: 8.82923066052731e-07
Position 4027: 8.256637406996449e-07
Position 577: 8.116949597544503e-07
Position 3762: 7.068479850469064e-07
Position 3928: 6.2014747979194e-07
Position 3706: 5.998001143010374e-07
Position 3695: 5.936736384169637e-07
Position 4018: 5.654871729357125e-07
Position 3547: 5.071459811512385e-07
Position 4250: 4.144963176330014e-07
Position 1219: 3.158145108698593e-07
Position 3602: 3.117001991058299e-07
Position 3790: 2.489099557157574e-07
Position 851: 2.3634343936254158e-07
Position 3617: 2.2809494685872583e-07
Position 4181: 2.1891966198933527e-07
Position 599: 2.056395887673371e-07
Position 1096: 2.0351027341411577e-07
Position 2858: 1.9456164452437184e-07
Position 1471: 1.5112204008701856e-07
Position 4171: 1.4531821625879715e-07
Position 1439: 1.1720348501008326e-07
Position 1065: 1.1328642574628749e-07
Position 405: 1.12461812473134e-07
Position 863: 4.320893599254607e-08
Position 1530: 3.659367548366343e-08
Position 875: 3.585287141917329e-08
Position 344: 2.8669280523352912e-08
Position 323: 2.6275881174487862e-08
Position 701: 1.9709605868680743e-08
Position 524: 1.2367021710688118e-08
Position 122: 1.1872880010493762e-08
Position 1113: 1.0419203557541465e-08
Position 1596: 9.769834894716777e-09
Position 347: 6.109079108607251e-09
Position 356: 5.874547835940966e-09
Position 414: 4.994672449615938e-09
Position 1083: 4.347260532999455e-09
Position 3941: 2.718745546618376e-09
Position 549: 2.7108015515393292e-09
Position 2056: 2.7036574780789294e-09
Position 113: 1.5213345259834207e-09
Position 3570: 1.0200043746282722e-09
Position 560: 7.102264626542925e-10
Position 539: 2.1927650131656624e-10
Position 537: 1.6797727427640216e-10
