Gene = CGGBP1
Position 961: 1.625554743870886e-05
Position 340: 1.1780040459772677e-05
Position 343: 9.464999603106494e-06
Position 564: 8.657207864613365e-06
Position 682: 6.841945839452152e-06
Position 928: 5.451297982005844e-06
Position 1489: 4.879215259808389e-06
Position 1551: 3.9185723305168615e-06
Position 446: 3.397905951306768e-06
Position 732: 2.849579425153503e-06
Position 1228: 1.879402509993481e-06
Position 741: 1.7943466771118316e-06
Position 756: 1.7535701735337215e-06
Position 700: 1.620813859510497e-06
Position 1596: 1.5221471588100737e-06
Position 735: 1.2499993193206308e-06
Position 2090: 1.1911593889115923e-06
Position 520: 6.970616701286084e-07
Position 3915: 4.793773410339244e-07
Position 3900: 2.6615748859840966e-07
Position 441: 2.603087107007201e-07
Position 897: 1.337792622373568e-07
Position 200: 1.0468126924067484e-07
Position 769: 6.641802984743826e-08
Position 944: 3.3747280032835465e-08
Position 1061: 2.726910380121251e-08
Position 744: 2.394797472918604e-08
Position 1185: 9.433664422400026e-11
Position 783: 2.550855093667029e-11
Position 750: 3.91110938160562e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 824: 0.47810722987964327
Position 2528: 0.36531622489971666
Position 4173: 0.34419294494605285
Position 3048: 0.2745483936959169
Position 4194: 0.22945253080697178
Position 3000: 0.20310460451068105
Position 7007: 0.1599854522422174
Position 2804: 0.14920131377439932
Position 1755: 0.13727019833123977
Position 6375: 0.1356815496113384
Position 2307: 0.1018835493707771
Position 2611: 0.08284322568898411
Position 851: 0.06291183848882068
Position 1736: 0.04003546743745344
Position 3064: 0.028255588288082525
Position 1955: 0.02722393459999008
Position 2752: 0.027157511438428355
Position 2899: 0.018440702964157955
Position 2489: 0.01666450902594524
Position 769: 0.01655814899611698
Position 4197: 0.012952226148752355
Position 4066: 0.012678928743697767
Position 3344: 0.011579909481732159
Position 916: 0.011567183759057041
Position 981: 0.010992523216573048
Position 2002: 0.010946170578141418
Position 398: 0.009445829286444296
Position 2562: 0.008673577668902784
Position 5705: 0.008563753488530319
Position 5170: 0.008287445464539753
Position 1435: 0.00812839689988213
Position 3119: 0.007649882813234059
Position 6124: 0.00500594773184672
Position 2159: 0.004756882750649876
Position 5631: 0.004341206961407892
Position 1228: 0.0036537256571112825
Position 2358: 0.0036345655797653596
Position 5780: 0.0034136108239954067
Position 1959: 0.003322050959365176
Position 1488: 0.0031436759290531923
Position 4432: 0.002865176328386975
Position 2131: 0.0025585180579159377
Position 2629: 0.0023754320017608283
Position 6741: 0.0021682034226669544
Position 1917: 0.002081786860127231
Position 540: 0.0020532561896699185
Position 4900: 0.0019921743671773885
Position 7099: 0.001842963119535862
Position 3476: 0.0018335209496901262
Position 493: 0.0018179664995676755
Position 5475: 0.0017280486028842155
Position 2784: 0.001676041103895792
Position 6345: 0.0016324844823908443
Position 461: 0.0016226834204406614
Position 2095: 0.0015551904060954616
Position 2192: 0.001543506702931978
Position 5831: 0.0015342039345031752
Position 6472: 0.001530626818374658
Position 2277: 0.0015161385397689773
Position 6477: 0.00143904748917362
Position 829: 0.0014284553520718544
Position 3758: 0.0014252288817402916
Position 2260: 0.001353308725294132
Position 5090: 0.0012904639555135896
Position 5289: 0.0012539667823867654
Position 2835: 0.0012205011358891373
Position 3070: 0.0011767508555250677
Position 6090: 0.001167503745275797
Position 1380: 0.0011616875030927578
Position 1077: 0.0011479258080576418
Position 6252: 0.0010820898028630296
Position 4011: 0.0010477834743506842
Position 5226: 0.0010103401250294002
Position 4897: 0.0009950122249678874
Position 2638: 0.0009768357441140257
Position 4866: 0.0009740868379973725
Position 4580: 0.0009495113607838568
Position 6321: 0.0009378711425691384
Position 5063: 0.0009184973557659524
Position 3247: 0.0008509492606031002
Position 1858: 0.0007700386876172792
Position 1289: 0.0007449840298717083
Position 3093: 0.0007377391213232396
Position 3066: 0.0007234939092470989
Position 1517: 0.0007191867647495513
Position 4461: 0.0007043827660150666
Position 3943: 0.0006562637301266626
Position 422: 0.000602260153020967
Position 489: 0.0005995317942770496
Position 2649: 0.0005810179283321902
Position 3087: 0.0005710991582616845
Position 944: 0.0005533608956411417
Position 1817: 0.0005261808720417294
Position 3919: 0.0005068152624722089
Position 5204: 0.000505071714377945
Position 1903: 0.0004847801569114739
Position 5044: 0.00046062496834957346
Position 4811: 0.0004314992329159039
Position 1829: 0.0003911530711284796
Position 1464: 0.0003730575690460848
Position 4399: 0.00030937195827595177
Position 5384: 0.00030391449492753663
Position 2136: 0.00027212165419528665
Position 543: 0.0002706301976495653
Position 2944: 0.00027000760670013155
Position 2312: 0.0002698679872128881
Position 1847: 0.00026643884505888444
Position 2039: 0.0002633060643941605
Position 3236: 0.00025869849466973
Position 3707: 0.0002372960925174889
Position 1360: 0.00021121842595858307
Position 5032: 0.00020358801066979072
Position 6022: 0.0001984306503062508
Position 5010: 0.0001945896725994245
Position 7037: 0.00017946380826742875
Position 4690: 0.0001779242417097276
Position 2018: 0.00016071997604111266
Position 1833: 0.00015943229297498587
Position 1320: 0.00015207604014449828
Position 4369: 0.00015139307444366092
Position 1654: 0.00014342575351853433
Position 547: 0.00013769957241898978
Position 3366: 0.0001291512645703747
Position 3683: 0.00011448612851885199
Position 1586: 0.00010836733028466606
Position 3150: 9.485778536085463e-05
Position 1240: 9.07644122938593e-05
Position 359: 7.987758256406743e-05
Position 2112: 7.770436609255345e-05
Position 873: 7.298831756563475e-05
Position 308: 7.246695771302196e-05
Position 2228: 7.091382628986416e-05
Position 3431: 6.744493088557663e-05
Position 950: 6.2769976654872e-05
Position 3985: 5.095055084913904e-05
Position 700: 4.498938205653268e-05
Position 545: 4.1223536844927204e-05
Position 741: 3.9281298341299486e-05
Position 2580: 3.7066492426615686e-05
Position 997: 2.790394756470172e-05
Position 2573: 2.52795377241629e-05
Position 1195: 2.2717992257894302e-05
Position 2366: 2.2341018852249577e-05
Position 311: 1.8403147764051798e-05
Position 340: 1.4742232723619698e-05
Position 353: 1.472651293499306e-05
Position 357: 1.4702033672975369e-05
Position 1004: 1.1496980153112817e-05
Position 1275: 1.1364613587709748e-05
Position 552: 1.036892691714964e-05
Position 382: 9.098343776424306e-06
Position 2027: 8.790787562108342e-06
Position 721: 7.74554043202353e-06
Position 622: 5.749669635485221e-06
Position 868: 4.036796997059281e-06
Position 1270: 3.7176182797351125e-06
Position 434: 3.6419998503147017e-06
Position 366: 3.0265271869120985e-06
Position 1606: 2.575870419181673e-06
Position 1367: 2.3057363228299437e-06
Position 1440: 2.186135740613273e-06
Position 1928: 2.070775397609382e-06
Position 1707: 1.8595861569225442e-06
Position 1388: 1.6669362532115162e-06
Position 446: 7.949588254334058e-07
Position 363: 7.777688829595365e-07
Position 712: 7.207396983883828e-07
Position 349: 6.652851732171608e-07
Position 1555: 6.53242362381422e-07
Position 374: 6.106891403119143e-07
Position 1522: 2.998475431536204e-07
Position 652: 2.4392162472873076e-07
Position 1559: 2.0991885381879166e-07
Position 616: 2.0300239451271376e-07
Position 1061: 1.8685816113083561e-07
Position 649: 9.876794540730721e-08
Position 625: 7.452823377100374e-08
Position 127: 4.862489024679043e-08
Position 674: 4.527326838457896e-08
Position 662: 2.2722640765646308e-08
Position 633: 2.202350053658528e-08
Position 668: 1.781703931121847e-08
Position 241: 1.3020099008799604e-08
Position 1303: 6.222110057076397e-09
Position 244: 1.5175036210679223e-10
Position 258: 7.120664665336294e-11
Position 248: 3.6614502973466397e-11
