Gene = SLAMF1
Position 1004: 0.0015254300975034607
Position 7701: 0.0015059194228372527
Position 5408: 0.0012752626535931432
Position 481: 0.0011897517571987733
Position 7838: 0.0011073011065148434
Position 5642: 0.0010823126764922266
Position 4147: 0.0009339427402660745
Position 13794: 0.000887929718070679
Position 2029: 0.0006565316989953517
Position 448: 0.0006478148480490348
Position 8536: 0.0006158339218842792
Position 2895: 0.0005202078308741856
Position 3885: 0.0004911218285385743
Position 2342: 0.0004840408434054229
Position 716: 0.0004666775581765522
Position 703: 0.00045459034737927215
Position 36652: 0.00041101595495149747
Position 1726: 0.0004086683833961328
Position 1849: 0.0004050569249946008
Position 2172: 0.00037232454708720556
Position 5171: 0.00022119790858745654
Position 552: 0.00019430321672386262
Position 3419: 0.00014528809635026916
Position 142: 0.0001170301427619026
Position 1699: 0.00011680457315971044
Position 3441: 9.36182646874841e-05
Position 736: 6.869013777832965e-05
Position 36627: 5.375035709921766e-05
Position 966: 4.217419868815939e-05
Position 20301: 3.731529524117499e-05
Position 461: 3.1730766059835456e-05
Position 1028: 2.7425998645105323e-05
Position 233: 2.700187694572555e-05
Position 201: 2.0731525430421803e-05
Position 528: 1.7193065197735455e-05
Position 640: 1.1848304447716809e-05
Position 50: 6.06280856136077e-06
Position 432: 5.076588187018915e-06
Position 881: 4.897855115015488e-06
Position 2451: 4.871043623961439e-06
Position 1202: 4.189371958117308e-06
Position 1315: 3.5426423069737166e-06
Position 1341: 3.101294180809731e-06
Position 1277: 2.5392840807976846e-06
Position 984: 2.473544739844931e-06
Position 1465: 2.3228766145530828e-06
Position 1459: 2.1101606104880072e-06
Position 1054: 2.0051473873281267e-06
Position 904: 1.6646878432424583e-06
Position 1064: 1.511149502191385e-06
Position 1481: 1.113375033789281e-06
Position 1271: 9.582280095752638e-07
Position 1095: 7.530516970860319e-07
Position 923: 7.329652919511617e-07
Position 13653: 7.310085465281453e-07
Position 1443: 6.571912932683239e-07
Position 611: 6.242619322318423e-07
Position 195: 4.158729928401283e-07
Position 1380: 1.7541031576509456e-07
Position 100: 1.56818371377597e-07
Position 722: 1.4846526678481384e-07
Position 32: 1.7636480308928835e-08
Position 388: 2.4687840404896368e-09
Position 383: 2.0963525576349595e-09
Position 430: 1.5771017579880098e-09
Position 454: 1.223713609447784e-09
Position 523: 8.47926899443093e-10
Position 556: 7.198831890759631e-11
Position 489: 5.154172801960438e-11
Position 521: 2.9975766998869395e-11
Position 679: 7.685829247661212e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 27445: 0.999967047118746
Position 12585: 0.9803001374412517
Position 34714: 0.9746599635114991
Position 36496: 0.7958509334571411
Position 17749: 0.7838218347827802
Position 9765: 0.5068504655645976
Position 27835: 0.42875940094931014
Position 2977: 0.32743521661684044
Position 20823: 0.32586022448999236
Position 11015: 0.29176646757862196
Position 12857: 0.2643892754100408
Position 23109: 0.24643620622030668
Position 24928: 0.20970911901121642
Position 11046: 0.19292509603257177
Position 12877: 0.17847062089965846
Position 18626: 0.1783276564196321
Position 13510: 0.17179691945612557
Position 20119: 0.16167183778209446
Position 4146: 0.1604872203028321
Position 13401: 0.15465933766603882
Position 18564: 0.1472696723020773
Position 18312: 0.1396671298677454
Position 21201: 0.1380183197701107
Position 20847: 0.13798141061294367
Position 1176: 0.13303037460493625
Position 27606: 0.11136246013446396
Position 35706: 0.10463648001718295
Position 31526: 0.09389839254356915
Position 7627: 0.0900041841184799
Position 6083: 0.08868326681023858
Position 35155: 0.08004089732443932
Position 12900: 0.06306797364050264
Position 18269: 0.056996263839655066
Position 2337: 0.054774503220329555
Position 21087: 0.05366402499009774
Position 36319: 0.049623947152418586
Position 37686: 0.04613794824706132
Position 1545: 0.040892992171778025
Position 18590: 0.03913328736812498
Position 1199: 0.03838083344202206
Position 36668: 0.03813688484221245
Position 17415: 0.036864001212022074
Position 39062: 0.03455201708035462
Position 12884: 0.027924183423860213
Position 13003: 0.027786232913077587
Position 38993: 0.02744234669803277
Position 16784: 0.026490523373458346
Position 36814: 0.025976957806760178
Position 2400: 0.025706918226325676
Position 13460: 0.023717043444249162
Position 17431: 0.023712261689810853
Position 3440: 0.022009100528328916
Position 1202: 0.02021278349935519
Position 12805: 0.019675102990190478
Position 38274: 0.019282247474831055
Position 12397: 0.018730801311907165
Position 2628: 0.01788965765772946
Position 27618: 0.01579714912682706
Position 6121: 0.014974571240478535
Position 3286: 0.014773755050934574
Position 1180: 0.01427349489659193
Position 18024: 0.01412353532337284
Position 12980: 0.013962503422374747
Position 30146: 0.01258023964636587
Position 4204: 0.012192675061888937
Position 2991: 0.010793771283764474
Position 13051: 0.010773690744437363
Position 6223: 0.010673034291121687
Position 35371: 0.010120420866766544
Position 12833: 0.008881602370256765
Position 28354: 0.008486006899560692
Position 35773: 0.008441748476662967
Position 16485: 0.0084143017509618
Position 37387: 0.00829657062326341
Position 17792: 0.008290828832941523
Position 18236: 0.007844671355513904
Position 18101: 0.007842474073933384
Position 3342: 0.007595616545928683
Position 17812: 0.007501314607391711
Position 29815: 0.007309804890729239
Position 1091: 0.007216489073439244
Position 38776: 0.00679395814611295
Position 2230: 0.006725339252485977
Position 2308: 0.006132473929908818
Position 36421: 0.006131122623718859
Position 37965: 0.006038205208156205
Position 36817: 0.005349211294009805
Position 7151: 0.004869810072564787
Position 39082: 0.0047497238084897786
Position 36640: 0.004478127650137708
Position 37690: 0.004191709137352825
Position 13973: 0.0041276824116744555
Position 3966: 0.004105393759322645
Position 29887: 0.0041001595556452745
Position 36158: 0.0039059433683569953
Position 36260: 0.0038699491741257842
Position 10429: 0.0037757301731816714
Position 19962: 0.0036440492142175438
Position 4366: 0.0036262258368604445
Position 32630: 0.003285745228408409
Position 35709: 0.0032236385976808567
Position 38579: 0.0031197773199963855
Position 38956: 0.0030498171738820214
Position 9287: 0.002983306987778014
Position 2654: 0.002875259949276605
Position 13431: 0.0027520455093514766
Position 37157: 0.002740467933595501
Position 13186: 0.00253627899285872
Position 1432: 0.00250177448236716
Position 3734: 0.0024716233987737493
Position 36424: 0.0024382487397316384
Position 4584: 0.00241635516439005
Position 2216: 0.002416004586278367
Position 36477: 0.002410463843088281
Position 3537: 0.0023900940798461663
Position 1494: 0.002312576458665785
Position 10346: 0.0023032610917284504
Position 37049: 0.002241957548566601
Position 38395: 0.0022209595448650734
Position 38340: 0.002022242894671747
Position 2109: 0.0020066293059956878
Position 18526: 0.0019513816737871733
Position 18529: 0.0019043224340550677
Position 1568: 0.0018325929567347805
Position 305: 0.0018114117392402575
Position 39135: 0.00175444331038868
Position 36619: 0.0017316961140850997
Position 4238: 0.0017200924701676447
Position 18989: 0.0016932114011458121
Position 20785: 0.0016829131280045517
Position 5358: 0.0015871637475717464
Position 7600: 0.0015101383190003763
Position 18853: 0.0014975082419760072
Position 3067: 0.0013218527442544615
Position 13375: 0.0012214960241693832
Position 2235: 0.0009876075256425392
Position 542: 0.0009672892693498888
Position 37012: 0.0009437986614091701
Position 38621: 0.0009155291439790493
Position 38624: 0.0008946487025243364
Position 13237: 0.0008765718236605991
Position 3457: 0.0008716064532873709
Position 37122: 0.0008304290617528413
Position 5445: 0.0007704115825136223
Position 7090: 0.0007553357265841744
Position 36279: 0.0007107453673703798
Position 13637: 0.0006346020438655178
Position 8229: 0.0006158339218842792
Position 37470: 0.0006110422239613451
Position 2861: 0.0006024051493585607
Position 3679: 0.0005809231619791702
Position 13069: 0.0005491133235904928
Position 13234: 0.0005259693228949517
Position 34887: 0.0004993400664866008
Position 7568: 0.00045416126477384414
Position 1769: 0.0004207701881674806
Position 859: 0.00039837560947888687
Position 998: 0.0003895810853622105
Position 277: 0.0003550269465718958
Position 37586: 0.0002970475550971305
Position 2932: 0.0002952012901176771
Position 1311: 0.0002919426440504138
Position 4309: 0.00027676325759045555
Position 2505: 0.00026917424782525474
Position 13444: 0.0002631802876312228
Position 12760: 0.00025090627959610306
Position 2028: 0.00023493192501843483
Position 5076: 0.00022119790858745654
Position 14096: 0.0002108811453205954
Position 29229: 0.00020997215063586213
Position 36539: 0.0001817209436221464
Position 2937: 0.00017727025467510304
Position 1574: 0.00016363567748876485
Position 872: 0.0001586661594380716
Position 4338: 0.00014677604571015245
Position 36105: 0.00013738620069128233
Position 1208: 0.0001046193544787836
Position 1498: 0.00010161389985938182
Position 252: 9.749585310159241e-05
Position 29097: 8.548321150985609e-05
Position 766: 8.15559015120173e-05
Position 29784: 8.14715316080614e-05
Position 414: 7.940277889960068e-05
Position 2890: 7.305045975397563e-05
Position 2128: 6.116462191644225e-05
Position 28472: 5.868428904591095e-05
Position 323: 4.9469274286970303e-05
Position 361: 4.881117329593498e-05
Position 888: 4.780776321266532e-05
Position 1832: 4.751641568133707e-05
Position 2202: 4.605784293726869e-05
Position 6026: 4.271491639204517e-05
Position 1818: 4.2560030165021244e-05
Position 1003: 4.232945941834999e-05
Position 2598: 3.939667282693322e-05
Position 1404: 3.841485619914245e-05
Position 4498: 3.648081898452988e-05
Position 1709: 3.6219494511211195e-05
Position 1060: 3.427556229168148e-05
Position 577: 3.3652477634384174e-05
Position 1043: 3.114568619775145e-05
Position 1222: 3.0586596614705686e-05
Position 954: 2.9530223390386684e-05
Position 957: 2.9342056433525125e-05
Position 152: 2.764239330691444e-05
Position 2831: 2.321244079015076e-05
Position 640: 2.3156627573001626e-05
Position 2993: 2.198584367848464e-05
Position 2517: 2.068187698789563e-05
Position 1801: 2.0123168157664524e-05
Position 1635: 2.0012936162610825e-05
Position 2172: 1.9859152518073946e-05
Position 619: 1.8352210659972e-05
Position 256: 1.6927848142489518e-05
Position 2461: 1.6271845207396636e-05
Position 1986: 1.6057871696181107e-05
Position 2002: 1.4791241732761884e-05
Position 1943: 1.3937288721547777e-05
Position 2378: 1.3923375545898719e-05
Position 1793: 1.3122871700283771e-05
Position 1842: 1.2973116148786014e-05
Position 2006: 1.2614617273660353e-05
Position 1048: 1.1787483663006397e-05
Position 209: 1.0588307027724263e-05
Position 695: 1.0473223383532291e-05
Position 2177: 9.875855176982555e-06
Position 3036: 8.88049872539391e-06
Position 312: 7.64451346623035e-06
Position 840: 3.920475583937471e-06
Position 3086: 3.4557924539619093e-06
Position 935: 2.642474027333534e-06
Position 701: 2.471551427057218e-06
Position 966: 2.000570337262178e-06
Position 1951: 1.779158354666903e-06
Position 302: 1.7618773680372416e-06
Position 1877: 1.6764506316465668e-06
Position 813: 1.5753922068559692e-06
Position 13514: 1.433741860895076e-06
Position 1235: 1.4271376114135162e-06
Position 902: 1.3449102442505205e-06
Position 186: 1.3423227049856006e-06
Position 1853: 1.1105532791651564e-06
Position 1860: 1.0408334964299762e-06
Position 425: 9.732067931607042e-07
Position 1107: 9.378444771513942e-07
Position 1781: 9.034095125210543e-07
Position 1438: 6.551239058473426e-07
Position 892: 6.465091859253727e-07
Position 579: 6.409592953348331e-07
Position 1454: 6.359871481477603e-07
Position 13464: 5.467355532115036e-07
Position 772: 5.395871417450733e-07
Position 1098: 4.971402441895473e-07
Position 1602: 4.844848468619463e-07
Position 189: 4.809813936355419e-07
Position 2249: 4.770880860817115e-07
Position 583: 4.596761697266596e-07
Position 1389: 4.473247065077821e-07
Position 722: 4.0805874367135245e-07
Position 465: 3.922609993716694e-07
Position 1093: 3.686477888629603e-07
Position 163: 3.218527156297051e-07
Position 709: 2.7739451676697853e-07
Position 556: 2.635741508276391e-07
Position 948: 2.599622555729484e-07
Position 3147: 2.5115958654288826e-07
Position 1000: 2.2692950385632043e-07
Position 1104: 2.1654891061530263e-07
Position 503: 2.0146123242808143e-07
Position 222: 1.5926198390381058e-07
Position 454: 1.448503145306725e-07
Position 777: 1.3756712468061784e-07
Position 625: 1.2851061450953916e-07
Position 1882: 9.97029051536588e-08
Position 195: 9.622633721066171e-08
Position 875: 8.038692682235718e-08
Position 168: 7.367585558043202e-08
Position 648: 5.908586675751141e-08
Position 213: 4.4975974154480774e-08
Position 179: 3.728481701263191e-08
Position 719: 3.680120488730937e-08
Position 142: 3.104253519348636e-08
Position 132: 1.6445001944816703e-08
Position 500: 1.5386260666483467e-08
Position 915: 1.0930593486241604e-08
Position 472: 9.036786521943548e-09
Position 498: 8.67875330471653e-09
Position 595: 6.78975472267063e-09
Position 201: 5.10080784538308e-09
Position 1626: 7.984547185425514e-10
Position 733: 1.1758242804973586e-10
Position 479: 2.7455170359191172e-11
Position 1111: 1.2300894669512688e-11
Position 13536: 6.710093498698264e-12
