Gene = KLF18
Position 3089: 9.531151160503046e-05
Position 568: 7.300753297023803e-05
Position 484: 6.746215147140111e-05
Position 3634: 5.1738344162986445e-05
Position 2877: 2.179213053613476e-05
Position 228: 2.0740767448742205e-05
Position 374: 1.1573798753261396e-05
Position 1861: 7.300204130945932e-06
Position 357: 4.247089661709101e-07
Position 2197: 2.796331662831871e-07
Position 2239: 1.8996318221521889e-07
Position 700: 1.2394379030230862e-07
Position 363: 3.196095405124104e-08
Position 10: 2.3332972692759554e-09
Position 646: 3.421789134233472e-11
Position 784: 2.7679643950061846e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.40195185285099105
Position 710: 0.3451644597753256
Position 3447: 0.3352589912288239
Position 3619: 0.3113525789629075
Position 2246: 0.30677468861487206
Position 1994: 0.30439399509971704
Position 2582: 0.2831841999778358
Position 2624: 0.24418236692132053
Position 692: 0.22558852600864637
Position 2840: 0.21402859944205946
Position 1676: 0.19846155528629914
Position 3255: 0.17678949633694316
Position 2036: 0.15846295323527082
Position 3427: 0.15798202363063046
Position 1700: 0.15363119185918425
Position 1238: 0.15331328580722556
Position 2222: 0.1516996599511022
Position 1070: 0.14704522383682522
Position 1298: 0.14654526321309136
Position 2823: 0.14648409451877317
Position 1028: 0.13686995177807104
Position 2806: 0.13424514709912827
Position 1046: 0.11362574108096911
Position 1322: 0.11189196538632312
Position 1532: 0.1078383046452393
Position 1508: 0.0938815318795965
Position 2558: 0.07524444567318132
Position 2012: 0.0710590795871108
Position 1214: 0.06629804014156346
Position 1868: 0.06456022154029559
Position 2540: 0.06417861125435984
Position 1004: 0.061888763507121636
Position 1718: 0.06167888448638842
Position 2264: 0.061266295480327713
Position 1196: 0.06098131081023995
Position 2204: 0.05656229946625767
Position 1490: 0.056121758299831584
Position 2516: 0.05606128382510298
Position 986: 0.055166903728541924
Position 2288: 0.05318145951013462
Position 962: 0.05309054651759399
Position 2390: 0.05278827139014108
Position 1928: 0.050999826466276474
Position 2414: 0.04808471597736411
Position 1382: 0.04000155418072928
Position 2054: 0.039218608319079966
Position 2765: 0.03737029110529626
Position 1574: 0.03654332773275656
Position 1424: 0.03652865328486941
Position 1970: 0.03264603789834801
Position 1130: 0.028811681608980285
Position 2600: 0.023484395233427272
Position 1448: 0.02344671073540461
Position 2843: 0.023048331933605934
Position 724: 0.02190340221787221
Position 1886: 0.021830904760232177
Position 1550: 0.020975350131653397
Position 1634: 0.02070250698353022
Position 878: 0.0195674393078464
Position 1172: 0.018120397294283927
Position 3594: 0.016330163099106062
Position 2474: 0.0161678696936278
Position 1154: 0.015023527859905258
Position 3740: 0.014112581124811159
Position 2306: 0.013756014950983496
Position 398: 0.01318090070097051
Position 1592: 0.012515068018290922
Position 395: 0.011946182289301395
Position 1466: 0.011327159002109503
Position 2637: 0.010402037426283666
Position 734: 0.0070114829639978974
Position 1364: 0.00656842860734585
Position 836: 0.005683573924471393
Position 794: 0.005655724400251956
Position 2699: 0.005614057825341336
Position 1281: 0.005611624686018838
Position 945: 0.004741083803977606
Position 597: 0.0044758551625982525
Position 1399: 0.0043831805980548595
Position 1760: 0.004344231690900027
Position 554: 0.004003083650410025
Position 442: 0.003999623909378337
Position 818: 0.003990634243696044
Position 776: 0.003739599517921843
Position 3676: 0.0035448925272310375
Position 921: 0.0034038380822571054
Position 323: 0.002454294289386156
Position 895: 0.002430605496199586
Position 1113: 0.0023927244126962185
Position 860: 0.002345665682460032
Position 1844: 0.002298444754403089
Position 374: 0.0022870497630127235
Position 439: 0.0022842308704438936
Position 752: 0.002231220182947796
Position 902: 0.0020409451014384863
Position 1802: 0.0018077706425656279
Position 512: 0.0015084151222153693
Position 2348: 0.001464963069033663
Position 651: 0.0014546771641283371
Position 610: 0.001430809343146588
Position 2930: 0.001391371551519029
Position 463: 0.0013301794369650457
Position 2096: 0.0013142700020744623
Position 1826: 0.001302101405958499
Position 646: 0.0012795110568785694
Position 957: 0.0012183548291674476
Position 3056: 0.0011644450043689122
Position 460: 0.0011597783651238923
Position 853: 0.0010715655782302768
Position 1357: 0.0009424048718461078
Position 415: 0.0007267724280627954
Position 3083: 0.0006938115753191129
Position 2180: 0.000609482076921115
Position 2162: 0.0005199136971754706
Position 3259: 0.00048340039010463765
Position 748: 0.0004057715093817778
Position 663: 0.00039666797084154297
Position 3300: 0.0003653931549266909
Position 2684: 0.0003561884953904826
Position 2138: 0.00034892165516162946
Position 707: 0.0002533177079137968
Position 3646: 0.0002273853154164481
Position 3802: 0.0001766499304972533
Position 1125: 0.00016511906088425405
Position 3774: 0.00016251817056172702
Position 264: 0.00013892491718114363
Position 228: 0.00011759389996747542
Position 873: 8.027912775296711e-05
Position 568: 7.804275032674713e-05
Position 446: 7.43775141739631e-05
Position 507: 6.883609914878845e-05
Position 470: 5.460276733714984e-05
Position 617: 4.633437324478922e-05
Position 3060: 4.365912008421126e-05
Position 239: 4.280428509368287e-05
Position 484: 4.051566543191143e-05
Position 3771: 3.9762591016564075e-05
Position 3627: 3.826832107101514e-05
Position 875: 3.557009273793329e-05
Position 302: 2.883013148208895e-05
Position 1083: 2.6233050385719615e-05
Position 3149: 2.51509253051763e-05
Position 917: 2.3849236170931676e-05
Position 3744: 2.336613504071061e-05
Position 339: 2.1143640921690182e-05
Position 789: 2.019636075405978e-05
Position 354: 1.900306583014753e-05
Position 3102: 1.5356176921717558e-05
Position 488: 1.3671334603453101e-05
Position 3783: 1.2893696093890784e-05
Position 536: 1.1675413263058663e-05
Position 791: 8.669382656392488e-06
Position 526: 8.200872164803334e-06
Position 273: 6.027143851603563e-06
Position 575: 5.083244472572232e-06
Position 482: 3.0691791544650916e-06
Position 336: 2.985009375092312e-06
Position 565: 2.753984610965817e-06
Position 347: 2.7028103750656893e-06
Position 495: 1.6232663474853827e-06
Position 306: 8.335444924461016e-07
Position 518: 5.724931049377713e-07
Position 280: 4.0029717204975066e-07
Position 284: 1.9757514137374835e-08
Position 72: 6.875367487540935e-15
Position 99: 3.2184053218833157e-15
Position 77: 2.4490063369095907e-15
Position 137: 2.2121765072220916e-15
Position 161: 2.0300617316715377e-15
Position 107: 1.6035807277303062e-15
Position 140: 1.2940940012796897e-15
Position 90: 1.2330829899020674e-15
Position 142: 2.531806318887022e-16
Position 167: 1.940503656287536e-16
Position 163: 1.1398614058600963e-17
Position 81: 8.282139833819687e-18
Position 152: 1.9240734262913242e-19
