Gene = IFNLR1
Position 2639: 0.001932287347219233
Position 26500: 0.0019282402235268334
Position 761: 0.0018513363656731342
Position 32939: 0.0018287808160398443
Position 10870: 0.0017738005722417625
Position 25188: 0.0017635916782202507
Position 25209: 0.0016653690655651066
Position 5721: 0.0016147141349339865
Position 32260: 0.0014828213416248522
Position 8060: 0.001371151265703852
Position 1144: 0.001347989889625198
Position 2740: 0.001273767207423868
Position 7583: 0.0012681800081732373
Position 2949: 0.001014927040145103
Position 10051: 0.0009875234446604323
Position 2620: 0.0008924169272509293
Position 3924: 0.0008856084729239243
Position 7390: 0.0008777820026046501
Position 621: 0.0007685245797689586
Position 403: 0.0007252074285159101
Position 375: 0.0006823947371660064
Position 548: 0.0006745685502925179
Position 5744: 0.0006165978148449324
Position 1667: 0.0005632256056052574
Position 6169: 0.0005537738269190863
Position 5777: 0.0005359273292192315
Position 504: 0.0004913770773384182
Position 427: 0.00041594351006178507
Position 545: 0.0003586047896709468
Position 6884: 0.00033769861966650983
Position 1129: 0.00031715779843599976
Position 1633: 0.00029871440926371184
Position 2735: 0.00028233206403476224
Position 29580: 0.0002730589313041724
Position 1317: 0.0002678242547305172
Position 29070: 0.00020215987660079774
Position 27726: 0.00017243429455993025
Position 166: 0.0001721722059935722
Position 22158: 0.00015380769932967425
Position 336: 9.388617685011009e-05
Position 551: 8.609145778321003e-05
Position 249: 7.25461991696234e-05
Position 749: 6.926317195562394e-05
Position 511: 3.753368045355442e-05
Position 645: 3.4271598740291624e-05
Position 285: 2.947648742219899e-05
Position 735: 6.485935511069324e-06
Position 217: 5.049281259120427e-06
Position 1392: 3.991091465540914e-06
Position 1405: 3.5167908867460032e-06
Position 1414: 3.312001393293884e-06
Position 1123: 3.0690622495550574e-06
Position 554: 1.2444287854747885e-06
Position 623: 1.1145840827127307e-06
Position 565: 4.850199388655712e-07
Position 562: 4.3722095895473136e-07
Position 460: 3.5485995212652674e-07
Position 557: 2.9695135469330426e-07
Position 429: 2.2320145599744577e-07
Position 573: 1.9070560035284417e-07
Position 48: 1.7713963136305216e-07
Position 576: 1.6080509262886546e-07
Position 568: 7.840537397710061e-08
Position 579: 6.706598658708641e-08
Position 582: 2.895844400773847e-08
Position 585: 2.1297523551050337e-08
Position 470: 1.150706301891817e-09
Position 1423: 1.173821238685424e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 25576: 0.9093600145444165
Position 27627: 0.8783118803047255
Position 6406: 0.8455002473065323
Position 17659: 0.6904097964765127
Position 28078: 0.6557990590446676
Position 25111: 0.6190251273587603
Position 21709: 0.6169707352725753
Position 32082: 0.6070234842346769
Position 21396: 0.49231140841588417
Position 18916: 0.4855700114366705
Position 10296: 0.482471015161221
Position 7580: 0.37036276579480254
Position 29978: 0.3291786002860459
Position 18693: 0.3206394035555664
Position 17674: 0.30812436742191984
Position 32383: 0.3051694943598111
Position 6607: 0.2954874227191825
Position 21445: 0.20161464649119407
Position 30411: 0.19476273320128537
Position 28919: 0.19136076782532524
Position 24860: 0.1366663979922454
Position 10341: 0.13138050880944147
Position 27239: 0.11695158404810045
Position 31433: 0.10889181050310963
Position 6432: 0.10665121274830673
Position 32856: 0.10489734757532064
Position 32358: 0.10303009218563848
Position 829: 0.09600717471467526
Position 648: 0.09284124640561096
Position 9933: 0.07533969359448132
Position 31180: 0.07417786551854968
Position 25821: 0.07306085571012011
Position 18673: 0.07148906794946702
Position 480: 0.05286112026809246
Position 12171: 0.049019788531896695
Position 1537: 0.04801818803365899
Position 29967: 0.04748869600207296
Position 272: 0.04335653284747455
Position 29456: 0.03969647773777681
Position 21365: 0.03791376109156914
Position 29369: 0.03784139480008408
Position 25778: 0.036021456982772176
Position 30004: 0.03423052225568691
Position 10361: 0.032206590658518025
Position 14103: 0.031431171346134566
Position 25611: 0.029442299499096422
Position 8736: 0.02875580267363462
Position 1591: 0.02722300161434287
Position 9889: 0.02693279317599637
Position 7627: 0.024864986436731518
Position 27640: 0.024080752980795747
Position 29513: 0.023733421523958725
Position 32097: 0.022895473024854507
Position 6626: 0.021955669931515837
Position 4149: 0.02158100735396905
Position 22830: 0.021550142120102856
Position 31312: 0.021491988618325655
Position 13726: 0.02141242089227461
Position 22793: 0.020002646342009312
Position 29864: 0.01995734422117398
Position 32853: 0.018031784518348772
Position 32817: 0.016794129484365046
Position 28081: 0.016227712023067987
Position 22082: 0.016059403601875976
Position 23831: 0.01480978605999414
Position 6453: 0.014597221695292626
Position 6636: 0.014407763558967926
Position 5630: 0.013501928132353588
Position 33087: 0.012976214358496921
Position 30457: 0.012927503625273663
Position 8714: 0.01289031223178297
Position 14078: 0.012733438373058863
Position 32742: 0.011773185700487125
Position 25232: 0.011749779875027075
Position 25556: 0.011057423170732746
Position 9909: 0.010944169294498304
Position 26052: 0.010939689396946027
Position 6656: 0.010937155314635912
Position 21269: 0.010839454785756927
Position 2249: 0.010740539036094746
Position 18831: 0.010546654482419848
Position 33071: 0.010434509575286738
Position 25745: 0.010179805806907624
Position 28932: 0.009622612498247416
Position 10807: 0.008889802654166166
Position 13999: 0.008856111853952445
Position 32836: 0.00870097912772359
Position 11574: 0.008666938860809981
Position 32227: 0.008538942409647254
Position 5433: 0.00828481415308607
Position 8666: 0.007780303258324664
Position 26021: 0.007746355543896354
Position 28141: 0.007659635838818958
Position 812: 0.007248859860396239
Position 4135: 0.006870256728953616
Position 27012: 0.00682291218205216
Position 1180: 0.006721859429229666
Position 10893: 0.006679856642386723
Position 23955: 0.006649026287636822
Position 26143: 0.006344206569312443
Position 1508: 0.006320511876339779
Position 26660: 0.006312548485259008
Position 27174: 0.005944315147743989
Position 385: 0.0059282631472301955
Position 8757: 0.0058416121232421625
Position 6043: 0.005134595021519029
Position 6617: 0.005044746428895678
Position 25797: 0.004895799263016946
Position 23769: 0.00481389507167725
Position 4160: 0.004801511196951593
Position 5816: 0.0047337097047089665
Position 1056: 0.004723788672295076
Position 17038: 0.004574067174350905
Position 32522: 0.004547718255635518
Position 26610: 0.0045359714104017314
Position 1923: 0.004528052994789417
Position 29022: 0.004524239270755296
Position 33094: 0.004506994587013951
Position 20668: 0.004445771159854728
Position 11048: 0.004427003784564632
Position 29408: 0.004410261795658736
Position 6697: 0.004142295628174637
Position 18626: 0.004087438403811091
Position 27048: 0.0038051246032156033
Position 25075: 0.0037413784353163317
Position 2528: 0.0036862117014586503
Position 31152: 0.0036014152405619746
Position 32693: 0.003560474917763859
Position 20105: 0.003502888868709738
Position 28961: 0.0034923494450787816
Position 8641: 0.003212695050434525
Position 797: 0.0031188370729616894
Position 4117: 0.003113072190000148
Position 18734: 0.003088002612032056
Position 27657: 0.002980542628745331
Position 26096: 0.0029161761009203428
Position 32576: 0.002809872196256026
Position 4165: 0.0028034976549038784
Position 2406: 0.002789298950654875
Position 29727: 0.0027729478107358803
Position 5930: 0.002745708268620962
Position 9835: 0.0027341394016174424
Position 19024: 0.0026855643771183167
Position 8400: 0.0025120884577790707
Position 2123: 0.002450805243763138
Position 28648: 0.0024214335907379817
Position 28841: 0.0024051868093956847
Position 28129: 0.002351726041754468
Position 10867: 0.0023076239601254943
Position 8612: 0.002294042316228757
Position 8745: 0.002262965266261471
Position 27593: 0.002215874512777591
Position 11333: 0.002022459176685342
Position 20210: 0.0019840197674490653
Position 26402: 0.0019282402235268339
Position 7357: 0.001879922362925127
Position 427: 0.0018774898009053433
Position 7582: 0.0018613694344035753
Position 4017: 0.0018601135953146405
Position 232: 0.0018222548473186772
Position 8549: 0.001802116051680492
Position 29218: 0.0017477521483544483
Position 4345: 0.0016364189595998288
Position 30823: 0.0016192414027709973
Position 4212: 0.0015072276656774158
Position 2057: 0.0015003817516100221
Position 3830: 0.0014471693266066396
Position 7295: 0.0014315554093457434
Position 158: 0.001411830298300033
Position 7623: 0.0012929545743802157
Position 11637: 0.0012631472578258423
Position 1560: 0.0012497152132020007
Position 849: 0.00124902243650551
Position 2575: 0.0012062524931629075
Position 7480: 0.0011705903251312804
Position 18726: 0.0011644299377734076
Position 7866: 0.0011410519914846404
Position 6340: 0.001080615097212366
Position 9753: 0.0010593624715039315
Position 620: 0.001008532878254012
Position 690: 0.0009113135724235833
Position 21459: 0.0008862453648607663
Position 7290: 0.000797751980843478
Position 1092: 0.0007875836842656322
Position 10921: 0.0007558387164836604
Position 530: 0.0007548789646574526
Position 26072: 0.0007503194660797459
Position 31657: 0.0007175145475505939
Position 1905: 0.0007100562812220732
Position 1014: 0.0006560941229553245
Position 19938: 0.000654691381288302
Position 31061: 0.0006220530111941405
Position 7133: 0.0006188786822785304
Position 21976: 0.0006169414295310548
Position 173: 0.0006058180681612533
Position 10987: 0.000547035364859715
Position 2269: 0.0004475710445166747
Position 1458: 0.0004352438268158775
Position 21601: 0.0004020742389116358
Position 26093: 0.000396777702523798
Position 878: 0.00038705268695103434
Position 1933: 0.0003803714219667787
Position 3682: 0.00033810470782806384
Position 4056: 0.00033425730072522393
Position 3856: 0.0003243479861411398
Position 20034: 0.0003175443673875414
Position 28456: 0.0003094615653736245
Position 27922: 0.0003054232080221639
Position 749: 0.00029998178598712846
Position 20047: 0.00028533275663367836
Position 29295: 0.00027712279830140413
Position 146: 0.0002523086085600086
Position 1206: 0.0002481215568457315
Position 735: 0.0002315159193993247
Position 7869: 0.00022977919475906692
Position 2844: 0.00022024002265036332
Position 4240: 0.00021301964920938783
Position 363: 0.00020075546534440315
Position 4368: 0.0001902645379539319
Position 2897: 0.00017309422928379854
Position 4508: 0.00016340647954928835
Position 1247: 0.00015516578000996547
Position 874: 0.00013490435234456998
Position 7497: 0.00013141124338541442
Position 6484: 0.00013076041720845024
Position 1095: 0.00012943445470278784
Position 627: 0.00012348666871145176
Position 302: 0.00011075414420439437
Position 2850: 0.00010984853706787967
Position 2460: 0.00010544791108620595
Position 693: 9.98442144608103e-05
Position 25500: 9.951563250148508e-05
Position 27992: 9.811344206472882e-05
Position 28185: 9.703854467863797e-05
Position 6306: 9.458477939926601e-05
Position 439: 9.156127736104872e-05
Position 30332: 9.139723262677196e-05
Position 2409: 7.74948857966764e-05
Position 1850: 7.687510360436547e-05
Position 1956: 7.64256141789134e-05
Position 1981: 7.28432738805765e-05
Position 28803: 6.758942547606923e-05
Position 862: 6.549046056239798e-05
Position 6802: 5.970677629903013e-05
Position 722: 5.425496104467402e-05
Position 217: 3.537482920652751e-05
Position 6261: 2.4510072459669528e-05
Position 616: 2.150128231885332e-05
Position 436: 2.01247006153434e-05
Position 389: 1.763586678635685e-05
Position 242: 1.1316955233266862e-05
Position 8453: 9.123874162805641e-06
Position 308: 5.863967013667469e-06
Position 1696: 4.985309487591346e-06
Position 1387: 3.6567484727867125e-06
Position 1813: 2.6318207286367902e-06
Position 1142: 2.2146862767800516e-06
Position 1019: 1.8740272458280493e-06
Position 1564: 1.7797518199180638e-06
Position 1083: 1.6913359803516054e-06
Position 2245: 1.65907612790741e-06
Position 1550: 1.2600145113339843e-06
Position 1855: 1.184226126033228e-06
Position 918: 1.1319369572969607e-06
Position 1115: 1.030844655029685e-06
Position 2343: 1.0286481811366857e-06
Position 28020: 8.914788092883293e-07
Position 182: 7.023505919672692e-07
Position 498: 4.790995940225364e-07
Position 445: 4.63527778504628e-07
Position 1138: 3.6473741561224236e-07
Position 8008: 3.200794601440492e-07
Position 285: 1.7103997043272552e-07
Position 1364: 1.6004522604736505e-07
Position 756: 1.108797730213652e-07
Position 944: 7.770546560096356e-08
Position 912: 7.618679595259467e-08
Position 766: 3.415966170359461e-08
Position 941: 3.169744139606321e-08
Position 2900: 2.956988752601676e-08
Position 2683: 1.7670140895367162e-08
Position 326: 6.250155240120294e-09
Position 336: 4.80192954979763e-09
Position 330: 4.635859098038999e-09
Position 1061: 2.046753245597373e-09
Position 311: 1.0333620321617848e-09
Position 319: 6.349819630721803e-10
