Gene = TYW3
Position 385: 1.3377125991944298e-06
Position 513: 1.296295400053837e-06
Position 82: 7.761047494047354e-07
Position 3895: 7.505459303683649e-07
Position 491: 6.608805829863749e-07
Position 843: 3.6199000263988303e-07
Position 632: 2.8147098467679104e-07
Position 8281: 2.558036341700177e-07
Position 8329: 2.423808100584621e-07
Position 541: 2.1246721089927758e-07
Position 691: 1.3085712782298314e-07
Position 4424: 6.45260461211912e-08
Position 162: 5.729314419535911e-08
Position 572: 3.484557404693027e-08
Position 967: 1.4480076529871175e-08
Position 1060: 1.0069180954859798e-08
Position 3404: 1.9181956275782356e-09
Position 282: 1.4518614195173909e-09
Position 4086: 1.3178342594325975e-09
Position 439: 3.278257123755915e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3385: 0.9892476244853123
Position 19135: 0.9823158239887294
Position 7000: 0.5598670039758213
Position 11629: 0.5051061973481487
Position 24445: 0.45528350065874235
Position 5533: 0.34892358306155824
Position 28317: 0.33276721078443683
Position 7163: 0.320831178808259
Position 23308: 0.24239364640983968
Position 7034: 0.2017883415353697
Position 8165: 0.12807769849440195
Position 11197: 0.12219878266925815
Position 3630: 0.11188644316357402
Position 6901: 0.1018292564305408
Position 961: 0.07293484335963192
Position 11130: 0.06509157952356343
Position 1155: 0.06310270276245034
Position 22453: 0.061258418614901916
Position 1122: 0.051445194676078713
Position 22780: 0.047165162356032464
Position 850: 0.04133079173419336
Position 9941: 0.03667429491954628
Position 6172: 0.032330536703555825
Position 20548: 0.030902671017441277
Position 4155: 0.02864018616879489
Position 7137: 0.026387364826827298
Position 19378: 0.025352817178328123
Position 19790: 0.019754712447441376
Position 5889: 0.016861159856906404
Position 6928: 0.016520110734818495
Position 675: 0.015837025468729213
Position 8193: 0.015456802780795096
Position 10280: 0.015113248748060016
Position 22129: 0.013574741534198957
Position 2860: 0.013499781724181488
Position 5012: 0.01294510100812589
Position 6951: 0.012190140784061883
Position 5918: 0.011697229454667071
Position 7778: 0.009697601828031727
Position 2366: 0.009605513953187966
Position 20102: 0.009316701532203427
Position 7060: 0.00883284536651043
Position 2393: 0.008770744512523205
Position 1182: 0.008159685604539923
Position 1204: 0.007685655535661391
Position 10021: 0.007620347896468938
Position 10193: 0.007214084073121521
Position 8323: 0.007197786544385397
Position 4832: 0.0065856027893314885
Position 7008: 0.005764013346031977
Position 8911: 0.005620051961441366
Position 1058: 0.005320471556159031
Position 3823: 0.005235794605396772
Position 1093: 0.004957975359982054
Position 20772: 0.00446277237167765
Position 6854: 0.004413568982351555
Position 2109: 0.004107248935592023
Position 5602: 0.00406859447283469
Position 3693: 0.003947170248954886
Position 5540: 0.0029600435387392675
Position 2490: 0.002691751156134336
Position 8095: 0.002633603369433274
Position 496: 0.0026175687570160967
Position 6724: 0.002548696188110189
Position 3696: 0.0024968995317108016
Position 7403: 0.0024952540840422095
Position 407: 0.0024506928351831925
Position 2879: 0.0023344629444151813
Position 4288: 0.0022085661351223
Position 475: 0.0021047348374233074
Position 4129: 0.00198938391924302
Position 1218: 0.001849360886303386
Position 6739: 0.0018232071331778343
Position 8116: 0.0017225247637531456
Position 6591: 0.0015471762362630247
Position 20075: 0.0015140807853461413
Position 3774: 0.00146371874800305
Position 8727: 0.0014606202108714862
Position 615: 0.001451947214159405
Position 4801: 0.00135443400817546
Position 4110: 0.0013123055884749167
Position 926: 0.001268352045488134
Position 7379: 0.0012095444077345027
Position 12704: 0.0012041631960537104
Position 8461: 0.0011739862016770602
Position 5792: 0.0011532475218283523
Position 1251: 0.0011192722025039992
Position 6810: 0.0010786460071901787
Position 2614: 0.0010259184911924567
Position 6083: 0.0009214567197519382
Position 15096: 0.0008823945850659382
Position 3563: 0.0008717003780629106
Position 5382: 0.0008132128838944757
Position 4917: 0.0007750314000068204
Position 2740: 0.0007672814660023057
Position 12629: 0.0007604501870408871
Position 1291: 0.0007505812032441001
Position 4084: 0.0007173977367484845
Position 6522: 0.0006841330271323406
Position 5899: 0.00068004874520828
Position 4887: 0.000658350579182938
Position 4171: 0.0006458494759016732
Position 2370: 0.0006377032767158378
Position 7736: 0.0005162735166892471
Position 6176: 0.0005158041586427183
Position 635: 0.00047821089096668543
Position 3594: 0.0004679785505197823
Position 10464: 0.00046296573874313987
Position 929: 0.0004532618072962063
Position 491: 0.00041962222798599063
Position 5740: 0.0003748164963156385
Position 1166: 0.00036114533749701124
Position 4680: 0.0003591067492677612
Position 1013: 0.0003390680869744623
Position 5303: 0.0003321671932758302
Position 580: 0.00032871067401666606
Position 528: 0.0003022774741634435
Position 4525: 0.00028636432661173055
Position 2866: 0.0002740480415087057
Position 4267: 0.0002487271429750417
Position 6122: 0.00022539307428536722
Position 4370: 0.0002235624574190819
Position 4683: 0.00021786966802407216
Position 6569: 0.000216547034228675
Position 5292: 0.00021534231708124644
Position 5477: 0.0002146999513654251
Position 3409: 0.00021363680113355315
Position 1083: 0.00020472681803025217
Position 4921: 0.0002036562514936045
Position 2926: 0.00019765394994577566
Position 1624: 0.0001959161668928905
Position 808: 0.0001932211351069272
Position 9601: 0.00018757025425089385
Position 7469: 0.00018400063661183993
Position 301: 0.0001831306621648781
Position 3301: 0.0001759432273526037
Position 453: 0.0001641109023161941
Position 333: 0.0001626026847692926
Position 585: 0.00014429643342500027
Position 7535: 0.00014013272410162104
Position 13475: 0.00013790108890756713
Position 1101: 0.0001346601792942191
Position 5449: 0.0001327444953294634
Position 967: 0.00011634577061741755
Position 12262: 0.00011154304083962248
Position 1316: 0.00010676421401375158
Position 373: 0.00010148073943642576
Position 644: 9.025453435890187e-05
Position 1726: 8.571187596492185e-05
Position 2642: 8.51789788967058e-05
Position 2817: 8.517211820247297e-05
Position 2305: 8.360857412682506e-05
Position 716: 8.204206042475613e-05
Position 2686: 7.918639384898206e-05
Position 2647: 7.331759066950075e-05
Position 3903: 7.273108359242212e-05
Position 3998: 6.754535827218008e-05
Position 9379: 5.952906425685727e-05
Position 932: 4.365831488932388e-05
Position 12425: 4.173836139234101e-05
Position 9096: 4.108296651864881e-05
Position 4496: 4.099537110493001e-05
Position 3633: 3.792109066012065e-05
Position 3201: 3.683180594052981e-05
Position 9047: 3.672315533992248e-05
Position 12238: 3.6709853821637806e-05
Position 1055: 3.4686981048812086e-05
Position 3403: 3.31727043102008e-05
Position 7690: 2.8112521985993476e-05
Position 768: 2.7484146045852596e-05
Position 4804: 2.5194561715568166e-05
Position 4306: 2.4797987137281692e-05
Position 9409: 1.6327684380325365e-05
Position 7667: 1.5867658997042485e-05
Position 7566: 1.5013993039159561e-05
Position 7434: 1.4647587167265053e-05
Position 7601: 1.0091197546645655e-05
Position 3510: 5.8595989700831406e-06
Position 3305: 5.625698885867219e-06
Position 5667: 5.453659628725019e-06
Position 3969: 3.1821294283214134e-06
Position 626: 3.08842417382121e-06
Position 856: 2.785863017838529e-06
Position 3152: 2.6304196821126027e-06
Position 3533: 1.9134419602763046e-06
Position 741: 1.852915178092777e-06
Position 415: 1.7476577470331058e-06
Position 349: 1.3482935286598608e-06
Position 3538: 1.306616981994838e-06
Position 228: 1.281364789552657e-06
Position 2540: 8.561162061499337e-07
Position 8248: 8.54354434053932e-07
Position 7200: 7.22758320938747e-07
Position 3155: 7.045152472623036e-07
Position 723: 6.679708074916901e-07
Position 2044: 6.364480577281593e-07
Position 983: 5.729320939347891e-07
Position 2113: 5.720423451602538e-07
Position 3580: 4.853689545303016e-07
Position 817: 4.6108507476691367e-07
Position 432: 3.779614631425855e-07
Position 771: 3.2528184326092323e-07
Position 781: 2.715464813005537e-07
Position 267: 2.162243092925015e-07
Position 501: 1.8688107251575864e-07
Position 420: 1.6235655265258853e-07
Position 4027: 1.4230391027129562e-07
Position 4063: 1.3739910731193128e-07
Position 182: 1.2412818844505968e-07
Position 941: 9.537150263474243e-08
Position 986: 9.003620990988571e-08
Position 1323: 7.433024207747063e-08
Position 214: 3.6310162741244174e-08
Position 1384: 2.4960490270120038e-08
Position 1075: 2.0209662132547364e-08
Position 7500: 1.6068053558654567e-08
Position 4240: 1.562110173439821e-08
Position 184: 1.204317141793885e-08
Position 726: 1.0555494447017023e-08
Position 209: 7.1368619353957585e-09
Position 745: 6.670893526450734e-09
Position 162: 4.913353497200855e-09
Position 140: 4.6234861661582285e-09
Position 314: 4.213851043206638e-09
Position 193: 4.052913668657426e-09
Position 157: 9.103977429518384e-10
Position 150: 3.3425140508921015e-10
Position 1027: 1.7344921299782923e-10
Position 317: 5.2154124910034394e-11
Position 458: 2.9764071306134e-11
Position 3548: 1.738531490398033e-11
Position 172: 8.868876108595941e-12
