Gene = SQSTM1
Position 13070: 0.024121549846422792
Position 16734: 0.018685824628578422
Position 5126: 0.018635818317504747
Position 17114: 0.018514861035344665
Position 12338: 0.01793506265125514
Position 3452: 0.015178635898803952
Position 6890: 0.015000861969415406
Position 6150: 0.014808183474365817
Position 15699: 0.0145266391440072
Position 12891: 0.013507327442715891
Position 7638: 0.01236793138570329
Position 16224: 0.0107904252429592
Position 8383: 0.009992232026828599
Position 13096: 0.009903068670367231
Position 8193: 0.00857718887635212
Position 6228: 0.008130988516686893
Position 16246: 0.007885476781152282
Position 15036: 0.007286046443348257
Position 16709: 0.006784478853475825
Position 15755: 0.0062760093767245135
Position 4216: 0.0061066926977718875
Position 7979: 0.006092020380346714
Position 13600: 0.005990713529056368
Position 15879: 0.005877807623219251
Position 13785: 0.005786266587912355
Position 1280: 0.005537231514608637
Position 4302: 0.005371727651726006
Position 2129: 0.00536355420165627
Position 4336: 0.005084465184138114
Position 791: 0.00504653906792788
Position 1993: 0.004098063090675329
Position 16115: 0.003931391433243568
Position 4318: 0.003831381011548605
Position 13242: 0.003776601122413282
Position 6829: 0.003648795615791307
Position 1816: 0.0036366475790109397
Position 16189: 0.0036178277288356825
Position 13023: 0.003524828696494049
Position 4403: 0.0034819143988286203
Position 7659: 0.003334010803745706
Position 6099: 0.0029930474862822553
Position 540: 0.00297477320850651
Position 15678: 0.002731167760083311
Position 12566: 0.0027005705958904297
Position 16575: 0.002677967293402037
Position 7020: 0.002540306423062684
Position 8188: 0.0025075747271604875
Position 7850: 0.0024121357987187592
Position 7045: 0.002305282954048796
Position 4427: 0.002266706428335303
Position 14288: 0.0021809091798275205
Position 14441: 0.0021807333153754773
Position 5865: 0.0020836300202794265
Position 9425: 0.001995400941262236
Position 4097: 0.001930755302368043
Position 13701: 0.0018586771308492652
Position 8627: 0.0018401440042109703
Position 1721: 0.0018351390260000397
Position 2097: 0.001795136758624918
Position 3074: 0.0017325573780293724
Position 7509: 0.001715076227961428
Position 1775: 0.0015533251328133182
Position 4743: 0.001493696279459742
Position 3808: 0.0014086793859209613
Position 6233: 0.0013443799878420993
Position 5080: 0.0013004710261897822
Position 3206: 0.0012988548272526127
Position 5936: 0.0012480245389525732
Position 4990: 0.001239224418983853
Position 7079: 0.001220518806246318
Position 7634: 0.0012184452847077334
Position 8955: 0.001218129844902411
Position 5370: 0.0012143689023807252
Position 3100: 0.0011915392216575685
Position 4270: 0.0011232975439922374
Position 4051: 0.0010731541581028119
Position 1822: 0.0009858506520920107
Position 9532: 0.0009296370665628137
Position 6481: 0.0009289338009096922
Position 3145: 0.0008858584826919493
Position 4325: 0.000880832374904163
Position 4117: 0.0008623570571796816
Position 3906: 0.0008060465569318291
Position 4345: 0.0007699299827251233
Position 5173: 0.0006662930427701693
Position 5105: 0.0006565368120997029
Position 12909: 0.0006420237153182172
Position 2139: 0.0006080725366821064
Position 1903: 0.0005695999035840492
Position 1846: 0.0005487330127071312
Position 6085: 0.0005302640445795256
Position 4354: 0.0005283331409874333
Position 11046: 0.0005273706848093157
Position 3793: 0.0005211576791330023
Position 2266: 0.0005161064544826667
Position 2021: 0.000502063513675731
Position 4225: 0.0004903153051907576
Position 902: 0.0004900358912740269
Position 3306: 0.0004515777740710586
Position 6052: 0.00043224071308464127
Position 1647: 0.0004226660720881894
Position 4157: 0.0004093718438951846
Position 5426: 0.0003906617332118719
Position 2775: 0.00037941387732909007
Position 3252: 0.0003720931310752453
Position 11827: 0.0003637604614732844
Position 7825: 0.00034456505291113805
Position 1370: 0.0003378374536995574
Position 11689: 0.00032107850565633856
Position 4315: 0.00029833011599408123
Position 6951: 0.0002938565080809097
Position 2142: 0.0002876500535085961
Position 4606: 0.00028650740491987733
Position 2808: 0.00027895976732736296
Position 2962: 0.00027015183869319583
Position 5886: 0.0002626621316218255
Position 7125: 0.00021584105789252664
Position 2458: 0.00021554294034641683
Position 3236: 0.0002154740448106438
Position 5236: 0.0002136494270029134
Position 11645: 0.00020757973888282341
Position 11119: 0.00020180967120886912
Position 4165: 0.00019468928685412862
Position 1568: 0.0001930253850960352
Position 2842: 0.0001904118659829516
Position 3020: 0.00018907530936938566
Position 10128: 0.00017985651173014106
Position 6023: 0.0001714298283675541
Position 978: 0.00016459447091244397
Position 2081: 0.0001573067207066202
Position 1907: 0.0001569181504078402
Position 2999: 0.00015220608560642624
Position 3640: 0.0001405848701996064
Position 3225: 0.00013542896959160757
Position 164: 0.00013522756823143713
Position 704: 0.00012881134469840697
Position 2078: 0.0001271671727694065
Position 11069: 0.00012637198444268851
Position 7406: 0.00012004583427744717
Position 6436: 0.00011812497853821344
Position 5643: 0.00011657826490110231
Position 3480: 0.00011204402771961773
Position 10206: 0.00011047146635477827
Position 2153: 0.00010975076836962274
Position 1541: 0.00010921517358417917
Position 602: 9.977479486656182e-05
Position 5264: 9.266713601093365e-05
Position 10403: 8.581376209458522e-05
Position 1299: 7.942877959005221e-05
Position 8595: 7.639763706174147e-05
Position 2904: 7.438852525505923e-05
Position 2203: 7.329780273360607e-05
Position 9237: 7.104594902113966e-05
Position 3059: 6.748227167352726e-05
Position 3220: 6.320438221357256e-05
Position 2000: 6.131063261207594e-05
Position 4609: 6.122152761696875e-05
Position 2931: 5.998018908082244e-05
Position 488: 5.884701922035821e-05
Position 2389: 5.831125851964854e-05
Position 5861: 5.7501906027857886e-05
Position 6026: 5.523181182149947e-05
Position 6587: 5.342209307706656e-05
Position 5203: 5.102901533221818e-05
Position 1852: 4.2155549805435593e-05
Position 3531: 4.100418502433501e-05
Position 369: 4.052503252424077e-05
Position 3026: 3.970335075489519e-05
Position 8648: 3.837715834515878e-05
Position 5592: 3.8251188298398246e-05
Position 3107: 3.569513014592661e-05
Position 5132: 3.408891271559878e-05
Position 1884: 3.346131664345454e-05
Position 2366: 3.302721030120196e-05
Position 5671: 3.2736249874129884e-05
Position 6711: 3.241343413713768e-05
Position 1669: 3.0336769529724657e-05
Position 753: 2.9264080929438237e-05
Position 5296: 2.8159811970499422e-05
Position 804: 2.5407346016109627e-05
Position 3980: 2.3241391312347553e-05
Position 3703: 2.3193488560423335e-05
Position 6563: 2.2651786245685326e-05
Position 2236: 2.2306744993358236e-05
Position 4505: 2.032925288623321e-05
Position 1829: 2.013132832816239e-05
Position 915: 1.8874973793946276e-05
Position 948: 1.8781501532473966e-05
Position 3268: 1.8728161121780656e-05
Position 6708: 1.7338799218806528e-05
Position 3043: 1.6801029892735196e-05
Position 1133: 1.6507515065098692e-05
Position 1575: 1.6191353220491872e-05
Position 3558: 1.600418739382429e-05
Position 4917: 1.4837903032241927e-05
Position 662: 1.4183388999651451e-05
Position 5685: 1.4064065061515176e-05
Position 4632: 1.3905521609446487e-05
Position 4934: 1.3068705053369933e-05
Position 3664: 1.2777658434360547e-05
Position 1932: 1.2220288932549298e-05
Position 1730: 1.1998360724903e-05
Position 3652: 1.1931608438411188e-05
Position 2587: 1.1809100371360378e-05
Position 1247: 1.1390749675230129e-05
Position 2928: 1.1169518053477613e-05
Position 4489: 1.1025398357667432e-05
Position 3501: 1.0750750602264246e-05
Position 3292: 1.0685684008984786e-05
Position 5792: 9.731206656823026e-06
Position 1782: 9.287749563882682e-06
Position 260: 9.062662255590472e-06
Position 3034: 8.880187161007837e-06
Position 2420: 8.459981253238579e-06
Position 891: 8.285453414162872e-06
Position 866: 8.266292304566245e-06
Position 849: 8.027107992543442e-06
Position 1018: 7.365603695835895e-06
Position 2754: 7.310192034353504e-06
Position 1935: 7.218244650764319e-06
Position 3657: 6.720051657260365e-06
Position 959: 6.033492081667049e-06
Position 3603: 5.8416312932417746e-06
Position 818: 5.834518387738424e-06
Position 4076: 5.498880089802584e-06
Position 821: 5.361082319476452e-06
Position 1660: 4.6758320937719905e-06
Position 4459: 4.017446608120887e-06
Position 4254: 3.969159553740552e-06
Position 2848: 3.799113126809159e-06
Position 2396: 3.707458980045261e-06
Position 583: 3.6619375842737687e-06
Position 626: 3.6602999694310298e-06
Position 648: 3.624824559878538e-06
Position 3262: 3.5437876869070913e-06
Position 3755: 3.3212038391182053e-06
Position 2910: 3.2754289045001393e-06
Position 123: 3.24148980421055e-06
Position 2867: 2.9085385857648397e-06
Position 3947: 2.6145218960261804e-06
Position 1819: 2.5731031121439743e-06
Position 1466: 2.49483389523369e-06
Position 4100: 2.377440487621926e-06
Position 2416: 2.304167368966278e-06
Position 3715: 1.9607892370055775e-06
Position 3625: 1.9597809808934845e-06
Position 3349: 1.9088382860502545e-06
Position 3985: 1.3005588265988648e-06
Position 2593: 1.2420898565044022e-06
Position 3972: 1.1548343294600105e-06
Position 3764: 1.1270597063993654e-06
Position 5038: 1.037653811043093e-06
Position 944: 9.808819932290053e-07
Position 2475: 9.464890244934077e-07
Position 5153: 9.258350547596361e-07
Position 5084: 9.255071205464027e-07
Position 2294: 9.062046568675182e-07
Position 4151: 8.72892329708208e-07
Position 5143: 8.655357114982928e-07
Position 3811: 8.315694807054492e-07
Position 2561: 8.093506603272099e-07
Position 3606: 7.74589178744374e-07
Position 2994: 7.699506522127042e-07
Position 3045: 7.384460279771829e-07
Position 3864: 7.31831272408593e-07
Position 3366: 6.62857808480536e-07
Position 248: 6.021327018136307e-07
Position 3564: 6.004112140199813e-07
Position 2759: 4.3556885184665066e-07
Position 2863: 4.1854040595617497e-07
Position 3910: 4.0443339393178e-07
Position 3051: 3.9057530059314175e-07
Position 4579: 3.7701346386289716e-07
Position 4806: 3.5946017661796604e-07
Position 4810: 3.2150344412667686e-07
Position 2483: 3.0419259435255413e-07
Position 3825: 2.875352777766234e-07
Position 4788: 2.8214241686128707e-07
Position 4544: 2.0327105665753395e-07
Position 3841: 1.8622520411813628e-07
Position 2732: 1.7715233484641746e-07
Position 3859: 1.7646715491079594e-07
Position 4449: 1.16159838921996e-07
Position 4237: 9.070577517699362e-08
Position 2422: 8.871215465788345e-08
Position 4242: 6.935899009787942e-08
Position 4195: 6.385872221902563e-08
Position 3374: 5.4732773662526065e-08
Position 5021: 5.4474292599225824e-08
Position 998: 1.8449486237383883e-08
Position 1001: 1.6506694258970882e-08
Position 1021: 9.105651644443958e-09
Position 554: 7.323645104927493e-09
Position 198: 5.497318650084985e-09
Position 1051: 1.631608432222312e-09
Position 3536: 1.3418744848220603e-09
Position 845: 1.2198418695444911e-09
Position 3328: 9.835556115757238e-10
Position 1498: 9.413927016603318e-10
Position 912: 7.942421978718013e-10
Position 219: 5.863137088148998e-10
Position 572: 5.773313916911161e-10
Position 3336: 4.5449192173212176e-10
Position 2756: 3.1103559884531045e-10
Position 1091: 2.352998262158544e-10
Position 419: 2.339723501221809e-10
Position 1216: 2.228682898778212e-10
Position 3772: 2.1967763112610595e-10
Position 840: 1.4555310870315637e-10
Position 830: 1.427069804144976e-10
Position 1425: 1.129514097758056e-10
Position 1163: 9.851075111042864e-11
Position 1126: 9.292443734412842e-11
Position 267: 8.384349369014235e-11
Position 280: 5.859395067381266e-11
Position 1094: 5.6494577379928956e-11
Position 216: 5.520546814640739e-11
Position 91: 5.444719248166172e-11
Position 312: 4.061862795595316e-11
Position 1073: 3.6419016100516483e-11
Position 273: 2.7354611109074563e-11
Position 1171: 2.1381211729400257e-11
Position 1139: 2.083007209875199e-11
Position 1232: 2.0721734304627672e-11
Position 1785: 1.9666730319162535e-11
Position 1111: 1.4830729736435148e-11
Position 1154: 9.467392685272744e-12
Position 4713: 8.65783002820059e-12
Position 2507: 3.966524970492574e-12
Position 387: 1.025172721845133e-12
Position 323: 8.141865595842423e-13
Position 285: 2.7345251391970754e-13
Position 234: 9.11327253566551e-14
Position 399: 8.121289526152109e-14
Position 74: 4.63667999516299e-15
Position 72: 1.1471508498449127e-15
Position 1255: 3.0135656240182737e-18
