Gene = RER1
Position 524: 8.699932398267803e-08
Position 59: 7.800609347908088e-08
Position 268: 1.1080634002898768e-08
Position 143: 7.580747430277399e-09
Position 567: 3.5017633564971303e-10
Position 590: 2.3673913042417212e-11
Position 732: 2.853867704336529e-12
Position 69: 5.90833411531045e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9023: 0.9538583686424802
Position 5282: 0.939192033256131
Position 7581: 0.8869511666618874
Position 11201: 0.7317211422282274
Position 10263: 0.4500751944707549
Position 3950: 0.42814357581653706
Position 3774: 0.39558722313455413
Position 7895: 0.3162811962253093
Position 10373: 0.2797587016274101
Position 729: 0.2694943264568174
Position 2813: 0.25412364473658294
Position 9605: 0.22486559240447493
Position 1436: 0.2139483356272689
Position 3956: 0.20166417227609165
Position 1398: 0.16268115534219887
Position 3391: 0.12737176934265693
Position 1374: 0.12269206613642163
Position 4367: 0.12163344329017699
Position 11492: 0.10804420076293336
Position 4799: 0.1067299582936478
Position 13257: 0.08277338665466706
Position 11601: 0.08125551159440446
Position 9864: 0.07386796162004342
Position 5557: 0.07148610716086425
Position 3506: 0.06711664805220911
Position 5175: 0.06275979018120868
Position 3043: 0.0604447139221577
Position 3326: 0.05503799471306183
Position 12233: 0.05201481395334069
Position 8317: 0.04965652650498754
Position 13314: 0.04662849701918075
Position 1239: 0.04579408845801858
Position 1210: 0.04381392921602386
Position 7390: 0.039776719462174245
Position 13037: 0.03810877801485166
Position 3008: 0.03550996057981013
Position 11957: 0.03236752616629286
Position 10341: 0.03051424341786171
Position 8065: 0.025715720570755062
Position 8171: 0.025684807011779685
Position 803: 0.02546587813250507
Position 405: 0.02532908958214762
Position 6327: 0.02424024478090557
Position 10241: 0.020734917732635496
Position 12408: 0.01899944123554231
Position 2828: 0.018696488515007097
Position 11441: 0.018339569698522646
Position 5652: 0.017567339081879636
Position 11654: 0.01687775171665072
Position 3575: 0.01613461121193551
Position 8006: 0.015440485387613279
Position 3121: 0.015397766704157748
Position 8252: 0.01231533546723393
Position 12254: 0.01224244507481936
Position 12585: 0.011672216607098638
Position 646: 0.011565022822034086
Position 10797: 0.01080415854576094
Position 5480: 0.01078923941855049
Position 11410: 0.010622783690487553
Position 11670: 0.010324472461328246
Position 8174: 0.009162215528365984
Position 5592: 0.008881404320304247
Position 3693: 0.0076861323403632515
Position 2159: 0.007586405798414609
Position 7856: 0.007464364019964269
Position 8126: 0.007192231223031779
Position 9870: 0.0069234814126590966
Position 9052: 0.006098330640237321
Position 3349: 0.0059567711490451985
Position 10187: 0.005927035320702836
Position 10157: 0.005667203457977453
Position 10677: 0.005453808649312563
Position 7636: 0.0052911952863359
Position 11021: 0.0051550324113320755
Position 12043: 0.005029683561940657
Position 5926: 0.004700592155146581
Position 542: 0.004400707357857702
Position 2418: 0.004225702007430874
Position 13203: 0.004097920205589905
Position 864: 0.0040907255971859985
Position 707: 0.004080074363130404
Position 4280: 0.0040355804896531665
Position 11527: 0.0040151925816684815
Position 1805: 0.003989354411674573
Position 845: 0.0035591403654000866
Position 8544: 0.003461394823588195
Position 3040: 0.003324497074844264
Position 5508: 0.0033044990347733307
Position 12699: 0.0032686632460297636
Position 7060: 0.003182628493397684
Position 808: 0.0031238604168391275
Position 8285: 0.003047180841246608
Position 7078: 0.00300012652580194
Position 5142: 0.0027830934202491735
Position 12793: 0.0027460940263722266
Position 7817: 0.002544963936161465
Position 12364: 0.0025044388216666877
Position 7037: 0.002501687917884964
Position 3352: 0.002461354905314279
Position 11667: 0.002443929860879848
Position 2435: 0.002313337789157113
Position 5580: 0.0022708399902492556
Position 5705: 0.0022531949107887327
Position 12475: 0.0021467857787456244
Position 8750: 0.002050226137633447
Position 8450: 0.0020493718364584758
Position 8924: 0.0020017450227460447
Position 740: 0.001982554082249693
Position 9787: 0.001890807020985415
Position 8291: 0.001888312488816532
Position 1461: 0.001876663178508083
Position 12049: 0.001804267369336243
Position 9183: 0.0017299605169487748
Position 8069: 0.0016349291387708696
Position 7003: 0.001633960568696955
Position 6135: 0.001474230911382959
Position 9630: 0.0014452398840164471
Position 7308: 0.0013867235419274173
Position 485: 0.0013660769921380628
Position 2590: 0.001199675335727993
Position 4510: 0.0011902918111617853
Position 3363: 0.0011619699887407678
Position 3485: 0.001155736372935868
Position 11106: 0.0011447451530759271
Position 1932: 0.001053355160405198
Position 463: 0.0010394115979890431
Position 670: 0.0010292038239050573
Position 11066: 0.0009127076411736702
Position 8102: 0.0009098659151410087
Position 8023: 0.0008717169679247624
Position 4301: 0.0008683828628128263
Position 7830: 0.0008604335342886107
Position 10065: 0.0007574956230286938
Position 7954: 0.0007536968658482095
Position 5226: 0.0007479951974926896
Position 8220: 0.0007017842342088513
Position 560: 0.0006237655835809107
Position 2614: 0.0005653033089061399
Position 6203: 0.00047324205470006183
Position 6227: 0.0004610706210631155
Position 2188: 0.0004578807432864271
Position 1079: 0.00044953434519982757
Position 5610: 0.00043865746322709266
Position 7654: 0.0004148882464296631
Position 5601: 0.00041286659804071093
Position 1690: 0.00040560418440728523
Position 470: 0.0003891886634524854
Position 10296: 0.0003771554316078623
Position 759: 0.0003732434166843816
Position 1049: 0.0003307795809542885
Position 5626: 0.0003211542849745947
Position 1138: 0.00030725637628990603
Position 868: 0.0002995502080533082
Position 5194: 0.00029181843795542296
Position 4175: 0.00026973564821269
Position 3013: 0.000210730572980474
Position 10565: 0.00018965460898527506
Position 1724: 0.0001853764566896665
Position 887: 0.00016414594949459095
Position 11676: 0.0001625549901169024
Position 966: 0.00015497377965616486
Position 2513: 0.000154302631180748
Position 896: 0.00014672276431595515
Position 1122: 0.0001293063145876834
Position 2815: 0.0001168772675096995
Position 11697: 0.00011101394029087526
Position 745: 0.00010443456894104953
Position 2276: 9.485325736318443e-05
Position 510: 9.481468139759818e-05
Position 291: 9.47170114177863e-05
Position 1443: 9.219518605541999e-05
Position 6060: 8.875243344414977e-05
Position 9081: 8.79320843460667e-05
Position 4548: 8.401378720021899e-05
Position 1216: 8.246896984154556e-05
Position 1214: 8.008707237701655e-05
Position 1639: 7.175187962787496e-05
Position 2646: 7.170160969039599e-05
Position 1495: 7.00925977751439e-05
Position 4154: 6.940278025983035e-05
Position 3059: 6.853985976653626e-05
Position 2252: 6.836506114770565e-05
Position 1097: 6.49883264459597e-05
Position 7475: 6.28579786328498e-05
Position 944: 6.110076345993562e-05
Position 913: 5.6512669441710884e-05
Position 2415: 5.333471396017506e-05
Position 2475: 5.127628039288053e-05
Position 2015: 4.025389533672358e-05
Position 1385: 3.9500844687550054e-05
Position 413: 3.9104092797679484e-05
Position 2065: 3.332510398540265e-05
Position 4526: 3.268197108264096e-05
Position 2048: 3.171448453578499e-05
Position 1696: 3.0449546682193136e-05
Position 874: 2.918619008169997e-05
Position 366: 2.583173679570001e-05
Position 680: 2.3784165768906815e-05
Position 2444: 2.3271247755504258e-05
Position 1254: 2.3155911576489946e-05
Position 1046: 2.2893579978119268e-05
Position 974: 2.198092924393319e-05
Position 1492: 2.192898605389759e-05
Position 4314: 1.6420672480412805e-05
Position 850: 1.6179121066369707e-05
Position 4137: 1.6118250994574646e-05
Position 980: 1.4939168116113956e-05
Position 5468: 1.2327116599785134e-05
Position 1382: 1.1607972002942116e-05
Position 9244: 1.124889331139604e-05
Position 7171: 1.0054422333491e-05
Position 5788: 9.160026697640113e-06
Position 805: 6.6555396842980756e-06
Position 5799: 5.5263586376594015e-06
Position 383: 5.443516434616812e-06
Position 2725: 5.006941012548039e-06
Position 810: 4.5758554855083645e-06
Position 607: 4.4694987044036685e-06
Position 774: 3.845816506474753e-06
Position 1099: 3.2274368511710077e-06
Position 350: 3.0639625155611317e-06
Position 831: 2.8189233078456076e-06
Position 547: 1.9130216079438855e-06
Position 567: 1.730147407659431e-06
Position 905: 1.39150925843419e-06
Position 8352: 1.1807924090195566e-06
Position 195: 1.1423222228216105e-06
Position 587: 1.0466055400899448e-06
Position 1053: 8.976218414429439e-07
Position 10192: 7.770716471624338e-07
Position 1241: 6.250983188370495e-07
Position 1955: 5.217573556623165e-07
Position 377: 4.7139881268103723e-07
Position 2164: 4.079814511323085e-07
Position 222: 3.2555226507986315e-07
Position 616: 2.612214110229833e-07
Position 1146: 2.051791414793263e-07
Position 236: 1.7448214314205682e-07
Position 494: 1.3797978181145515e-07
Position 385: 1.2551487836429416e-07
Position 9284: 1.162241355441139e-07
Position 765: 1.0099784703854774e-07
Position 574: 9.872162746293077e-08
Position 1466: 9.570253740019596e-08
Position 512: 8.711721534724667e-08
Position 165: 4.643114823120886e-08
Position 1557: 6.656256496739395e-09
Position 747: 2.193318082510292e-09
Position 822: 1.894970088191661e-09
Position 113: 4.5423724890960046e-10
Position 91: 1.1035898760117914e-12
Position 132: 1.5257899188682076e-14
Position 95: 1.3734362443435996e-14
Position 136: 3.995080948124813e-15
