Gene = IQCJ
Position 294: 0.11841656734584007
Position 5514: 0.09434019201401392
Position 6398: 0.08884279199755782
Position 21004: 0.08759724794607618
Position 4432: 0.07215049462715377
Position 19941: 0.07055735963879953
Position 20962: 0.06967935852786271
Position 5451: 0.05832600566943881
Position 21974: 0.05798095257937775
Position 4605: 0.05607690586975389
Position 4624: 0.04438210530502764
Position 16536: 0.04210237085450143
Position 13050: 0.038932057401646396
Position 12984: 0.03771923598316507
Position 5564: 0.037510075932411076
Position 5496: 0.03338999583730405
Position 17052: 0.03335690640059633
Position 5533: 0.03245229211275278
Position 4575: 0.023261918684767822
Position 3029: 0.020341562005442067
Position 2914: 0.01712921167706763
Position 2875: 0.016940880197708882
Position 9784: 0.01684959583826549
Position 20222: 0.015804681229603736
Position 4837: 0.013799662621170652
Position 397: 0.012868698177072296
Position 3748: 0.012219573487545966
Position 6844: 0.01090789998263387
Position 12223: 0.009798166333572878
Position 6175: 0.009417445008560933
Position 16874: 0.009254932290221137
Position 10682: 0.008935535455828212
Position 3947: 0.008637320078847285
Position 3991: 0.007923077417749228
Position 5530: 0.007263829527289658
Position 13547: 0.006899679302083651
Position 1248: 0.00635384531026589
Position 13037: 0.0063256809782275035
Position 5631: 0.005834576006736649
Position 5416: 0.00562728797999282
Position 5617: 0.005422817668855613
Position 3906: 0.005345331869712042
Position 15863: 0.005174145165859376
Position 19902: 0.005166037099447985
Position 3629: 0.005087314386410831
Position 6090: 0.0050088369630003115
Position 359: 0.004920606669741365
Position 15269: 0.0044545476669823865
Position 10734: 0.004442853057176162
Position 3396: 0.004117445106456991
Position 5389: 0.0039669477220885445
Position 2976: 0.0038151783495242973
Position 374: 0.0037301235709003944
Position 5243: 0.003549609560514575
Position 4345: 0.003467601224576589
Position 264: 0.003155887406713905
Position 18663: 0.00299058163727097
Position 6826: 0.0029738625294693753
Position 13591: 0.0029269522767531014
Position 1556: 0.0026878793731326353
Position 10623: 0.002668465230438538
Position 10355: 0.002658942756455772
Position 6362: 0.0025484054886097144
Position 11826: 0.0024942016247554138
Position 666: 0.002441841842466501
Position 5959: 0.00240605339074737
Position 9726: 0.0023163489156874635
Position 16647: 0.0023032276398601594
Position 3885: 0.0022908756739534126
Position 2643: 0.0022712379169924682
Position 11303: 0.002138388415128756
Position 1045: 0.0020991834924238245
Position 4474: 0.0020548372285515626
Position 1311: 0.0019006110441166784
Position 7726: 0.0017189198212384845
Position 3329: 0.00166267062782109
Position 2993: 0.0016049212394830038
Position 833: 0.0015878926374238043
Position 10990: 0.0014459651028555435
Position 2602: 0.0013363517281123733
Position 3346: 0.001317103142564619
Position 3040: 0.0012347419230399794
Position 1626: 0.0012296050763082567
Position 4653: 0.0012229942661794067
Position 4284: 0.001220903662260536
Position 1538: 0.0010831580823081684
Position 7061: 0.0010729617051415126
Position 3995: 0.0010030023130045004
Position 10185: 0.0009533094541546865
Position 2962: 0.000942168644108115
Position 4580: 0.0009040336384093025
Position 2318: 0.0009017651547657759
Position 5299: 0.0008569764537504992
Position 6026: 0.0008425077574108849
Position 606: 0.0007884836563809124
Position 4271: 0.0007574385290012096
Position 2662: 0.0007239870641971277
Position 9461: 0.0007044386701767044
Position 4321: 0.0006765738252702039
Position 2813: 0.0006224212303776782
Position 2020: 0.0005826486030462734
Position 5939: 0.0005215261067620137
Position 4650: 0.0005137215329810902
Position 4053: 0.00048059457831591326
Position 9127: 0.000479784927642956
Position 4646: 0.0004658299505289538
Position 7819: 0.0004374826913587144
Position 1572: 0.0004354065520403203
Position 4362: 0.0004262040993148296
Position 8038: 0.0004148704780530409
Position 406: 0.0003938910660121521
Position 3794: 0.0003692260859307008
Position 12243: 0.00033432424414530244
Position 2725: 0.00033119966187828467
Position 2919: 0.00032084660869959497
Position 9243: 0.00030736882335636944
Position 2684: 0.0002956614078435072
Position 13750: 0.00029426067109719595
Position 577: 0.00029001916741724725
Position 8682: 0.0002856343738681187
Position 3215: 0.00028006989598908336
Position 7207: 0.0002687478133241724
Position 4231: 0.00026373155021524317
Position 1067: 0.0002622522021821317
Position 11542: 0.00024639648142606526
Position 1100: 0.0002221667875341857
Position 3357: 0.00022151395174177505
Position 8334: 0.00017567745417862822
Position 5455: 0.00015364914415533877
Position 437: 0.000150983623120698
Position 7595: 0.00014849588195340813
Position 10850: 0.0001430912108032489
Position 601: 0.00013237565256963286
Position 6519: 0.00012050624954292319
Position 859: 9.930859595584846e-05
Position 1337: 9.611325479252077e-05
Position 410: 8.597872690956487e-05
Position 1676: 8.086015498760594e-05
Position 3808: 7.907358763586649e-05
Position 6272: 7.163838335889978e-05
Position 574: 6.943251368665086e-05
Position 936: 6.230384149243514e-05
Position 2077: 6.211629009363748e-05
Position 1492: 5.895870254001048e-05
Position 2572: 4.834918817507674e-05
Position 993: 4.690815413049662e-05
Position 2292: 4.1063307257918107e-05
Position 1133: 4.010664639045763e-05
Position 2688: 3.3776834634316274e-05
Position 2739: 2.6153136245307495e-05
Position 670: 2.5381473036393076e-05
Position 2934: 2.4731648901579494e-05
Position 3435: 2.4130060349865795e-05
Position 2771: 2.412253624298639e-05
Position 3168: 2.281199703853101e-05
Position 2552: 2.1651219620005602e-05
Position 886: 1.961195747088372e-05
Position 1565: 1.851537578015441e-05
Position 2370: 1.7924590772565833e-05
Position 730: 1.631636074701633e-05
Position 628: 1.6209096992713323e-05
Position 2265: 1.4524423934722327e-05
Position 608: 1.432983973993977e-05
Position 1104: 1.3941753705807463e-05
Position 1458: 1.2197486474254138e-05
Position 1434: 1.091979266086953e-05
Position 4201: 1.0771448434594456e-05
Position 704: 9.239938477246257e-06
Position 712: 8.363183554914538e-06
Position 227: 4.916512598799495e-06
Position 164: 4.8616491146368996e-06
Position 504: 4.3209260828090045e-06
Position 1053: 1.838462420175091e-06
Position 236: 1.6574390209014918e-06
Position 1752: 1.4170032240360264e-06
Position 949: 7.138104326854834e-07
Position 241: 5.766036941135069e-07
Position 603: 5.155739345277601e-07
Position 1783: 1.6625781774903148e-07
Position 740: 9.267432499268533e-08
Position 2283: 7.032531739058689e-08
Position 1722: 5.298253789697717e-08
Position 1340: 2.9684209208700163e-08
Position 803: 2.935146114006048e-08
Position 1905: 2.7198889184371526e-08
Position 1227: 2.6366591952044776e-08
Position 1016: 2.4349243650673266e-08
Position 2714: 1.9867716309006204e-08
Position 765: 1.522505813597939e-08
Position 683: 6.406001762686038e-09
Position 891: 5.245596407283881e-09
Position 783: 4.692040099484275e-09
Position 441: 1.9008122432162977e-09
Position 229: 1.6045360110867841e-09
Position 1399: 1.0252486661011816e-09
Position 1684: 6.288723018877116e-10
Position 1477: 5.855304234319722e-10
Position 1396: 5.46076221911276e-10
Position 737: 3.657531617368391e-10
Position 444: 2.740715565486279e-10
Position 685: 2.2359632930598163e-10
Position 446: 4.877520443649874e-11
Position 94: 1.8482541486999856e-11
Position 85: 1.326373782903852e-11
