Gene = UBIAD1
Position 5564: 1.5758166384555333e-06
Position 781: 1.2184720383207325e-06
Position 585: 1.093436463173688e-06
Position 417: 9.189602421934158e-07
Position 1012: 3.6610042428848505e-07
Position 173: 3.0828263638589454e-07
Position 3078: 2.3599425010809765e-07
Position 926: 1.529780286419015e-07
Position 4348: 1.4803620408885374e-07
Position 596: 7.874468274537725e-08
Position 605: 7.366347075319619e-08
Position 206: 4.488199427622501e-08
Position 874: 2.6449500400356106e-08
Position 937: 2.452070778059847e-08
Position 380: 1.524371203761078e-08
Position 896: 8.23308978811925e-09
Position 284: 5.674144244617585e-09
Position 891: 5.5192959698991404e-09
Position 876: 4.4185403543030254e-09
Position 253: 1.8035863418228652e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12437: 0.78589977531171
Position 2043: 0.7336480231419878
Position 14357: 0.3409567580654141
Position 652: 0.32644212243717435
Position 8799: 0.2368970220920948
Position 13354: 0.17864668051670832
Position 9000: 0.15021097045692322
Position 851: 0.14202117701706757
Position 5431: 0.07290980814314625
Position 12612: 0.059713526264372895
Position 14097: 0.05488052596688268
Position 884: 0.05460645650554092
Position 546: 0.04621094836677353
Position 14288: 0.0435135125726973
Position 712: 0.038670357046856216
Position 13545: 0.03617977363893904
Position 1936: 0.03074721120646082
Position 2424: 0.027241804430879788
Position 1914: 0.027089440989966074
Position 10050: 0.022080528114879348
Position 13415: 0.021995709983947474
Position 340: 0.019955412673279067
Position 11283: 0.018506218936070476
Position 12967: 0.013514599254681205
Position 4465: 0.011249769735007256
Position 13691: 0.011228241061135864
Position 2999: 0.010767483743967748
Position 5650: 0.010284926061890735
Position 298: 0.008856243371517985
Position 570: 0.008219277714528905
Position 7897: 0.007264981001378776
Position 7795: 0.007083101459368063
Position 14950: 0.0064649689622086805
Position 531: 0.00631830701085855
Position 13940: 0.006284471700354856
Position 5683: 0.006145007547516901
Position 12579: 0.005237343628533755
Position 13193: 0.005190795146810937
Position 6242: 0.004763162842879456
Position 7381: 0.004682616544813232
Position 3049: 0.004157161695293284
Position 428: 0.004132475615699947
Position 11903: 0.0038761926849062156
Position 13075: 0.0036983006259792297
Position 201: 0.003431068181864789
Position 4486: 0.0034073966182960893
Position 7361: 0.0032517633144891357
Position 681: 0.0027287364954298884
Position 2017: 0.0025967200080483405
Position 1939: 0.0024746547121121893
Position 670: 0.002414268225664723
Position 6043: 0.0023719915313140964
Position 457: 0.0018922746848809011
Position 2050: 0.0017150240555570968
Position 486: 0.001664170895462154
Position 2286: 0.0016617431940248132
Position 2013: 0.0016010175989059966
Position 3165: 0.0015132380912235253
Position 1665: 0.0014648134301935474
Position 13890: 0.0014317488073114823
Position 6076: 0.0014160624144503868
Position 1012: 0.0013325542618138108
Position 5470: 0.0013191473736721849
Position 5679: 0.0011246358683065548
Position 706: 0.0011035985686174204
Position 8654: 0.0010767881550624863
Position 731: 0.0009275405703300378
Position 1428: 0.0009045378889177294
Position 11303: 0.0008159380523989179
Position 854: 0.0007961841620787754
Position 9290: 0.0007910157240788374
Position 7157: 0.0007611786751584989
Position 7408: 0.0007128181707267593
Position 2877: 0.000712779596387384
Position 2970: 0.0007059122134662998
Position 10737: 0.0007035093006751748
Position 12726: 0.0006696351678600274
Position 9699: 0.0006065751013141625
Position 2392: 0.0005643987219623677
Position 3209: 0.0004900995727996759
Position 432: 0.00048768159569705734
Position 8464: 0.00046364283213441184
Position 1137: 0.00042135861170176133
Position 824: 0.0004193160854609548
Position 1763: 0.0004121032662797393
Position 453: 0.00040000787894865737
Position 9381: 0.00039373923962147294
Position 2625: 0.00038017592254191624
Position 1821: 0.00036518714951589196
Position 2788: 0.0003441499054524791
Position 4133: 0.00033744791822019595
Position 9748: 0.0003266328438548483
Position 501: 0.0003076223212709425
Position 8093: 0.00028742283993273476
Position 8749: 0.000283169146009664
Position 9377: 0.0002788257857488105
Position 10779: 0.0002772517267428994
Position 2893: 0.00027250294153268416
Position 7626: 0.0002651174556590084
Position 8575: 0.0002534362193113296
Position 355: 0.00025277731994039366
Position 5753: 0.0002197131587771478
Position 8215: 0.0002172263111350962
Position 1113: 0.00020870615262232067
Position 4796: 0.00018942030232471557
Position 7474: 0.00018629288576937631
Position 7859: 0.00018369186750789515
Position 7518: 0.00017955676201792048
Position 799: 0.00016666621881986278
Position 5281: 0.00015012917723581545
Position 4936: 0.00014805260382518468
Position 376: 0.00012637418635565523
Position 396: 0.00012251628156109833
Position 9181: 0.00012212091305935526
Position 4461: 0.00012138000345447838
Position 320: 0.0001155716725962939
Position 4771: 9.69669336122565e-05
Position 2057: 9.42069802008075e-05
Position 8434: 9.0647808240293e-05
Position 442: 8.85676415608251e-05
Position 2264: 8.811058490730797e-05
Position 6394: 8.627006239964654e-05
Position 1448: 7.566548722256801e-05
Position 6445: 7.452710649270735e-05
Position 424: 7.320086739672364e-05
Position 460: 5.958360747993053e-05
Position 961: 5.161095176976808e-05
Position 2684: 4.176264270430809e-05
Position 6391: 3.602651719983543e-05
Position 2657: 2.9854934378712013e-05
Position 4331: 2.9616879961769e-05
Position 4247: 2.726534875545279e-05
Position 672: 2.6818264059396104e-05
Position 3666: 2.4160035759145406e-05
Position 2464: 2.075629112317248e-05
Position 495: 1.751246121213919e-05
Position 2508: 1.6358839592020594e-05
Position 4673: 1.4687686718032887e-05
Position 1585: 1.4579013288630257e-05
Position 3053: 1.4474709028325204e-05
Position 2824: 1.385892534245783e-05
Position 2601: 1.274751894585251e-05
Position 4250: 1.2288560492541861e-05
Position 4183: 1.092494633295919e-05
Position 3628: 8.730229187041903e-06
Position 923: 8.291160156118088e-06
Position 2675: 6.953178770675751e-06
Position 2520: 6.5033181399790506e-06
Position 1119: 6.339811487553246e-06
Position 2649: 5.921157840054451e-06
Position 976: 5.318927117311224e-06
Position 225: 4.898726904212359e-06
Position 1424: 2.9865627476786813e-06
Position 374: 2.3143998267116735e-06
Position 300: 1.736077792118758e-06
Position 386: 1.5685544106457818e-06
Position 1807: 1.4546872925363617e-06
Position 1776: 1.3042519279916102e-06
Position 1588: 1.0454423758827537e-06
Position 229: 7.574568007107979e-07
Position 161: 5.943526812900455e-07
Position 2570: 4.2806840526890255e-07
Position 1679: 4.1841550061885227e-07
Position 2140: 2.652953181352626e-07
Position 352: 1.5476043681683922e-07
Position 2435: 1.2016413221472335e-07
Position 2714: 4.7181155390726476e-08
Position 932: 2.515685872993535e-08
Position 1173: 8.577766361550229e-09
Position 859: 8.178334365870923e-09
Position 926: 7.414224731022763e-09
Position 891: 4.0102340541328096e-09
Position 1049: 1.3184028982669782e-11
Position 1194: 1.063137701065877e-11
