Gene = Paf1
Position 2466: 0.948128493446852
Position 2677: 0.9037587789041286
Position 2091: 0.8854672381860215
Position 3182: 0.8664586483199149
Position 3332: 0.7279250279484349
Position 3000: 0.5190683189802469
Position 3022: 0.38122012929854954
Position 567: 0.34441134812642404
Position 6118: 0.138520629366209
Position 4062: 0.08450855332465732
Position 717: 0.08443095348542085
Position 401: 0.07701141869104196
Position 3025: 0.050680380594312756
Position 1959: 0.04775139241796135
Position 6105: 0.044811889994504805
Position 6142: 0.04470648727304348
Position 3356: 0.04110084284267402
Position 6217: 0.039933525096463286
Position 6103: 0.03830705452015781
Position 6072: 0.02588264698799057
Position 6098: 0.023060314227574596
Position 6148: 0.02020131110780765
Position 4106: 0.0179231690993156
Position 2054: 0.016356982654009353
Position 622: 0.011714768939734301
Position 6075: 0.011318073527011816
Position 5205: 0.010974297829682395
Position 5202: 0.0109613270503861
Position 5111: 0.009541483572448115
Position 3372: 0.006598281122633717
Position 5885: 0.006579675536030228
Position 4077: 0.004880438742014872
Position 2014: 0.00438833643011835
Position 3959: 0.004339259326587645
Position 541: 0.0038345580336020214
Position 2155: 0.0034148588006218078
Position 3314: 0.003327224758229721
Position 3199: 0.0030839641756788515
Position 2826: 0.0028189610159768392
Position 3538: 0.002676830783208838
Position 2829: 0.0025196368337286014
Position 2503: 0.00246237731462515
Position 3243: 0.0022748916719265142
Position 3606: 0.0021328199299189125
Position 6223: 0.002066474850134296
Position 6274: 0.0018952024693753178
Position 3032: 0.0017958972967400137
Position 546: 0.0011383723567876523
Position 3191: 0.001109688596972622
Position 3586: 0.0009723240086762696
Position 5710: 0.0008373945744115187
Position 2620: 0.0007430585994332363
Position 423: 0.0006842989374274514
Position 5879: 0.0006229118862782745
Position 1889: 0.0005379703727562851
Position 1917: 0.0005026784881069545
Position 2838: 0.00048814132236622994
Position 4948: 0.0004456289753671073
Position 4870: 0.00043549410690331175
Position 2179: 0.0004157468063554063
Position 441: 0.00036698863211273184
Position 520: 0.00030918068008725956
Position 1835: 0.00029681282533422656
Position 141: 0.0002888774402481198
Position 2476: 0.0002500933892848915
Position 3714: 0.00018992090448566125
Position 2285: 0.00017767403785340748
Position 2497: 0.00017039494451991983
Position 3038: 0.00011288883599142238
Position 187: 9.960548998642091e-05
Position 2341: 7.109957465607833e-05
Position 5888: 6.797268309644569e-05
Position 4895: 1.7919150165525504e-05
Position 203: 1.2595847128276297e-05
Position 5891: 9.820677546414906e-06
Position 220: 6.503276255408806e-06
Position 274: 6.201170228983196e-06
Position 158: 4.065191133275302e-06
Position 5913: 2.6585504794842016e-06
Position 90: 1.7090335643940735e-06
Position 5899: 9.234763768113315e-07
Position 224: 6.378524629793827e-07
Position 414: 4.442525414290335e-07
