Gene = Ncapg
Position 2758: 0.007699623153071109
Position 4513: 0.0075175400017072624
Position 2036: 0.0075075858105034836
Position 4474: 0.0071082993311779715
Position 2737: 0.006790098331020901
Position 21899: 0.006705049999712535
Position 27171: 0.005502474563806648
Position 3051: 0.005470326779200909
Position 608: 0.005229291574196044
Position 2233: 0.004138149088932006
Position 4537: 0.004056799269684065
Position 1674: 0.0036327429993470743
Position 1071: 0.002319326904162862
Position 1124: 0.0021989905433530124
Position 886: 0.0020032541207936267
Position 553: 0.001869091555024731
Position 788: 0.0015063726432424558
Position 22449: 0.0014936263093709057
Position 316: 0.0014901644227628748
Position 1206: 0.0013102873941792425
Position 603: 0.0011172340820135179
Position 523: 0.0008795607971618867
Position 803: 0.0008423132259156606
Position 413: 0.0008103094710603992
Position 1148: 0.0005408805919885025
Position 1518: 0.00045821877419859454
Position 1744: 0.000419419595420187
Position 1804: 0.00035968842774439285
Position 1439: 0.0003596158678735207
Position 4776: 0.00032764025771828614
Position 26328: 0.0002191779291502627
Position 1778: 0.00021837937536338715
Position 1304: 1.293075731725885e-05
Position 1029: 1.2929420763549802e-05
Position 1378: 1.1402510147450007e-05
Position 1026: 8.16944460839778e-06
Position 4308: 7.074607353390577e-06
Position 1576: 1.760876678619617e-06
Position 22393: 1.0787158487640646e-06
Position 383: 3.372035045153819e-08
