Gene = Pask
Position 22426: 0.008193001273035197
Position 33901: 0.007075076029805031
Position 175: 0.006627913475968947
Position 30997: 0.005208807073470413
Position 163: 0.005173024672066877
Position 3033: 0.003413370422270464
Position 22484: 0.002418380321247123
Position 30788: 0.0024163723345626015
Position 18732: 0.0018418246333244178
Position 28324: 0.0017528582328334343
Position 18724: 0.0016861237953077531
Position 19185: 0.0011769619971571828
Position 19075: 0.0011266560642036402
Position 28312: 0.0008105576981512607
Position 19962: 0.00025150299829867123
Position 26337: 9.035815476601214e-05
Position 11632: 7.909129778908123e-05
Position 2148: 7.26672152264235e-05
Position 18266: 4.2134934634229236e-05
Position 11712: 2.110062861362333e-05
