Gene = Dmkn
Position 221: 5.50720347514644e-06
Position 506: 4.64253999061293e-06
Position 275: 3.963194764110689e-06
Position 254: 3.7443931109091335e-06
Position 440: 2.7604926485499544e-06
Position 383: 2.3254278234154273e-06
Position 512: 3.0145235335822446e-08
Position 320: 2.8732873769236438e-08
Position 242: 1.5418342575964467e-08
Position 247: 1.1957231464953056e-08
