Gene = Ctr9
Position 30: 5.91630416580602e-07
Position 24: 2.1613645986520625e-07
Position 104: 1.7787847376164135e-07
Position 41: 1.1645766559119306e-07
Position 17: 5.495795462006303e-08
Position 44: 4.0651216612134797e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11603: 1.0000000000000007
Position 1262: 0.9985506714896978
Position 17564: 0.9896934706731746
Position 22498: 0.9876265426209345
Position 13864: 0.9684337057347407
Position 6336: 0.9566690828216491
Position 20558: 0.8922536841618255
Position 26407: 0.8863198048941731
Position 16425: 0.8605907713459057
Position 24862: 0.8520081250503448
Position 14884: 0.8387504508388176
Position 23350: 0.8282129512407359
Position 1541: 0.7797103268509188
Position 14074: 0.7687598338386632
Position 4739: 0.7608680080445368
Position 14465: 0.7522120175193566
Position 21482: 0.6995991907574705
Position 21993: 0.6713589994905023
Position 17302: 0.6651941679729602
Position 17811: 0.6418231924067321
Position 14662: 0.5992964534793142
Position 21166: 0.5756969373507365
Position 9434: 0.4365787402694531
Position 14675: 0.3083992531306168
Position 21422: 0.28888924309710473
Position 22018: 0.27994311136346955
Position 14436: 0.23725549872202678
Position 20152: 0.14124827894329717
Position 17868: 0.13907523272837508
Position 23801: 0.10060287592668919
Position 17832: 0.09769692831706128
Position 2610: 0.07259259330532583
Position 25134: 0.07226935316626087
Position 25510: 0.06811072837933257
Position 14704: 0.05919823527961677
Position 24709: 0.0465234031774601
Position 23428: 0.04228684902897479
Position 21060: 0.04224257662994439
Position 21218: 0.04147228581994078
Position 23869: 0.03770429569275723
Position 5325: 0.035315802798236255
Position 25574: 0.03450830711486719
Position 23170: 0.03375568187354363
Position 3024: 0.03364102402127607
Position 23713: 0.029080425578837856
Position 844: 0.02659657352692566
Position 1486: 0.02395206085256689
Position 14078: 0.023191739247094563
Position 1520: 0.022516031018875598
Position 22763: 0.02006348880986284
Position 14282: 0.019849856040110105
Position 5243: 0.01945978963255822
Position 25990: 0.017590721489329022
Position 16331: 0.01713674368272112
Position 22782: 0.016404335603679255
Position 15216: 0.015499129137925633
Position 14216: 0.0153323185309584
Position 23758: 0.014310072078218272
Position 3102: 0.01419433435517153
Position 24895: 0.014056237936462155
Position 23837: 0.013980621114268982
Position 342: 0.01388191024648449
Position 22549: 0.012281669314460128
Position 15157: 0.010764607842926589
Position 1762: 0.009539340236179175
Position 14180: 0.008669128452301157
Position 1489: 0.008324281365465256
Position 17913: 0.008178481580416369
Position 5288: 0.007904128650471442
Position 611: 0.007472566651596291
Position 22872: 0.007315318726997543
Position 27178: 0.006973210258835924
Position 21774: 0.00682414549586928
Position 23262: 0.006786025542614573
Position 2668: 0.0058374429641543804
Position 17545: 0.0049587283159644125
Position 318: 0.004411774612107604
Position 25857: 0.0038862810192335532
Position 1492: 0.0038063339289041583
Position 17512: 0.0035483824025251878
Position 376: 0.0029050065144720608
Position 1027: 0.0028936653491640663
Position 14766: 0.0028680795523851913
Position 22805: 0.0027768623510793463
Position 14687: 0.0027262318829972317
Position 26416: 0.0026097401643934127
Position 1033: 0.0025761794858379997
Position 1055: 0.002083760810140618
Position 21793: 0.0018893887231208133
Position 17570: 0.0017994186083335794
Position 316: 0.00171674916098294
Position 23142: 0.0017014397910237213
Position 15178: 0.0016824127268720089
Position 1124: 0.001663800382961652
Position 14707: 0.0012750125949083269
Position 14631: 0.0011655652518586187
Position 25136: 0.001148818350482152
Position 177: 0.0010411720027041743
Position 311: 0.0010039841385422745
Position 22935: 0.0009585433790018309
Position 21797: 0.0009175754847097941
Position 22990: 0.0008236542351036801
Position 21631: 0.0005840728874352235
Position 23027: 0.0004616520842554521
Position 22502: 7.23375842007652e-05
Position 14865: 5.7207318550258176e-05
Position 14981: 5.701888378023571e-05
Position 23195: 3.966681365688084e-05
Position 1428: 3.841749563906244e-05
Position 22310: 1.3933442154388776e-05
Position 22789: 5.859959676021875e-06
Position 1650: 5.7998367579255455e-06
Position 22354: 2.879007151895739e-06
Position 22325: 2.638031100675169e-06
Position 21705: 5.5590770485274705e-09
