Gene = Trpa1
Position 20436: 0.8074466288730983
Position 42902: 0.79908371636208
Position 8007: 0.758047666616239
Position 22255: 0.5838630151773613
Position 15618: 0.5634401521072809
Position 20688: 0.523215530778135
Position 31809: 0.5156311721078897
Position 45133: 0.4648880786609907
Position 15579: 0.39085753059241946
Position 28407: 0.3868160712278624
Position 38354: 0.34386725319494843
Position 27463: 0.3146614137068851
Position 33022: 0.27697410606552986
Position 20792: 0.24026298196613924
Position 12831: 0.22459491866879683
Position 7956: 0.20131887286490138
Position 45167: 0.18915276069262363
Position 4665: 0.16799556488455422
Position 25425: 0.11973852170795254
Position 28242: 0.11887620568052916
Position 45403: 0.11700309739028188
Position 43087: 0.114555421072986
Position 31383: 0.10062550867078862
Position 20713: 0.09216509534098702
Position 16070: 0.08280043053087614
Position 44677: 0.07222045197424895
Position 20756: 0.07215410178742757
Position 40209: 0.07035635464038802
Position 43084: 0.062023681468599066
Position 20408: 0.0586474075729418
Position 44975: 0.04747573102707791
Position 20325: 0.043402814537118736
Position 19737: 0.03967025340901416
Position 45164: 0.038016590017833064
Position 40184: 0.036888077202728596
Position 38308: 0.034998036776960624
Position 20507: 0.03263351496222476
Position 43819: 0.030706694820863023
Position 21050: 0.02996146636830117
Position 44125: 0.029432152836335712
Position 6316: 0.028544783587742276
Position 18749: 0.026594468266266665
Position 41090: 0.022174822009232244
Position 16951: 0.021343814521185004
Position 22012: 0.021222331773506062
Position 16861: 0.02043987994172692
Position 1220: 0.02018281961558515
Position 44657: 0.01995438662339502
Position 20420: 0.01967989200289327
Position 1421: 0.018972289663934362
Position 25916: 0.017984700274970303
Position 21816: 0.017067589246839224
Position 475: 0.01686091450926119
Position 213: 0.01672249079146248
Position 2401: 0.014471995607202682
Position 28065: 0.012928855309906678
Position 22170: 0.012900021408296082
Position 1518: 0.012409944535189794
Position 16050: 0.011276901716153009
Position 4527: 0.01103759363815667
Position 27172: 0.011028082919349499
Position 20153: 0.010782186095038542
Position 20564: 0.010689283178685508
Position 45772: 0.010582957189958548
Position 20351: 0.009827468855239326
Position 19065: 0.009827096716078561
Position 45413: 0.009269511810112567
Position 45253: 0.009154847913074308
Position 7765: 0.008713035726706658
Position 354: 0.007873705210126621
Position 2348: 0.007849995115097938
Position 2243: 0.007757863226017865
Position 8100: 0.007684840237013433
Position 2297: 0.007489917728872955
Position 45194: 0.007075449015777664
Position 8044: 0.006723630455299621
Position 40124: 0.006378798763732323
Position 44772: 0.006202170039800715
Position 37118: 0.0056577890824336275
Position 20373: 0.005612841595482014
Position 472: 0.005562899896010089
Position 1432: 0.005009870364014747
Position 21230: 0.0049845161151815765
Position 19629: 0.004636591241801301
Position 44997: 0.004426606350472618
Position 21770: 0.0038566794024324507
Position 1484: 0.0036274171710648506
Position 37850: 0.003372405916729866
Position 8074: 0.0033212158683261655
Position 20255: 0.0033187704204179253
Position 20602: 0.003237669345014245
Position 1355: 0.0030439971820775424
Position 14647: 0.00298119027213841
Position 732: 0.0029422136059098114
Position 14644: 0.002860914739036541
Position 37445: 0.0027020551098960047
Position 6445: 0.002588676813385803
Position 19652: 0.0024928854345375325
Position 1450: 0.0024766603431168655
Position 1481: 0.0021084129242283267
Position 14569: 0.001831483014508571
Position 1260: 0.001809613466951611
Position 1180: 0.00175347919123116
Position 237: 0.0015643261344760939
Position 37361: 0.0015481177832639866
Position 20997: 0.0015008713006252829
Position 37818: 0.0013812775809095483
Position 15302: 0.0005592304273102656
Position 40702: 0.0004609046973743757
Position 19322: 0.0002600579539362846
Position 19384: 0.00021311524365135066
Position 40238: 0.0001916456445569307
Position 39562: 0.00014904181734349352
Position 19710: 0.00010860892157415544
Position 19473: 7.57752139415925e-05
Position 19476: 1.0642800463139732e-07
