Gene = Nomo1
Position 48917: 0.0038034115623199194
Position 757: 0.0035741681550396517
Position 7803: 0.0031199047373528877
Position 44925: 0.002999111155397766
Position 12352: 0.00191837112811647
Position 11575: 0.0017315745766704567
Position 12301: 0.0015138773425902245
Position 32868: 0.001357763210855178
Position 49720: 0.0012594452637292967
Position 1627: 0.0012205744574424393
Position 25345: 0.0003249133698414826
Position 33412: 0.00026106820097158783
Position 79: 9.991377386748228e-05
Position 382: 3.91679016075528e-05
Position 466: 3.103534043350858e-05
Position 579: 3.061190630119755e-05
Position 561: 2.7610326410848825e-05
Position 1118: 2.5456413562946826e-05
Position 1160: 2.2767650597369128e-05
Position 870: 1.974482183741101e-05
Position 292: 5.853115401199181e-06
Position 81: 3.6005405778465385e-06
Position 148: 3.2805903148936526e-06
Position 74: 1.4157629292650497e-06
Position 28: 2.8392875518696406e-07
Position 231: 2.8113654775752714e-07
Position 102: 2.2899115165159614e-07
Position 241: 1.382502367979496e-07
Position 248: 1.2913034336523504e-07
Position 236: 5.2606688095222976e-08
Position 215: 4.1173864142941295e-08
Position 138: 3.7782413260007745e-08
Position 39: 7.253623789554859e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 38799: 1.000000000000002
Position 45792: 0.999994594542571
Position 32761: 0.9998507415208019
Position 16571: 0.9990879179675636
Position 47696: 0.9940576891813172
Position 8833: 0.988779275879522
Position 12150: 0.9829121466510033
Position 29268: 0.9736216666839335
Position 34973: 0.970007767798041
Position 32463: 0.9687658384004281
Position 20803: 0.9682592587676544
Position 7770: 0.9675303456799376
Position 49536: 0.9625254967353797
Position 34680: 0.951127441742069
Position 3860: 0.9468106026376195
Position 27180: 0.9370446845767337
Position 42376: 0.934560478968977
Position 23378: 0.9218319448807869
Position 44327: 0.9201199126663859
Position 37076: 0.9167348377310562
Position 24717: 0.9076097431300664
Position 13210: 0.8841745574561275
Position 16847: 0.859656321860184
Position 22896: 0.8516789889573405
Position 10532: 0.8152362611322106
Position 36224: 0.7596200947041292
Position 11562: 0.6692573263823883
Position 28070: 0.6637595222806246
Position 23742: 0.5947289337272392
Position 49904: 0.5941927641409318
Position 50184: 0.5307413051902398
Position 4844: 0.4914130090575925
Position 18064: 0.38665038059024076
Position 2577: 0.3672277016257411
Position 21881: 0.3026818060738793
Position 17796: 0.2979181522565108
Position 49925: 0.2819200766725018
Position 45370: 0.18447795212016252
Position 4799: 0.15464363482374613
Position 22973: 0.12582618158422987
Position 43626: 0.10597328299182913
Position 16798: 0.08931598636434897
Position 14124: 0.08854102934162351
Position 45550: 0.0841774200356082
Position 17818: 0.07965814839776997
Position 14715: 0.07587451375305805
Position 4076: 0.06393013053219627
Position 25560: 0.061524135978209986
Position 37012: 0.05556328053798079
Position 23157: 0.0537685281712405
Position 3728: 0.05318939736237766
Position 18020: 0.05209014873722827
Position 26494: 0.05143602598947213
Position 11704: 0.04954212775854207
Position 3138: 0.04914582246093469
Position 43579: 0.04766946438229247
Position 24629: 0.047601915194186065
Position 36274: 0.047366725068687165
Position 5510: 0.046393492438034374
Position 45218: 0.04388365684003394
Position 30780: 0.04347440870219959
Position 46965: 0.0422729328192514
Position 28699: 0.04177927756796259
Position 1934: 0.0405265176383187
Position 13708: 0.03955532867474281
Position 25270: 0.03842371647793886
Position 3070: 0.03797220835305081
Position 1232: 0.037686597877865796
Position 49879: 0.03487105715726299
Position 1802: 0.03216878130034078
Position 635: 0.03191751446949927
Position 26203: 0.030984091557322086
Position 13196: 0.029147506759521977
Position 13233: 0.028939341691000764
Position 50282: 0.027146928489045277
Position 16882: 0.025653430415822152
Position 34991: 0.02468749919303055
Position 6724: 0.0244288502638628
Position 48227: 0.023031104896534368
Position 25300: 0.022432152321544423
Position 27844: 0.021937574518829276
Position 27814: 0.020614859241914606
Position 32422: 0.020602028004897587
Position 30587: 0.018715582694951518
Position 42230: 0.018501375172957937
Position 48936: 0.018012502362200988
Position 3164: 0.01688331064275817
Position 17638: 0.01591313058194649
Position 17741: 0.015883744100443402
Position 11654: 0.015512392984131651
Position 36190: 0.015389837878976877
Position 4147: 0.015249976873072809
Position 16819: 0.015059594905421483
Position 4661: 0.013831633714103503
Position 30718: 0.012413951180053536
Position 45170: 0.011898241720806769
Position 23410: 0.011493519705109069
Position 44810: 0.011427114031267432
Position 50122: 0.01098262396944471
Position 35258: 0.010939229608547847
Position 47462: 0.010437723431377232
Position 27138: 0.010249112989378157
Position 352: 0.009896956323408604
Position 13791: 0.009194867320400568
Position 9294: 0.009168180735711762
Position 5357: 0.008711537735477124
Position 48764: 0.007872731571737825
Position 3040: 0.00763729049786109
Position 49780: 0.007595015734924358
Position 8733: 0.006856961460721349
Position 5390: 0.006551588290061415
Position 825: 0.006249153659243588
Position 894: 0.006225579305792206
Position 50349: 0.0062032717448395475
Position 47731: 0.005942310818688156
Position 12178: 0.005885921758843735
Position 449: 0.005792749672753833
Position 9757: 0.0057608768077301725
Position 35019: 0.005269219112056191
Position 47086: 0.004897733847719894
Position 36196: 0.00489440597965539
Position 35735: 0.00485761402148874
Position 837: 0.00468983360665748
Position 18184: 0.004670112804359963
Position 1779: 0.004465173349435125
Position 49758: 0.004228785134579981
Position 34013: 0.004031635435280548
Position 16858: 0.0037194615886157545
Position 48673: 0.003623096044244546
Position 28289: 0.003612938769918524
Position 1299: 0.0033640394170933044
Position 852: 0.00336115078711389
Position 28252: 0.003339292112485655
Position 16814: 0.0032686903273348943
Position 4156: 0.0031247810123925294
Position 4081: 0.003017446907992039
Position 859: 0.002977459945062194
Position 12970: 0.002674968677841862
Position 13326: 0.0026269345341578703
Position 4464: 0.002521162369467028
Position 49943: 0.002511456134638953
Position 12937: 0.0024503067012776798
Position 35240: 0.0023905970094795135
Position 16975: 0.002371455624150082
Position 4316: 0.002318549270161591
Position 48664: 0.002132824156011718
Position 34486: 0.001837650927522042
Position 12192: 0.001833379701326155
Position 17392: 0.0017982036539220304
Position 4024: 0.0016435325205192914
Position 4172: 0.0014986120734384466
Position 17277: 0.0014274391720582643
Position 50346: 0.0014078176465017317
Position 1508: 0.0014028023651722395
Position 35719: 0.0013274947482694536
Position 2067: 0.001242507388921567
Position 846: 0.0009592918362444475
Position 1768: 0.000949280875479162
Position 17300: 0.0009316345456480458
Position 49981: 0.0009273302494066536
Position 49360: 0.0009118884141859878
Position 16924: 0.0009026482026700465
Position 4091: 0.0008333878567451464
Position 891: 0.0008281023425073318
Position 11431: 0.0007618731768155113
Position 24517: 0.0006772807453037177
Position 4178: 0.0006461792808058755
Position 1996: 0.0006274298383917689
Position 13178: 0.0006174909834688469
Position 17239: 0.0005557695796982275
Position 673: 0.0005346775932960785
Position 17844: 0.00028839640311275635
Position 33299: 0.00023148270697946955
Position 13229: 7.984487620299318e-05
Position 16918: 5.218705320364371e-05
Position 1032: 4.822406416031628e-05
Position 34951: 3.551389687793671e-05
Position 1272: 3.0942249223178413e-05
Position 180: 3.0492281232606195e-05
Position 33379: 2.9585493992118833e-05
Position 642: 1.7767088329072983e-05
Position 749: 1.748053488699765e-05
Position 411: 1.6687185855329602e-05
Position 655: 1.3899869958591434e-05
Position 675: 1.0313938027435779e-05
Position 486: 9.75033444038215e-06
Position 4034: 8.91734118748712e-06
Position 4192: 8.785679259691171e-06
Position 539: 7.5512796235729105e-06
Position 10549: 4.177091797886542e-06
Position 23638: 3.977905843081518e-06
Position 4018: 3.1270053236490833e-06
Position 8667: 2.0588822660147267e-06
