Gene = Sdad1
Position 19459: 0.03208350035188767
Position 5857: 0.029107775070399557
Position 13725: 0.02898472563847787
Position 5201: 0.02705697323473295
Position 2997: 0.026736147961022874
Position 18356: 0.02428656974625253
Position 13321: 0.023931253834724848
Position 16407: 0.023460307077228557
Position 2495: 0.022944848130737862
Position 2292: 0.022686856220529402
Position 1420: 0.022600948450642522
Position 1390: 0.019722379798516113
Position 8097: 0.018835531193843392
Position 2882: 0.018386895352296737
Position 12854: 0.017448588052190007
Position 1695: 0.016450090835183496
Position 6625: 0.01565014168176407
Position 12890: 0.01507295809785403
Position 8249: 0.01364995627569341
Position 4857: 0.01265610449635903
Position 6743: 0.012174104287666267
Position 2371: 0.01154080475265383
Position 19507: 0.010641643192567366
Position 4316: 0.010506276028343742
Position 6002: 0.009399665425423934
Position 11406: 0.00874517537148481
Position 2691: 0.008271865150591369
Position 1127: 0.00826342554281083
Position 5862: 0.008181017864881152
Position 5373: 0.007852987733498195
Position 8019: 0.007652557092953107
Position 8008: 0.007158964944243205
Position 4656: 0.00672395725309868
Position 7952: 0.006701786162144182
Position 2754: 0.0066065482754875905
Position 21506: 0.006533719535915353
Position 20567: 0.006478756958432235
Position 18598: 0.006104316252954161
Position 18350: 0.006096404509291696
Position 2890: 0.005251262320751642
Position 8062: 0.004964931387480603
Position 6682: 0.004878129457776098
Position 2474: 0.004735154612856875
Position 5511: 0.004382829771251296
Position 18514: 0.004020091854228187
Position 18571: 0.00400121015673458
Position 2714: 0.003227690900303544
Position 4632: 0.0030948947069098505
Position 4839: 0.002712082615018681
Position 12933: 0.0024242381195325397
Position 4300: 0.002336120981352983
Position 6755: 0.002266797623802599
Position 7667: 0.002245242038361573
Position 4513: 0.0017837929148049113
Position 4662: 0.001243349047021346
Position 10369: 0.0012081599027947427
Position 13313: 0.0011531681530604432
Position 12837: 0.0011470414853952703
Position 7605: 0.0006798003316101783
Position 6138: 0.0005682811553702128
Position 4844: 0.0005286051692496193
Position 4274: 0.0004917808719152421
Position 6132: 0.000338118187383055
Position 6145: 0.00025785405639199737
Position 4673: 0.00018891439547003708
Position 11938: 0.00012916631560370151
Position 4850: 0.000113123977836739
Position 13257: 8.497836233032185e-05
Position 4919: 1.0892486045779311e-05
Position 6444: 8.578196733602753e-06
Position 413: 6.867181615067139e-06
Position 224: 2.7517112708741256e-06
Position 767: 1.8549420643746858e-06
Position 12366: 1.804336496099689e-06
Position 4307: 1.4852901699213995e-06
Position 269: 7.566381551451558e-07
Position 145: 4.2019157584624606e-07
Position 100: 2.5208809739411216e-07
Position 187: 2.3721724381556306e-07
Position 29: 1.4314676358130613e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4186: 0.9995343118119222
Position 18040: 0.9945884316140596
Position 20199: 0.9935649183422756
Position 9860: 0.991227087950944
Position 23153: 0.9884301285014314
Position 4940: 0.9880517424682118
Position 6257: 0.9755726998299028
Position 18884: 0.9725519022247269
Position 19671: 0.9658597561656871
Position 12800: 0.943146857874523
Position 7327: 0.9412680307726996
Position 19912: 0.9412078296820852
Position 13955: 0.9390925624916957
Position 16002: 0.9244903224905785
Position 4721: 0.9202226346613782
Position 6068: 0.896612169599568
Position 11762: 0.8589028178525392
Position 21395: 0.7630902199738181
Position 18240: 0.5629745521455943
Position 8137: 0.5272466705438168
Position 14726: 0.46883801185257507
Position 17294: 0.34017723908713166
Position 13633: 0.3206865711215189
Position 13158: 0.31007298437905434
Position 7951: 0.29928013873702186
Position 17176: 0.2020129541621966
Position 21457: 0.16897237261242942
Position 16137: 0.14315498317122433
Position 18226: 0.14314061903494843
Position 18259: 0.14138081893115406
Position 2261: 0.08782005906267623
Position 1949: 0.07338334375582746
Position 6542: 0.06733465725696336
Position 4705: 0.062450025224707606
Position 16174: 0.06061842307755782
Position 18230: 0.06043016530321237
Position 14655: 0.058897508212877044
Position 5883: 0.050357678353076855
Position 1296: 0.04991385376179194
Position 6024: 0.04776899886909024
Position 14608: 0.04725012115914063
Position 19324: 0.04152616208744793
Position 2824: 0.040964078079473804
Position 14635: 0.03648420954318144
Position 6638: 0.03600796887257322
Position 19873: 0.03113895561554455
Position 5786: 0.02872684126006268
Position 8045: 0.02759195452140636
Position 22931: 0.022008718315675975
Position 7144: 0.02125595989058965
Position 15947: 0.021237437240041245
Position 19993: 0.02094034184327833
Position 2603: 0.019702797856470687
Position 18692: 0.018515494463997167
Position 12708: 0.018185871592489536
Position 18430: 0.018140665199347143
Position 11765: 0.01799759900089675
Position 8174: 0.017308202673792242
Position 6603: 0.013934200308785522
Position 6223: 0.013367272575661655
Position 22660: 0.012333635275196339
Position 12751: 0.012176106025620186
Position 18670: 0.010306972909934882
Position 5715: 0.008720268260114393
Position 5242: 0.008706866081125194
Position 4414: 0.008451397043218623
Position 7929: 0.008082425190481943
Position 2349: 0.007373182247434368
Position 4763: 0.007229647920684011
Position 1463: 0.007008313659102475
Position 9819: 0.006914510198376358
Position 7259: 0.0068697216132939725
Position 12779: 0.006781075270297554
Position 11248: 0.00663046133606296
Position 20470: 0.006478756958432246
Position 18296: 0.0064601082639516956
Position 12765: 0.006024021465710055
Position 4953: 0.005642002497675531
Position 17844: 0.005411568385935777
Position 939: 0.005253602079381719
Position 1818: 0.005059719150116897
Position 22322: 0.00490958589441161
Position 332: 0.004850041391022976
Position 4433: 0.0044421419666602876
Position 7202: 0.004431595634686921
Position 2986: 0.004292142834619676
Position 12677: 0.0040885939121268165
Position 7161: 0.003760664043660179
Position 2528: 0.0035213911898895832
Position 2193: 0.0030939926796758528
Position 6642: 0.003010088309363004
Position 7820: 0.002895545630058554
Position 4535: 0.0028589518434100833
Position 5907: 0.0027121219657668095
Position 21868: 0.0026595232026816987
Position 5931: 0.0025890621624358135
Position 1997: 0.002497854359910965
Position 2142: 0.0024526092856570233
Position 5409: 0.0024469045488519584
Position 22340: 0.002414368701606465
Position 13829: 0.0023898367090928454
Position 11069: 0.0021147140354218514
Position 11474: 0.0020347050434033585
Position 7187: 0.0020043448826239855
Position 12723: 0.0019031133130268962
Position 9863: 0.0018584018506724428
Position 1587: 0.001695718392678085
Position 876: 0.0016397825519141374
Position 953: 0.0013700409115149665
Position 7910: 0.001265284652436055
Position 6266: 0.0012394389098837276
Position 10186: 0.0012081599027947427
Position 19339: 0.0011989814570071908
Position 5443: 0.0010820468747723398
Position 6664: 0.001056162189359373
Position 7205: 0.0010542407451548195
Position 5159: 0.0010215916471033885
Position 4976: 0.0009994357670659005
Position 4996: 0.0009678059129590243
Position 23134: 0.0006978097309846421
Position 13081: 0.0005921679996655052
Position 5972: 0.000541474301543517
Position 4640: 0.00037968234807543805
Position 4603: 0.0003126075642816023
Position 7490: 0.00028669529920697496
Position 7520: 0.00019444378993876198
Position 7376: 0.00010972884777434105
Position 1799: 0.00010882732712043039
Position 1442: 5.9178325066671966e-05
Position 1681: 5.52952894598314e-05
Position 1364: 4.105965624326745e-05
Position 11805: 2.6800979493206827e-05
Position 5194: 2.3038679944750737e-05
Position 6309: 2.2389806408939592e-05
Position 6295: 2.1194920726437557e-05
Position 4494: 1.797403652916222e-05
Position 4544: 1.56410316858197e-05
Position 11907: 1.4913616514153804e-05
Position 4969: 7.001654466295877e-06
Position 21245: 6.94960800594731e-06
Position 20245: 3.850590253164649e-06
Position 21216: 3.271509568372698e-06
Position 3938: 1.8831234421421977e-06
Position 12307: 1.804336496099674e-06
Position 7099: 1.8001860349246657e-06
Position 3919: 4.053552704642939e-07
Position 5137: 3.428850242604057e-07
Position 5200: 2.323540629340783e-07
Position 6856: 7.348682811903766e-08
