Gene = Kri1
Position 11744: 0.00021181312857931846
Position 381: 0.00015916182291703828
Position 11878: 0.000129683517572279
Position 11554: 9.990365387935607e-05
Position 8599: 3.355719983527702e-05
Position 1338: 3.200206235971058e-05
Position 1341: 2.582680039964478e-05
Position 1202: 2.125055224553263e-05
Position 1182: 1.7978962185266995e-05
Position 8608: 1.5427733009730225e-05
Position 12047: 9.621221749421254e-06
Position 8590: 8.306933119456144e-06
Position 7884: 7.450994858479188e-06
Position 8391: 4.976817560264635e-06
Position 1116: 2.8276346704685194e-06
Position 7487: 1.7180714285598098e-06
Position 214: 1.4930645034490916e-06
Position 174: 8.817388600969418e-07
Position 257: 6.882463285479805e-07
Position 167: 6.290927260065119e-07
Position 246: 4.7650105137749094e-08
Position 132: 1.3771725305335991e-08
Position 138: 5.5109831257854805e-09
Position 264: 4.044792259205587e-09
